Unnamed: 0,1_성수동차고지,2_뚝도시장구길,3_서울숲지구대앞,4_성수1가새마을금고,5_천주교성수동성당앞,6_뚝도아리수정수센터수도박물관,7_경일초등학교입구,8_성수공고앞,9_성원중성수동이마트앞,10_뚝도시장,11_경수중학교,12_성수119안전센터,13_노룬산시장앞,14_국민은행신자양지점,15_신양초등학교앞,16_자양고교앞,17_자양우성아파트앞,18_자양미소약국.자양골목시장,19_국민은행자양지점앞,20_자양아파트앞,21_잠실대교전망쉼터,22_잠실역.잠실대교남단,23_석촌호수.한솔병원,24_석촌역,25_송파역.헬리오시티,26_가락1동주민센터,27_가락시장.헬리오시티,28_수서역KT수서지점,29_수서역,30_쟁골마을,31_강남더샵라르고오피스텔,32_못골마을.LH강남아이파크,33_래미안강남힐즈,34_세곡중학교.세명초등학교,35_세곡푸르지오,36_강남신동아파밀리에1단지,37_은곡마을.강남신동아파밀리에,38_대왕초등학교,39_은곡마을.LH이편한세상,40_은곡마을진입로,41_세곡푸르지오,42_세곡중학교.세명초등학교,43_래미안강남힐즈,44_못골마을,45_강남현대힐스테이트에코,46_쟁골마을,47_고속철도수서역,48_수서역5번.출구,49_수서역,50_가락시장.헬리오시티,51_송파역,52_석촌역,53_석촌호수.한솔병원,54_잠실역.롯데월드몰,55_잠실역.잠실대교남단,56_잠실대교전망쉼터,57_자양아파트앞,58_국민은행자양지점앞,59_자양미소약국.자양골목시장,60_자양우성아파트앞,61_자양고교앞,62_국민은행신자양지점,63_노룬산시장앞,64_성수119안전센터,65_경수중학교,66_뚝도시장,67_성원중성수동이마트앞,68_성수공고앞,69_경일초등학교입구,70_뚝도아리수정수센터수도박물관,71_천주교성수동성당앞,72_성수1가1동새마을금고,73_서울숲지구대앞,74_뚝도시장구길,75_성수동차고지(종점가상)
2022-04-05 19:00:00,0,2,1,1,0,2,6,7,10,16,17,16,22,23,23,19,17,21,14,13,10,23,26,26,28,25,21,20,45,43,36,33,30,12,8,4,1,2,2,3,4,5,10,19,25,15,24,21,28,21,22,22,23,28,31,23,30,20,18,17,17,13,11,10,8,5,3,2,1,2,1,1,0,0,0
2022-04-05 20:00:00,0,3,2,0,1,3,1,2,8,10,11,10,12,10,12,13,15,14,14,17,10,22,28,29,29,22,20,18,47,44,32,23,16,7,7,5,1,1,2,2,4,1,6,8,9,8,15,16,16,12,11,13,14,16,19,15,19,14,8,8,9,7,7,9,5,4,4,2,3,2,1,0,0,0,0
2022-04-05 21:00:00,0,1,0,1,1,1,3,5,8,10,10,12,14,15,16,14,15,15,10,10,0,18,19,22,23,21,19,14,35,33,25,19,8,5,2,0,2,1,4,2,3,3,6,8,9,11,11,11,16,10,11,11,13,18,21,15,19,16,18,13,10,6,7,3,1,1,1,0,0,0,0,0,0,0,0
2022-04-05 22:00:00,0,4,2,1,5,2,2,4,5,10,2,11,18,18,19,18,7,16,9,10,7,19,20,23,28,27,22,18,37,35,25,16,15,11,7,1,0,1,2,3,5,3,5,5,7,0,10,12,14,12,10,16,18,22,25,22,20,19,16,12,11,9,7,6,6,5,5,4,3,0,2,1,0,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,10,9,10,11,10,9,18,17,15,12,8,6,2,0,0,0,0,0,2,0,2,3,6,0,5,6,6,3,2,4,7,9,0,6,10,8,8,9,5,6,2,4,2,2,1,1,0,0,0,1,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,1,0,0,0,1,2,1,2,2,1,3,3,5,6,0,6,12,22,28,21,7,7,10,11,9,0,3,2,0,0,0,1,2,0,1,2,0,3,0,1,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,0,0,0,1,3,4,5,6,6,8,10,19,5,9,5,18,22,26,11,23,22,21,20,19,11,12,12,9,4,3,2,1,0,1,1,0,4,0,8,9,10,11,13,12,4,5,7,6,7,6,9,5,4,3,6,9,10,9,10,8,6,5,4,3,0,0,1,1,0,0,0,0,0
2022-04-06 06:00:00,0,2,3,2,2,0,3,4,2,3,2,3,7,8,6,10,12,18,18,22,22,21,17,16,18,16,19,9,9,8,6,0,3,1,1,1,2,2,0,0,6,12,18,25,19,17,15,9,9,11,12,9,8,3,3,0,5,7,8,7,7,7,5,5,4,2,1,0,1,0,1,0,0,0,0
2022-04-06 07:00:00,1,1,4,5,5,3,4,10,13,16,19,21,22,23,25,21,26,35,45,54,53,32,25,23,29,28,42,23,23,24,10,6,3,2,1,2,9,8,19,13,32,55,59,60,64,62,55,22,23,37,31,29,35,15,15,6,10,16,21,21,22,22,21,19,18,15,12,4,1,0,0,0,0,0,0
2022-04-06 08:00:00,3,4,9,8,5,4,5,9,13,15,17,21,27,31,32,35,37,45,58,61,53,34,34,29,27,26,28,20,48,47,36,17,12,6,3,3,33,35,44,45,44,32,35,47,65,64,60,22,23,31,32,32,34,19,17,0,20,26,30,29,28,29,32,28,24,14,10,6,3,1,0,0,0,0,0
2022-04-06 09:00:00,0,2,0,0,1,3,3,6,7,9,11,13,15,27,30,34,35,40,52,60,57,25,13,18,22,22,19,14,30,28,17,6,4,2,0,0,2,2,3,5,8,16,21,22,35,43,40,20,22,27,24,25,26,12,12,6,10,16,24,24,26,25,21,16,13,11,8,2,1,2,0,1,0,0,0
2022-04-06 10:00:00,0,2,3,5,4,3,5,3,7,9,2,6,7,6,14,15,21,27,30,29,27,15,12,11,10,9,11,10,8,6,7,5,4,4,2,1,2,3,4,0,7,18,23,26,31,22,27,19,21,26,21,21,25,11,9,5,12,11,12,13,14,13,9,7,7,7,5,3,1,1,1,0,0,0,0
2022-04-06 11:00:00,1,2,0,0,1,2,3,5,7,8,10,11,9,11,13,17,17,20,23,26,18,9,7,8,8,8,10,8,6,0,5,5,2,3,0,4,7,4,2,0,5,11,13,20,24,23,22,15,14,14,18,16,15,11,6,0,10,8,11,9,9,11,8,6,5,4,2,3,0,1,1,0,0,0,0
2022-04-06 12:00:00,1,0,3,0,3,4,4,5,6,7,7,10,13,14,14,16,13,15,17,18,22,18,16,16,16,13,14,10,14,13,11,10,7,1,3,0,2,1,5,0,12,18,23,29,31,30,33,27,30,30,24,24,22,15,18,0,12,10,12,8,9,13,12,11,9,7,5,5,4,1,0,0,0,0,0
2022-04-06 13:00:00,0,0,0,1,2,3,3,8,10,11,9,10,11,15,17,20,19,18,16,18,16,15,15,14,15,11,10,7,17,0,14,15,13,2,4,3,1,2,2,0,5,9,15,17,19,18,20,14,16,20,20,18,17,15,15,16,18,19,16,15,12,10,9,11,9,7,7,6,4,2,0,0,1,0,0
2022-04-06 14:00:00,0,1,1,0,2,1,2,4,5,6,0,10,12,10,13,10,16,14,14,17,15,21,16,14,12,11,9,10,36,35,18,10,8,4,3,1,1,2,6,0,7,12,15,17,17,14,16,10,14,16,23,22,16,13,15,0,14,15,16,14,13,13,12,11,8,4,6,3,4,3,2,0,0,0,0
2022-04-06 15:00:00,0,1,0,0,3,4,4,3,8,11,12,13,14,17,18,21,19,20,23,23,22,25,24,23,25,23,23,21,22,20,35,27,18,12,6,4,5,2,0,0,5,6,11,18,19,16,17,20,27,30,28,26,25,20,22,17,32,31,29,13,24,21,19,17,16,15,13,10,6,3,1,0,0,0,0
2022-04-06 16:00:00,0,2,3,0,2,3,8,16,18,24,25,26,28,33,29,33,31,27,29,30,26,27,23,28,27,23,25,20,23,26,21,37,35,46,42,11,2,2,3,0,5,17,24,49,57,63,56,39,47,48,44,25,27,21,24,24,23,19,23,22,18,13,11,13,9,6,3,4,2,3,0,2,1,0,0
2022-04-06 17:00:00,0,0,1,2,2,4,7,10,12,14,15,14,21,20,21,20,19,16,20,19,19,25,21,21,25,24,22,21,36,35,32,27,21,14,10,3,5,2,6,0,10,16,23,38,41,31,37,32,36,39,41,41,41,33,33,31,25,22,20,18,14,14,15,14,12,7,7,7,1,0,0,0,1,0,0
2022-04-06 18:00:00,2,2,0,2,3,4,10,17,25,26,24,26,27,28,30,29,26,30,25,26,24,33,33,33,37,29,24,20,68,57,56,43,28,10,5,3,2,4,4,7,13,15,27,61,65,65,62,47,57,53,44,39,43,45,48,49,40,33,27,21,24,21,19,23,21,16,14,10,7,4,0,2,0,0,0
2022-04-06 19:00:00,0,0,1,0,0,3,7,13,19,24,10,23,24,24,20,16,19,16,15,16,17,27,27,27,28,25,25,22,60,58,42,31,20,9,6,1,2,0,4,5,7,9,17,36,42,22,45,21,25,19,18,23,27,33,35,36,31,23,20,17,14,9,7,7,6,4,6,4,3,0,1,0,0,0,0
2022-04-06 20:00:00,0,0,0,0,2,5,9,10,14,17,17,16,18,22,22,21,17,22,19,18,17,25,26,21,20,19,18,17,25,24,21,18,14,8,5,3,1,0,2,1,3,5,4,7,10,10,23,25,25,20,16,13,15,19,21,17,17,12,11,10,10,7,5,4,4,3,4,3,2,1,1,0,0,0,0
2022-04-06 21:00:00,1,1,1,0,2,4,5,6,7,11,10,9,14,12,13,13,13,12,11,11,11,24,26,26,30,25,20,17,52,37,43,38,22,12,6,3,2,1,1,2,2,3,4,13,15,8,12,19,19,14,14,11,16,22,20,14,22,19,17,14,10,8,8,9,6,4,2,1,0,0,0,0,0,0,0
2022-04-06 22:00:00,1,1,0,1,1,0,6,6,9,10,0,8,13,15,19,20,20,18,15,16,15,25,26,28,32,30,28,21,28,27,19,18,14,9,7,2,2,2,3,3,4,0,6,7,11,0,13,12,14,14,15,19,19,25,27,26,21,19,15,8,11,8,7,6,4,4,4,3,1,0,2,0,0,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,13,15,13,13,12,26,25,20,16,10,3,1,0,0,0,1,0,3,1,1,3,7,0,3,4,6,5,4,3,6,9,10,0,7,5,6,5,3,3,0,3,0,0,0,0,1,0,0,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,0,0,1,2,0,0,2,2,1,3,2,6,5,6,7,17,25,30,22,5,4,7,5,0,4,1,6,0,7,0,6,0,5,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,1,0,0,0,1,1,4,0,1,3,6,3,3,9,10,7,6,13,14,17,16,14,14,16,18,14,12,10,9,8,4,3,1,1,0,1,2,1,3,0,5,8,10,16,18,0,15,9,11,10,6,6,6,3,3,2,3,5,6,5,5,0,2,3,1,0,0,0,2,1,0,0,0,0,0
2022-04-07 06:00:00,0,0,1,1,0,2,1,3,4,5,3,5,6,8,9,12,11,16,19,21,11,18,16,15,14,13,12,9,10,6,5,3,0,1,0,0,1,2,0,0,5,10,10,12,14,13,13,9,12,19,13,16,12,8,9,0,6,8,10,9,5,8,4,7,3,5,4,2,1,0,0,0,0,0,0
2022-04-07 07:00:00,1,3,2,6,7,7,3,10,12,14,17,22,24,29,31,23,29,36,49,51,48,48,23,26,28,25,34,19,26,13,11,5,4,3,2,2,13,18,14,15,37,61,67,69,73,71,63,20,23,41,31,30,28,13,13,0,14,21,24,24,20,20,18,17,16,15,9,12,3,2,1,1,0,0,0
2022-04-07 08:00:00,1,2,3,3,4,5,6,13,14,18,19,19,22,28,33,34,34,36,53,54,47,31,27,23,29,29,35,21,55,56,46,22,16,7,2,1,16,19,43,42,45,39,47,61,74,72,62,24,25,37,35,39,37,15,14,9,17,23,29,31,30,29,28,21,14,17,10,4,1,0,0,0,0,0,0
2022-04-07 09:00:00,2,1,3,3,1,1,2,3,4,5,5,8,12,16,16,15,20,20,31,35,35,20,13,13,20,20,25,17,29,27,19,12,9,3,1,0,1,3,3,3,4,12,14,20,26,0,25,19,21,23,23,24,23,7,9,0,11,12,19,18,18,18,16,13,10,9,6,5,2,1,1,2,1,0,0
2022-04-07 10:00:00,0,0,1,1,0,2,0,4,5,5,0,5,8,9,10,13,17,20,29,34,32,20,14,12,14,13,8,9,18,17,15,11,9,4,1,2,1,4,5,2,6,14,29,28,31,30,24,25,27,34,33,32,17,10,13,8,12,15,14,13,13,13,10,11,10,9,8,5,1,0,0,0,0,0,0
2022-04-07 11:00:00,1,2,1,2,2,2,5,4,6,7,5,6,8,8,8,10,9,15,15,20,16,13,9,9,11,9,10,8,9,5,7,4,3,2,1,0,1,1,3,0,5,10,16,18,19,20,23,19,21,24,24,22,23,19,20,2,21,19,17,14,8,12,8,4,0,5,2,4,2,1,0,0,0,0,0
2022-04-07 12:00:00,0,0,1,1,2,3,4,10,11,13,6,12,7,14,13,15,17,17,19,20,19,17,12,11,12,13,11,10,12,12,11,10,5,3,2,4,0,3,4,3,5,9,14,17,24,23,25,25,29,31,21,22,21,14,14,11,13,13,12,12,11,10,8,9,5,5,3,2,1,1,0,1,0,0,0
2022-04-07 13:00:00,0,1,2,0,2,4,6,0,8,9,8,7,11,13,14,18,19,18,21,24,23,18,22,18,17,14,14,9,12,12,12,9,5,2,4,2,1,1,2,0,3,8,14,19,20,22,18,14,16,15,31,29,27,11,14,0,13,12,17,16,15,12,10,7,5,7,3,1,0,0,0,0,0,0,0
2022-04-07 14:00:00,0,0,0,0,1,2,4,5,11,10,9,4,11,16,16,15,15,16,18,18,17,20,19,20,16,14,15,15,18,14,15,13,8,4,5,3,3,3,4,4,7,11,14,17,20,21,20,15,16,18,17,17,18,18,19,9,17,16,18,17,14,12,10,8,7,8,6,4,3,0,3,2,0,0,0
2022-04-07 15:00:00,0,2,1,0,2,3,7,10,11,7,8,7,13,13,17,18,19,19,22,24,21,24,23,25,27,25,24,12,28,27,25,22,13,50,48,9,7,4,3,5,9,16,23,26,29,28,25,22,30,29,22,22,24,31,34,33,31,30,29,21,17,14,11,14,12,10,6,7,1,2,0,0,0,0,0
2022-04-07 16:00:00,1,0,2,0,3,2,10,19,23,25,24,23,23,24,26,28,31,29,28,29,24,27,24,26,32,26,24,22,52,54,44,45,31,16,11,5,4,5,5,4,10,15,20,29,34,40,41,27,44,42,35,31,29,28,27,22,28,25,26,18,20,18,16,14,11,9,6,5,4,1,1,0,0,0,0
2022-04-07 17:00:00,1,3,0,2,6,6,7,10,20,21,15,22,21,24,25,26,27,22,24,27,28,26,24,25,30,30,26,23,40,39,34,27,15,8,3,1,1,2,4,4,8,11,19,27,37,29,37,30,35,35,31,32,31,24,25,0,23,22,24,19,18,15,15,16,13,12,11,7,3,1,0,0,0,0,0
2022-04-07 18:00:00,0,1,2,0,3,7,7,10,15,20,24,24,36,35,28,28,32,29,22,24,22,39,44,45,45,39,30,25,57,52,50,35,25,9,3,1,2,2,5,7,8,14,15,26,28,26,38,38,41,40,38,36,43,39,45,44,38,33,25,23,17,15,14,12,10,9,6,3,2,1,3,4,2,0,0
2022-04-07 19:00:00,0,1,0,2,4,7,7,12,13,22,12,22,26,39,39,38,34,29,22,24,23,51,51,52,52,49,41,35,58,45,43,35,22,12,8,4,3,2,4,2,6,9,15,20,23,24,23,16,32,23,20,21,26,32,37,35,28,20,25,21,17,11,10,9,7,5,7,3,2,1,0,0,0,0,0
2022-04-07 20:00:00,0,0,0,0,0,0,2,3,5,9,6,11,16,18,17,21,17,20,21,18,20,28,26,25,27,22,21,19,29,25,24,21,15,8,6,4,2,0,1,1,4,6,7,10,14,0,17,19,20,17,17,16,22,32,34,33,30,27,25,20,17,12,10,8,6,5,4,3,2,0,1,0,0,0,0
2022-04-07 21:00:00,1,0,0,0,1,1,3,6,9,11,10,9,14,17,13,16,17,14,11,10,10,28,21,32,24,25,23,22,38,36,32,23,20,8,5,4,1,0,2,0,1,1,4,6,12,14,13,11,15,14,10,10,14,18,18,7,16,14,12,13,12,6,5,7,6,4,4,1,0,0,1,0,0,0,0
2022-04-07 22:00:00,0,0,0,0,0,0,5,6,11,17,17,16,18,20,19,19,18,13,12,12,10,27,28,32,35,33,28,14,53,53,44,37,27,16,8,2,0,1,1,2,3,2,8,10,11,9,10,10,12,13,12,10,13,17,20,19,18,16,14,10,10,10,7,9,8,7,5,1,0,0,0,0,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,11,11,11,9,0,30,31,29,24,14,5,1,0,1,0,3,0,1,2,4,5,6,0,7,5,8,7,6,5,6,6,6,5,9,8,7,9,8,5,3,5,1,2,1,2,1,0,0,0,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,1,0,0,1,1,4,2,1,3,0,2,2,6,3,0,7,16,24,29,19,9,7,7,6,0,0,4,5,0,0,6,5,6,5,0,4,2,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,0,0,1,0,0,1,4,3,6,6,7,5,9,10,9,10,12,16,17,16,17,16,17,16,13,13,11,8,4,4,2,1,1,0,1,1,2,3,0,7,11,12,14,7,13,8,8,11,10,5,5,6,6,7,6,7,9,9,8,0,0,0,4,2,1,0,0,3,2,0,0,0,0,0
2022-04-08 06:00:00,0,1,2,2,1,2,2,2,2,3,3,4,5,5,4,8,9,13,16,23,25,21,20,19,17,16,18,10,13,11,8,5,2,1,0,1,2,3,4,0,12,21,10,11,11,0,10,8,9,12,11,12,11,7,3,0,4,9,11,12,6,4,3,4,3,2,2,1,0,1,0,0,0,0,0
2022-04-08 07:00:00,1,2,3,7,4,3,8,10,13,17,20,20,24,29,30,23,29,36,46,46,44,41,21,23,27,28,33,19,45,44,35,30,9,4,2,2,10,10,12,13,26,45,52,57,65,63,50,28,30,42,38,41,28,10,8,0,11,18,23,24,23,22,24,21,12,16,12,3,2,1,0,0,0,0,0
2022-04-08 08:00:00,1,3,4,6,4,3,6,8,12,16,19,21,26,32,33,37,40,43,59,63,52,33,28,22,25,23,25,18,28,27,20,18,16,6,2,3,27,29,31,5,33,39,43,49,65,64,54,27,29,34,34,39,38,22,22,9,21,29,36,39,38,41,32,26,18,12,7,3,1,2,1,0,0,0,0
2022-04-08 09:00:00,1,1,2,2,0,1,3,2,6,7,7,11,15,17,20,22,27,28,30,38,38,21,16,18,24,24,26,17,30,29,20,12,5,5,3,1,3,2,4,3,7,24,29,37,48,29,44,27,31,35,35,33,30,11,11,7,14,16,20,23,20,19,19,17,12,9,7,4,3,1,0,0,0,0,0
2022-04-08 10:00:00,1,1,0,2,0,2,1,4,10,13,6,8,8,13,14,19,19,21,24,29,27,18,14,14,15,15,17,12,17,3,14,12,7,10,7,3,3,1,3,1,6,16,20,35,42,41,43,25,27,31,28,25,17,8,5,0,7,10,12,13,12,11,9,6,6,4,6,0,0,1,0,0,0,0,0
2022-04-08 11:00:00,2,0,4,3,4,2,2,4,5,7,5,5,9,14,15,16,16,19,19,23,20,12,12,12,12,12,4,9,9,0,11,9,7,2,1,1,1,0,3,4,9,11,17,21,25,26,26,26,25,27,29,26,19,12,10,5,14,10,14,15,10,14,9,15,14,9,8,5,4,4,2,0,0,0,0
2022-04-08 12:00:00,0,1,0,2,3,1,5,3,7,10,8,9,10,10,10,12,14,17,20,23,21,17,17,20,14,12,13,10,13,10,10,9,6,4,3,0,1,2,4,4,10,16,23,30,34,16,40,36,36,41,25,20,18,10,9,9,10,8,10,9,9,9,9,11,10,8,8,7,5,2,0,1,0,0,0
2022-04-08 13:00:00,0,0,1,2,0,4,1,5,8,10,9,11,10,11,14,16,20,20,18,21,21,24,18,18,20,18,17,14,24,0,22,20,10,6,2,2,4,0,5,5,8,11,20,24,28,26,30,32,36,41,38,35,31,24,23,21,21,20,19,15,10,12,11,5,10,6,5,3,4,2,0,0,0,0,0
2022-04-08 14:00:00,0,0,2,3,2,3,3,4,9,12,14,12,14,13,13,15,16,14,18,17,18,21,21,20,23,18,18,15,19,17,16,16,8,4,2,1,1,3,2,5,7,12,16,24,32,31,26,18,22,24,23,19,22,25,20,22,24,28,28,30,27,24,25,24,8,21,19,17,3,11,0,1,0,0,0
2022-04-08 15:00:00,0,2,1,2,1,2,10,12,13,15,14,13,15,18,20,22,23,23,25,32,28,32,35,34,32,29,25,19,23,22,21,18,13,31,30,8,3,3,5,6,7,11,17,20,24,25,27,28,48,45,36,30,24,27,34,33,30,22,19,17,23,18,16,22,23,22,16,12,9,4,3,0,0,2,0
2022-04-08 16:00:00,1,1,3,0,4,7,10,11,14,16,18,19,22,21,22,24,28,29,28,30,28,33,31,35,40,37,36,28,28,27,25,17,15,6,4,2,4,4,3,5,7,17,21,27,34,38,39,49,53,29,26,26,22,21,23,26,25,23,23,21,21,20,16,15,14,7,8,6,2,3,2,1,0,1,0
2022-04-08 17:00:00,0,1,4,3,6,7,10,14,17,18,21,26,29,33,37,42,43,43,36,36,34,47,52,49,54,48,44,23,44,42,40,30,21,12,8,3,3,5,10,6,19,30,51,65,68,69,65,60,68,75,75,65,56,48,51,52,50,41,35,27,25,16,15,18,14,13,7,6,3,0,1,0,0,0,0
2022-04-08 18:00:00,1,3,5,1,9,9,11,16,18,21,21,25,31,38,38,38,37,37,33,35,34,45,39,38,43,39,35,29,67,65,50,49,24,15,6,5,3,4,7,10,13,17,27,41,56,55,58,45,55,57,57,50,50,41,47,47,41,38,34,28,25,18,19,18,16,14,11,9,5,3,0,0,0,0,0
2022-04-08 19:00:00,0,1,2,0,3,8,11,13,13,11,18,15,21,25,29,31,32,32,28,31,25,45,53,47,45,41,35,28,58,59,50,43,25,12,10,5,2,1,4,3,5,7,8,19,25,24,25,41,44,37,37,29,30,30,31,31,30,26,25,23,22,17,17,18,7,15,16,14,7,2,0,0,1,1,0
2022-04-08 20:00:00,0,0,0,0,0,2,3,5,7,9,11,11,13,12,13,12,15,15,15,17,17,27,24,35,37,38,33,28,39,39,30,23,20,9,7,0,1,2,2,2,3,0,13,15,20,0,26,24,26,21,21,28,26,30,32,27,29,21,18,16,13,11,10,11,9,8,3,3,2,1,2,2,1,0,0
2022-04-08 21:00:00,0,0,1,0,2,4,9,10,13,14,16,16,21,21,22,22,22,19,22,20,16,33,32,25,39,29,26,26,40,40,33,29,22,12,8,5,1,0,1,2,3,2,4,6,10,9,12,12,15,12,9,12,14,24,27,30,31,22,17,14,8,5,2,4,0,3,2,3,2,0,1,0,0,0,0
2022-04-08 22:00:00,0,1,0,0,0,4,5,5,7,12,12,12,15,20,23,24,22,22,18,16,23,32,28,37,44,42,43,37,41,38,31,28,22,14,9,3,2,1,4,0,7,9,7,8,8,3,12,13,14,10,14,20,28,29,31,23,26,19,16,15,14,9,12,11,8,6,3,1,2,0,0,0,0,0,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,15,17,15,14,15,13,22,20,19,13,8,7,4,1,1,2,0,0,2,2,1,3,5,1,11,4,16,15,10,9,9,12,14,0,13,15,14,11,5,5,0,6,2,5,5,3,2,1,0,1,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
