Unnamed: 0,1_수락산입구.동부거성아파트,2_청학리주공2.3단지.농협,3_청학리주공5단지.별내도서관,4_별내면사무소앞,5_경은학교앞,6_아랫미아리.퇴뫼,7_퇴메,8_중문마을,9_임촌마을,10_넉바위마을,11_별내하우스토리후문,12_별내하우스토리.중말사거리,13_유승한내들2차.세종로묘원입구,14_우미린스타포레.유승한내들이노스타,15_LH남양주사업단,16_대원칸다빌.모아미래도.유승한내들이든힐즈,17_현대아이파크1차후문,18_KCC스위첸후문,19_샛말.신안인스빌,20_불암동,21_202번종점,22_삼육대후문.논골.한화아파트,23_담터고개,24_삼육대앞,25_한국스포츠정책과학원,26_태릉선수촌,27_태릉,28_태릉국제사격장,29_서울여대.육군사관학교행정안내소,30_경춘선숲길화랑대역공원,31_화랑대사거리,32_화랑대역2번출구,33_경춘선숲길.토끼굴앞,34_서울생활사박물관.농협앞,35_태릉입구역,36_한진한화그랑빌아파트,37_석계역2번출구,38_석계역1번출구.A,39_석계역굴다리앞,40_석계역,41_태릉입구역,42_태릉입구역7번출구.서울생활사박물관,43_주유소앞다운복지관,44_화랑대역1번출구,45_화랑대사거리,46_경춘선숲길화랑대역공원,47_서울여대.육군사관학교행정안내소,48_태릉국제사격장,49_태릉,50_태릉선수촌,51_한국스포츠정책과학원,52_삼육대앞,53_담터고개,54_삼육대후문.논골.한화아파트,55_202번종점,56_불암동,57_샛말.신안인스빌,58_KCC스위첸후문,59_현대아이파크1차후문,60_대원칸다빌.모아미래도.유승한내들이든힐즈,61_LH남양주사업단,62_유승한내들2차.세종로묘원입구,63_별내하우스토리.중말사거리,64_별내하우스토리후문,65_넉바위마을,66_임촌마을,67_중문마을,68_퇴메,69_아랫미아리.퇴뫼,70_경은학교앞,71_별내면사무소앞,72_청학리주공5단지.별내도서관,73_청학리주공2.3단지.농협,74_수락산입구.동부거성아파트,75_청학리
2022-03-08 12:00:00,3,5,9,8,8,8,6,0,7,8,10,11,8,0,12,14,17,20,21,22,8,25,0,14,0,22,27,0,26,27,27,23,22,20,12,11,8,8,11,13,7,19,20,23,22,21,16,12,11,0,10,14,14,18,13,12,9,7,10,8,6,9,0,9,6,0,0,11,5,10,9,2,0,0,0
2022-03-08 13:00:00,5,7,13,0,10,14,1,11,0,8,10,18,19,0,21,19,19,19,22,21,17,25,20,22,0,0,27,19,33,38,25,35,31,20,11,8,10,17,0,18,5,35,36,37,38,36,25,18,14,17,16,23,21,20,13,10,16,14,12,9,11,9,7,0,3,0,0,9,0,11,10,6,4,3,0
2022-03-08 14:00:00,4,6,12,7,0,0,0,3,3,10,5,14,12,0,14,15,16,16,18,22,12,22,10,23,20,0,24,22,26,28,26,23,17,15,8,9,7,9,0,12,12,35,32,42,43,40,26,16,20,0,24,26,25,26,25,22,22,21,20,20,17,15,13,12,11,0,0,0,10,4,10,5,3,0,0
2022-03-08 15:00:00,7,10,12,0,13,0,12,11,9,13,13,14,16,11,12,25,26,26,23,25,21,19,18,23,22,0,0,0,25,29,24,20,18,13,9,6,6,14,10,12,13,20,19,19,20,19,15,0,15,14,13,25,21,21,20,20,18,16,16,14,12,11,10,8,11,0,0,11,5,13,11,7,6,5,0
2022-03-08 16:00:00,6,9,11,0,12,12,9,8,7,13,12,16,11,12,11,18,17,18,20,22,21,29,30,45,46,0,0,0,55,55,54,39,34,25,25,8,18,19,16,20,24,29,30,33,39,40,41,27,0,26,25,52,29,51,26,26,42,36,28,27,25,12,23,22,21,13,0,20,18,10,17,11,7,6,0
2022-03-08 17:00:00,6,10,29,30,31,32,31,11,0,32,32,15,34,10,33,27,26,26,29,27,31,35,32,41,43,32,44,30,53,54,50,41,34,30,21,21,21,17,12,20,21,34,34,40,39,38,37,0,0,31,33,33,35,34,32,30,34,38,33,31,29,28,26,28,25,0,0,0,26,12,24,10,7,1,0
2022-03-08 18:00:00,6,6,13,7,12,16,10,0,17,13,19,26,31,30,31,31,26,31,31,38,33,40,40,20,22,24,26,0,48,51,46,40,30,27,28,31,30,40,41,42,49,59,33,62,61,47,45,0,38,62,44,44,58,58,39,36,33,33,30,30,29,28,23,23,0,14,0,0,13,12,18,7,6,3,1
2022-03-08 19:00:00,2,2,9,0,3,4,11,0,0,12,12,17,11,5,17,17,16,17,15,16,22,25,14,19,0,0,0,0,23,24,21,18,17,12,11,16,20,31,32,33,38,44,43,63,64,63,62,0,0,43,51,52,60,57,55,56,50,39,34,27,27,28,21,20,16,0,0,17,19,20,19,8,4,3,0
2022-03-08 20:00:00,4,4,5,0,3,6,0,0,2,0,1,6,7,6,6,6,0,6,11,12,6,15,5,16,9,0,16,15,16,16,17,16,17,14,11,9,14,15,12,15,17,30,30,39,45,36,45,0,0,0,36,35,41,37,35,28,29,27,23,20,16,13,9,8,0,9,0,10,4,0,9,4,1,2,0
2022-03-08 21:00:00,1,4,5,5,3,6,0,0,0,0,6,4,7,3,0,7,8,4,7,6,9,15,6,10,0,0,0,9,16,16,18,17,15,11,7,4,6,19,20,22,22,36,38,41,43,42,33,0,25,44,0,43,42,35,34,33,33,26,21,21,21,18,15,7,0,0,14,4,8,0,4,6,3,2,0
2022-03-08 22:00:00,1,1,6,0,0,0,0,0,0,0,7,8,6,5,7,6,6,7,7,5,0,8,0,14,0,9,0,0,13,13,13,12,4,8,5,5,5,14,15,17,8,29,25,31,31,30,0,0,0,0,0,28,28,27,25,25,21,20,15,16,14,14,13,11,0,0,0,0,0,0,10,5,2,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,7,0,4,3,1,5,4,0,1,17,18,11,20,33,31,33,32,22,13,0,0,0,0,0,31,29,10,20,23,24,23,23,21,20,15,14,13,0,0,0,0,0,3,6,4,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,3,5,6,0,7,0,0,0,0,0,0,9,0,0,0,4,14,12,0,0,5,11,0,0,0,0,0,0,0,11,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,3,0,0,0,0,0,0,0,0,2,3,0,4,3,6,6,7,0,4,8,0,0,0,6,0,0,9,10,8,10,9,8,5,4,3,3,3,2,2,5,6,7,6,6,0,0,6,0,0,5,4,3,0,4,5,4,4,3,3,4,0,0,0,0,0,0,3,2,3,1,0,0,0
2022-03-09 06:00:00,4,6,7,0,0,0,4,0,0,0,5,7,0,5,9,11,13,11,14,12,0,10,0,11,14,0,0,0,12,13,10,11,4,9,5,5,4,4,6,4,5,8,7,8,7,7,8,0,6,0,0,6,7,2,6,5,5,2,4,0,3,2,0,0,0,0,0,0,3,2,1,1,0,0,0
2022-03-09 07:00:00,6,8,9,0,8,0,8,0,7,4,9,11,4,3,14,15,17,20,20,21,0,21,0,0,0,0,21,0,0,23,22,19,7,11,10,4,3,4,0,6,7,12,12,17,5,0,16,0,14,13,0,12,10,10,13,7,12,11,12,4,11,0,0,0,3,2,4,12,11,4,8,5,4,2,0
2022-03-09 08:00:00,6,10,12,12,11,11,10,0,10,10,10,11,12,0,13,15,15,17,20,24,25,27,17,22,0,19,0,0,8,26,23,16,14,12,8,0,8,3,4,6,0,10,11,9,11,12,9,9,0,11,10,10,10,11,9,10,10,11,12,11,8,10,9,8,7,7,10,9,7,5,6,4,2,1,0
2022-03-09 09:00:00,3,6,9,7,9,10,7,11,0,6,9,10,11,10,11,16,20,21,21,20,18,20,0,14,21,20,0,0,17,28,20,18,11,15,10,9,9,7,6,8,8,17,19,23,16,15,0,0,0,0,8,13,14,17,15,12,9,8,9,7,8,6,8,0,0,0,5,7,3,6,5,3,2,1,0
2022-03-09 10:00:00,3,7,13,10,9,5,0,0,6,6,10,16,17,0,21,24,27,29,28,30,16,34,34,35,0,25,0,34,20,37,30,23,20,13,9,0,7,9,9,10,11,23,24,28,27,26,24,0,0,25,0,14,21,21,21,15,10,8,9,7,6,4,3,0,0,0,0,4,5,4,4,4,3,2,0
2022-03-09 11:00:00,7,9,12,13,12,7,14,0,0,0,12,17,16,19,20,22,24,28,27,28,27,28,20,27,20,0,29,27,29,31,29,24,19,15,11,0,9,6,0,8,0,12,13,17,14,16,17,0,14,0,16,15,13,13,11,8,9,10,9,8,7,0,8,0,4,0,0,7,0,5,4,2,1,1,0
2022-03-09 12:00:00,3,4,7,7,9,0,0,0,10,0,7,12,13,13,15,17,19,20,24,25,23,26,28,29,17,0,0,0,30,35,33,25,22,13,11,10,8,7,8,12,9,21,23,26,29,16,0,14,0,12,0,11,13,12,9,10,11,12,11,10,0,9,5,5,6,8,0,0,5,0,3,2,1,0,0
2022-03-09 13:00:00,2,7,12,0,12,6,6,7,0,0,6,13,16,0,21,23,30,31,28,31,28,34,0,33,0,0,0,32,35,38,30,26,23,21,11,5,9,10,0,13,0,20,20,25,26,25,23,5,0,9,18,27,25,27,24,20,17,14,16,16,11,9,2,7,15,0,0,9,0,10,14,9,3,1,0
2022-03-09 14:00:00,6,8,14,0,0,0,13,0,7,0,12,14,8,0,13,14,20,19,22,25,17,26,24,22,24,19,19,0,25,27,26,25,21,19,13,12,9,9,8,12,14,23,23,28,27,23,22,0,14,0,13,12,19,20,19,17,14,15,13,14,13,8,10,9,10,0,13,0,0,14,10,3,2,0,0
2022-03-09 15:00:00,6,7,11,13,6,0,9,0,0,10,11,13,0,0,14,15,16,16,21,21,21,23,24,27,26,0,23,0,28,25,27,20,19,13,11,9,10,11,11,13,12,22,23,26,25,24,14,0,13,0,25,23,21,23,18,16,16,11,15,11,10,8,4,0,7,0,5,6,0,5,7,4,3,1,0
2022-03-09 16:00:00,3,7,11,12,9,8,11,0,12,10,11,13,13,0,14,18,19,21,22,28,27,35,38,39,38,0,17,0,33,36,31,24,20,13,13,10,7,15,14,17,20,27,31,36,35,36,37,0,0,21,0,19,22,26,25,18,24,20,17,9,9,13,11,10,7,0,0,8,5,8,9,7,5,3,0
2022-03-09 17:00:00,3,5,9,6,6,10,8,11,9,12,11,14,0,0,5,16,17,14,17,19,20,25,21,28,0,17,32,33,17,38,35,26,24,15,10,4,8,15,7,12,19,30,30,31,29,27,24,0,28,0,0,36,35,33,31,27,23,20,15,18,17,16,15,17,0,0,0,0,7,8,17,3,2,0,0
2022-03-09 18:00:00,4,6,13,9,0,6,10,0,0,0,11,13,0,0,12,13,14,15,19,24,0,27,0,12,0,0,0,0,27,27,21,20,18,13,11,6,9,16,11,18,19,27,24,32,28,27,19,0,0,0,0,26,26,25,22,24,23,23,20,20,19,13,18,14,8,0,0,11,0,0,11,7,5,4,0
2022-03-09 19:00:00,3,5,4,0,0,6,0,7,2,0,4,4,5,3,5,7,9,10,13,12,10,11,0,0,0,0,0,0,0,14,15,15,6,12,10,9,5,12,11,12,15,35,36,27,34,33,0,0,32,26,27,26,25,26,21,23,21,18,16,15,13,11,10,9,0,0,8,8,7,7,0,6,5,2,0
2022-03-09 20:00:00,2,4,7,0,4,8,0,0,0,7,6,7,0,0,6,7,7,8,10,8,7,10,5,11,0,0,0,12,13,12,12,10,6,8,6,5,4,11,12,12,13,22,25,28,28,27,17,0,0,0,0,26,21,22,20,23,22,17,15,13,9,13,12,4,7,0,0,4,11,0,10,6,4,3,0
2022-03-09 21:00:00,1,2,4,0,4,7,6,2,1,6,7,0,7,6,0,8,10,10,12,10,9,15,0,0,0,0,0,0,9,13,14,12,11,10,6,3,8,11,12,14,17,24,25,26,25,25,12,0,0,0,23,20,17,21,20,21,16,10,13,10,9,8,7,5,0,0,0,4,6,0,4,3,0,0,0
2022-03-09 22:00:00,1,2,9,0,0,0,0,0,8,0,7,0,0,6,4,4,5,3,9,10,0,11,0,12,0,0,0,11,15,16,9,14,13,6,6,5,5,13,10,18,18,29,26,37,37,35,32,0,0,0,34,29,29,25,0,24,26,23,20,19,16,13,11,0,10,0,0,0,0,0,9,4,3,2,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,3,0,2,4,5,6,0,19,20,21,8,22,7,0,21,0,0,0,5,20,20,21,20,17,13,14,11,13,12,0,8,0,0,0,0,0,0,8,6,4,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,2,4,0,5,0,0,0,0,0,0,6,0,0,0,8,9,10,11,0,5,12,0,0,0,0,0,11,10,11,10,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,5,6,8,0,0,0,0,0,0,0,6,10,6,0,12,9,14,13,14,11,0,16,0,0,0,0,0,0,0,15,15,15,11,12,7,14,10,5,8,4,9,4,6,4,8,4,1,0,0,4,7,4,3,4,2,1,3,0,2,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
2022-03-10 06:00:00,6,7,10,0,0,0,8,7,0,6,12,16,12,17,21,21,23,28,31,24,0,27,27,0,0,0,26,23,13,30,26,21,9,19,12,6,11,5,3,6,5,12,11,16,10,5,11,0,9,8,0,3,14,10,13,11,7,6,4,5,3,2,0,1,0,0,1,2,0,1,0,0,0,0,0
2022-03-10 07:00:00,14,22,24,23,24,24,24,23,25,26,32,41,43,0,49,57,63,66,71,70,47,63,67,59,53,0,54,25,58,57,52,39,28,18,12,11,12,9,9,11,12,21,23,27,29,29,25,28,24,23,18,18,17,18,16,12,10,11,14,10,13,13,10,8,1,0,12,10,10,4,0,3,1,0,0
2022-03-10 08:00:00,19,23,31,8,35,34,23,0,29,28,34,41,36,32,41,44,48,62,66,68,48,71,69,65,0,0,54,53,55,56,58,41,34,19,16,17,13,10,12,13,13,43,45,52,50,43,32,23,0,19,27,28,29,32,28,27,26,30,26,26,23,18,17,17,11,0,16,15,13,12,12,3,1,0,0
2022-03-10 09:00:00,4,7,12,9,12,7,11,8,12,10,14,17,19,11,22,25,25,28,32,29,30,39,25,26,40,0,41,0,47,46,40,33,30,23,21,20,14,6,7,11,10,21,24,31,23,22,24,11,0,7,22,15,19,14,11,9,11,10,8,9,5,9,9,6,7,2,0,7,5,6,6,3,1,0,0
2022-03-10 10:00:00,5,8,10,9,5,6,4,0,0,5,10,11,12,0,15,18,19,17,22,15,21,23,22,24,0,25,10,24,9,25,23,19,17,17,12,11,9,8,9,15,8,19,20,26,21,23,17,0,14,12,20,16,14,11,9,10,8,7,7,7,3,10,6,4,10,0,5,1,9,8,8,2,0,0,0
2022-03-10 11:00:00,3,6,10,10,8,11,7,0,4,0,9,14,5,9,16,20,19,18,21,22,23,24,23,26,18,11,0,0,30,30,29,24,23,20,14,10,13,10,11,13,11,34,35,42,42,35,21,0,0,16,14,19,17,15,6,11,12,10,6,10,11,10,9,8,0,0,3,5,3,7,7,3,1,1,0
2022-03-10 12:00:00,4,6,11,7,0,0,8,10,8,9,10,12,12,0,13,14,15,17,16,17,16,29,19,34,0,0,0,0,37,38,37,28,23,16,11,3,8,13,5,8,6,23,25,27,26,25,25,0,22,0,24,23,21,18,15,10,15,10,11,10,5,4,0,0,7,0,0,0,0,0,9,3,2,1,0
2022-03-10 13:00:00,5,6,8,6,9,0,0,0,8,9,4,13,12,0,15,15,17,17,18,20,13,28,16,0,10,0,13,16,27,28,26,24,23,16,13,11,11,14,15,17,11,27,30,32,30,29,26,0,0,18,21,20,25,17,16,11,13,10,13,11,10,6,9,1,10,0,0,12,0,11,6,3,1,0,0
2022-03-10 14:00:00,5,7,10,0,11,7,10,9,5,7,7,8,8,7,9,11,12,11,16,18,16,23,24,28,23,0,18,16,28,27,26,23,23,16,12,10,9,9,11,19,6,26,27,28,30,28,20,0,0,0,18,23,18,23,17,15,22,21,20,17,14,12,11,10,6,0,0,0,3,7,9,4,4,3,0
2022-03-10 15:00:00,5,7,10,7,10,0,11,0,0,10,12,13,13,12,14,15,16,15,19,24,23,24,0,27,19,0,0,0,36,37,38,29,28,15,10,9,9,15,15,19,20,28,29,31,28,26,26,0,25,0,24,24,21,28,23,22,22,22,19,19,17,16,17,7,5,0,0,16,15,14,14,6,3,1,0
2022-03-10 16:00:00,4,3,9,5,9,0,7,11,10,9,9,10,10,0,12,15,16,21,26,27,27,31,30,31,32,15,29,0,44,47,45,37,35,23,18,17,18,21,22,26,12,25,26,27,30,29,31,0,0,16,30,29,30,36,22,32,30,25,22,21,20,18,17,18,19,0,18,16,0,15,11,7,2,1,0
2022-03-10 17:00:00,7,9,25,0,28,29,21,10,30,31,32,34,11,33,12,31,28,35,35,40,41,47,24,36,34,35,48,27,52,51,44,35,32,25,20,21,19,22,9,25,27,39,40,47,49,38,48,0,0,43,44,44,41,44,41,40,39,37,34,30,27,25,20,12,17,0,0,16,15,17,15,5,2,1,0
2022-03-10 18:00:00,3,6,8,10,7,11,10,0,8,13,12,27,32,10,34,33,17,36,40,41,42,42,23,44,44,43,0,0,49,49,45,32,30,21,18,22,25,31,29,33,39,58,59,63,62,62,49,0,0,0,61,62,45,42,40,41,38,36,31,28,28,21,16,14,0,11,0,0,15,15,13,8,3,3,0
2022-03-10 19:00:00,4,5,7,0,6,8,8,0,0,6,6,7,8,9,9,10,12,10,12,10,11,16,18,8,9,0,0,15,24,18,20,18,14,12,9,9,16,27,21,28,33,50,48,58,59,48,60,44,59,0,58,57,59,55,47,52,45,37,28,22,21,18,16,15,0,0,8,0,13,0,13,9,7,5,0
2022-03-10 20:00:00,2,5,7,0,4,0,8,0,0,4,7,6,5,0,8,8,10,6,7,8,0,6,0,9,11,7,0,0,12,15,13,10,7,6,5,5,8,12,11,14,15,30,27,34,34,35,27,32,0,0,0,34,45,40,38,34,33,29,22,15,13,10,9,0,8,0,0,6,12,0,10,4,2,0,0
2022-03-10 21:00:00,3,2,4,0,6,0,4,0,3,0,5,0,6,1,5,7,8,9,8,10,9,13,0,10,0,0,0,15,20,22,21,20,7,15,9,8,9,15,14,17,15,23,24,27,28,25,0,0,0,0,0,26,24,24,22,23,22,20,17,15,13,11,8,6,5,0,0,0,0,0,6,4,3,2,0
2022-03-10 22:00:00,1,1,5,0,0,5,0,0,0,0,4,3,6,4,3,5,4,3,6,6,8,7,8,8,0,0,0,1,12,3,13,12,11,7,5,1,4,11,12,10,14,24,25,27,25,22,19,0,0,0,0,26,25,26,18,24,24,20,15,16,10,13,12,6,7,0,5,0,11,0,10,7,1,1,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,2,1,0,0,0,0,0,0,0,0,2,0,6,0,5,4,2,1,7,8,11,0,21,23,25,0,24,0,0,0,0,0,0,24,20,23,17,17,14,14,13,13,12,10,6,9,0,0,0,0,0,5,5,3,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,2,2,4,0,5,0,0,0,0,0,0,9,0,0,0,10,14,5,15,0,0,16,0,0,0,0,0,0,15,16,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,4,5,5,0,3,0,0,0,0,4,6,7,7,0,8,11,13,15,14,15,0,17,0,0,18,0,0,0,17,19,10,11,8,10,17,0,16,6,3,7,6,7,8,10,12,4,3,0,0,0,11,8,7,6,5,5,5,4,6,7,0,3,0,0,2,0,0,0,0,0,6,2,0,1,0
2022-03-11 06:00:00,6,8,10,0,9,0,8,3,0,0,11,15,14,16,18,21,23,26,29,30,0,28,26,21,0,29,0,19,22,29,21,15,13,13,10,5,9,4,7,8,8,13,14,15,9,10,4,0,9,6,0,6,7,7,6,5,6,3,2,7,5,3,1,0,0,0,0,4,0,2,1,0,2,0,0
2022-03-11 07:00:00,15,24,20,0,21,20,18,0,21,23,26,35,37,16,40,47,53,61,64,64,53,64,61,59,0,0,0,57,39,58,48,31,24,19,14,14,12,9,7,10,11,18,21,25,21,23,21,4,15,16,20,15,13,12,10,12,11,11,12,13,13,12,12,13,5,0,10,14,12,8,7,3,2,0,0
2022-03-11 08:00:00,11,20,31,30,25,33,25,0,30,28,28,34,33,17,36,38,42,49,56,57,45,60,59,56,53,54,51,0,56,59,56,41,35,17,14,15,13,13,15,18,17,32,38,48,48,45,38,32,19,37,33,31,30,29,27,24,19,19,20,20,18,16,13,12,9,0,8,6,8,7,10,4,1,0,0
2022-03-11 09:00:00,6,17,22,8,21,19,18,0,20,13,22,23,21,19,26,29,32,33,39,41,35,40,0,28,0,31,0,39,38,39,38,31,28,20,20,19,14,9,8,12,14,23,22,20,16,21,18,0,5,0,17,15,15,13,12,10,10,11,13,14,6,13,11,11,7,0,0,10,9,8,4,3,1,0,0
2022-03-11 10:00:00,5,7,20,6,19,0,0,2,3,10,18,13,19,12,14,21,24,24,24,24,0,30,0,29,0,18,8,30,31,30,27,25,21,16,14,14,12,9,10,12,7,25,26,26,28,26,20,0,19,18,12,18,15,12,11,10,10,9,7,8,7,6,7,6,0,0,0,5,4,4,5,3,2,0,0
2022-03-11 11:00:00,3,6,13,14,11,10,3,0,4,15,9,14,8,7,14,16,21,24,26,27,16,30,19,27,0,0,0,16,23,32,30,23,20,17,13,9,11,11,12,15,14,18,20,24,21,22,20,0,12,0,15,21,20,18,16,13,14,13,11,10,9,6,4,0,0,5,2,3,5,0,5,1,1,0,0
2022-03-11 12:00:00,5,7,11,8,8,0,0,0,0,7,12,14,12,0,15,16,18,19,25,24,23,26,20,27,15,0,0,17,28,32,33,24,23,15,11,12,9,10,7,11,4,22,25,33,24,23,21,0,12,0,19,25,24,24,0,16,20,17,14,14,12,13,11,10,11,0,0,0,0,6,10,4,3,0,0
2022-03-11 13:00:00,6,8,9,0,0,0,9,0,10,4,11,13,0,14,10,13,16,18,24,25,26,29,14,30,0,28,0,21,29,30,32,24,21,18,13,12,10,12,14,15,17,27,28,28,35,36,26,0,0,21,21,24,21,15,13,12,12,11,9,8,7,6,5,4,0,0,9,0,4,5,4,4,1,2,0
2022-03-11 14:00:00,4,6,11,8,0,0,9,11,10,10,9,11,10,9,13,14,15,16,16,21,20,30,31,36,16,0,0,0,43,45,42,18,16,9,10,7,7,14,15,16,17,28,30,32,32,26,22,0,0,0,16,22,21,21,21,19,17,16,15,13,13,8,7,10,3,0,12,8,5,4,11,4,1,0,0
2022-03-11 15:00:00,6,7,11,9,11,0,12,11,0,12,9,12,12,13,16,17,16,18,16,17,11,22,19,31,0,23,32,31,35,38,37,33,31,24,20,19,15,18,19,21,21,32,34,36,39,30,38,0,0,0,14,44,42,37,35,30,20,17,16,18,15,9,16,15,16,0,0,0,4,14,12,5,3,2,0
2022-03-11 16:00:00,3,9,10,0,10,4,11,11,5,12,13,16,15,2,19,21,18,21,18,20,19,29,27,31,29,11,0,18,34,39,33,27,26,21,16,15,12,17,18,19,21,32,33,38,36,37,39,26,36,0,0,36,34,38,36,35,32,34,37,35,32,28,24,25,12,26,0,0,0,14,24,11,5,3,0
2022-03-11 17:00:00,6,9,22,19,20,24,23,0,0,25,23,26,27,0,28,23,27,27,29,32,31,39,13,38,39,0,42,0,56,58,54,43,39,28,18,18,16,21,23,26,27,36,39,44,45,35,35,0,0,24,29,44,34,43,35,42,30,29,25,27,28,26,19,18,13,0,0,20,19,17,16,8,4,1,0
2022-03-11 18:00:00,5,8,10,11,12,0,11,0,12,13,15,33,27,26,27,34,36,40,41,49,29,52,38,53,40,53,52,0,58,57,54,48,47,39,22,23,23,34,0,36,26,41,44,50,47,45,44,0,40,0,45,46,43,40,40,42,39,35,31,27,16,24,22,10,0,12,21,0,11,11,19,6,2,1,0
2022-03-11 19:00:00,1,11,13,14,0,15,16,0,0,15,13,12,13,5,12,9,15,15,18,20,18,19,12,20,14,0,0,0,18,27,25,22,20,15,15,15,15,28,17,30,41,53,55,57,58,52,37,0,0,0,48,51,55,58,48,57,45,38,29,23,11,15,11,7,0,0,10,0,9,0,9,5,3,1,0
