Unnamed: 0,1_월계동진아교통,2_월계역,3_월계사슴아파트3단지,4_인덕대학,5_월계주공108동앞롯데캐슬루나아파트,6_오현초등학교,7_북서울꿈의숲,8_장곡초교앞,9_하나은행장위동지점,10_장위동원천주유소,11_장위2동주민센터,12_돌곶이역,13_석관시장,14_석관동새마을금고,15_한국예술종합학교,16_의릉입구,17_이문동우체국,18_외대앞,19_경희중고,20_회기시장,21_회기동현대아파트,22_떡전교사거리.동대문노인복지관,23_청량리미주아파트.동대문세무서,24_청량리역환승센타,25_청량리.청과물도매시장,26_제기동역.서울약령시,27_서울시동부병원,28_동아제약앞,29_e편한세상청계센트럴포레아파트,30_텐즈힐아파트.청계벽산아파트,31_상왕십리역.센트라스아파트,32_상왕십리역,33_왕십리센트라스아파트,34_성동고등학교,35_신당동떡볶이타운.중구여성플라자,36_신당동.청구역,37_약수역2번출구.가온도서관,38_약수역5번출구.금호터널입구,39_금호역,40_압구정역4번출구,41_국민은행,42_강남을지병원,43_학동역,44_논현동고개,45_언주역2번출구.차병원사거리,46_차병원,47_역삼역,48_영동중앙교회,49_총지사,50_예림당아트홀.신한은행전산센터,51_역삼동개나리아파트,52_역삼e-편한세상이아파트,53_한티역,54_한티역7번출구,55_역삼중학교.강남세브란스병원,56_도곡1차아이파크.역삼청소년수련관,57_총지사,58_영동중앙교회,59_역삼역.GS타워,60_차병원,61_언주역3번출구,62_논현고개,63_학동역,64_강남을지병원,65_국민은행압구정지점,66_압구정역3번출구,67_금호역,68_약수역4번출구.금호터널입구,69_약수역3번출구.약수하이츠,70_신당동.청구역,71_신당동떡볶이타운.중구여성플라자,72_신당역.중앙시장앞,73_성동고등학교,74_신당파인힐하나유보라,75_뉴타운아파트,76_상왕십리역,77_청계벽산아파트.텐즈힐아파트,78_동아제약앞,79_서울시동부병원,80_제기동역.서울약령시,81_청량리수산시장,82_청량리역환승센터,83_서울성심병원,84_우산빌딩앞,85_회기시장,86_경희중고,87_외대앞,88_이문동교회,89_의릉입구,90_한국예술종합학교,91_석관동새마을금고,92_석관시장,93_돌곶이역,94_장위동원천주유소,95_하나은행장위동지점,96_장곡초교앞,97_북서울꿈의숲,98_북서울꿈의숲,99_장월초등학교,100_롯데캐슬루나아파트,101_인덕대앞,102_월계사슴아파트2단지,103_월계역,104_월계동진아교통
2022-03-13 09:00:00,1,2,3,7,10,15,16,17,12,14,10,12,11,12,13,14,16,21,22,24,18,14,13,10,8,11,10,11,10,11,11,8,7,9,10,10,10,11,10,9,7,11,15,14,13,10,13,9,6,1,0,1,2,4,3,3,6,9,10,8,7,9,10,9,5,5,6,7,8,9,7,9,8,9,2,9,10,11,11,8,10,7,7,6,9,6,7,6,2,6,7,7,7,8,7,5,2,7,6,5,3,2,1,0
2022-03-13 10:00:00,2,2,1,3,5,10,13,14,19,19,15,18,17,16,18,16,15,20,19,21,20,20,16,14,16,16,15,17,19,12,14,15,17,18,20,19,17,16,12,13,13,13,13,11,9,6,6,4,3,2,2,1,2,3,3,7,10,9,8,9,13,7,18,16,14,7,8,7,12,12,10,7,6,7,4,9,12,10,9,8,7,11,13,14,12,10,9,5,8,8,9,7,10,9,6,7,8,8,9,9,2,1,0,0
2022-03-13 11:00:00,1,2,3,3,4,7,9,11,17,11,14,13,12,12,14,15,13,18,19,21,22,20,19,14,11,11,10,13,16,16,15,11,10,9,12,12,12,14,14,13,12,11,10,10,10,9,7,6,5,4,5,3,3,5,4,5,14,13,7,4,9,7,7,8,8,8,8,7,7,8,7,4,5,6,0,8,8,10,10,7,5,11,10,10,9,9,7,5,6,7,6,8,7,6,7,5,8,5,4,5,4,3,1,0
2022-03-13 12:00:00,2,2,3,5,8,9,16,18,17,21,20,14,14,20,21,22,13,24,24,25,24,18,23,12,14,10,14,15,19,20,17,15,14,17,18,11,15,13,12,16,17,19,15,15,14,11,8,9,7,5,6,5,8,7,6,10,16,15,15,16,17,13,19,21,19,18,15,16,16,14,11,13,12,14,8,16,14,15,15,12,12,15,14,14,16,19,16,12,9,7,2,10,8,7,5,6,5,4,5,7,4,2,1,0
2022-03-13 13:00:00,3,2,3,6,7,8,9,11,12,10,11,11,10,10,11,12,11,16,16,19,17,17,20,13,14,12,13,12,13,16,14,12,8,15,14,12,11,11,8,16,19,19,19,19,16,17,11,9,7,5,6,3,4,7,5,9,11,12,9,10,12,13,10,9,12,11,10,8,10,15,14,13,14,14,13,19,20,19,16,17,19,26,25,22,15,14,14,14,11,12,12,11,12,8,10,9,5,4,6,4,3,2,1,0
2022-03-13 14:00:00,3,5,5,7,8,9,12,16,12,15,13,10,9,11,11,12,13,18,19,24,25,23,22,11,14,14,16,18,19,18,14,11,10,12,11,12,11,9,8,16,14,15,16,15,15,11,7,6,5,6,4,7,3,6,6,8,11,14,20,20,18,20,18,22,16,20,13,11,11,15,18,14,16,17,15,18,19,20,15,8,8,11,14,9,7,4,10,9,8,8,8,10,12,10,9,8,8,7,5,7,4,3,0,0
2022-03-13 15:00:00,2,3,2,2,3,6,8,9,15,15,10,10,8,11,10,13,14,17,18,20,17,19,18,13,16,14,13,14,15,15,16,12,11,14,16,16,12,9,8,11,14,13,12,10,11,10,9,7,11,3,8,4,2,4,3,7,14,15,13,15,17,15,15,17,16,12,11,12,14,16,17,17,15,17,8,24,22,18,21,15,17,23,26,27,27,26,25,15,13,12,11,14,15,14,13,9,7,7,4,3,4,3,2,0
2022-03-13 16:00:00,4,5,4,5,4,7,8,10,11,16,13,16,15,14,17,19,17,19,21,18,14,17,16,18,19,19,19,22,20,23,20,19,12,19,17,14,10,9,8,14,15,16,14,10,10,8,12,10,10,8,3,3,6,7,6,9,11,5,16,15,18,17,17,16,18,19,12,13,13,13,12,11,13,11,10,13,13,10,9,11,12,20,14,19,20,19,17,24,20,17,18,19,23,19,14,9,12,11,11,9,5,1,0,0
2022-03-13 17:00:00,2,5,6,1,8,9,9,10,16,18,19,24,27,24,25,9,8,24,20,15,16,15,10,15,17,16,16,15,15,16,13,13,12,14,14,11,11,12,10,12,11,11,13,11,12,14,11,7,8,4,5,4,4,5,3,5,9,11,14,19,20,16,14,14,13,14,17,18,21,19,13,12,13,14,12,14,13,11,12,14,10,19,19,16,16,14,12,9,11,11,6,9,14,12,13,8,8,8,6,5,4,3,3,0
2022-03-13 18:00:00,1,3,1,3,5,4,4,5,6,3,5,7,13,10,10,11,7,13,13,12,15,13,12,12,14,15,18,20,17,16,14,15,13,15,10,9,8,7,0,9,10,11,14,14,13,12,9,6,5,1,4,3,3,4,5,6,12,12,14,12,11,11,11,11,12,17,15,15,17,15,16,14,9,13,15,25,18,19,20,20,20,16,19,18,19,15,16,12,14,13,11,12,14,11,10,9,8,9,8,6,4,2,3,0
2022-03-13 19:00:00,2,2,3,4,4,2,4,4,1,3,2,5,1,0,4,4,4,8,7,9,7,0,8,11,9,9,3,9,7,8,9,9,9,11,12,8,9,8,9,12,13,12,13,10,8,8,8,6,4,3,4,2,5,6,7,6,7,6,9,9,10,9,9,11,10,10,7,6,8,10,10,15,13,15,15,22,22,17,15,14,16,23,26,22,21,19,17,15,14,12,12,11,19,14,12,8,7,8,6,4,5,4,4,0
2022-03-13 20:00:00,1,0,3,3,5,4,8,6,6,5,3,7,6,5,5,6,3,5,4,6,7,8,0,6,6,7,8,5,4,3,9,11,10,12,13,9,6,3,4,11,13,15,11,11,10,4,9,10,2,3,2,1,4,3,6,3,7,7,8,8,8,9,9,8,9,8,7,7,9,8,9,10,8,4,7,9,10,7,10,9,7,9,8,6,11,10,9,10,9,7,7,9,16,7,11,8,5,4,1,1,0,1,2,0
2022-03-13 21:00:00,1,4,2,1,0,3,4,3,5,5,6,8,7,5,3,4,5,8,9,9,8,9,7,16,14,10,15,12,6,11,12,11,10,11,8,7,6,9,8,6,7,10,11,10,8,8,8,5,4,3,3,6,6,7,6,8,10,9,10,10,12,11,11,12,10,14,11,10,11,10,10,14,16,15,1,15,14,14,14,13,12,21,25,7,24,22,17,7,8,7,6,6,11,9,10,7,10,8,7,5,4,3,1,0
2022-03-13 22:00:00,0,0,0,2,0,3,3,3,4,3,2,6,5,3,2,1,4,6,1,4,5,6,4,5,3,7,8,8,7,6,6,6,4,7,6,7,5,5,4,7,8,10,8,7,7,9,6,3,3,4,3,5,3,8,7,10,7,9,9,9,10,0,8,8,8,9,6,8,11,11,9,9,9,9,8,11,10,9,11,12,5,15,14,14,16,12,13,16,15,13,9,9,11,8,6,4,7,6,1,5,4,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,2,2,4,3,4,5,5,0,4,7,6,6,7,6,4,3,1,2,0,5,2,6,1,5,5,7,7,7,7,6,5,7,8,11,11,9,9,9,12,13,11,10,12,15,12,12,11,15,14,13,14,13,16,13,14,8,10,5,3,2,13,8,9,5,4,1,3,3,1,1,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,2,0,9,11,10,16,11,17,14,18,16,21,23,25,25,10,26,27,28,29,29,34,32,29,27,26,24,27,26,27,26,25,27,28,32,38,37,45,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,1,2,4,4,8,10,11,12,13,10,8,8,12,11,9,8,15,10,15,11,11,14,10,14,8,14,15,9,14,13,13,21,13,23,24,22,29,35,44,42,43,37,33,31,23,9,6,4,5,4,4,3,2,1,2,2,1,3,3,3,4,5,0,1,5,5,7,7,8,10,7,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,1,4,7,8,10,14,18,33,37,36,13,11,9,13,14,17,15,18,19,17,19,13,15,10,9,11,12,13,13,14,12,9,11,15,17,17,17,18,12,20,19,14,17,16,15,8,8,7,5,2,2,2,3,3,3,8,9,10,10,9,10,10,12,7,5,5,5,6,7,5,7,4,5,4,4,6,8,8,6,7,6,7,5,3,8,6,5,6,6,10,9,9,9,5,4,3,2,3,2,1,1,0,0,0
2022-03-14 07:00:00,6,4,5,7,8,21,37,53,68,61,25,20,21,24,26,30,24,28,29,22,25,25,26,26,27,32,36,50,55,52,45,26,23,29,23,27,29,36,30,34,33,33,46,41,46,45,37,31,14,8,8,7,6,20,16,13,22,27,37,28,20,17,19,12,11,7,6,7,9,8,12,9,7,8,7,14,13,10,9,9,9,10,11,9,10,8,8,8,11,13,13,14,10,8,7,7,9,9,14,14,4,2,4,0
2022-03-14 08:00:00,6,9,10,13,13,25,43,60,61,49,25,26,25,26,30,32,34,36,36,35,35,39,38,37,34,36,35,33,35,36,30,24,24,28,34,42,41,47,55,57,55,53,65,63,64,61,65,61,37,7,8,6,8,22,21,16,26,29,38,31,44,30,52,23,19,12,14,14,21,25,24,21,18,18,17,32,18,14,13,11,12,11,13,13,13,14,13,11,10,18,13,19,12,10,7,8,8,8,9,11,5,5,3,0
2022-03-14 09:00:00,2,6,10,8,9,14,15,21,26,31,17,22,19,18,17,18,20,19,20,18,20,21,22,23,21,26,23,25,27,26,21,15,17,18,24,26,24,32,33,50,46,38,51,52,50,49,46,33,14,5,4,4,6,16,13,12,14,15,42,35,49,46,66,44,21,11,10,7,11,15,15,12,13,11,12,17,15,15,13,12,11,8,9,10,15,14,10,9,6,6,8,11,14,13,11,10,6,10,11,9,5,4,5,0
2022-03-14 10:00:00,2,4,5,6,9,10,13,17,23,25,16,13,16,16,16,16,18,17,16,16,17,17,15,12,11,15,15,18,18,18,16,16,12,14,17,18,18,18,16,19,20,17,19,20,20,20,15,11,6,4,0,3,4,8,9,11,12,15,23,16,16,14,18,13,12,11,9,6,11,9,11,10,9,8,7,8,10,9,7,10,10,12,12,11,12,11,9,7,9,10,8,11,12,7,9,11,8,7,6,4,4,3,6,0
2022-03-14 11:00:00,4,4,5,4,6,10,13,17,17,18,15,14,15,16,19,24,23,21,24,24,26,22,21,16,18,15,12,13,14,15,15,13,12,14,18,19,17,19,19,20,20,19,19,19,21,17,15,13,9,7,6,6,5,6,7,8,12,8,11,12,15,14,16,13,12,12,8,7,9,10,10,8,8,5,7,9,11,14,13,12,14,17,18,20,19,15,11,10,8,9,8,8,12,10,7,6,5,6,5,3,4,3,5,0
2022-03-14 12:00:00,6,7,8,7,9,9,12,13,14,14,12,12,13,14,14,15,15,18,16,17,18,19,18,15,13,15,14,16,16,17,18,14,14,16,18,20,16,14,14,13,16,14,19,18,17,17,17,16,10,15,14,11,6,6,6,8,11,12,15,16,17,17,21,19,14,10,10,11,13,12,11,12,13,7,9,12,11,12,11,12,15,14,15,14,14,12,11,9,8,9,10,9,11,9,10,9,9,12,11,7,3,2,5,0
2022-03-14 13:00:00,6,8,10,3,6,7,8,11,14,16,13,10,11,12,10,12,13,15,10,15,15,18,20,12,13,12,14,16,16,16,14,14,15,15,13,10,8,9,10,14,14,12,16,15,16,15,12,10,8,6,7,5,4,7,6,9,12,10,14,13,12,12,14,13,11,11,6,5,11,10,13,6,8,9,4,11,10,14,12,12,13,15,17,16,17,15,15,16,15,12,16,18,23,22,22,16,14,9,13,11,4,5,5,0
2022-03-14 14:00:00,6,7,4,8,6,7,10,12,15,16,11,14,13,12,14,15,16,19,20,17,16,18,18,11,11,8,10,13,13,17,13,10,9,13,11,13,9,9,8,11,12,11,11,12,11,7,10,9,4,4,5,6,6,10,12,12,15,15,14,15,19,18,19,18,13,14,15,8,16,17,18,15,14,13,13,13,9,12,10,11,9,15,17,19,18,14,13,12,11,13,13,16,19,14,13,11,8,7,8,5,3,3,3,0
2022-03-14 15:00:00,4,5,5,8,11,9,12,13,15,17,13,10,10,9,8,10,10,14,10,16,17,16,13,13,13,12,14,11,12,15,13,14,13,13,11,12,11,11,11,13,16,17,19,17,14,16,11,10,6,5,5,4,3,6,6,9,16,15,15,14,17,19,29,31,31,31,26,25,23,24,21,14,13,12,13,18,17,17,17,17,17,18,19,29,30,29,27,24,15,12,11,12,19,17,14,10,9,4,5,6,6,3,4,0
2022-03-14 16:00:00,6,6,7,10,12,13,15,18,18,17,16,13,14,12,11,13,13,15,17,17,17,18,15,16,14,16,17,14,15,17,16,14,11,12,17,16,11,8,6,10,9,9,9,11,11,11,11,9,6,6,6,5,9,9,6,13,21,21,19,23,27,26,24,32,28,25,20,16,16,15,16,13,13,11,10,11,13,15,8,15,14,20,22,18,21,20,21,18,16,19,17,15,19,16,14,12,10,11,10,8,7,6,2,0
2022-03-14 17:00:00,6,5,8,13,13,12,18,21,20,22,17,17,14,15,15,15,12,26,28,25,23,25,21,20,21,19,21,28,32,34,24,17,13,19,19,15,10,8,7,12,17,19,18,17,12,13,11,8,10,17,13,8,4,7,8,32,48,48,42,45,48,40,32,33,31,27,23,16,23,19,16,13,15,16,17,27,27,24,26,23,27,31,32,28,34,30,29,28,24,24,22,19,35,29,28,19,14,13,8,7,5,6,3,0
2022-03-14 18:00:00,6,7,8,7,7,8,12,14,17,17,15,13,13,6,16,17,14,20,22,23,24,20,18,18,13,19,20,26,36,40,37,25,24,27,28,22,14,13,5,14,19,34,29,30,32,33,14,12,8,29,31,24,10,12,13,27,60,63,49,54,59,60,56,59,49,32,29,25,28,23,28,19,22,21,19,32,25,25,25,26,28,28,32,30,30,28,26,24,19,20,20,20,52,47,30,19,12,10,9,7,4,3,3,1
2022-03-14 19:00:00,6,8,10,10,9,7,7,8,9,11,9,12,13,11,12,7,5,12,11,12,11,12,12,15,14,13,11,14,14,15,12,14,14,16,16,13,9,8,7,18,27,42,35,31,27,29,19,18,8,7,7,6,7,7,8,19,34,35,46,50,55,50,34,41,37,30,26,21,19,21,20,22,19,20,19,29,26,22,20,20,22,30,31,25,28,26,22,23,21,20,19,21,55,47,42,23,19,16,9,7,8,4,2,0
2022-03-14 20:00:00,4,6,7,7,8,7,5,7,9,7,5,12,14,12,10,11,8,11,12,13,12,9,8,8,8,7,7,6,7,8,5,8,8,12,14,10,6,5,4,11,16,16,18,17,14,20,8,10,6,7,3,6,7,7,8,10,17,20,25,26,28,25,18,18,20,19,16,13,12,11,17,17,20,18,19,21,18,17,16,18,19,20,21,17,18,17,15,14,14,13,11,12,22,26,19,11,8,8,5,4,5,4,4,0
2022-03-14 21:00:00,11,7,2,5,3,3,4,4,5,6,7,4,5,3,3,3,2,6,6,7,5,8,9,8,7,8,9,11,11,13,17,12,7,9,7,9,6,7,8,11,20,25,22,20,23,22,16,11,4,7,4,5,4,5,6,7,27,27,23,24,27,25,24,22,19,18,14,14,16,16,17,19,16,18,15,19,16,14,13,15,18,24,15,19,23,21,17,14,13,12,11,11,17,14,12,10,8,7,6,5,2,1,1,0
2022-03-14 22:00:00,4,2,2,1,0,1,4,3,5,5,4,7,8,7,7,4,8,10,4,8,8,8,6,7,5,6,7,8,8,8,6,8,10,12,12,9,11,6,7,14,17,18,17,15,13,12,8,8,5,5,6,4,5,6,7,10,14,14,17,16,28,24,15,17,18,20,15,12,14,17,19,19,15,15,10,20,19,15,15,19,17,19,21,19,16,15,19,17,15,16,14,13,22,18,12,7,7,7,4,4,4,4,2,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,3,6,5,0,6,6,7,5,4,4,5,5,8,9,9,10,10,7,6,5,1,4,3,2,3,4,4,5,8,18,20,19,20,16,18,17,20,18,18,18,18,20,19,20,19,0,12,14,12,6,13,10,10,11,12,12,11,11,10,10,9,8,7,11,10,9,6,5,5,4,2,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,2,0,6,7,3,14,15,6,12,16,11,19,21,22,23,7,25,10,10,11,22,25,26,27,24,26,25,27,25,25,25,25,24,26,29,33,33,38,41,38,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,0,1,2,3,6,6,8,11,11,10,6,7,5,10,8,7,7,6,10,10,11,6,13,14,9,17,18,18,12,11,19,15,18,21,23,21,23,23,24,28,25,31,27,24,16,8,6,6,5,5,4,2,3,1,2,5,5,6,4,3,5,7,6,4,5,1,5,8,10,12,11,11,12,9,14,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,1,2,3,4,5,8,11,17,24,24,14,10,11,12,14,14,15,16,9,15,16,13,15,11,10,13,12,13,14,13,13,9,10,12,13,13,14,18,20,26,18,17,22,20,19,16,10,7,3,2,2,2,2,6,5,9,10,11,10,7,9,11,14,11,8,5,7,3,5,5,6,5,4,5,3,8,8,9,7,10,8,7,5,6,7,6,5,1,3,4,5,7,7,2,6,4,4,5,3,0,2,0,1,0
2022-03-15 07:00:00,6,7,8,10,14,28,47,65,67,59,58,29,29,30,27,32,35,36,34,28,29,29,30,29,22,28,28,31,34,30,30,26,25,26,29,36,35,40,44,49,46,41,52,53,52,34,30,29,16,8,6,5,6,19,14,18,30,33,36,31,30,25,34,26,18,9,10,9,12,13,14,10,8,7,9,14,14,11,11,15,17,15,11,12,9,5,6,2,4,11,11,12,15,11,9,7,7,5,7,8,3,2,4,0
2022-03-15 08:00:00,4,9,13,15,19,26,39,56,62,53,23,26,28,29,29,37,41,44,44,38,35,37,36,37,35,36,33,33,38,45,43,40,41,45,35,38,33,42,47,63,62,58,58,54,56,53,53,39,23,6,6,7,7,21,17,12,28,28,42,35,46,35,42,23,20,13,13,14,22,26,24,22,19,19,17,27,24,18,16,15,15,15,18,17,18,15,14,13,15,20,21,19,16,14,9,8,9,9,14,12,8,7,4,0
2022-03-15 09:00:00,4,4,5,5,8,10,17,26,29,30,18,19,20,21,17,22,17,21,18,21,22,23,21,17,17,19,20,21,31,30,26,21,21,19,20,21,19,21,24,53,49,41,61,53,55,53,38,28,14,6,5,5,7,13,13,11,15,24,41,32,38,35,50,32,15,9,9,8,11,14,15,13,14,13,14,17,17,16,13,8,7,13,12,11,12,8,12,13,12,9,13,15,19,17,16,15,14,15,16,16,5,3,3,0
2022-03-15 10:00:00,1,2,4,4,9,14,14,15,21,20,18,17,15,19,19,20,20,26,24,24,15,17,18,17,14,15,16,18,19,17,17,14,13,14,12,14,14,16,17,24,21,19,29,28,19,21,16,16,13,6,4,7,6,13,15,17,18,12,22,24,27,25,28,18,13,13,11,9,11,11,14,12,9,9,9,14,17,16,10,14,12,16,14,16,17,15,9,6,7,5,4,10,11,10,7,6,4,7,6,5,4,2,3,0
2022-03-15 11:00:00,3,2,3,4,5,9,10,11,13,12,10,10,11,12,7,12,12,18,18,19,23,22,17,12,13,11,15,17,18,17,16,15,13,11,14,13,13,17,18,16,14,15,16,18,20,20,11,9,8,5,3,2,4,14,5,12,10,12,13,11,13,13,12,10,9,11,12,10,10,10,12,9,8,7,8,11,10,12,10,10,15,16,17,17,16,11,12,11,9,5,5,7,12,11,7,10,7,7,7,6,3,5,3,0
2022-03-15 12:00:00,4,5,5,6,9,13,15,17,25,20,15,14,13,14,16,19,19,20,21,18,22,20,17,12,12,12,14,13,16,16,13,13,13,12,15,15,14,13,11,19,22,19,20,18,16,14,9,8,8,6,5,4,2,5,7,10,11,11,12,13,15,16,16,15,10,13,13,13,11,12,14,11,11,9,8,11,9,13,13,13,15,18,13,17,17,15,17,18,16,18,17,16,21,16,10,14,10,9,7,6,5,2,3,0
2022-03-15 13:00:00,5,7,8,9,10,11,9,15,17,18,23,21,19,16,20,22,17,24,16,23,22,24,23,18,16,14,18,19,22,21,21,15,13,12,13,12,13,13,15,15,18,19,22,21,18,18,20,17,13,9,8,5,4,6,6,9,13,14,12,10,13,14,13,12,10,12,11,9,10,11,12,11,10,8,10,14,14,12,10,11,14,16,11,15,14,10,11,10,11,13,9,11,15,12,12,10,4,11,11,10,7,5,5,0
2022-03-15 14:00:00,5,3,5,5,12,10,12,14,16,21,16,14,15,15,15,16,15,16,16,17,14,18,16,17,20,21,18,10,16,18,14,13,13,13,17,15,13,10,11,14,16,16,16,12,13,14,14,11,10,8,8,4,6,8,6,9,10,13,22,23,20,19,17,17,15,17,14,16,22,21,22,18,15,16,14,18,16,15,15,11,13,16,19,17,15,13,12,12,11,10,10,9,11,10,8,7,5,4,6,5,4,3,2,0
2022-03-15 15:00:00,9,14,16,13,12,11,11,16,18,20,20,14,13,14,14,16,17,19,21,24,26,27,22,20,21,26,27,23,22,22,20,14,10,16,15,14,11,13,4,12,11,12,14,10,15,15,11,10,9,7,10,7,7,8,8,13,20,20,21,22,28,26,21,21,19,17,14,14,17,16,18,20,20,21,15,23,22,20,18,16,23,22,26,26,26,27,22,21,18,15,15,16,24,17,15,13,11,9,8,10,7,6,6,0
2022-03-15 16:00:00,11,6,8,11,11,13,14,15,21,25,17,16,13,13,12,16,24,28,27,22,23,22,20,17,19,19,20,21,22,21,19,18,13,20,23,20,19,17,15,22,22,24,23,20,21,18,16,14,8,6,9,8,9,12,11,15,19,20,29,27,28,26,24,26,23,24,19,15,19,19,17,16,19,14,14,19,18,16,17,19,23,27,28,28,30,29,24,21,19,19,17,19,27,25,22,15,13,13,11,7,5,2,4,0
2022-03-15 17:00:00,5,7,9,15,15,16,15,19,20,21,16,15,14,14,13,18,19,30,29,25,24,26,25,22,23,24,26,34,35,34,24,25,18,29,21,18,14,12,8,15,19,24,29,27,23,23,14,11,10,10,14,9,8,11,10,27,41,43,29,43,50,42,36,41,36,34,21,17,19,17,18,15,15,12,15,17,15,18,18,19,22,28,36,34,33,27,23,22,18,16,14,21,24,22,21,15,10,11,8,8,7,7,5,0
2022-03-15 18:00:00,5,6,7,9,9,10,15,18,24,26,20,24,19,20,20,22,25,29,27,26,27,21,19,18,17,19,22,24,25,24,20,15,12,19,18,17,11,9,6,22,37,43,32,25,22,22,15,13,8,25,23,16,8,10,11,24,54,57,52,56,61,56,48,52,51,40,39,25,23,24,27,25,23,22,20,33,30,28,27,26,23,30,32,34,30,27,26,23,22,23,21,21,45,41,40,30,24,18,13,12,8,6,4,0
