Unnamed: 0,1_가산동기점,2_한일유엔아이아파트,3_디지털3단지.롯데정보통신,4_디지털3단지운동장,5_디지털3단지.(주)로옴코리아,6_가산디지털단지역,7_가산디지털단지역1호선,8_에이스하이엔드타워5차,9_구일우성아파트,10_철산리버빌아파트,11_개봉역,12_개봉1동사거리.개봉푸르지오아파트,13_신정학마을아파트,14_서부트럭터미널.신정동일하이빌아파트,15_강신중학교,16_신한은행신월동지점,17_신곡시장.금빛새마을금고,18_동방아파트.신월종합사회복지관,19_신정네거리.신정119안전센터,20_신정네거리역,21_경서농협,22_우리은행신정동지점,23_신정1동우체국,24_서울남부지방법원.서울남부지방검찰청,25_진명여고,26_목동역,27_목동7단지,28_목동대학학원,29_오목교역.동신한방병원,30_관악고등학교,31_양평신동아아파트,32_교보앞,33_당산동진로아파트,34_김안과병원,35_영등포시장,36_영등포시장로터리방면,37_전경련회관,38_여의도환승센터,39_유진투자증권.파이낸셜뉴스신문,40_한국거래소,41_여의도역,42_샛강역4번출구.여의도자이,43_샛강역.앙카라공원,44_진주아파트,45_시범아파트,46_원효대교북단,47_용산전자상가.전자랜드,48_용산전자상가12동,49_신용산지하차도,50_신용산역3번출구,51_용산푸르지오써밋,52_용산역광장앞,53_용산전자상가10동,54_용산전자상가.전자랜드,55_원효대교북단,56_시범아파트.대교아파트,57_KBS별관,58_샛강역1번출구.여의도자이,59_여의도역,60_한국거래소,61_더현대서울,62_여의도환승센터,63_여의도공원,64_영등포로터리,65_영등포시장입구,66_김안과병원,67_당산동진로아파트,68_양남동로타리,69_양평1동주민센터,70_관악고등학교,71_오목교역.동신한방병원,72_목동대학학원,73_목동7단지.종로학원,74_진명여고,75_서울남부지방법원.서울남부지방검찰청,76_신정1동우체국,77_우리은행신정동지점,78_신정4동경서농협,79_신정네거리역,80_신정네거리해누리분수광장,81_동방아파트,82_신곡시장.금빛새마을금고,83_신한은행신월동지점,84_금실어린이공원,85_신월시영아파트중문,86_경창빌딩,87_강신중학교,88_서부트럭터미널.신정동일하이빌아파트,89_신정현대아파트.서부트럭터미널,90_개봉1동사거리,91_개봉고가,92_개봉역,93_철산리버빌아파트,94_구일우성아파트,95_디지털단지입구,96_디지털3단지.롯데정보통신,97_디지털3단지.영창실업,98_가산디지털단지역,99_디지털3단지.한일합섬,100_디지털3단지운동장,101_한일유앤아이아파트,102_가산동종점
2022-04-04 20:00:00,3,1,4,4,5,15,16,18,20,18,18,16,12,12,10,9,10,5,8,7,5,9,7,9,7,8,8,11,10,8,9,10,8,7,4,6,6,5,9,9,11,6,5,10,12,12,3,3,12,4,3,6,7,4,7,8,9,8,9,10,13,14,16,12,13,11,12,12,14,14,15,22,23,26,28,24,24,21,19,19,18,15,12,11,6,6,10,9,7,5,2,4,3,2,2,0,1,1,0,0,0,0
2022-04-04 21:00:00,0,1,1,2,3,11,14,17,15,13,19,18,16,16,11,11,10,8,8,9,9,8,4,9,8,5,6,7,7,6,3,2,5,4,2,4,3,5,3,7,8,9,10,11,10,8,9,8,1,6,5,8,6,6,7,5,9,9,11,12,13,13,13,11,13,13,14,15,11,13,14,17,19,18,17,18,17,13,14,14,10,7,8,6,5,4,5,7,6,5,4,5,4,4,0,0,2,2,0,0,0,0
2022-04-04 22:00:00,0,0,0,0,1,7,9,4,9,0,12,10,10,7,7,5,6,5,5,6,4,3,8,4,3,7,7,10,9,6,5,4,5,3,4,6,5,4,3,3,5,4,6,8,7,5,0,4,3,2,0,5,6,3,7,6,7,8,8,4,10,14,8,9,8,11,12,11,12,11,13,17,21,21,22,10,24,23,23,13,22,20,18,17,16,0,14,12,12,12,4,7,0,3,0,4,2,1,0,0,0,0
2022-04-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,4,2,1,0,0,1,0,1,2,0,2,1,1,0,0,0,0,0,1,2,1,1,1,0,3,2,3,5,3,5,0,1,4,7,6,5,5,4,5,10,4,10,8,9,9,8,8,9,10,5,6,4,1,0,2,4,5,3,2,4,2,1,0,1,3,1,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,0,1,0,0,0,2,1,0,7,12,12,10,10,7,17,22,24,26,27,30,29,28,25,25,28,0,28,0,27,27,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,0,0,0,1,1,0,0,2,1,3,6,2,6,8,10,11,13,12,19,7,8,20,19,17,14,5,3,21,22,23,17,5,27,15,23,23,15,13,12,11,8,6,3,5,4,0,3,1,1,0,1,1,0,2,2,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,2,1,0,2,1,2,0,0,1,3,7,8,9,10,9,12,14,15,14,14,15,16,17,17,15,14,10,10,11,12,13,12,11,10,10,9,14,8,7,2,6,5,2,4,6,4,4,2,3,3,3,3,4,3,5,5,3,2,3,2,1,4,2,3,3,3,4,2,2,0,1,3,0,5,4,0,6,0,7,7,6,11,8,9,9,10,6,13,14,12,11,11,5,12,11,0,3,2,1,0,1,0
2022-04-05 07:00:00,5,0,7,4,8,11,11,6,7,4,10,11,15,19,21,24,32,32,31,32,32,28,30,30,25,21,21,20,25,24,25,29,29,28,31,38,28,21,15,9,11,10,12,13,12,10,10,8,7,8,11,14,14,12,19,19,18,9,12,10,5,3,0,5,6,4,7,7,5,6,6,7,9,7,5,4,5,7,6,8,9,11,13,9,12,14,19,20,19,19,24,21,21,17,17,20,15,4,2,0,0,0
2022-04-05 08:00:00,6,7,0,8,4,14,17,7,8,7,17,15,19,16,19,27,30,31,29,35,36,38,36,38,33,28,22,26,27,29,39,47,52,49,43,55,33,12,13,12,21,20,22,23,22,16,13,11,1,20,25,33,32,29,21,20,22,19,14,12,12,12,7,9,9,10,9,11,7,12,9,15,13,15,13,15,17,13,16,19,17,16,17,12,13,19,25,27,32,39,38,32,28,27,25,25,16,7,3,0,1,0
2022-04-05 09:00:00,0,2,3,2,2,6,9,4,7,7,9,13,15,8,15,17,20,21,18,22,21,20,18,19,17,16,21,20,22,24,22,21,22,20,20,27,20,18,13,12,15,18,19,15,16,12,9,6,5,11,11,12,12,8,3,7,7,6,6,4,8,6,5,6,4,8,7,9,8,10,7,7,6,7,6,4,5,3,4,5,8,8,6,5,7,7,11,13,16,14,16,13,11,15,13,11,14,3,5,4,3,0
2022-04-05 10:00:00,2,3,0,0,4,5,4,4,5,5,9,11,14,13,13,14,15,18,18,20,21,19,18,20,18,13,19,16,20,20,18,16,15,10,11,11,10,9,8,7,7,7,7,9,9,8,5,5,3,4,3,9,8,6,6,8,9,7,9,9,8,9,6,6,8,10,8,10,6,9,8,10,12,14,13,11,10,7,9,8,7,6,7,6,6,7,10,12,13,13,11,12,8,7,9,9,8,1,0,0,0,0
2022-04-05 11:00:00,0,1,2,0,2,3,5,6,3,5,10,12,12,13,11,12,15,15,16,16,14,13,15,15,13,13,13,16,20,19,18,18,18,17,7,23,18,4,6,3,8,8,8,8,11,13,13,13,12,4,3,9,11,12,13,12,15,15,11,8,11,13,14,11,8,9,9,8,7,8,11,13,15,16,15,15,14,14,10,12,13,13,11,8,9,7,8,9,8,13,9,5,4,5,6,5,4,1,0,0,0,0
2022-04-05 12:00:00,1,1,0,2,3,5,7,6,4,4,5,4,10,9,8,10,12,14,13,16,16,14,10,12,14,12,12,12,10,9,9,8,6,7,9,11,9,8,2,7,6,3,7,2,7,4,5,4,4,4,5,7,7,8,14,12,15,15,11,10,9,10,8,7,7,7,8,9,7,7,8,12,13,11,12,10,11,10,11,12,12,9,10,9,7,7,8,4,11,11,10,12,12,11,12,10,8,2,0,1,0,0
2022-04-05 13:00:00,2,0,0,1,0,5,8,7,6,9,11,10,10,8,11,15,18,20,18,18,18,18,20,20,18,15,14,16,13,13,15,15,19,13,13,12,10,9,10,10,11,8,10,8,7,9,11,6,7,5,5,9,12,13,13,15,17,14,14,12,4,14,15,10,11,17,16,5,6,18,17,17,19,22,22,17,14,12,11,11,10,7,6,2,5,3,9,9,8,11,10,5,2,2,6,5,3,2,1,0,0,0
2022-04-05 14:00:00,0,0,0,1,2,6,4,7,4,0,17,16,17,17,17,12,13,11,13,15,16,17,13,20,18,17,18,16,16,11,14,14,12,8,9,10,8,9,3,11,12,12,10,8,11,9,8,6,5,5,5,7,9,10,11,7,10,16,16,13,12,20,9,19,21,20,19,21,24,25,22,22,22,21,8,17,15,13,10,10,14,10,7,0,6,8,10,11,0,11,7,5,0,0,0,4,3,1,0,0,0,0
2022-04-05 15:00:00,0,0,0,2,2,11,12,18,19,20,17,16,15,13,11,11,11,13,12,15,15,18,19,19,18,16,15,11,11,11,12,14,11,8,6,7,10,7,9,7,10,10,11,10,9,8,7,5,6,6,7,8,10,10,9,11,13,14,11,12,16,19,20,22,19,21,16,23,23,24,24,31,32,26,24,21,21,18,24,22,19,18,15,11,10,9,11,11,10,9,7,5,3,4,7,3,5,1,0,2,0,0
2022-04-05 16:00:00,1,2,3,3,5,11,16,19,10,10,13,17,19,51,49,46,43,40,37,29,22,29,25,27,25,21,20,15,13,14,16,16,15,11,9,11,9,10,11,13,16,17,16,17,16,10,9,7,9,7,7,12,10,11,13,36,37,37,31,28,31,33,30,28,26,32,31,27,23,23,21,28,23,26,26,26,40,37,32,33,19,16,15,14,14,13,14,11,10,9,8,4,3,3,3,2,2,2,0,1,0,0
2022-04-05 17:00:00,2,1,11,11,10,23,26,32,31,30,38,34,29,23,21,18,17,15,16,17,16,19,21,10,20,21,12,14,13,13,13,13,12,10,8,9,10,10,10,12,15,15,14,13,17,25,27,26,25,8,7,16,17,20,23,22,21,14,13,15,21,23,24,23,25,31,31,31,33,31,28,29,27,31,29,28,30,27,23,22,20,16,14,12,9,9,8,14,16,15,7,8,7,8,6,9,7,3,0,0,2,0
2022-04-05 18:00:00,0,3,17,26,43,45,51,54,51,42,31,30,31,33,27,20,19,17,16,16,15,15,14,16,14,14,15,15,13,12,14,16,19,17,16,20,19,19,22,24,24,25,26,29,32,41,46,43,39,7,10,12,20,20,30,25,28,28,18,24,30,45,45,39,36,36,34,31,32,31,32,35,36,38,41,41,39,34,34,42,38,21,19,15,12,14,8,13,12,10,11,10,1,10,9,8,7,4,2,1,0,0
2022-04-05 19:00:00,3,2,0,2,7,19,22,22,19,44,43,39,39,31,21,16,14,9,10,13,12,12,11,13,6,11,13,11,8,4,5,7,8,8,10,9,9,6,11,12,14,12,15,13,15,20,19,20,18,10,7,8,12,15,16,15,16,16,12,13,15,18,19,15,17,18,13,20,24,23,25,27,26,32,28,33,32,28,31,40,29,21,15,11,10,11,11,10,9,8,6,8,1,5,3,2,2,3,1,2,2,0
2022-04-05 20:00:00,4,0,8,3,8,22,26,28,27,24,24,24,25,22,12,13,8,6,7,8,7,7,7,5,6,5,7,8,9,3,4,8,7,3,5,7,7,8,9,10,12,7,10,10,9,10,11,9,7,3,5,12,14,9,10,9,13,8,10,12,18,23,25,16,13,17,18,20,15,17,17,19,22,22,31,27,28,26,23,21,19,18,14,12,4,11,10,9,4,4,3,5,6,6,7,5,0,6,8,7,2,0
2022-04-05 21:00:00,4,1,2,1,1,10,15,16,8,15,18,13,9,10,16,13,13,13,10,9,7,8,9,8,6,4,8,8,10,6,5,5,3,4,5,5,0,5,7,6,9,10,10,12,7,8,7,8,6,4,7,6,8,6,7,8,14,14,13,10,15,18,16,13,12,14,7,13,14,16,8,28,27,26,23,22,20,17,16,16,14,13,10,9,7,8,7,5,6,7,6,5,4,3,3,4,0,4,2,0,0,0
2022-04-05 22:00:00,0,5,0,0,3,12,18,22,20,17,14,11,11,12,11,11,6,4,6,9,8,9,13,14,13,12,11,12,14,12,8,9,7,4,4,4,3,5,0,0,7,7,9,7,6,3,0,5,5,4,3,6,5,4,6,5,7,6,9,12,16,20,16,15,13,12,11,11,10,12,13,18,19,17,17,16,16,12,16,22,19,15,11,9,8,7,8,7,6,7,4,3,3,2,2,1,2,3,0,2,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,5,0,4,2,3,0,3,2,0,0,1,4,5,4,2,1,1,1,1,0,2,2,1,0,0,0,2,5,6,7,8,8,9,4,8,8,11,10,6,8,8,6,10,11,13,11,0,9,10,11,10,9,9,5,4,3,0,0,1,6,4,0,4,1,1,2,0,1,1,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,1,0,3,2,1,3,0,8,11,11,10,11,17,20,25,27,30,31,32,31,31,26,25,29,28,26,27,26,26,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,0,0,0,1,0,0,2,2,3,6,6,5,5,8,10,9,10,16,17,12,18,6,8,17,18,19,21,21,5,15,6,20,19,24,22,13,15,11,9,8,6,5,0,4,0,3,2,1,0,2,1,0,2,2,1,0,0,0,1,0,0,0,3,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,2,0,0,1,1,3,2,0,3,4,7,7,8,8,12,15,18,19,15,17,18,20,8,19,18,15,16,15,14,17,7,12,11,9,10,11,9,6,5,3,8,0,6,5,5,4,5,3,4,2,4,4,2,3,4,6,7,3,3,2,1,2,0,0,1,1,0,0,0,0,3,4,2,5,6,7,10,8,7,3,6,6,4,7,5,10,9,12,14,20,18,16,17,15,15,14,12,2,0,0,0,0
2022-04-06 07:00:00,3,2,5,6,0,10,12,6,8,11,13,12,16,14,17,26,29,35,27,28,29,30,29,21,24,17,20,19,20,23,23,22,23,21,22,30,30,15,11,8,14,13,12,12,12,10,12,4,3,6,7,12,13,6,19,17,18,16,10,10,3,5,3,6,8,8,9,7,3,4,5,9,7,4,3,4,5,5,4,5,11,12,11,12,14,17,20,20,25,31,26,22,23,22,19,18,15,2,1,0,0,0
2022-04-06 08:00:00,4,5,7,6,5,30,35,3,7,7,15,22,23,23,24,32,40,46,34,35,36,38,35,37,33,21,20,20,31,33,31,29,29,26,27,35,26,14,13,11,22,21,20,20,24,16,13,10,8,18,17,24,20,19,25,24,23,20,14,11,11,9,10,9,10,10,9,10,11,12,11,9,8,10,8,11,8,10,11,12,11,13,13,10,13,18,22,23,26,32,34,32,30,31,27,27,19,7,3,1,0,0
2022-04-06 09:00:00,2,2,1,1,1,18,16,2,4,0,9,12,13,14,17,20,23,28,27,26,26,26,21,25,24,22,20,18,18,18,18,16,20,15,13,19,15,10,9,8,15,13,12,12,15,11,12,6,5,7,8,10,22,13,8,9,13,14,11,11,10,7,0,4,4,7,5,6,0,7,6,6,10,12,11,10,9,7,8,10,6,7,6,6,6,7,10,11,14,18,15,9,15,14,17,15,12,6,3,2,1,0
2022-04-06 10:00:00,2,0,0,0,0,3,6,2,5,2,8,8,10,12,11,14,16,17,14,16,15,16,17,17,17,15,9,14,14,15,17,15,12,7,8,10,8,7,6,5,5,4,7,5,5,5,6,1,5,4,3,8,8,8,9,10,12,13,12,9,5,3,0,4,5,4,3,4,2,6,6,5,7,9,8,6,5,4,5,5,6,5,5,4,4,0,4,5,5,7,5,3,2,0,4,3,0,1,0,0,0,0
2022-04-06 11:00:00,0,0,1,0,0,2,2,1,0,0,3,7,8,11,12,13,14,16,14,14,16,14,15,16,15,14,11,14,12,9,11,11,10,10,8,11,10,6,6,3,8,9,8,7,8,6,5,4,2,2,3,7,7,9,9,8,8,6,7,7,4,5,6,6,5,9,6,8,7,7,7,7,6,7,11,7,12,9,4,10,9,5,8,7,5,6,5,6,6,6,5,3,6,2,7,1,4,1,0,0,0,0
2022-04-06 12:00:00,1,2,0,0,2,2,4,3,3,4,5,6,7,2,9,8,9,11,10,11,14,15,16,13,13,15,14,14,15,7,6,13,12,9,10,11,7,3,4,5,5,6,7,5,6,6,8,7,6,3,3,7,8,9,12,12,13,12,9,8,7,7,8,6,7,6,6,7,8,7,9,11,10,9,10,11,10,9,10,7,11,10,8,6,8,10,11,6,10,10,8,8,0,6,0,0,4,2,0,0,0,0
2022-04-06 13:00:00,0,0,0,1,0,4,3,0,4,4,7,8,7,8,9,9,10,15,13,14,13,14,10,15,14,13,11,11,19,16,11,15,16,15,14,8,9,7,6,7,10,11,8,9,8,7,9,10,7,4,6,12,9,10,12,10,10,8,9,8,7,10,9,7,6,9,9,11,6,12,15,18,19,17,14,3,14,12,12,11,11,10,8,3,10,12,13,12,11,11,7,9,8,6,7,5,6,1,0,0,0,0
2022-04-06 14:00:00,2,1,0,3,1,6,5,3,8,0,12,11,11,12,10,13,13,12,12,12,13,11,12,14,12,10,10,9,9,10,0,9,10,8,10,13,8,7,8,9,9,8,8,8,10,8,9,7,6,6,5,7,14,14,15,12,12,15,16,15,11,15,14,12,9,11,10,11,14,12,14,16,10,15,14,10,12,13,11,10,9,7,8,7,4,8,9,9,10,9,4,5,4,1,5,4,2,2,0,1,0,0
2022-04-06 15:00:00,0,1,0,1,1,15,17,18,16,0,13,10,7,17,12,22,23,25,24,15,25,22,19,24,24,20,16,14,12,8,10,12,10,8,12,17,12,9,9,10,11,13,11,10,5,9,11,10,10,5,3,9,12,6,11,7,8,11,9,16,17,19,12,18,14,16,16,18,17,15,13,22,23,20,17,16,16,13,15,14,12,12,10,6,3,4,6,7,11,10,7,6,2,0,4,5,5,1,0,0,0,0
2022-04-06 16:00:00,1,0,0,1,6,14,16,20,19,21,23,21,32,36,32,35,37,29,28,27,22,19,20,21,20,17,17,12,10,8,9,9,11,8,9,10,11,9,9,10,10,11,13,12,13,11,9,10,10,8,7,8,9,11,11,23,10,22,17,20,24,23,23,22,22,26,26,27,18,20,27,29,30,30,30,26,26,23,22,17,12,12,11,10,7,9,10,9,7,6,6,5,4,5,2,1,4,5,4,0,1,0
2022-04-06 17:00:00,2,3,11,12,14,19,24,33,36,35,31,27,31,30,29,21,21,20,20,22,22,18,20,22,21,18,16,9,8,9,9,8,10,6,10,9,9,10,13,17,19,20,22,25,25,28,28,27,24,19,7,11,14,12,17,17,17,19,16,17,22,26,28,25,20,24,24,22,18,24,23,26,28,31,30,27,27,25,21,23,21,16,12,13,12,14,7,13,11,10,8,7,5,9,9,6,7,3,1,0,0,0
2022-04-06 18:00:00,0,2,7,13,34,52,56,65,62,56,50,38,24,22,17,17,16,16,15,19,20,20,21,22,18,18,18,16,13,12,13,14,14,12,11,12,12,14,18,24,25,29,32,31,39,45,52,51,40,10,9,16,21,24,38,39,35,30,17,23,32,53,52,45,43,37,32,26,26,27,27,29,32,34,34,33,35,29,26,35,29,18,13,11,10,13,16,14,16,18,15,7,4,5,6,8,10,5,6,0,3,0
2022-04-06 19:00:00,1,1,0,2,12,37,43,44,43,41,40,35,35,28,23,18,19,16,12,14,15,17,11,12,14,13,5,9,12,6,13,11,7,8,8,9,7,7,6,6,9,14,15,14,14,19,21,22,18,3,4,8,15,16,15,13,16,14,17,17,22,22,22,24,19,25,25,24,21,20,21,24,24,31,30,27,26,25,23,42,34,26,13,9,8,10,12,12,11,9,5,9,9,8,6,8,5,6,0,0,2,0
2022-04-06 20:00:00,0,1,1,3,7,29,27,28,23,22,20,20,20,15,12,11,8,7,7,7,7,8,6,6,6,6,4,6,8,6,4,7,7,6,6,4,3,4,5,6,7,6,9,11,12,10,4,9,6,5,4,8,8,7,5,6,7,8,7,8,12,16,17,15,15,20,20,19,17,19,17,19,19,23,23,21,20,14,17,15,14,11,9,8,7,7,0,5,7,3,3,3,2,2,1,3,3,5,2,4,2,0
2022-04-06 21:00:00,3,5,3,2,6,13,19,17,17,7,19,18,17,14,11,8,8,7,5,7,4,6,0,7,6,7,5,6,8,7,5,5,5,4,4,5,5,4,5,2,9,0,8,7,9,6,8,3,6,4,7,8,6,7,7,8,12,11,12,12,13,14,14,10,9,11,8,9,11,16,15,18,16,18,16,16,17,15,16,21,18,12,11,7,9,8,9,9,9,8,7,6,5,4,0,3,2,4,0,1,3,0
2022-04-06 22:00:00,0,0,1,1,2,4,7,8,17,15,17,12,12,10,9,10,8,7,5,5,2,5,9,10,6,3,9,9,13,13,10,11,8,6,7,8,7,7,5,6,10,0,9,11,8,7,0,0,6,5,1,6,8,6,6,5,10,5,6,8,10,16,17,18,9,21,20,19,10,18,17,20,23,27,26,23,22,20,19,18,17,12,11,10,6,9,9,8,6,6,4,6,5,2,1,1,2,3,0,1,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,2,1,0,3,0,2,1,3,5,4,3,2,1,3,2,1,0,3,4,5,0,4,3,3,6,6,7,8,5,8,7,7,6,6,0,5,5,4,3,7,8,13,5,4,16,15,14,13,12,10,9,7,6,5,4,3,6,5,4,5,3,2,2,0,0,3,0,0,1,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,2,0,4,1,3,4,3,8,10,11,11,11,16,19,25,27,28,29,30,29,28,24,0,26,0,26,27,26,25,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,2,1,0,0,2,1,0,4,5,4,4,4,5,5,7,10,10,11,12,13,12,12,9,8,7,10,6,17,18,19,10,11,17,16,23,19,13,12,11,8,8,7,6,5,3,0,0,2,0,0,2,1,0,2,1,2,0,1,2,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,3,0,0,1,2,7,5,3,2,3,5,7,9,10,9,12,19,17,15,14,10,16,10,10,11,10,8,7,9,9,9,9,9,9,10,8,8,6,5,4,6,3,5,3,7,6,7,5,4,4,1,3,4,3,4,6,8,3,3,1,2,2,0,2,3,3,4,3,1,3,2,5,8,4,9,11,10,10,2,6,10,12,10,9,11,12,8,13,14,11,11,9,10,10,7,0,6,0,0,0,0,0
