Unnamed: 0,1_범일운수종점,2_은행나무로입구,3_화인전자산업,4_경동택배,5_문일고입구,6_금천구청.금천경찰서,7_말미고개.금천소방서,8_금천우체국.독산1동주민센터,9_진도아파트,10_시흥모터스,11_제일모직아울렛,12_벽산디지털밸리,13_마리오아울렛,14_국민연금공단.구로금천지사앞,15_가산디지털단지역,16_마리오아울렛,17_벽산디지털밸리,18_제일모직아울렛,19_진도아파트,20_현대지식산업센터,21_홈플러스금천점,22_말미고개.금천소방서,23_금천구청.금천경찰서,24_시흥사거리,25_삼화약국,26_대우당약국,27_시흥동은행나무.은행나무시장,28_범일운수종점
2022-03-05 04:00:00,8,9,8,10,10,11,12,12,14,0,10,8,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,4,8,5,7,0,9,10,13,11,12,11,10,9,2,2,0,2,0,2,0,0,0,1,2,1,1,0,0
2022-03-05 06:00:00,3,5,6,5,5,6,5,8,7,5,6,5,2,1,4,5,0,0,4,2,2,0,1,0,0,0,0,0
2022-03-05 07:00:00,2,4,2,6,5,7,5,8,7,0,3,6,1,3,10,11,0,10,8,2,1,0,0,0,0,0,0,0
2022-03-05 08:00:00,4,7,8,8,9,10,10,11,10,8,6,5,2,4,7,8,0,7,7,2,3,0,4,0,3,0,1,0
2022-03-05 09:00:00,2,8,0,0,7,8,9,9,8,6,7,4,3,3,7,9,0,8,3,2,4,3,3,1,0,0,1,0
2022-03-05 10:00:00,3,7,0,2,6,10,11,10,10,0,9,8,5,2,5,7,9,6,5,3,5,5,4,3,0,1,0,0
2022-03-05 11:00:00,3,10,0,5,13,14,13,11,8,0,9,6,4,1,5,8,3,9,8,4,7,3,6,5,0,4,1,0
2022-03-05 12:00:00,7,13,7,0,0,7,14,16,15,12,11,10,7,5,9,12,13,12,11,8,8,7,6,6,3,5,3,0
2022-03-05 13:00:00,4,16,0,7,15,16,17,13,11,16,14,11,6,4,10,12,14,0,9,6,6,7,5,6,0,5,1,0
2022-03-05 14:00:00,6,8,5,6,10,13,12,14,14,12,13,12,6,4,7,11,0,0,14,9,6,3,7,8,3,7,1,0
2022-03-05 15:00:00,6,8,4,0,7,12,13,13,15,14,16,13,8,3,9,20,20,21,20,17,17,12,9,11,10,8,3,0
2022-03-05 16:00:00,1,6,0,0,6,8,9,10,11,4,12,12,13,3,14,21,23,24,23,21,20,17,16,15,8,12,2,0
2022-03-05 17:00:00,2,5,0,6,4,5,6,14,16,14,15,17,15,5,10,21,15,17,20,17,14,13,12,9,5,6,2,0
2022-03-05 18:00:00,2,3,0,0,4,0,5,4,6,0,3,6,6,4,11,18,13,19,17,15,14,11,7,9,4,6,4,0
2022-03-05 19:00:00,2,2,4,0,0,0,0,4,5,1,0,4,6,7,9,14,17,8,15,13,13,13,15,12,10,9,7,0
2022-03-05 20:00:00,1,5,0,4,3,2,0,7,0,5,0,6,4,4,8,5,6,7,5,8,7,4,6,7,5,5,4,0
2022-03-05 21:00:00,2,4,0,0,0,3,4,9,0,7,0,10,9,8,11,9,12,13,9,12,16,9,6,7,5,4,0,0
2022-03-05 22:00:00,0,1,1,0,0,0,2,4,0,0,0,0,3,4,7,5,5,3,0,8,6,14,11,12,10,9,2,0
2022-03-05 23:00:00,0,1,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,5,1,3,0,1,3,0,1,1,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,2,0,3,2,3,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,2,4,0,4,7,0,7,6,0,0,5,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
2022-03-06 06:00:00,1,1,0,0,0,1,0,4,2,1,2,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-03-06 07:00:00,2,0,0,0,0,0,0,2,0,0,0,0,1,2,4,0,1,0,5,0,0,1,0,0,0,0,0,0
2022-03-06 08:00:00,2,5,3,6,0,5,5,7,6,2,1,0,2,3,4,5,0,0,6,4,3,2,1,0,2,1,0,0
2022-03-06 09:00:00,3,11,6,5,13,11,12,8,7,0,7,6,4,1,5,4,0,0,2,2,1,2,1,4,0,0,1,0
2022-03-06 10:00:00,2,3,0,2,0,5,4,4,11,0,9,6,4,2,4,4,0,0,3,4,3,0,2,3,1,0,0,0
2022-03-06 11:00:00,1,7,0,0,4,7,6,8,10,11,11,8,6,0,5,7,8,0,6,5,5,4,0,1,0,2,1,0
2022-03-06 12:00:00,3,6,0,8,2,2,10,12,7,6,6,6,3,2,4,0,0,0,0,4,4,0,3,0,0,2,1,0
2022-03-06 13:00:00,4,7,0,0,8,11,8,15,16,0,15,11,6,1,3,7,0,5,8,5,4,4,5,3,2,2,1,0
2022-03-06 14:00:00,4,5,0,0,5,8,8,9,12,11,9,6,6,3,6,10,0,7,9,9,6,4,4,1,3,0,0,0
2022-03-06 15:00:00,5,9,9,3,7,10,9,14,10,17,4,12,7,3,10,12,14,12,13,13,10,9,10,7,3,5,2,0
2022-03-06 16:00:00,4,11,4,0,10,11,9,10,10,11,0,11,14,14,13,21,23,19,22,21,22,20,12,13,8,6,2,0
2022-03-06 17:00:00,6,5,7,4,6,8,9,11,11,7,10,9,8,5,18,19,21,7,17,17,17,9,9,8,6,4,1,0
2022-03-06 18:00:00,0,6,0,2,3,3,4,4,3,4,5,7,2,2,7,32,0,9,30,22,15,12,4,11,8,5,2,0
2022-03-06 19:00:00,1,1,0,0,0,3,2,4,0,0,0,2,4,3,13,17,24,0,23,18,17,18,14,14,0,11,5,0
2022-03-06 20:00:00,1,0,0,2,0,3,0,13,5,3,12,4,10,4,10,13,14,0,11,11,20,6,18,4,16,3,5,0
2022-03-06 21:00:00,1,2,0,0,0,2,1,5,3,2,0,7,4,4,5,10,10,7,9,9,10,8,9,8,6,5,1,0
2022-03-06 22:00:00,0,1,0,0,0,0,0,0,2,0,0,4,3,2,5,0,0,4,3,3,5,4,5,0,0,2,0,0
2022-03-06 23:00:00,2,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,1,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,10,13,10,14,13,12,13,13,14,9,11,9,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,5,10,2,8,0,9,12,13,11,12,14,11,10,1,2,0,1,0,2,0,0,0,2,2,1,1,0,0
2022-03-07 06:00:00,4,9,5,9,8,8,11,12,11,11,6,9,8,5,6,0,1,0,7,3,0,1,0,0,0,0,0,0
2022-03-07 07:00:00,23,29,30,37,39,43,47,51,53,52,32,29,22,13,22,23,16,9,15,7,4,8,7,4,3,2,1,0
2022-03-07 08:00:00,29,38,21,44,48,54,56,60,61,63,51,37,27,24,55,48,54,51,41,10,6,4,5,3,2,0,3,0
2022-03-07 09:00:00,9,20,21,23,25,30,28,29,30,31,28,22,17,9,21,23,22,6,17,5,6,4,3,3,2,0,1,0
2022-03-07 10:00:00,3,6,7,8,9,11,10,13,14,15,14,11,8,2,11,0,0,0,11,8,7,2,0,0,1,0,0,0
2022-03-07 11:00:00,2,7,4,5,5,8,8,9,10,14,13,10,9,5,8,4,0,1,6,5,3,6,4,4,3,2,0,0
2022-03-07 12:00:00,5,8,4,7,9,10,8,9,10,0,9,8,7,1,7,9,11,2,9,8,5,3,5,3,0,2,0,0
2022-03-07 13:00:00,3,5,0,6,7,10,12,13,11,7,10,7,5,2,11,13,14,0,3,16,12,12,11,1,0,1,0,0
2022-03-07 14:00:00,2,5,0,7,4,8,3,7,0,7,7,6,5,6,7,11,17,11,16,12,10,8,7,6,8,7,4,0
2022-03-07 15:00:00,4,8,7,9,9,8,7,10,9,5,6,6,7,3,14,13,16,15,14,13,13,12,10,7,6,5,3,1
2022-03-07 16:00:00,6,8,2,9,10,12,11,12,13,12,12,9,11,3,14,16,20,12,11,10,10,11,10,9,10,8,4,0
2022-03-07 17:00:00,1,2,3,3,4,5,6,17,19,16,28,35,31,15,26,26,30,23,26,26,25,20,18,15,13,12,4,0
2022-03-07 18:00:00,3,4,0,3,4,7,6,38,44,45,46,44,35,22,34,36,47,41,39,44,37,35,31,31,26,18,10,0
2022-03-07 19:00:00,1,5,0,1,4,5,6,19,19,17,18,19,18,9,25,27,32,31,28,36,32,28,24,27,25,20,5,0
2022-03-07 20:00:00,0,1,0,1,2,3,2,8,10,7,9,10,9,4,13,15,17,18,13,18,16,15,14,12,7,7,2,0
2022-03-07 21:00:00,0,1,0,1,2,1,2,5,4,5,0,7,8,8,14,17,21,22,22,22,20,15,12,8,7,6,4,0
2022-03-07 22:00:00,0,0,0,0,1,3,1,5,1,0,0,6,5,3,9,7,8,0,7,6,12,10,11,12,11,6,4,0
2022-03-07 23:00:00,1,0,0,0,0,3,4,4,0,0,0,2,0,2,12,4,0,11,3,8,9,6,4,3,0,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,7,9,11,12,8,12,13,14,0,9,13,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,6,11,8,4,0,13,16,19,18,18,15,14,13,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,6,11,0,3,10,9,11,15,16,13,11,7,6,5,8,0,7,0,6,2,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,22,34,36,43,46,38,46,48,48,47,42,30,25,8,19,20,0,13,16,7,5,6,0,5,3,4,1,0
2022-03-08 08:00:00,24,29,29,34,39,49,53,56,56,55,49,36,30,23,40,41,17,42,26,6,3,7,0,6,2,0,2,0
2022-03-08 09:00:00,7,14,15,18,22,25,26,30,31,31,29,22,17,11,21,8,0,0,18,6,5,3,0,3,0,1,0,0
2022-03-08 10:00:00,4,10,7,7,8,8,10,11,12,11,9,8,4,2,7,0,7,0,7,6,6,5,1,5,4,3,1,0
2022-03-08 11:00:00,3,5,5,2,3,8,8,14,15,14,9,13,5,6,9,10,0,0,9,4,4,5,4,1,0,0,0,0
2022-03-08 12:00:00,1,6,7,3,8,7,8,11,0,12,12,11,7,2,4,7,4,0,5,4,7,5,4,5,3,4,2,0
2022-03-08 13:00:00,3,4,0,2,6,6,8,15,0,16,15,8,4,2,9,11,12,0,6,10,11,3,10,4,1,2,0,0
2022-03-08 14:00:00,3,5,0,6,6,5,9,13,14,15,15,13,10,3,9,14,13,13,12,11,8,5,6,9,4,7,3,0
2022-03-08 15:00:00,1,7,9,10,13,12,10,16,14,13,11,15,9,7,8,10,11,9,12,11,12,11,0,10,7,5,3,0
2022-03-08 16:00:00,5,7,0,9,12,8,8,11,10,10,10,12,10,6,14,19,21,23,22,22,17,16,15,14,11,7,5,0
2022-03-08 17:00:00,2,5,4,5,6,8,9,27,33,34,38,38,27,12,24,29,33,34,32,31,27,21,20,15,13,10,6,0
2022-03-08 18:00:00,1,5,6,6,6,7,6,24,26,28,32,34,35,19,32,35,38,37,34,32,29,25,19,22,19,13,3,0
2022-03-08 19:00:00,2,1,0,1,0,3,4,16,17,15,17,21,19,12,25,31,40,37,35,35,32,29,25,20,17,12,6,0
2022-03-08 20:00:00,1,0,0,0,2,3,0,6,8,0,12,13,11,7,12,19,20,21,20,19,15,9,15,10,9,6,2,0
2022-03-08 21:00:00,0,0,0,0,0,1,2,7,8,7,0,9,8,8,19,25,28,29,27,31,28,24,16,13,9,8,2,0
2022-03-08 22:00:00,1,2,0,3,0,2,3,7,2,8,6,3,8,5,12,5,13,9,12,10,10,7,6,7,6,3,2,0
2022-03-08 23:00:00,1,0,0,0,0,2,2,2,2,0,0,0,1,2,14,8,0,13,4,12,10,8,6,5,3,4,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,3,5,0,6,5,6,4,5,4,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,2,3,3,4,0,3,4,6,6,3,7,4,6,1,2,0,2,1,3,0,0,0,3,0,0,1,0,0
2022-03-09 06:00:00,0,6,4,8,0,1,6,6,6,5,0,4,2,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0
2022-03-09 07:00:00,1,4,3,4,6,9,8,7,7,6,5,0,4,5,9,3,0,0,6,2,1,0,1,0,0,0,0,0
2022-03-09 08:00:00,5,10,5,7,11,8,12,13,13,0,8,7,5,6,15,15,0,14,13,8,6,3,3,1,0,1,0,0
2022-03-09 09:00:00,5,9,10,5,10,14,10,14,10,11,11,6,6,4,10,0,9,0,9,2,2,1,2,0,0,1,0,0
2022-03-09 10:00:00,8,13,14,13,17,6,19,11,12,13,10,12,10,1,4,0,0,0,3,2,0,0,0,1,0,0,0,0
2022-03-09 11:00:00,5,7,7,11,9,10,11,15,15,6,14,10,10,1,6,5,0,6,5,5,4,5,4,5,3,2,0,0
2022-03-09 12:00:00,5,8,0,7,9,8,7,9,11,5,8,10,4,2,6,9,0,12,10,9,13,14,12,6,3,1,2,0
2022-03-09 13:00:00,4,8,9,0,8,9,9,11,13,15,14,10,5,4,8,13,0,0,12,11,7,7,0,7,5,0,1,0
2022-03-09 14:00:00,2,15,2,0,4,16,16,19,18,3,15,10,6,3,12,16,16,18,15,13,13,10,9,7,4,4,3,0
2022-03-09 15:00:00,6,6,7,8,7,7,9,14,14,15,17,10,8,5,6,14,12,15,14,14,21,20,16,13,7,5,3,0
2022-03-09 16:00:00,7,8,0,0,5,10,11,14,17,18,14,10,10,6,6,18,10,17,16,17,18,15,14,14,9,12,2,0
2022-03-09 17:00:00,2,5,0,6,0,7,6,11,14,12,12,16,14,11,15,22,26,29,28,26,30,26,19,17,18,16,7,0
2022-03-09 18:00:00,0,2,0,1,3,6,6,15,15,14,13,14,14,7,14,19,20,19,19,18,16,8,14,13,4,11,3,0
2022-03-09 19:00:00,1,1,0,0,2,1,0,7,6,0,0,9,8,4,9,12,10,11,11,14,15,10,13,13,12,8,1,0
2022-03-09 20:00:00,0,2,0,2,0,3,0,5,4,4,0,5,0,3,7,10,7,11,7,7,9,8,10,11,10,3,2,0
2022-03-09 21:00:00,1,4,0,3,0,5,2,6,0,3,4,6,8,4,7,14,16,0,14,9,16,12,9,7,4,1,1,0
2022-03-09 22:00:00,0,3,0,0,0,1,0,3,2,0,0,0,3,3,6,7,0,4,6,5,7,6,3,4,2,5,0,0
2022-03-09 23:00:00,1,0,1,2,0,1,0,0,0,0,0,0,0,1,5,6,1,5,5,1,0,3,0,2,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,7,9,10,11,11,12,13,15,0,0,13,9,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,8,13,7,5,0,14,17,20,13,18,17,13,12,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0
2022-03-10 06:00:00,7,9,2,11,0,5,10,15,9,14,9,7,5,6,7,7,6,0,7,3,2,1,2,3,0,1,1,0
2022-03-10 07:00:00,25,37,38,44,45,32,36,44,46,47,41,34,29,18,26,0,0,24,21,7,6,5,5,3,2,4,0,0
2022-03-10 08:00:00,25,42,43,49,55,56,61,62,62,62,56,40,28,24,39,32,0,37,30,5,4,3,5,2,1,0,2,0
2022-03-10 09:00:00,4,14,15,19,22,25,28,30,30,30,29,22,16,10,19,19,13,0,15,5,3,6,4,2,3,1,0,0
2022-03-10 10:00:00,2,6,0,7,10,11,11,16,15,6,13,9,8,2,7,6,9,5,6,5,4,3,1,2,0,2,0,0
2022-03-10 11:00:00,4,5,6,8,9,8,11,16,15,8,14,8,6,3,5,8,0,9,5,8,9,8,7,6,0,5,1,0
2022-03-10 12:00:00,4,6,6,7,7,8,8,9,0,7,8,6,5,4,7,10,12,10,8,9,9,8,7,6,4,4,3,0
2022-03-10 13:00:00,4,6,5,4,6,7,8,10,9,3,7,3,8,2,7,5,7,6,1,5,5,1,4,4,2,1,0,0
2022-03-10 14:00:00,4,6,7,4,3,8,8,8,7,6,0,6,6,3,10,12,8,0,0,7,5,4,4,6,0,2,2,0
2022-03-10 15:00:00,7,8,2,9,12,13,14,11,13,10,12,11,9,6,10,22,24,11,22,11,11,13,11,4,10,9,4,0
2022-03-10 16:00:00,8,8,0,9,9,6,7,22,21,18,20,19,16,10,21,22,12,23,24,23,22,20,16,11,9,7,2,0
2022-03-10 17:00:00,3,5,0,6,5,7,6,21,27,30,31,30,28,8,23,25,31,33,28,31,30,26,23,14,12,11,4,0
2022-03-10 18:00:00,3,4,0,4,5,4,5,26,28,28,37,45,37,14,28,30,36,37,34,31,27,23,25,28,18,19,5,0
2022-03-10 19:00:00,1,2,2,0,0,2,2,15,17,19,15,12,22,8,20,25,33,32,29,31,28,22,19,20,18,17,9,0
2022-03-10 20:00:00,0,2,0,1,0,2,1,10,10,3,12,7,10,5,12,14,17,16,17,17,17,15,8,13,10,6,4,0
2022-03-10 21:00:00,0,1,1,1,2,0,3,6,8,10,0,15,16,11,21,26,31,32,26,28,27,20,16,13,10,9,4,0
2022-03-10 22:00:00,1,0,0,0,2,3,2,4,2,2,3,0,3,3,13,9,10,11,10,6,9,7,6,7,5,0,1,0
2022-03-10 23:00:00,0,0,0,0,0,0,1,1,2,0,0,1,1,1,8,6,0,8,7,5,6,5,3,3,1,1,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,9,12,11,12,13,14,15,16,0,15,15,11,9,3,1,0,0,2,3,2,0,0,1,0,0,0,0,0
2022-03-11 05:00:00,2,10,7,0,5,10,12,14,9,11,10,10,7,2,4,0,3,2,1,2,0,3,4,4,0,3,2,0
2022-03-11 06:00:00,5,12,3,7,7,8,11,14,16,14,13,12,11,5,4,0,0,0,5,3,2,1,2,0,0,1,0,0
2022-03-11 07:00:00,25,38,39,46,45,29,36,44,40,41,35,27,24,11,17,18,0,10,14,4,5,5,5,4,3,2,4,0
2022-03-11 08:00:00,26,35,12,38,43,48,52,55,55,52,46,35,29,24,39,40,0,41,30,7,6,2,2,5,3,1,1,0
2022-03-11 09:00:00,5,15,15,17,19,23,25,30,29,31,27,23,20,10,18,19,10,0,15,6,5,5,7,5,1,3,1,0
2022-03-11 10:00:00,2,6,0,8,8,13,14,16,17,15,12,11,7,6,8,6,9,0,8,5,2,1,0,1,3,2,0,0
2022-03-11 11:00:00,6,9,8,3,7,9,10,10,12,13,10,9,5,2,11,12,0,2,10,7,7,5,6,4,4,3,1,0
2022-03-11 12:00:00,5,7,7,4,8,7,9,11,12,10,8,9,7,1,5,4,5,0,4,6,6,4,6,2,2,0,0,0
2022-03-11 13:00:00,5,10,0,0,4,8,9,8,9,5,7,6,6,5,10,11,10,6,9,7,8,7,7,7,6,3,2,0
2022-03-11 14:00:00,13,14,6,8,11,12,14,14,12,10,9,9,7,2,9,16,20,7,19,18,21,24,8,7,5,4,2,0
2022-03-11 15:00:00,1,5,6,0,5,3,4,8,0,5,9,11,10,4,16,19,15,9,8,11,11,9,21,16,7,11,4,0
2022-03-11 16:00:00,9,7,11,8,9,11,5,16,17,12,22,23,15,5,14,21,24,18,21,17,17,15,10,13,7,6,1,0
2022-03-11 17:00:00,3,2,0,5,4,7,11,23,22,21,28,30,26,10,19,21,28,28,27,29,27,25,24,19,15,12,5,0
2022-03-11 18:00:00,2,6,0,5,5,8,9,26,35,36,43,49,49,17,33,41,52,0,49,41,32,29,28,24,18,15,13,0
2022-03-11 19:00:00,2,3,4,0,5,4,3,18,19,18,21,20,17,14,25,32,36,38,34,35,31,26,23,20,18,15,9,0
2022-03-11 20:00:00,0,4,6,0,2,5,4,9,11,7,11,14,13,8,14,15,17,17,19,14,12,11,12,11,9,6,4,0
2022-03-11 21:00:00,0,2,0,2,4,5,3,7,6,5,4,8,9,8,12,13,17,18,15,18,19,14,12,9,8,7,5,0
2022-03-11 22:00:00,2,1,3,2,3,5,1,10,4,3,1,2,9,4,11,12,9,7,11,12,12,11,9,8,7,6,3,0
2022-03-11 23:00:00,0,0,0,0,0,0,1,4,5,6,7,0,0,2,16,17,19,21,17,16,12,11,8,5,4,2,3,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,7,9,7,8,0,9,6,5,6,0,0,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,3,10,7,0,6,9,10,15,7,15,13,5,11,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,2,6,2,7,6,7,1,7,6,6,5,4,4,3,4,0,0,5,2,1,4,0,0,0,0,3,1,0
2022-03-12 07:00:00,1,4,0,5,4,5,4,4,4,5,0,4,2,4,9,10,0,4,9,2,1,0,0,1,0,0,0,0
2022-03-12 08:00:00,2,6,7,9,0,10,11,15,13,12,10,11,10,4,11,13,14,13,10,4,1,3,0,0,1,0,0,0
2022-03-12 09:00:00,5,11,12,13,15,11,13,14,13,9,12,7,6,3,10,7,7,0,8,6,4,3,5,4,0,1,0,0
2022-03-12 10:00:00,3,10,0,12,13,10,13,12,11,12,11,9,7,2,7,0,5,7,0,5,3,4,0,3,0,0,2,0
2022-03-12 11:00:00,3,8,0,11,10,9,10,13,14,14,13,11,7,5,8,10,11,13,11,7,6,3,4,5,0,4,1,0
2022-03-12 12:00:00,1,8,0,4,5,11,17,16,17,10,9,8,7,2,8,9,8,0,8,10,10,7,7,3,2,1,1,0
2022-03-12 13:00:00,3,12,8,14,5,13,17,21,22,21,20,19,8,8,14,17,19,20,15,12,10,9,8,7,6,5,1,0
2022-03-12 14:00:00,4,8,7,7,9,11,10,16,17,0,17,15,8,4,7,11,7,13,13,10,9,8,4,8,6,5,3,0
2022-03-12 15:00:00,2,5,1,2,6,9,9,14,16,16,15,14,10,5,6,12,13,15,14,15,13,7,12,13,10,10,4,0
2022-03-12 16:00:00,3,7,10,6,8,8,11,11,10,10,9,9,6,5,13,18,18,17,19,18,17,17,16,9,6,4,3,0
2022-03-12 17:00:00,2,4,1,4,7,5,8,14,15,9,13,15,10,9,16,21,25,24,21,20,21,19,19,17,11,9,6,0
2022-03-12 18:00:00,2,3,0,7,10,5,2,10,3,4,0,2,7,6,15,17,20,0,22,19,17,15,13,10,8,11,4,0
2022-03-12 19:00:00,1,2,0,1,3,2,5,6,4,3,9,7,4,7,12,17,19,20,18,16,17,15,13,8,7,3,0,0
2022-03-12 20:00:00,1,1,0,2,0,0,2,9,8,7,3,0,2,6,9,12,16,17,4,16,20,17,14,11,1,9,5,0
2022-03-12 21:00:00,0,2,1,0,3,2,2,3,3,2,0,5,5,4,7,11,12,13,12,0,11,9,8,10,8,7,3,0
2022-03-12 22:00:00,0,1,0,0,0,1,0,2,3,1,0,0,2,6,13,0,4,14,12,10,12,10,8,3,2,5,3,0
2022-03-12 23:00:00,0,0,1,1,0,0,1,2,1,0,0,2,0,3,7,9,2,3,2,8,5,4,3,2,2,1,1,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,3,2,0,0,3,2,2,1,0,0,0,0,2,0,0,0,1,0,0,1,0,2,2,3,1,2,1,0
2022-03-13 06:00:00,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,1,0,0,0,0,2,1,3,0,0,0,2,1,2,0,0,0,3,2,0,2,0,0,0,0,0,0
2022-03-13 08:00:00,2,4,0,5,4,1,0,0,0,2,0,0,0,3,4,5,0,0,4,3,0,0,0,1,0,0,2,0
2022-03-13 09:00:00,3,6,9,4,3,10,10,10,9,0,7,4,3,2,5,0,0,0,4,2,0,2,3,3,0,2,1,0
