Unnamed: 0,1_신자초등학교앞,2_자양미소약국.자양골목시장,3_국민은행자양지점앞,4_자양아파트앞,5_잠실대교전망쉼터,6_잠실역,7_잠실역.롯데월드,8_잠실5단지,9_잠실새내역.잠실2동주민센터,10_잠실엘스아파트앞,11_종합운동장사거리,12_잠실종합운동장,13_강남경찰서면허시험장,14_삼성역7번출구,15_봉은사역3번출구.삼성1파출소,16_청담역.경기고교,17_진흥아파트,18_청담역,19_센트럴아이파크.강남구도시관리공단,20_한별구립어린이집,21_포스코사거리,22_대치사거리,23_대치동현대아파트,24_농협대치지점,25_대치SKVIEW아파트.서울교회,26_대치역1번출구,27_래미안대치팰리스,28_도곡역2번출구.동부센트레빌,29_중대부고,30_단대부고.대치아이파크아파트,31_한티역3번출구.서울강남고용노동지청,32_삼성아파트입구,33_대치현대아파트,34_대치사거리,35_포스코사거리,36_한별구립어린이집,37_센트럴아이파크.강남구도시관리공단,38_진흥아파트청담역,39_청담역.경기고교,40_봉은사.삼성1파출소앞,41_무역센타,42_강남경찰서.강남운전면허시험장,43_잠실종합운동장,44_종합운동장사거리,45_잠실새내역4번출구,46_잠실트리지움아파트앞,47_잠실역,48_잠실대교전망쉼터,49_자양아파트앞,50_국민은행자양지점앞,51_자양미소약국.자양골목시장,52_신자초등학교앞
2022-03-05 04:00:00,1,3,6,8,10,8,10,10,8,7,8,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,3,3,5,7,8,7,4,0,3,5,4,0,3,4,5,4,3,1,2,2,3,0,0,2,1,0,2,2,0,0,2,3,4,3,0,2,0,1,1,3,0,2,1,1,0,1,0,0,1,0,0,0
2022-03-05 06:00:00,4,1,6,7,5,4,2,0,4,2,1,2,1,2,2,1,8,6,4,5,4,3,3,1,2,3,0,0,2,0,1,0,1,2,3,4,3,2,2,3,2,1,1,2,1,2,3,2,1,0,0,0
2022-03-05 07:00:00,2,4,8,6,5,7,4,0,2,2,1,0,1,3,3,4,6,9,8,4,7,5,5,3,0,0,0,0,2,0,3,3,2,0,3,4,2,3,5,2,0,1,2,2,0,0,3,0,0,0,0,0
2022-03-05 08:00:00,3,12,15,17,8,10,9,9,9,8,7,4,5,3,6,4,7,17,16,15,12,7,5,2,2,1,1,2,7,7,7,4,5,6,4,4,4,6,8,4,1,1,2,2,1,3,5,3,1,1,0,0
2022-03-05 09:00:00,6,12,15,19,9,12,11,9,8,7,6,4,3,5,3,6,11,20,21,17,16,12,9,5,4,6,4,5,7,9,14,11,8,8,6,3,3,5,9,8,5,3,6,6,4,3,8,2,7,4,0,0
2022-03-05 10:00:00,2,6,9,11,12,9,10,11,8,6,6,8,4,3,2,4,6,9,11,9,4,8,7,5,4,2,1,2,4,4,9,6,4,3,2,4,5,7,10,6,1,4,3,2,3,3,7,2,6,1,0,0
2022-03-05 11:00:00,3,7,12,15,14,7,8,9,8,6,7,4,6,6,6,5,6,7,9,10,8,11,7,4,4,5,7,8,9,7,11,9,10,7,7,5,7,7,9,8,8,3,2,4,14,12,10,0,6,4,2,0
2022-03-05 12:00:00,3,7,10,14,9,6,4,7,6,8,11,10,9,10,10,9,8,15,18,11,16,16,15,15,15,9,7,4,10,10,15,14,15,15,14,18,17,15,18,16,16,5,5,6,8,6,13,12,11,7,0,0
2022-03-05 13:00:00,4,8,12,14,0,10,5,3,6,7,6,4,3,7,5,7,11,19,18,19,22,18,15,11,12,7,6,5,6,5,12,14,20,24,27,26,21,12,12,9,7,13,12,12,13,12,13,0,7,6,1,0
2022-03-05 14:00:00,5,6,13,15,15,6,3,4,4,3,5,3,3,3,5,2,10,9,11,11,11,9,7,7,5,5,4,3,6,5,10,10,9,7,8,9,11,8,9,6,7,7,6,4,8,4,11,11,9,5,2,0
2022-03-05 15:00:00,1,5,7,8,10,6,4,8,6,5,4,6,5,4,2,5,6,7,6,7,5,6,7,9,5,7,7,8,7,8,10,10,11,13,12,11,8,6,9,6,4,6,7,6,6,7,13,15,9,4,3,0
2022-03-05 16:00:00,3,2,6,10,9,5,7,7,2,6,5,5,3,5,6,3,5,6,5,5,5,9,13,14,5,11,12,7,10,8,8,7,8,13,17,15,11,9,12,10,5,6,5,8,10,11,20,19,10,5,4,0
2022-03-05 17:00:00,2,7,8,9,11,4,7,4,7,4,4,4,5,4,7,5,9,10,12,13,12,13,12,14,14,14,11,8,9,8,11,15,20,23,24,25,23,13,10,8,7,9,10,8,9,8,22,18,20,7,4,0
2022-03-05 18:00:00,0,2,4,6,6,6,6,0,5,4,1,3,1,5,8,5,10,8,6,3,2,4,3,3,0,4,3,4,5,6,11,15,18,24,23,24,16,10,3,10,9,10,8,12,15,14,21,14,14,11,9,0
2022-03-05 19:00:00,0,2,1,6,2,3,4,4,1,4,2,1,3,5,4,4,4,2,7,5,0,3,5,10,5,4,3,2,3,6,8,9,9,12,11,11,10,5,5,6,4,5,8,5,8,2,12,0,10,4,2,0
2022-03-05 20:00:00,1,2,4,5,4,2,6,0,5,2,0,0,5,8,7,2,4,3,3,3,1,3,4,5,4,3,4,2,3,2,4,5,5,6,10,10,9,5,4,4,5,6,6,7,8,9,11,0,8,3,1,0
2022-03-05 21:00:00,0,1,3,4,1,3,4,3,0,0,1,0,3,4,5,2,3,3,2,3,4,4,4,3,1,3,4,5,4,1,2,11,14,17,15,17,15,6,5,5,9,9,8,7,6,0,17,12,12,7,5,0
2022-03-05 22:00:00,1,1,3,4,2,4,6,3,2,5,3,2,4,6,10,8,9,8,7,6,5,5,8,11,7,9,4,9,9,8,13,26,27,24,26,27,24,8,6,3,2,7,8,9,10,9,10,7,10,6,3,0
2022-03-05 23:00:00,0,1,0,0,0,2,1,0,0,3,4,0,0,2,0,0,3,3,2,4,3,2,3,3,2,1,2,0,2,1,3,4,5,1,0,7,6,3,1,2,4,5,4,5,8,9,16,14,10,6,3,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,1,2,3,2,3,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,1,1,3,1,2,2,1,0,1,0,1,0,2,2,1,0,2,0,3,4,1,0,2,1,0,0,0,0,0,1,0,0,2,0,1,0,2,0,4,2,3,1,2,0,1,1,0,0,0,0,0
2022-03-06 06:00:00,1,1,4,4,3,2,3,0,1,0,0,2,1,2,2,0,2,2,1,0,1,0,3,2,1,2,0,0,0,0,0,1,1,0,1,2,1,2,0,1,0,1,2,3,1,0,2,0,1,0,0,0
2022-03-06 07:00:00,0,2,4,5,5,2,4,3,2,1,3,2,1,1,2,1,3,4,5,5,4,4,5,3,0,2,1,0,3,1,5,1,0,2,4,2,0,2,2,1,2,0,0,0,0,1,3,2,3,0,2,0
2022-03-06 08:00:00,2,5,9,12,8,5,4,2,3,3,2,3,2,3,3,2,6,12,13,12,11,8,6,4,2,1,2,2,3,0,6,2,2,0,3,0,2,6,9,3,1,1,1,0,1,0,5,0,3,0,1,0
2022-03-06 09:00:00,2,5,8,8,7,4,6,7,6,8,9,8,7,6,2,4,9,10,12,11,10,8,5,3,3,1,5,4,5,7,8,5,8,7,6,2,3,5,6,4,1,1,0,0,2,1,4,0,4,2,1,0
2022-03-06 10:00:00,3,4,7,8,7,3,4,5,1,3,0,1,2,1,3,2,6,9,10,10,6,5,7,5,4,3,2,1,1,3,3,2,3,4,4,3,0,5,8,6,5,2,5,6,3,5,3,0,3,0,0,0
2022-03-06 11:00:00,4,5,8,10,8,3,2,3,3,2,1,2,2,2,3,2,4,5,6,7,3,4,1,3,2,4,3,2,4,5,6,5,6,6,5,7,5,3,6,6,3,1,0,2,4,2,6,0,5,2,2,0
2022-03-06 12:00:00,1,9,12,10,9,8,7,5,6,2,2,1,5,5,5,3,6,8,10,12,11,10,9,7,6,4,4,3,9,10,10,16,14,12,13,12,9,7,10,8,7,8,7,8,7,0,5,5,3,0,0,0
2022-03-06 13:00:00,4,8,10,15,13,6,7,4,6,6,6,5,3,6,9,6,8,12,12,14,13,14,14,11,7,5,5,6,7,9,10,14,15,17,16,15,13,12,7,7,5,6,4,6,6,6,10,9,9,4,0,0
2022-03-06 14:00:00,2,4,6,8,9,7,9,8,6,4,3,2,4,3,7,6,6,7,8,4,1,6,5,5,5,6,6,4,5,4,4,3,6,6,3,6,5,9,5,7,6,6,7,5,5,6,12,2,7,5,3,0
2022-03-06 15:00:00,2,4,10,12,6,3,7,9,3,4,4,5,2,3,4,3,6,8,3,7,5,5,5,6,5,4,4,6,3,7,6,6,7,7,6,7,3,5,6,6,3,0,2,6,4,5,8,6,3,4,3,0
2022-03-06 16:00:00,3,4,7,9,8,4,5,7,7,5,2,6,2,5,8,7,9,10,8,5,5,8,7,10,9,4,5,3,5,2,8,7,8,10,12,9,11,7,8,7,9,7,10,9,9,9,15,11,9,7,4,0
2022-03-06 17:00:00,1,3,4,5,6,5,9,0,5,6,5,2,3,4,7,5,6,9,7,7,5,8,7,8,7,6,7,5,6,5,5,9,13,13,13,12,11,5,4,5,3,5,7,11,12,11,18,10,10,3,3,0
2022-03-06 18:00:00,1,4,6,7,6,2,7,4,6,3,3,4,4,5,9,6,4,6,5,5,5,5,5,5,5,5,7,4,6,5,6,10,8,16,14,16,8,4,4,3,6,2,5,4,4,3,16,15,11,7,4,0
2022-03-06 19:00:00,2,3,5,6,0,4,6,7,5,2,0,1,0,5,5,3,4,2,4,3,0,4,6,7,1,6,4,1,5,4,2,7,8,11,13,14,13,6,7,5,4,4,2,7,5,4,8,7,10,6,3,0
2022-03-06 20:00:00,1,1,3,3,4,1,6,6,0,2,1,0,2,3,4,4,2,4,0,5,0,3,2,3,0,5,0,3,2,1,3,6,5,6,8,7,6,3,0,2,6,0,5,6,9,5,13,11,8,6,5,1
2022-03-06 21:00:00,0,1,2,4,0,1,3,2,1,3,4,3,1,2,4,3,2,3,0,0,0,6,7,7,2,5,5,4,5,1,3,6,7,9,10,11,10,4,5,6,8,4,7,7,10,11,23,0,20,11,6,0
2022-03-06 22:00:00,0,1,4,3,3,2,3,4,2,2,1,0,0,3,4,3,2,3,2,5,0,3,5,6,3,1,2,3,2,0,5,11,18,21,23,22,13,5,6,7,8,7,9,11,8,7,10,0,8,4,2,0
2022-03-06 23:00:00,1,2,4,0,3,1,1,0,0,2,2,0,2,0,3,4,2,3,2,3,4,3,2,5,6,4,5,1,0,2,2,3,2,4,1,2,3,4,5,0,4,5,7,9,15,7,15,0,8,4,3,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,1,8,10,12,0,10,11,0,0,10,9,8,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,3,4,7,9,4,10,3,8,7,5,4,2,2,5,5,1,4,3,1,1,2,2,1,0,0,1,2,1,0,0,0,1,2,2,3,0,2,3,4,6,5,2,1,2,0,0,0,0,0,0,0
2022-03-07 06:00:00,4,6,9,12,10,9,8,5,7,6,5,4,3,2,3,4,8,13,11,9,7,4,4,3,3,1,2,0,4,0,6,5,6,4,7,5,3,6,8,6,1,1,2,2,4,1,2,0,2,1,0,0
2022-03-07 07:00:00,6,10,17,20,18,9,12,13,12,11,8,6,5,4,3,12,32,49,49,45,18,16,20,19,20,20,12,7,4,7,15,12,16,19,18,20,8,22,39,19,6,2,3,4,1,5,7,4,5,2,1,0
2022-03-07 08:00:00,5,17,24,28,25,19,20,21,17,15,12,12,7,8,4,26,61,74,74,61,29,13,13,11,10,6,6,5,5,8,16,16,16,14,10,10,8,30,38,26,17,7,9,6,4,4,9,8,7,3,0,0
2022-03-07 09:00:00,3,10,16,18,16,10,10,12,12,9,6,9,7,8,10,10,25,46,42,32,11,9,8,7,5,4,3,3,4,3,5,6,8,7,9,8,8,11,15,9,6,4,3,4,5,4,4,3,3,1,0,0
2022-03-07 10:00:00,3,5,11,13,12,10,9,7,6,5,4,0,2,4,3,2,9,19,18,15,7,5,8,5,4,1,2,1,6,4,7,7,8,3,6,6,3,7,7,5,3,2,3,3,3,5,8,1,6,5,3,0
2022-03-07 11:00:00,3,4,9,12,8,8,9,7,5,6,0,1,1,1,3,3,5,7,4,9,7,5,5,4,1,3,2,1,3,4,6,4,3,7,7,7,6,5,5,4,3,4,6,4,5,4,10,9,4,3,2,0
2022-03-07 12:00:00,1,5,7,7,7,6,6,3,3,4,3,0,4,3,4,4,5,6,7,6,4,5,6,4,3,2,2,7,30,31,27,17,8,7,6,8,5,5,5,4,3,4,4,3,4,0,7,0,5,2,1,0
2022-03-07 13:00:00,2,5,9,10,9,6,5,5,3,2,2,3,2,3,2,3,5,10,11,9,9,8,6,4,2,5,3,6,7,8,10,9,7,7,6,9,8,3,2,3,4,3,5,7,7,3,11,0,10,7,4,0
2022-03-07 14:00:00,6,4,7,8,3,7,2,5,4,2,4,3,2,5,9,6,5,9,8,10,12,9,5,6,4,3,4,4,8,7,7,8,5,4,6,8,7,6,5,6,6,5,8,12,8,6,10,7,8,3,0,0
2022-03-07 15:00:00,3,4,5,7,4,8,7,5,5,6,3,3,4,4,9,20,23,15,31,31,27,24,27,16,12,13,11,5,7,7,9,7,7,7,15,15,10,6,5,6,5,4,5,5,12,8,13,11,7,3,2,0
2022-03-07 16:00:00,2,3,2,4,4,4,7,9,9,9,10,9,11,15,12,9,10,14,16,15,14,14,12,10,7,6,7,8,19,21,18,8,9,10,14,19,17,5,6,6,6,7,4,8,8,7,16,15,10,3,2,0
2022-03-07 17:00:00,1,5,7,8,0,5,8,5,7,6,7,6,6,11,21,7,10,16,19,16,18,18,16,11,11,6,6,8,11,11,16,18,14,13,43,47,37,11,14,10,9,10,10,11,15,16,15,15,11,6,3,0
2022-03-07 18:00:00,1,4,7,8,8,5,7,8,5,4,4,5,17,23,32,10,11,13,13,15,17,17,17,12,10,6,6,4,4,4,7,12,14,25,66,68,51,8,9,10,15,18,22,17,19,17,38,22,25,15,11,0
2022-03-07 19:00:00,2,3,4,7,6,4,10,9,5,4,3,4,10,14,15,7,12,14,11,13,15,16,15,15,14,10,10,10,9,4,5,8,11,16,39,42,41,10,7,5,6,9,13,15,17,17,37,36,29,18,7,0
2022-03-07 20:00:00,0,2,2,6,0,5,3,2,3,2,4,5,6,10,10,4,3,6,4,5,2,5,3,7,3,6,4,3,4,4,7,9,9,10,19,24,19,5,5,4,6,7,3,7,13,11,19,18,12,7,6,0
2022-03-07 21:00:00,1,3,2,2,0,3,2,2,3,2,3,1,2,4,10,5,5,4,1,5,6,5,6,5,4,4,6,5,6,5,6,11,13,12,19,23,24,14,6,6,5,8,10,12,17,16,24,23,18,9,5,0
2022-03-07 22:00:00,0,2,2,3,0,1,0,1,0,2,1,0,2,5,13,5,3,3,3,2,4,7,19,24,24,20,17,11,12,3,5,13,18,21,33,35,23,7,8,7,9,10,12,11,13,11,17,15,10,6,2,0
2022-03-07 23:00:00,1,3,2,0,0,1,1,0,1,0,1,0,2,6,0,5,2,2,1,2,2,4,2,3,2,3,2,6,4,0,3,3,5,3,7,9,3,2,4,5,4,4,5,5,7,8,10,1,7,4,2,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,6,12,22,24,28,23,21,16,21,0,18,17,9,7,6,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,2,3,8,9,5,6,8,4,7,6,7,5,4,3,3,3,2,2,3,3,2,1,1,4,2,0,1,0,1,1,2,0,3,2,4,0,1,3,2,3,9,5,3,2,0,0,3,0,1,0,0,0
2022-03-08 06:00:00,2,4,10,12,8,7,6,5,3,5,4,3,4,3,3,4,8,10,9,6,6,4,2,4,2,1,1,0,0,0,1,2,3,3,4,4,3,4,7,4,2,2,3,1,2,1,2,0,1,1,0,0
2022-03-08 07:00:00,6,11,18,20,15,13,15,6,11,10,9,8,7,6,2,13,28,40,38,30,12,10,17,17,16,15,16,3,5,7,10,11,17,19,21,19,8,15,20,11,9,4,7,7,4,3,5,1,2,0,1,0
2022-03-08 08:00:00,7,14,24,29,22,12,13,15,15,14,10,13,8,7,6,29,69,69,69,60,19,8,11,9,7,3,5,4,8,10,12,12,13,11,9,10,8,34,44,30,16,6,6,4,3,3,7,4,10,7,4,0
2022-03-08 09:00:00,3,7,16,19,15,13,7,14,13,7,8,7,6,10,11,7,27,56,55,45,14,9,6,4,5,3,1,2,5,6,8,8,9,9,7,6,7,12,12,9,6,2,7,3,4,4,6,4,4,4,1,0
2022-03-08 10:00:00,3,3,7,8,7,5,5,7,6,5,5,4,3,5,4,4,15,21,22,20,12,8,8,6,4,2,1,1,2,2,10,3,3,4,4,5,3,7,10,9,3,5,6,3,4,6,8,8,5,3,0,0
2022-03-08 11:00:00,3,3,3,6,1,3,4,3,3,2,2,1,1,1,4,1,5,5,6,5,6,6,5,7,4,3,2,3,8,9,8,5,4,2,4,3,4,4,5,7,4,2,2,1,2,3,4,3,3,1,1,0
2022-03-08 12:00:00,1,3,6,9,0,6,6,3,3,3,3,2,3,1,2,1,2,7,8,6,8,9,5,5,3,3,2,2,25,15,12,8,7,4,7,7,6,4,6,7,6,6,7,4,3,2,6,4,3,2,2,0
2022-03-08 13:00:00,3,4,6,12,8,9,9,9,8,7,3,2,5,6,7,3,6,10,8,10,11,13,15,10,9,5,6,7,13,9,12,11,9,10,12,11,7,3,4,2,2,2,4,4,7,7,7,1,7,3,1,0
2022-03-08 14:00:00,2,2,3,5,4,8,7,3,6,5,3,2,4,4,5,3,7,8,10,10,10,8,7,7,7,5,6,3,4,5,8,6,7,6,8,8,5,6,4,8,8,7,6,7,6,6,8,7,6,2,1,0
2022-03-08 15:00:00,1,3,5,6,5,4,6,7,8,6,5,4,5,6,6,4,4,6,6,6,12,12,12,13,13,9,5,6,8,6,6,7,6,7,15,14,14,6,8,7,6,4,6,5,6,5,10,9,7,5,2,0
2022-03-08 16:00:00,2,4,6,8,10,4,3,5,4,5,5,1,2,5,4,18,19,25,31,31,32,32,24,14,13,9,11,7,28,28,33,21,17,14,19,21,14,5,7,7,5,5,8,6,7,6,12,11,9,5,3,0
2022-03-08 17:00:00,4,4,8,9,7,8,9,9,7,4,9,10,12,14,16,9,16,23,25,26,27,20,15,8,6,6,9,7,10,12,18,20,14,14,31,34,26,8,8,7,6,7,7,9,12,10,24,15,20,19,2,0
2022-03-08 18:00:00,2,6,10,14,0,16,7,17,14,6,7,6,16,23,32,7,13,14,18,24,21,18,18,11,9,5,6,4,7,7,14,8,11,22,45,52,41,11,12,11,14,16,18,23,19,21,39,35,28,14,6,0
2022-03-08 19:00:00,1,3,4,6,9,6,7,8,5,4,2,1,3,7,9,3,4,8,8,9,8,9,9,10,9,9,9,8,8,5,13,14,13,11,31,36,22,10,10,8,8,9,9,11,14,13,35,33,22,12,7,0
2022-03-08 20:00:00,1,3,6,10,9,7,3,6,3,2,1,4,1,5,7,8,5,4,3,6,7,8,9,6,5,4,0,3,3,2,6,14,16,14,16,18,17,2,2,5,3,4,5,9,9,10,17,16,13,9,3,0
2022-03-08 21:00:00,2,1,3,4,3,3,4,3,4,2,2,3,4,11,11,8,6,5,5,3,5,5,8,8,7,5,4,5,6,3,5,9,14,13,24,29,24,3,4,1,7,5,11,12,20,17,22,21,13,7,4,0
2022-03-08 22:00:00,0,3,4,5,2,3,2,0,2,3,2,0,3,4,5,4,2,2,3,6,3,8,15,23,23,24,23,21,19,16,17,26,22,28,39,38,25,7,6,5,8,7,11,12,15,14,19,17,15,5,3,0
2022-03-08 23:00:00,1,2,6,5,0,2,1,0,1,0,3,1,2,6,5,4,4,3,2,4,6,5,2,4,3,3,3,1,3,0,3,4,4,5,11,16,17,5,6,2,9,10,5,6,11,7,17,18,11,5,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,2,7,10,0,4,5,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,3,5,5,4,5,7,6,0,2,5,4,4,6,5,3,0,2,2,3,2,2,1,2,1,0,2,0,0,0,2,0,3,4,5,1,3,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,4,5,6,3,4,0,0,2,3,3,2,2,2,2,3,7,4,5,6,5,6,2,3,3,2,1,0,0,0,0,0,2,3,3,5,0,3,3,2,0,0,2,3,1,3,4,2,1,1,0,0
2022-03-09 07:00:00,4,8,10,6,11,9,4,3,8,7,6,5,2,4,4,1,2,4,5,4,1,4,3,1,1,0,1,0,1,0,1,2,4,2,5,4,1,3,3,1,0,0,0,1,0,0,5,0,4,2,0,0
2022-03-09 08:00:00,3,9,13,21,5,14,5,5,1,3,0,2,2,2,2,2,6,7,3,3,6,3,3,1,0,4,5,2,1,3,3,3,3,4,3,3,4,11,15,9,5,3,0,2,1,1,4,0,5,2,0,0
2022-03-09 09:00:00,3,6,8,12,11,11,0,9,6,3,3,0,3,4,3,4,13,20,17,13,9,6,4,2,3,4,3,3,3,3,4,2,3,3,2,3,3,8,9,8,1,4,4,2,5,4,2,0,2,0,0,0
2022-03-09 10:00:00,3,5,7,9,7,5,5,4,4,3,3,0,3,1,4,2,4,9,10,9,4,4,6,6,4,2,0,1,3,0,2,4,5,5,2,3,2,3,5,1,1,0,1,2,3,1,7,1,6,3,1,0
2022-03-09 11:00:00,1,4,8,7,7,6,5,8,7,6,6,5,3,3,3,4,4,5,11,4,6,8,9,4,7,5,4,3,5,4,8,6,5,3,3,2,3,7,9,8,5,2,3,4,5,8,5,4,3,2,1,0
2022-03-09 12:00:00,2,5,8,13,9,8,12,7,8,10,8,7,6,4,4,8,9,12,12,13,12,10,8,4,3,5,1,4,5,3,4,2,3,4,3,4,5,3,3,4,4,2,3,3,4,5,6,5,3,1,1,0
2022-03-09 13:00:00,3,7,10,10,0,5,3,10,9,7,5,1,4,4,6,6,5,6,7,11,12,9,6,6,5,2,4,3,4,6,13,9,8,6,5,7,7,5,5,4,3,4,6,7,11,12,12,0,7,3,1,0
2022-03-09 14:00:00,4,5,12,17,11,6,8,9,10,6,5,8,2,4,5,3,5,7,9,6,6,5,5,5,4,3,4,1,5,6,7,6,10,9,7,7,6,5,6,4,4,3,4,5,6,5,11,9,5,3,1,0
2022-03-09 15:00:00,2,6,12,15,15,5,7,6,2,1,6,4,5,3,5,2,8,9,11,11,10,9,7,7,6,7,7,5,7,4,5,9,12,5,10,9,11,5,4,5,6,5,4,6,6,7,18,18,12,7,2,0
2022-03-09 16:00:00,4,7,9,14,8,8,7,7,7,7,6,5,6,6,7,5,6,9,13,14,12,10,10,8,5,9,7,4,9,12,9,8,10,9,10,11,10,5,7,6,8,10,11,12,13,11,16,13,12,5,3,0
2022-03-09 17:00:00,2,5,9,11,10,6,11,8,7,5,5,3,6,8,13,8,12,12,7,11,10,8,7,6,6,7,10,11,15,9,15,10,8,9,11,8,8,5,5,7,7,6,10,9,9,7,16,17,11,7,3,0
2022-03-09 18:00:00,1,4,7,12,0,4,10,11,8,7,5,4,4,5,10,7,6,8,9,8,8,7,6,7,6,5,8,7,6,5,6,6,9,12,14,14,13,5,4,0,3,4,3,6,14,11,19,5,12,10,8,0
2022-03-09 19:00:00,3,4,7,7,5,4,4,3,2,4,4,0,4,3,3,2,5,5,7,6,6,7,5,6,5,4,4,3,5,7,8,11,12,12,12,11,11,6,5,5,4,4,6,6,8,7,13,7,8,6,2,0
2022-03-09 20:00:00,0,1,1,8,2,7,6,5,5,8,0,6,6,7,8,5,3,2,4,3,4,6,5,6,6,4,2,4,4,1,5,8,10,10,11,10,8,3,4,5,5,4,4,6,10,2,19,0,15,8,7,0
2022-03-09 21:00:00,0,1,2,2,4,3,2,1,2,1,0,0,0,4,6,2,3,5,6,4,3,3,2,4,0,4,5,2,7,6,4,6,9,9,8,14,12,4,3,6,5,7,6,7,11,9,19,17,14,9,3,0
