Unnamed: 0,1_성수동차고지,2_성수동진주타운,3_제민약국,4_영동대교,5_영동대교북단,6_노룬산시장앞,7_국민은행신자양지점,8_자양4동주민센터앞,9_신양초등학교앞,10_국민은행신자양지점,11_노룬산시장앞,12_영동대교,13_제민약국,14_성수동진주타운,15_뚝도시장구길,16_서울숲지구대앞,17_성수1가새마을금고,18_천주교성수동성당앞,19_뚝도아리수정수센터수도박물관,20_서울숲,21_성동구민종합체육센터,22_성동교남단,23_한양대정문앞,24_서울숲삼부아파트,25_왕십리역,26_코스모타워.서울신용보증재단성동지점,27_상왕십리역,28_왕십리센트라스아파트,29_성동고등학교,30_신당역.중앙시장앞,31_충무아트센터.스포츠센터.중부소방서,32_을지로6가.국립중앙의료원,33_방산시장.훈련원종합체육관,34_종로5가,35_동대문역사문화공원,36_동대문역사문화공원,37_충무아트센터.스포츠센터.중부소방서,38_신당역.중앙시장앞,39_성동고등학교,40_신당파인힐하나유보라,41_뉴타운아파트,42_상왕십리역,43_왕십리2동주민센터,44_왕십리역,45_행당1동주민센터.성동소방서,46_한양대정문,47_성동교남단,48_성동구민종합체육센터,49_서울숲,50_뚝도아리수정수센터수도박물관,51_천주교성수동성당앞,52_성수1가1동새마을금고,53_서울숲지구대앞,54_뚝도시장구길,55_성수동진주타운,56_제민약국,57_영동대교,58_영동대교북단,59_노룬산시장앞,60_국민은행신자양지점,61_자양4동주민센터앞,62_신양초등학교앞,63_국민은행신자양지점,64_노룬산시장앞,65_영동대교,66_제민약국,67_성수동진주타운
2022-04-08 20:00:00,0,0,1,1,2,0,0,0,9,12,13,13,5,9,12,11,8,12,0,16,29,30,30,26,21,18,11,8,9,6,5,5,5,15,17,19,22,20,19,21,11,21,18,19,25,25,23,25,32,30,30,24,21,22,21,20,18,16,14,10,1,6,4,4,3,1,0
2022-04-08 21:00:00,1,3,0,0,3,2,0,2,3,4,5,7,8,7,8,7,10,12,13,16,21,19,18,18,14,13,12,10,5,4,3,2,3,7,12,10,14,11,13,12,12,11,14,13,14,15,15,17,20,22,19,17,15,14,13,12,11,9,3,7,2,2,1,0,1,0,0
2022-04-08 22:00:00,0,0,0,0,1,0,0,0,4,7,9,14,12,9,3,7,6,4,5,7,18,20,16,15,14,12,12,11,9,7,7,7,4,10,14,15,16,15,14,7,8,17,19,18,17,11,17,20,20,14,17,14,11,9,7,5,5,3,4,3,0,1,0,0,2,0,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,4,2,6,7,2,6,5,7,7,9,6,8,12,11,11,13,12,10,11,9,8,7,8,7,4,5,3,6,6,7,8,10,0,7,10,12,12,20,8,22,23,19,16,14,10,9,2,8,7,6,0,4,2,1,0,2,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,0,0,0,3,5,7,8,9,0,0,10,11,12,6,5,13,0,12,13,13,0,14,15,15,11,10,8,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,0,0,0,0,0,0,1,2,3,2,2,5,0,6,7,8,9,8,7,6,7,6,7,4,5,6,5,6,5,7,4,3,1,0,5,6,7,8,9,2,9,9,10,11,10,9,0,0,0,8,9,11,4,3,9,7,5,1,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,1,1,0,0,0,0,0,0,1,0,2,3,4,5,6,7,8,9,8,7,6,6,7,5,3,3,5,4,5,4,3,2,2,2,1,2,0,4,5,6,0,5,4,6,0,5,6,4,3,2,4,5,4,3,1,4,0,2,1,1,0,1,0,0,0,0,0
2022-04-09 07:00:00,0,2,0,0,0,0,0,0,2,2,3,3,4,5,7,9,10,12,11,8,9,9,7,6,3,5,4,3,4,5,0,5,3,2,2,2,3,4,4,5,6,7,6,6,3,4,0,5,5,0,4,6,6,6,7,3,4,4,3,2,0,1,2,0,1,0,0
2022-04-09 08:00:00,1,3,2,1,2,9,0,1,6,7,8,9,6,8,10,12,10,18,15,13,10,12,9,7,10,8,8,7,8,8,6,6,4,1,2,1,2,3,1,5,0,3,5,6,6,8,6,5,7,6,6,9,7,5,10,6,8,6,3,5,1,1,2,1,0,1,0
2022-04-09 09:00:00,2,2,1,0,0,1,0,1,4,6,4,6,7,9,11,14,19,19,20,18,19,13,15,10,14,11,11,11,12,12,9,8,4,2,3,2,5,8,6,10,5,12,9,11,13,12,4,10,7,8,5,6,8,7,6,4,5,5,4,2,0,2,3,1,1,0,0
2022-04-09 10:00:00,0,1,2,0,0,0,1,0,3,3,7,9,7,10,15,20,26,24,22,20,20,18,17,15,15,14,15,13,12,13,12,9,7,8,6,6,6,8,9,18,17,20,20,18,19,20,19,17,7,7,6,10,9,9,4,8,7,4,1,0,0,2,1,0,0,1,0
2022-04-09 11:00:00,0,1,1,0,0,0,0,2,9,5,9,11,12,14,15,18,18,21,19,24,26,25,21,20,17,18,18,9,15,17,17,14,10,5,8,8,10,13,14,15,18,26,30,34,34,33,29,16,14,13,10,7,7,6,0,2,5,4,3,2,0,2,4,2,3,1,0
2022-04-09 12:00:00,0,2,0,0,0,0,0,1,3,8,8,14,15,21,22,25,28,28,28,29,29,28,26,22,22,22,19,16,17,22,12,16,10,14,17,22,21,23,25,29,28,30,34,32,36,39,35,23,23,26,24,25,19,17,6,6,1,5,6,4,3,2,3,0,2,0,0
2022-04-09 13:00:00,0,2,1,0,1,0,0,3,6,11,13,16,14,13,20,23,25,29,27,26,36,20,34,28,21,23,21,13,20,19,14,12,9,12,22,25,26,29,30,31,30,34,36,39,39,40,31,25,26,23,21,18,17,19,17,15,15,13,10,8,4,2,0,0,2,0,0
2022-04-09 14:00:00,1,1,0,0,3,0,0,4,15,19,21,27,26,26,28,34,35,32,26,29,33,33,28,29,23,20,21,20,24,23,20,20,16,16,27,27,27,28,33,33,31,39,39,37,41,44,40,37,41,42,41,34,28,27,26,27,25,22,19,15,3,2,0,0,0,0,0
2022-04-09 15:00:00,1,2,0,0,0,0,0,2,12,16,19,27,28,28,34,40,45,45,35,34,52,52,45,44,39,34,42,33,31,22,24,17,15,19,27,26,31,32,35,34,32,36,41,44,50,50,43,31,33,34,34,33,35,32,0,23,25,20,16,15,3,1,0,0,0,0,0
2022-04-09 16:00:00,1,0,0,0,0,0,0,0,11,16,19,23,26,26,26,30,32,38,39,42,53,53,42,34,29,25,26,23,19,21,15,16,13,15,22,23,21,23,25,25,27,26,30,32,26,36,29,32,55,63,63,58,55,52,50,47,44,42,39,32,3,3,0,0,2,0,0
2022-04-09 17:00:00,1,0,0,0,2,0,1,3,11,12,11,22,11,30,40,52,54,60,58,50,60,58,53,51,49,35,25,25,22,23,22,10,13,17,22,25,25,25,28,27,27,27,29,35,35,37,35,39,49,50,52,57,45,44,45,44,43,38,35,27,4,11,13,3,0,2,0
2022-04-09 18:00:00,1,0,0,0,0,0,0,2,11,11,14,22,20,20,20,19,29,31,34,41,60,59,52,46,43,40,35,36,30,29,24,23,19,17,26,27,23,20,20,12,28,32,31,32,24,31,32,53,55,54,51,46,41,39,32,34,32,33,20,25,4,0,3,5,3,2,0
2022-04-09 19:00:00,0,0,0,0,3,3,1,0,6,8,13,13,10,12,16,20,19,20,33,40,41,40,37,32,28,21,20,19,14,17,13,14,10,8,17,11,16,21,21,18,20,20,18,19,18,20,22,30,35,36,33,33,34,38,26,22,37,34,31,21,7,0,1,0,0,0,0
2022-04-09 20:00:00,0,3,0,1,4,0,3,0,2,2,3,4,3,4,7,8,7,9,11,17,31,29,28,27,20,15,11,11,11,14,11,10,6,7,14,14,10,14,12,9,9,12,14,18,5,19,10,21,26,20,24,22,24,22,20,18,17,15,14,11,5,4,5,0,3,2,0
2022-04-09 21:00:00,0,1,0,0,1,0,0,0,6,7,1,4,6,6,9,7,6,7,7,12,18,20,21,17,16,12,10,6,3,9,6,6,5,10,19,20,19,19,15,12,13,10,11,14,16,13,18,17,27,29,25,23,17,16,15,0,6,14,12,8,5,2,3,0,0,0,0
2022-04-09 22:00:00,0,0,0,0,1,0,0,2,3,4,4,6,0,5,8,5,11,9,9,11,15,14,13,12,12,10,8,8,7,4,7,5,2,3,6,7,9,8,8,7,0,9,8,10,10,15,14,15,20,12,16,17,14,8,6,5,4,5,4,1,1,0,1,0,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,2,2,4,5,5,0,0,3,3,4,4,5,9,20,19,11,17,14,14,10,9,5,5,3,4,2,2,3,5,6,6,3,4,3,6,5,8,8,9,7,9,14,13,12,13,6,8,7,6,5,5,4,1,0,1,1,0,2,1,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,1,0,0,0,0,0,0,2,3,3,2,0,4,6,8,0,0,0,9,10,12,0,11,9,8,8,0,0,7,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,0,0,2,1,0,0,1,1,2,2,3,0,4,3,3,4,0,4,3,4,1,3,2,0,3,2,1,1,1,0,1,0,1,2,2,4,4,1,0,3,0,1,2,4,1,0,1,0,0,2,5,4,0,3,0,2,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,0,0,0,1,0,0,0,2,0,3,4,5,2,3,2,0,2,4,1,0,3,3,0,0,0,0,4,2,1,1,2,0,1,3,2,1,0,0,2,2,1,0,1,2,2,1,0,2,3,0,2,1,1,0,0,2,0,0,1,0,0,0,0
2022-04-10 07:00:00,0,1,2,0,1,0,0,0,1,2,1,4,4,4,6,7,9,9,5,8,0,5,7,5,2,4,0,3,3,2,2,1,1,0,0,0,1,3,0,1,2,5,2,3,4,0,4,5,5,0,4,3,4,3,4,0,2,3,2,1,0,0,1,0,0,0,0
2022-04-10 08:00:00,0,1,0,0,0,0,0,0,2,3,3,5,7,4,6,8,10,13,10,7,7,8,6,5,3,3,2,4,2,3,3,2,1,0,2,3,3,4,0,4,0,6,7,6,5,4,0,5,3,2,2,4,2,1,2,0,3,1,0,1,0,0,2,1,0,0,0
2022-04-10 09:00:00,0,1,1,0,0,0,0,0,4,5,4,5,6,7,10,16,17,18,10,14,13,13,12,5,11,8,9,9,10,10,9,8,3,5,3,6,3,8,5,9,6,11,12,12,11,11,8,10,7,6,6,6,5,5,6,4,0,5,4,1,0,0,0,0,0,0,0
2022-04-10 10:00:00,0,0,0,0,0,0,0,1,5,6,7,8,6,7,9,10,11,14,15,16,17,18,19,8,17,17,17,14,12,11,10,7,5,3,5,4,7,9,12,10,13,16,19,19,21,21,16,11,10,9,7,7,7,6,4,3,2,1,2,0,1,1,2,0,0,0,0
2022-04-10 11:00:00,0,3,0,2,0,0,0,1,7,12,16,17,18,20,22,23,23,23,23,22,23,19,21,22,20,24,20,19,21,18,16,13,6,1,3,5,8,10,14,15,11,21,20,25,26,19,22,20,18,13,11,8,12,7,6,11,3,7,5,3,1,0,0,0,0,0,0
2022-04-10 12:00:00,0,0,1,0,0,0,0,0,6,8,10,17,20,19,19,19,22,24,30,27,21,19,18,20,16,16,15,16,14,13,11,7,12,9,13,15,10,16,17,17,15,21,21,26,30,29,30,20,17,19,11,16,13,12,10,8,10,6,5,6,1,0,0,0,0,0,0
2022-04-10 13:00:00,0,1,1,0,0,1,0,0,6,10,11,16,16,16,19,24,27,30,35,32,26,26,23,24,20,18,18,17,14,16,15,11,8,10,14,21,21,21,30,39,40,48,49,45,49,49,34,26,20,23,24,18,14,13,11,10,10,8,9,7,3,1,3,0,0,2,0
2022-04-10 14:00:00,6,0,0,0,0,0,0,3,11,13,11,20,10,21,22,26,17,28,27,23,43,43,41,36,28,22,20,20,19,9,18,15,9,11,28,32,30,32,31,34,36,44,48,50,51,54,44,46,41,39,38,33,30,31,30,11,20,16,17,8,2,2,3,1,0,0,0
2022-04-10 15:00:00,1,0,3,3,0,0,0,5,9,11,15,18,20,21,23,27,21,30,20,26,30,29,29,29,22,21,22,20,19,19,15,12,9,13,29,30,25,28,30,37,38,40,35,38,39,39,39,35,39,42,44,41,32,32,0,31,28,26,24,17,4,6,0,0,0,0,0
2022-04-10 16:00:00,4,0,0,1,0,0,0,0,16,17,20,21,22,23,33,37,38,37,29,33,53,30,31,29,31,30,20,17,18,13,10,8,9,8,19,13,16,20,24,29,27,31,33,31,30,33,33,40,41,47,48,37,42,42,29,40,39,38,30,27,10,3,0,0,5,1,0
2022-04-10 17:00:00,2,0,0,0,3,0,0,3,11,12,0,15,0,0,18,21,21,23,26,27,54,51,47,47,36,33,29,25,19,12,10,9,6,11,20,22,19,25,27,29,26,26,26,25,27,30,29,34,45,48,48,48,44,37,39,34,37,36,31,25,6,3,5,0,4,2,0
2022-04-10 18:00:00,2,0,0,0,1,3,0,0,5,12,14,17,16,9,15,20,19,21,23,28,43,45,39,37,29,27,22,16,25,18,17,18,4,13,21,25,24,27,24,23,22,22,23,28,32,34,34,51,54,57,49,46,44,41,39,36,34,25,27,24,4,0,1,0,0,0,0
2022-04-10 19:00:00,0,2,0,0,0,0,0,0,13,14,8,16,3,12,11,12,14,20,17,27,39,38,37,35,28,18,12,12,10,10,7,3,2,5,13,9,14,16,14,15,9,17,17,18,16,13,21,30,35,33,34,32,34,33,32,16,31,33,13,10,2,5,6,4,0,1,0
2022-04-10 20:00:00,0,0,0,0,0,0,0,0,1,1,3,4,0,6,7,13,14,15,14,18,28,40,39,35,20,25,22,20,18,13,12,10,7,5,7,5,6,5,3,0,0,6,7,10,9,9,6,18,29,26,24,23,15,22,20,12,11,16,14,9,2,5,6,0,0,6,0
2022-04-10 21:00:00,0,0,0,0,2,4,0,2,4,4,5,5,4,4,8,9,11,13,0,14,20,23,19,17,17,16,13,9,10,10,4,6,5,5,16,11,9,15,12,5,0,7,8,9,10,12,7,16,21,24,21,20,18,13,12,0,10,9,8,7,3,2,0,0,0,1,0
2022-04-10 22:00:00,0,0,0,0,3,2,0,1,6,7,8,10,4,7,11,12,10,11,13,13,19,20,8,19,6,17,11,12,11,11,8,7,5,2,7,6,7,7,7,6,5,5,10,8,0,0,6,9,19,18,17,10,7,6,3,0,4,2,0,1,0,4,0,3,0,2,0
2022-04-10 23:00:00,0,0,0,0,1,0,0,0,8,3,9,6,4,1,5,5,8,7,4,8,10,7,9,7,8,5,6,5,4,3,2,3,2,2,3,3,7,6,4,4,5,3,5,6,6,8,6,8,10,10,9,2,7,6,4,3,2,3,1,0,0,1,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,0,0,3,5,7,7,3,8,9,13,13,14,0,13,16,17,17,16,17,15,13,13,14,12,13,11,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,3,1,0,0,0,0,0,3,3,6,5,8,9,10,10,12,12,12,14,15,14,14,13,12,12,11,11,5,10,9,6,4,2,2,8,11,14,15,14,1,15,6,15,14,12,11,6,10,0,11,12,14,0,5,4,8,5,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,1,3,0,2,2,0,1,1,3,3,4,5,5,6,9,16,17,21,18,14,18,16,15,7,5,6,6,4,5,4,3,2,2,0,3,4,5,2,5,5,1,5,8,9,10,10,7,7,8,0,4,8,7,7,4,3,2,6,0,4,1,1,0,0,0,0,0
2022-04-11 07:00:00,2,4,0,2,3,0,1,0,2,4,8,7,10,12,15,22,27,32,30,27,25,24,21,21,19,20,17,16,17,15,8,6,4,5,5,0,4,5,4,8,5,9,8,11,12,14,9,12,11,7,8,7,9,8,9,10,7,5,3,3,2,1,3,2,0,0,0
2022-04-11 08:00:00,1,4,0,0,3,0,4,1,7,10,10,13,16,19,25,34,47,52,41,35,32,30,24,24,20,19,17,19,16,17,17,16,12,2,6,5,7,8,10,15,13,13,15,18,19,20,19,21,23,18,14,12,11,8,11,6,10,8,2,1,1,2,3,1,2,0,0
2022-04-11 09:00:00,1,1,0,0,1,0,0,2,5,6,9,9,11,12,17,22,24,27,25,23,36,30,21,20,20,19,16,15,16,13,12,11,8,4,5,7,7,12,13,17,14,18,11,10,22,23,20,18,17,16,15,8,7,7,7,5,6,4,2,1,0,1,2,0,1,0,0
2022-04-11 10:00:00,0,0,0,1,1,0,0,0,3,6,7,7,9,11,10,14,16,21,17,15,17,18,18,19,11,13,15,13,13,13,8,7,4,5,6,6,7,8,13,10,8,11,12,14,12,13,11,7,8,7,7,11,9,6,6,5,3,2,1,0,1,1,2,1,1,0,0
2022-04-11 11:00:00,0,1,0,0,1,2,0,0,3,4,5,8,10,12,15,20,22,22,17,19,21,22,18,13,17,16,15,16,16,19,19,13,7,10,20,22,24,13,9,10,11,13,13,14,13,16,14,10,9,8,9,7,7,6,5,4,0,3,2,1,0,4,5,0,1,4,0
2022-04-11 12:00:00,0,0,0,0,0,0,0,1,3,6,6,10,12,13,8,16,14,17,15,12,14,11,12,10,9,9,9,12,11,13,11,10,7,10,13,9,23,22,26,25,24,23,24,32,32,23,26,26,17,15,15,15,14,12,10,0,9,8,11,10,4,2,1,0,0,1,0
2022-04-11 13:00:00,0,0,0,0,1,0,0,0,4,5,6,6,8,12,13,17,21,22,20,20,29,14,11,10,8,10,9,8,11,15,13,9,8,17,24,25,25,26,24,25,21,25,18,20,20,23,20,18,17,15,16,16,12,8,7,6,5,4,3,2,0,1,1,0,0,0,0
2022-04-11 14:00:00,0,1,0,0,0,0,2,0,7,2,8,13,16,14,20,22,22,25,22,17,19,30,26,23,21,16,16,15,14,14,13,14,7,13,21,23,18,18,19,20,19,17,18,21,21,24,16,21,18,14,10,12,10,8,5,0,0,6,0,4,1,1,0,0,0,0,0
2022-04-11 15:00:00,2,0,0,0,0,0,2,1,4,7,8,15,12,15,11,14,16,17,16,14,15,17,18,17,19,19,13,14,15,16,9,15,11,13,30,31,32,33,30,29,27,26,26,28,27,30,27,25,27,24,23,19,18,13,14,0,13,11,9,7,1,0,1,0,0,0,0
2022-04-11 16:00:00,0,0,0,0,1,0,0,0,3,3,5,8,10,11,11,14,15,22,19,22,24,21,26,25,19,17,15,14,13,12,11,14,14,11,24,26,33,27,28,28,27,26,22,25,25,32,35,35,29,21,20,16,15,14,12,10,9,7,6,4,0,1,0,2,0,0,0
2022-04-11 17:00:00,0,2,0,0,3,2,1,1,5,5,6,8,8,10,13,16,19,20,19,25,30,33,32,27,25,22,19,16,15,11,10,11,7,10,21,22,19,21,20,20,21,23,26,29,27,31,29,24,32,28,27,24,19,17,12,10,13,16,12,4,4,6,7,0,8,7,0
2022-04-11 18:00:00,1,2,0,0,3,1,0,1,11,15,12,16,16,18,19,22,24,26,25,31,37,38,35,35,31,25,22,19,11,12,11,6,4,8,16,20,19,21,20,24,24,24,26,30,20,31,29,28,36,39,36,33,30,15,14,12,11,13,12,13,3,4,3,0,2,1,0
2022-04-11 19:00:00,0,0,0,0,3,2,1,1,4,7,5,8,9,9,11,9,13,16,25,33,42,44,40,36,28,21,14,12,11,12,11,9,9,8,8,9,12,14,13,11,11,12,12,12,7,14,14,16,21,20,18,14,27,20,20,19,18,17,14,7,2,4,2,3,1,1,0
2022-04-11 20:00:00,0,1,2,0,2,0,1,2,6,5,8,10,9,8,9,11,12,9,10,14,20,23,24,14,18,17,14,11,11,10,9,8,6,9,9,7,8,10,9,10,8,11,13,13,14,13,11,15,26,23,21,19,16,15,12,13,10,12,0,11,3,3,3,0,1,0,0
2022-04-11 21:00:00,1,0,0,1,3,0,1,0,4,4,5,7,9,8,12,11,10,11,12,11,16,17,13,14,14,10,8,8,6,5,4,4,4,6,9,5,8,10,8,10,10,13,18,10,14,17,15,17,25,17,23,20,11,9,5,4,7,8,9,4,5,2,0,0,2,1,0
2022-04-11 22:00:00,0,2,0,1,2,1,0,0,4,6,6,9,5,0,7,9,10,10,7,10,16,13,15,13,11,10,9,6,2,5,4,3,3,5,11,14,16,8,14,7,13,8,11,11,8,13,7,11,13,15,14,12,11,9,7,0,6,5,3,4,3,2,2,1,0,0,0
2022-04-11 23:00:00,0,1,0,0,0,0,0,0,3,4,3,7,5,6,6,6,7,0,8,9,10,9,8,8,10,11,11,9,8,9,5,3,3,5,7,7,8,7,8,8,6,5,5,8,8,9,7,6,8,9,7,6,4,2,0,0,1,0,2,1,0,2,0,1,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,0,0,0,0,0,2,5,6,9,9,0,10,11,12,16,17,12,19,19,21,22,22,20,21,20,19,18,18,18,13,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,2,1,0,0,1,0,1,2,3,4,4,5,3,6,7,11,7,10,7,11,10,5,8,7,9,8,1,7,8,9,6,5,2,3,6,7,10,12,13,14,15,13,12,13,12,10,8,8,0,6,9,10,0,8,8,3,3,1,0,0,0,1,0,0,0,0
2022-04-12 06:00:00,1,3,3,0,2,0,0,0,2,2,5,6,7,10,10,15,17,21,16,12,11,12,12,11,9,9,8,4,6,7,5,5,2,0,1,3,2,3,4,5,6,6,6,6,7,6,4,5,6,0,7,6,6,5,4,2,4,3,0,1,0,0,0,0,0,0,0
2022-04-12 07:00:00,1,3,3,0,2,0,0,1,4,5,7,8,9,14,21,27,29,31,31,27,27,29,30,30,27,24,24,26,7,6,9,5,1,2,4,2,4,6,6,7,8,12,12,10,11,9,10,8,12,9,7,7,7,7,6,5,5,7,5,3,1,1,2,1,0,0,0
2022-04-12 08:00:00,2,4,1,5,5,0,3,1,6,8,8,12,16,17,21,30,41,52,50,41,38,35,27,27,21,21,21,16,25,25,18,13,9,2,6,5,7,10,11,13,13,18,19,20,20,16,14,13,15,11,10,9,7,8,9,4,7,4,3,3,0,4,3,2,2,1,0
2022-04-12 09:00:00,2,1,0,0,0,0,1,1,6,6,8,9,13,14,22,29,36,36,31,24,26,22,18,15,13,12,10,13,12,12,11,9,5,3,5,4,4,5,6,11,3,8,13,15,15,15,14,10,10,7,10,8,9,7,5,4,4,3,2,2,0,1,2,0,0,0,0
2022-04-12 10:00:00,0,0,0,1,1,0,0,1,6,8,8,9,10,12,17,22,24,24,22,21,21,19,18,19,17,16,17,18,14,13,13,8,10,3,7,5,8,6,7,9,7,12,13,13,14,14,13,12,13,7,11,7,7,3,7,3,6,4,3,0,0,2,3,2,1,0,0
2022-04-12 11:00:00,0,0,1,0,0,0,1,1,7,5,6,8,9,9,12,12,9,15,12,13,12,12,12,10,10,21,23,24,19,18,14,11,8,9,13,15,13,16,16,19,11,17,19,23,12,22,20,16,15,14,12,9,8,11,8,7,6,4,2,2,0,1,2,0,0,0,0
2022-04-12 12:00:00,1,2,0,0,0,0,0,0,2,3,8,9,9,7,10,13,15,16,14,21,24,23,17,13,11,12,11,9,14,14,11,10,7,8,14,16,17,20,20,18,17,18,20,20,19,20,17,12,11,11,11,9,7,6,5,3,4,3,1,1,0,1,0,0,1,0,0
