Unnamed: 0,1_화계사입구.종점,2_인수동청수탕입구,3_우이초등학교후문,4_서울영어마을수유캠프국립재활원입구,5_인수중학교,6_인수동백운교회입구,7_국립419묘지삼거리.윤극영가옥,8_국립4.19민주묘지입구사거리,9_북부성모병원,10_수유2동주민센터우이시장,11_광산사거리,12_강북구청,13_수유(강북구청)역,14_수유역,15_신일병원,16_강북노인종합복지관,17_화계사입구사거리,18_수유동삼양탕앞,19_화계사입구.한신대학교대학원,20_수유중학교혜화여고,21_서울정인학교,22_구세군강북종합사회복지관입구,23_미양중고등학교.팔팔·미송경로당,24_SK아파트.벽산아파트상가,25_솔샘터널,26_SK아파트.벽산아파트상가,27_삼각산동SK아파트북한산시티미양초등학교,28_두산위브아파트입구,29_동북프라자,30_삼양동사거리,31_성암국제무역고등학교,32_삼양동사거리입구,33_미아사거리역,34_성북우체국현대백화점,35_미아사거리역,36_삼양동사거리입구,37_성암국제무역고등학교,38_삼양동사거리,39_동북시장,40_두산위브아파트입구,41_삼양동벽산라이브파크미양초등학교,42_SK아파트.벽산아파트상가,43_솔샘터널,44_SK아파트벽산아파트상가,45_미양중고등학교.팔팔·미송경로당,46_구세군강북종합사회복지관입구,47_우광타운,48_혜화여고,49_화계사입구.한신대학교대학원,50_수유동삼양탕앞,51_화계사입구사거리,52_강북노인종합복지관,53_신일병원,54_수유역.강북구청,55_강북구청,56_광산사거리,57_수유2동주민센터우이시장,58_북부성모의원,59_국립4.19민주묘지입구사거리,60_국립419묘지삼거리.윤극영가옥,61_인수동백운교회입구,62_인수중학교,63_서울영어마을수유캠프국립재활원입구,64_우이초등학교후문,65_인수동청수탕입구,66_한신대학교,67_화계사입구.종점(가상)
2022-03-08 21:00:00,1,0,2,3,4,4,2,3,6,5,5,8,24,25,25,24,22,24,21,17,13,8,6,5,3,4,3,6,4,5,4,4,0,2,12,14,12,13,14,15,16,13,9,9,8,6,0,7,4,3,4,6,6,15,22,21,17,15,14,10,6,4,3,2,2,0,0
2022-03-08 22:00:00,0,0,1,1,1,2,2,3,3,4,7,7,16,17,20,16,19,17,19,18,16,11,5,7,6,4,2,2,5,4,6,3,0,2,13,14,14,14,13,12,11,10,8,6,7,6,5,5,4,5,4,2,3,14,16,14,15,9,12,10,4,3,2,1,1,0,0
2022-03-08 23:00:00,0,1,2,0,1,0,1,2,0,0,3,3,15,18,18,19,18,17,19,19,17,15,13,10,9,8,5,5,4,5,4,3,2,0,17,9,8,9,16,12,9,10,6,7,6,5,4,2,3,3,4,4,5,13,14,15,11,9,9,8,7,5,4,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,1,0,0,2,0,3,4,3,6,0,0,5,0,0,0,4,5,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,0,1,1,3,5,4,5,5,5,8,7,5,8,7,5,2,0,4,0,0,2,3,5,4,4,6,5,8,7,5,3,1,1,8,6,0,5,4,2,2,0,3,4,0,3,4,3,0,0,0,5,2,3,4,3,0,2,1,0,1,0,0,0,0,0,0
2022-03-09 06:00:00,1,2,1,1,2,2,3,5,6,3,6,6,2,2,3,1,3,0,1,0,2,0,3,2,2,5,4,6,7,5,7,5,1,1,4,6,6,4,6,7,3,0,4,4,3,4,3,4,5,4,5,4,6,5,5,3,4,3,2,3,2,0,0,0,2,0,0
2022-03-09 07:00:00,1,2,3,1,5,3,7,9,7,8,10,8,5,0,4,3,0,0,3,2,0,4,3,2,4,5,4,6,7,8,9,7,1,0,4,0,2,2,2,2,3,3,4,8,11,12,13,6,14,7,14,13,10,3,3,1,2,0,0,0,0,1,0,0,0,0,0
2022-03-09 08:00:00,1,3,2,5,8,13,11,13,16,20,22,18,8,7,9,7,3,4,0,9,7,7,0,7,7,11,12,13,10,15,14,12,2,1,6,4,4,4,4,5,6,6,5,8,11,13,14,15,9,14,8,13,10,6,6,3,5,4,2,3,3,2,1,1,0,0,0
2022-03-09 09:00:00,2,4,5,4,5,15,16,17,17,19,19,20,7,8,5,4,3,4,7,8,9,10,11,8,8,10,12,12,19,21,12,9,2,1,6,4,4,5,5,5,4,7,8,9,12,12,13,16,16,14,17,17,11,10,5,5,1,3,4,3,2,0,1,0,0,0,0
2022-03-09 10:00:00,1,3,4,4,7,9,9,12,14,20,19,17,7,8,9,6,5,3,5,8,6,8,7,7,8,12,17,15,18,19,22,18,4,2,9,5,8,5,5,5,4,5,6,8,11,11,12,9,13,14,9,14,12,10,10,9,8,7,3,1,1,0,0,0,0,0,0
2022-03-09 11:00:00,0,2,7,7,13,16,17,19,17,19,17,10,10,13,6,11,9,8,7,8,10,11,14,13,16,17,19,19,26,26,27,23,4,3,12,10,12,10,12,11,11,10,9,14,14,18,20,21,20,21,19,19,18,11,13,12,13,13,8,3,2,0,2,1,1,0,0
2022-03-09 12:00:00,0,5,6,7,11,18,19,22,20,23,20,14,14,16,15,15,12,14,13,13,10,9,10,10,12,13,18,16,17,22,22,17,1,3,15,16,9,10,18,16,13,10,7,10,10,10,11,16,16,12,12,14,11,12,11,8,7,6,8,5,3,2,1,3,2,0,0
2022-03-09 13:00:00,3,1,5,3,5,11,12,21,9,22,22,22,10,9,10,12,9,13,14,16,13,12,15,17,15,17,19,22,26,31,31,25,5,3,14,24,23,21,13,11,13,12,11,17,18,20,21,25,26,27,25,26,26,10,10,7,6,5,5,7,1,2,3,1,2,0,0
2022-03-09 14:00:00,0,1,4,1,5,7,9,18,17,18,20,18,10,11,12,8,11,7,10,10,9,12,11,12,15,14,15,16,19,22,25,20,5,4,16,19,18,20,25,29,26,17,15,12,15,12,10,16,16,16,18,16,15,17,15,10,8,7,6,7,4,3,2,3,0,0,0
2022-03-09 15:00:00,0,2,3,9,8,9,8,10,11,16,12,13,15,18,17,17,12,11,15,12,12,10,9,7,10,15,13,14,20,22,16,10,1,4,26,14,24,24,24,26,24,20,17,18,18,15,9,17,16,9,14,14,12,16,15,12,11,6,10,5,5,5,3,3,2,0,0
2022-03-09 16:00:00,1,4,4,5,8,9,11,13,14,15,15,14,22,19,14,13,11,19,17,15,16,13,11,9,12,11,15,15,18,20,14,18,1,12,24,25,29,27,27,26,26,18,16,16,19,21,19,19,18,18,18,21,20,13,16,16,13,12,12,8,7,1,3,4,2,0,0
2022-03-09 17:00:00,1,4,7,3,7,8,7,13,0,16,16,18,15,20,24,0,22,16,21,14,14,13,10,12,15,18,20,21,21,23,21,20,3,3,17,15,16,14,16,16,20,18,13,15,14,11,13,14,16,12,16,13,14,14,17,12,12,11,8,7,4,2,2,1,1,0,0
2022-03-09 18:00:00,3,3,4,6,6,10,13,12,10,11,10,9,19,21,26,23,25,18,23,18,20,15,13,12,10,10,11,8,17,18,17,14,2,5,20,24,21,17,25,16,22,18,14,12,9,7,12,10,11,8,11,11,7,12,13,12,14,13,14,13,7,9,6,4,2,0,0
2022-03-09 19:00:00,0,1,1,2,3,4,5,5,6,8,7,9,19,21,23,26,25,24,22,18,15,13,9,10,7,4,3,3,4,5,6,3,0,1,23,18,21,24,21,22,20,18,15,14,12,11,13,15,14,15,15,15,15,11,16,13,12,12,9,9,8,5,5,4,2,0,0
2022-03-09 20:00:00,1,0,2,3,4,5,8,10,6,11,10,10,15,16,17,18,17,7,17,17,14,10,9,8,8,6,6,4,7,10,4,6,1,2,14,16,11,13,14,16,17,11,12,11,7,6,5,4,0,5,5,4,6,8,13,11,10,7,9,7,6,4,3,2,0,0,0
2022-03-09 21:00:00,0,3,0,4,5,4,3,3,0,3,2,12,23,24,24,14,25,14,23,22,14,12,10,7,6,4,3,3,5,5,6,4,1,2,18,17,16,18,20,19,17,13,11,7,7,5,4,3,0,3,4,8,7,17,26,25,18,14,12,9,7,3,5,4,1,0,0
2022-03-09 22:00:00,0,0,3,0,2,3,4,2,5,7,4,7,12,11,13,16,8,17,11,15,14,11,6,7,4,3,2,2,2,2,0,1,1,2,17,18,17,15,16,15,13,10,10,8,7,6,5,5,4,3,3,2,3,17,20,19,15,14,15,10,4,3,1,1,0,0,0
2022-03-09 23:00:00,0,0,1,0,0,0,0,5,6,7,8,5,15,9,0,7,8,15,0,14,11,8,5,2,3,3,2,3,1,3,0,2,0,2,14,14,15,14,15,13,13,12,7,6,4,2,2,1,2,3,4,0,6,14,18,14,12,11,12,7,4,3,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,0,2,3,4,1,0,2,0,3,4,4,3,0,4,1,3,0,4,2,0,3,2,1,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,3,3,4,6,9,9,7,9,9,7,4,2,0,4,3,2,0,0,1,2,3,2,4,6,7,13,15,14,7,7,4,1,7,6,2,6,2,7,5,4,2,4,5,4,5,6,3,7,6,0,5,3,4,0,0,0,1,3,2,0,0,0,1,0,0
2022-03-10 06:00:00,1,1,3,2,3,9,13,17,24,15,17,15,4,2,5,1,2,0,4,1,2,2,0,2,4,7,7,9,10,10,11,9,1,0,5,0,2,4,3,1,2,3,3,5,6,7,8,7,7,7,5,8,7,6,7,8,7,6,1,4,2,1,0,0,0,0,0
2022-03-10 07:00:00,1,2,3,4,8,15,17,21,27,32,40,43,34,35,37,38,40,35,33,19,18,13,6,6,10,14,21,26,35,38,37,27,3,1,7,9,13,5,6,7,6,8,13,24,28,29,33,27,18,19,25,23,19,8,10,8,5,4,3,4,3,2,3,2,0,1,0
2022-03-10 08:00:00,2,3,3,4,6,12,15,19,28,39,43,37,20,20,22,23,24,18,20,20,15,11,10,8,15,23,27,31,33,36,34,26,3,4,13,6,16,14,13,16,12,16,19,25,27,30,32,34,33,34,32,33,27,16,11,8,8,7,8,7,6,3,2,1,0,0,0
2022-03-10 09:00:00,1,2,3,4,5,10,12,15,15,20,21,15,9,10,10,11,10,4,11,11,12,13,13,10,12,16,15,15,16,18,20,15,3,2,14,13,12,11,9,9,5,6,6,14,17,17,20,21,23,23,21,24,21,11,8,6,7,5,4,3,2,1,2,0,1,0,0
2022-03-10 10:00:00,1,1,1,2,9,8,7,11,13,17,21,14,9,9,13,14,5,13,7,12,12,8,6,6,8,12,10,8,11,14,16,13,3,1,7,8,9,7,8,9,10,4,6,9,13,11,10,14,13,14,14,20,13,6,6,4,3,4,2,1,1,2,1,0,0,0,0
2022-03-10 11:00:00,0,2,3,4,6,8,9,9,12,15,17,16,18,23,24,24,23,21,12,25,23,14,9,8,8,9,10,13,14,16,16,11,4,2,12,12,11,9,9,12,14,16,15,17,14,16,13,12,11,11,14,14,9,7,8,7,7,6,6,5,4,5,4,4,1,3,0
2022-03-10 12:00:00,1,2,3,5,7,10,11,12,11,11,12,10,10,11,9,11,11,10,10,8,9,8,8,7,7,8,9,10,11,12,13,13,4,3,9,11,10,10,10,9,9,8,7,10,31,35,36,37,34,17,32,26,23,14,15,13,9,8,10,9,3,3,1,0,1,0,0
2022-03-10 13:00:00,2,3,4,5,6,12,14,12,13,15,15,16,16,21,16,20,14,21,20,20,17,14,13,6,13,14,13,16,20,20,16,16,3,3,16,16,15,13,12,10,10,9,7,10,12,11,13,15,15,17,16,14,13,13,15,13,9,6,10,5,4,2,1,0,2,0,0
2022-03-10 14:00:00,2,4,3,5,9,10,10,13,12,12,12,12,13,15,17,14,17,16,10,15,10,6,10,9,12,16,17,17,16,23,23,20,9,5,15,14,12,15,14,15,14,12,8,14,15,12,11,18,19,11,11,20,19,16,15,13,12,9,10,7,7,5,3,2,1,0,0
2022-03-10 15:00:00,2,2,3,3,6,9,9,11,8,10,9,7,17,18,19,18,17,18,16,22,19,16,14,12,14,15,16,17,15,18,16,14,3,5,17,19,18,13,16,17,16,13,12,15,16,19,12,17,18,16,17,16,14,18,17,15,12,11,8,7,5,3,4,3,2,0,0
2022-03-10 16:00:00,23,6,5,21,19,13,13,10,10,15,17,15,18,17,20,17,18,14,17,19,16,15,14,13,11,9,10,9,9,16,17,15,5,5,27,23,22,21,21,20,18,18,11,15,33,34,34,44,31,45,45,43,36,19,16,12,10,11,10,8,6,8,6,4,3,2,0
2022-03-10 17:00:00,5,2,3,6,6,9,6,11,3,12,13,16,23,26,27,26,19,27,28,26,23,22,21,21,16,10,10,8,12,17,17,12,2,10,24,31,32,30,35,35,32,23,17,16,14,16,17,21,22,23,19,23,17,20,23,19,16,13,10,7,5,3,3,3,1,0,0
2022-03-10 18:00:00,4,5,2,5,7,14,13,15,11,17,15,15,31,33,36,35,31,30,29,25,23,21,19,16,15,11,13,10,11,15,16,11,3,8,25,25,15,21,19,20,20,19,14,15,21,20,19,17,16,16,15,17,15,33,33,25,18,14,13,10,6,5,4,3,1,0,0
2022-03-10 19:00:00,2,1,2,2,4,5,9,8,16,21,20,17,21,19,23,25,25,26,22,19,16,15,15,13,10,9,10,12,14,16,16,10,1,3,23,22,23,23,24,20,20,14,13,12,10,14,13,11,17,7,16,9,15,27,34,30,26,19,20,12,7,4,4,1,1,0,0
2022-03-10 20:00:00,1,0,0,1,1,4,3,5,6,0,6,11,22,23,24,14,22,22,20,19,18,12,9,11,10,9,7,6,5,6,0,3,1,7,12,15,12,16,15,19,18,16,10,11,9,9,9,8,2,5,8,6,7,24,27,26,19,20,10,9,5,3,2,1,0,0,0
2022-03-10 21:00:00,0,0,0,1,2,4,4,6,8,10,10,9,14,12,13,12,10,12,10,13,12,10,7,5,3,5,4,4,7,10,3,7,1,3,19,20,11,19,22,21,22,16,14,9,8,9,5,7,5,4,4,5,4,15,17,13,11,23,19,14,4,3,1,1,1,0,0
2022-03-10 22:00:00,0,4,2,0,5,4,2,3,4,4,2,6,12,10,18,9,17,12,14,13,13,9,8,4,5,4,3,2,3,2,3,5,2,1,12,12,12,10,10,10,9,7,9,7,4,6,3,5,0,0,4,4,3,21,19,14,11,10,9,7,5,4,3,1,2,0,0
2022-03-10 23:00:00,0,1,0,0,0,0,0,1,2,1,2,3,9,9,9,8,7,5,2,8,8,4,4,4,4,3,3,4,3,4,3,1,2,1,8,7,7,7,7,6,8,6,5,4,3,3,3,1,3,2,2,2,1,15,18,17,14,12,9,7,5,4,3,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,0,2,0,3,4,0,5,2,8,9,8,4,0,0,0,2,0,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,0,1,1,2,3,7,7,7,11,3,9,5,7,0,6,4,0,3,0,3,2,4,3,4,6,7,9,10,9,8,7,0,2,8,7,5,4,3,4,2,0,3,5,7,9,1,11,0,6,10,9,9,4,3,1,0,0,2,1,0,0,0,0,1,0,0
2022-03-11 06:00:00,1,1,1,3,4,10,12,13,16,17,19,16,4,4,2,3,4,3,2,2,3,2,2,2,5,9,11,12,10,12,11,9,0,1,3,0,0,1,2,2,0,2,3,6,5,4,5,6,4,7,5,6,5,3,5,4,1,0,0,3,1,1,1,0,0,0,0
2022-03-11 07:00:00,1,1,4,4,8,13,17,22,30,35,38,42,40,41,43,33,44,34,40,26,23,20,9,9,13,18,18,16,18,25,30,24,1,2,7,10,13,12,5,6,5,8,14,24,22,24,30,24,27,27,29,28,25,9,8,6,2,5,4,3,4,3,4,4,4,3,0
2022-03-11 08:00:00,2,3,1,3,6,12,16,19,20,29,36,34,19,23,20,20,17,18,16,15,17,12,11,6,12,21,22,31,33,38,41,31,2,2,15,14,11,9,12,13,11,13,12,22,27,29,33,31,30,31,28,27,23,13,13,9,7,8,6,6,6,4,2,0,1,0,0
2022-03-11 09:00:00,1,2,3,2,7,9,10,12,17,23,26,21,11,10,9,8,8,0,9,10,9,11,12,9,8,10,13,16,17,19,19,15,3,1,7,6,6,5,5,6,7,6,8,10,13,14,16,18,19,18,18,16,13,7,7,4,6,7,6,3,3,1,2,1,2,1,0
2022-03-11 10:00:00,1,1,3,3,7,8,9,10,8,14,10,10,11,13,14,12,12,11,9,10,9,5,4,8,10,11,15,16,14,15,14,12,2,1,7,4,9,8,8,9,10,9,5,8,8,8,9,11,14,14,14,13,12,7,8,5,5,3,4,4,3,2,1,0,1,0,0
2022-03-11 11:00:00,1,2,3,3,4,7,10,13,17,17,20,13,17,16,20,20,19,8,18,19,17,15,11,9,9,7,11,14,14,15,17,13,3,2,11,12,8,9,11,9,7,9,7,10,24,28,30,29,28,14,25,24,23,13,10,8,5,4,4,3,1,2,0,0,0,0,0
2022-03-11 12:00:00,4,6,7,2,5,9,10,12,10,14,12,11,9,7,15,16,9,6,12,10,8,8,7,7,9,10,10,11,13,18,19,14,1,1,12,13,11,7,9,10,5,8,7,8,12,13,9,11,7,2,10,10,8,8,10,7,11,10,9,8,5,4,4,1,3,0,0
2022-03-11 13:00:00,2,4,7,5,8,9,10,9,9,9,9,8,10,11,13,12,11,10,7,11,13,13,12,12,12,14,15,19,20,20,18,17,5,1,8,8,7,7,9,10,8,11,11,15,14,11,16,16,15,14,11,14,15,11,10,8,7,8,2,6,4,0,3,2,3,2,0
2022-03-11 14:00:00,6,6,5,7,7,9,9,11,12,13,13,16,12,13,14,17,16,17,11,14,13,11,8,8,12,12,15,16,21,19,19,13,4,4,18,14,17,18,16,13,13,15,13,15,18,20,20,22,14,21,25,24,22,11,15,14,10,9,7,4,2,2,1,0,0,0,0
2022-03-11 15:00:00,8,7,6,5,6,9,10,12,13,16,21,17,15,17,20,20,21,21,20,20,19,15,15,14,14,17,18,17,18,17,15,12,4,8,19,20,24,24,23,27,25,25,16,15,29,33,29,31,20,30,27,24,24,12,17,11,9,10,8,6,5,3,3,1,0,0,0
2022-03-11 16:00:00,22,23,24,6,22,18,19,17,18,15,17,13,16,20,22,20,20,11,19,21,20,20,18,17,13,12,13,13,16,16,16,13,4,4,24,27,25,20,25,26,21,23,20,19,22,24,16,41,40,18,39,36,30,26,25,20,18,17,15,9,6,5,5,3,1,0,0
2022-03-11 17:00:00,3,5,5,8,9,13,13,13,14,16,19,25,26,27,27,23,25,23,21,21,20,19,20,16,15,15,12,12,11,14,15,12,3,6,14,28,25,22,27,25,26,24,18,15,19,20,20,24,25,26,23,24,21,27,33,33,25,21,18,8,6,6,6,3,0,2,0
2022-03-11 18:00:00,2,2,3,3,7,10,11,12,12,14,10,15,27,28,35,30,34,32,28,26,24,18,16,14,11,13,12,12,17,20,19,15,1,8,23,27,25,26,20,21,20,17,15,18,15,16,14,19,20,21,16,24,21,25,24,21,15,14,10,7,6,4,3,1,0,0,0
2022-03-11 19:00:00,4,3,5,7,6,8,8,11,11,16,18,14,14,14,18,13,19,20,18,20,19,17,13,8,7,8,8,10,15,17,19,15,2,7,18,25,22,18,19,19,20,14,11,10,8,10,13,10,12,13,14,14,11,34,38,36,28,19,15,10,6,5,4,2,0,1,0
2022-03-11 20:00:00,0,1,0,1,5,9,9,8,7,6,10,10,13,16,15,14,16,14,14,11,9,11,10,7,8,9,8,7,8,6,8,6,1,3,13,14,14,12,15,14,15,12,7,9,8,5,7,7,8,7,8,8,5,9,13,12,11,10,13,8,3,1,2,1,0,0,0
2022-03-11 21:00:00,0,1,2,3,3,2,2,6,7,9,8,8,11,15,20,19,18,15,13,12,10,6,7,6,3,2,2,1,1,3,5,3,0,2,12,7,13,12,14,12,12,8,6,9,8,6,5,5,4,3,3,4,4,13,21,19,12,10,12,8,4,2,3,1,0,0,0
2022-03-11 22:00:00,0,1,2,0,1,2,2,3,5,5,5,6,14,17,14,12,13,12,14,13,11,10,10,7,3,4,4,4,5,8,3,6,1,3,14,14,10,15,15,14,13,12,11,10,5,3,5,4,0,5,0,4,4,19,21,17,14,11,14,11,7,6,2,1,1,0,0
2022-03-11 23:00:00,1,0,0,0,0,0,0,0,1,2,3,6,16,15,14,17,15,16,15,14,12,11,7,10,6,5,4,5,4,4,4,3,1,1,23,22,18,17,16,14,12,11,8,6,4,4,6,5,0,4,3,4,2,26,27,25,19,17,11,7,4,4,3,1,2,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,0,0,0,0,0,0,2,3,2,2,3,2,2,0,3,2,0,0,0,0,3,0,2,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,2,2,0,3,5,5,8,10,11,13,9,6,7,1,5,4,0,0,1,2,1,3,2,3,4,5,10,11,10,11,8,1,1,5,0,4,6,5,4,3,0,4,4,6,7,3,8,9,0,7,0,6,2,3,0,2,1,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,1,0,0,1,3,4,6,6,8,9,11,7,3,6,5,4,5,3,2,4,4,2,2,6,7,7,5,5,6,7,4,0,0,3,1,4,1,3,1,2,0,1,6,8,8,7,4,4,5,5,5,0,4,2,3,2,0,0,1,2,0,0,0,0,0,0
2022-03-12 07:00:00,1,2,1,3,3,6,8,4,9,14,16,10,3,4,5,0,5,0,3,1,2,3,4,3,5,0,4,7,8,9,5,8,2,1,4,3,4,2,4,5,0,5,2,7,10,9,5,6,11,10,4,7,7,2,3,2,2,2,0,1,1,0,0,1,0,0,0
2022-03-12 08:00:00,0,1,2,1,4,10,13,10,15,17,21,13,9,10,9,9,7,4,6,5,6,8,7,7,10,11,12,14,15,20,22,17,2,1,7,7,5,7,5,3,3,1,7,9,11,12,16,17,19,22,22,19,16,11,10,9,8,0,4,2,4,3,2,1,0,0,0
2022-03-12 09:00:00,2,4,5,4,7,10,12,14,17,18,20,18,14,7,13,12,13,13,11,11,10,9,8,7,10,13,15,18,20,25,28,20,3,2,6,4,7,4,5,5,6,5,6,14,19,22,14,23,24,24,17,21,19,13,10,6,6,4,3,4,3,0,1,0,0,0,0
2022-03-12 10:00:00,0,2,3,3,6,9,11,13,17,16,18,19,14,13,14,13,12,5,12,10,7,9,7,6,9,11,16,15,16,18,20,14,5,2,11,14,13,13,10,9,7,8,10,15,16,18,13,20,21,17,20,19,16,5,7,6,5,4,6,3,3,2,0,0,0,0,0
2022-03-12 11:00:00,1,5,3,5,11,15,15,15,16,18,15,15,13,13,15,14,10,7,5,14,13,13,14,11,11,12,14,19,21,19,20,17,5,4,15,5,14,14,10,11,8,8,9,19,20,16,22,22,22,23,23,23,21,10,9,7,6,7,7,5,4,4,3,2,0,0,0
2022-03-12 12:00:00,0,3,5,5,9,11,15,18,20,24,27,20,15,18,20,19,17,15,14,15,14,13,14,13,18,16,20,21,23,25,26,22,4,2,16,17,11,10,12,14,13,13,11,15,16,18,19,22,23,15,20,21,18,10,10,7,8,8,6,4,3,3,3,1,2,1,0
2022-03-12 13:00:00,2,4,5,4,7,11,10,12,19,21,20,20,21,14,16,16,12,15,12,13,12,14,14,12,16,18,16,18,22,28,28,23,2,7,18,19,18,16,19,18,19,17,13,14,16,17,18,19,16,17,15,17,16,9,10,10,9,8,7,5,4,5,4,1,1,0,0
