Unnamed: 0,1_신월동기점,2_황외과앞,3_화곡동대림아파트.화곡중앙시장,4_가로공원.나누리병원,5_신월초등학교,6_화곡역,7_화곡본동시장,8_한국폴리텍1.서울강서대학교,9_우장초등학교,10_강서구청.한국건강관리협회,11_강서구청사거리.서울디지털대학교,12_등촌중학교백석초등학교,13_등촌역.강서보건소,14_염창역.서울도시가스,15_안양천입구,16_양평동한솔아파트,17_양평한신아파트.선유도공원입구,18_양화대교전망카페,19_합정역(가상),20_합정역,21_서교동,22_홍대입구역(가상),23_홍대입구역,24_동교동삼거리,25_신촌역,26_신촌로터리,27_서강대학교,28_광성중고등학교,29_대흥역,30_용강초등학교,31_동도중학교.서울디자인고등학교,32_공덕역.1번.출구,33_서울대동창회관,34_공덕시장,35_신덕성결교회,36_한겨레신문사,37_만리동고개,38_손기정체육공원,39_서울역서부,40_서울역버스환승센터,41_남대문시장.회현역,42_명동입구,43_충무로역.매일경제,44_초동,45_을지로4가.베스트웨스턴국도,46_중구청앞.덕수중학교,47_충무로역8번출구.대한극장앞,48_퇴계로3가.한옥마을.한국의집,49_퇴계로2가.명동역,50_남대문시장.회현역,51_중림동교차로,52_서울의료보건고등학교.서울역서부,53_손기정체육공원입구,54_만리동고개,55_한겨레신문사,56_신덕성결교회,57_공덕역.공덕시장,58_공덕역.2번.출구,59_동도중학교.서울디자인고등학교,60_대흥역,61_광성중고등학교,62_서강대학교,63_신촌로터리,64_신촌오거리.현대백화점,65_동교동삼거리,66_홍대입구역(가상),67_홍대입구역,68_서교동,69_합정역(가상),70_합정역,71_양화대교전망카페,72_양평한신아파트.선유도공원입구,73_영등포아리수정수센터,74_염창역.서울도시가스,75_등촌역.강서보건소,76_등촌중학교백석초등학교,77_강서구청사거리.서울디지털대학교,78_강서구청.한국건강관리협회,79_우장초등학교,80_한국폴리텍1.서울강서대학교,81_화곡본동시장,82_화곡역.현대주유소,83_신월초등학교,84_가로공원.나누리병원,85_화곡중앙골목시장,86_화곡대림아파트,87_하나은행신월동지점,88_신월동기점
2022-04-09 14:00:00,4,7,14,19,25,27,30,36,37,43,44,42,41,44,42,41,40,39,37,29,24,22,20,20,21,21,20,19,18,20,20,22,23,30,31,33,33,33,31,24,16,8,4,2,3,5,6,6,10,25,17,19,30,40,43,40,32,32,41,43,42,40,39,36,33,31,32,31,27,33,22,30,29,20,20,18,17,17,17,16,11,7,5,8,5,6,0,0
2022-04-09 15:00:00,0,5,12,16,18,18,19,21,22,25,29,31,29,30,29,30,39,39,37,30,31,30,22,20,22,21,22,23,27,29,30,30,29,31,29,26,23,22,18,17,7,5,3,0,2,3,3,7,12,30,22,24,30,34,35,39,36,38,32,35,34,32,35,26,27,26,32,32,31,30,23,21,19,22,20,18,17,15,15,12,12,11,11,9,8,5,0,0
2022-04-09 16:00:00,0,8,14,18,19,17,21,23,25,28,30,30,35,36,37,37,44,39,38,25,27,26,28,26,35,38,37,35,28,33,33,31,29,30,32,30,29,22,19,13,8,9,6,5,0,0,5,6,8,19,0,28,27,29,32,34,33,30,28,31,30,29,29,35,34,32,34,31,29,31,31,32,29,29,29,29,26,20,20,16,15,13,10,9,6,4,0,0
2022-04-09 17:00:00,0,4,11,15,15,17,23,27,33,40,42,43,40,40,39,38,44,45,39,31,29,28,25,26,28,32,13,34,30,34,31,27,23,25,21,19,19,20,15,15,11,12,7,5,3,5,5,10,11,29,26,29,35,51,54,51,40,37,34,34,36,35,32,38,43,41,44,35,30,37,34,43,42,38,39,37,29,25,25,24,21,20,12,18,9,7,0,0
2022-04-09 18:00:00,0,7,12,14,16,15,16,17,16,20,23,24,20,22,23,25,40,38,36,26,25,20,21,21,23,21,21,20,21,21,24,22,22,26,24,22,16,13,11,8,5,6,5,2,6,0,8,8,13,23,0,22,23,24,28,29,29,34,32,31,32,32,31,35,32,30,29,23,0,27,28,29,30,36,36,34,32,30,23,20,15,13,12,9,7,6,0,0
2022-04-09 19:00:00,1,4,8,10,9,12,11,12,11,15,18,14,15,15,13,0,16,8,12,10,8,7,15,19,16,16,17,19,21,0,19,16,13,21,20,15,10,9,7,5,4,3,2,2,2,3,4,6,14,22,17,21,19,20,23,22,23,20,12,18,18,12,18,20,20,17,28,26,22,35,34,37,34,35,26,24,24,22,16,17,13,12,8,10,5,5,0,0
2022-04-09 20:00:00,0,4,8,7,4,10,13,12,12,12,14,13,13,13,0,14,18,15,12,14,16,15,21,14,18,18,18,0,9,12,12,13,12,13,9,5,4,3,2,3,4,6,4,0,2,2,3,5,14,20,21,25,25,25,27,15,26,23,22,21,22,23,24,28,29,27,27,28,25,36,34,35,34,35,33,33,30,22,21,14,9,10,7,3,5,4,0,0
2022-04-09 21:00:00,0,2,4,2,1,6,5,5,5,7,11,4,10,8,0,7,10,0,0,10,11,10,23,22,24,22,16,23,22,23,24,23,22,28,26,20,14,6,12,8,4,3,2,0,0,3,1,7,8,8,9,12,10,19,21,20,18,20,21,20,23,24,14,31,28,0,29,28,27,31,0,31,39,37,37,34,34,30,26,24,25,14,13,10,5,4,1,0
2022-04-09 22:00:00,0,2,4,7,9,4,1,9,0,8,9,8,10,9,0,8,1,0,6,9,12,11,19,17,20,16,18,20,22,21,22,21,22,28,27,20,11,6,4,5,2,3,0,0,2,1,6,7,10,11,8,11,10,11,11,6,13,6,12,12,14,14,15,20,20,17,20,26,25,34,32,28,33,36,33,30,28,24,26,20,17,14,13,11,8,7,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6,8,7,25,25,29,30,0,29,27,25,23,21,19,25,21,14,7,6,4,3,4,2,0,3,6,0,1,8,3,9,11,16,14,9,10,13,14,11,10,7,8,9,11,22,20,0,32,34,0,47,45,44,41,40,34,30,26,27,25,19,19,15,14,13,5,11,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,2,3,2,3,3,6,0,5,7,8,7,8,10,0,11,0,0,0,13,10,9,14,9,10,0,7,0,6,0,0,7,0,6,0,0,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,3,4,0,0,4,4,7,0,8,7,6,4,8,2,0,0,0,7,13,6,0,7,5,14,4,13,3,3,0,7,0,6,8,0,8,14,8,13,5,5,2,2,1,0,0,1,0,0,2,2,3,0,2,3,0,4,4,3,0,3,1,2,3,1,0,4,6,0,7,0,0,0,8,7,0,6,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,4,6,3,0,2,4,7,6,8,11,13,14,12,11,10,0,1,0,8,7,0,3,2,2,3,0,0,3,0,3,0,2,3,0,1,6,6,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2,4,5,4,1,5,4,3,2,4,6,6,4,6,4,0,5,0,0,1,3,4,0,1,7,0,6,6,5,0,0,1,0,0,0
2022-04-10 07:00:00,1,3,6,8,0,7,11,12,12,14,16,15,14,15,0,0,8,0,13,8,6,5,8,7,8,8,7,0,6,0,7,6,7,6,0,2,8,7,4,6,3,1,2,1,1,0,0,1,2,0,0,3,2,3,4,4,4,0,0,2,0,5,0,3,1,2,3,4,3,5,0,4,0,4,0,2,1,0,2,1,3,2,0,1,0,1,0,0
2022-04-10 08:00:00,0,6,7,15,16,13,16,18,20,21,24,25,23,20,17,18,17,0,0,15,14,13,12,9,10,6,4,9,5,7,2,6,5,4,0,3,5,3,4,5,3,1,0,0,0,0,1,1,0,2,0,1,0,4,6,5,4,5,5,5,6,0,5,6,7,3,6,9,3,5,4,7,6,7,6,5,5,7,8,7,6,5,3,6,5,0,0,0
2022-04-10 09:00:00,6,7,8,10,9,7,8,14,16,15,19,18,21,24,22,22,23,19,21,20,22,14,17,17,16,15,14,13,14,12,10,10,12,15,14,16,21,21,18,13,9,3,0,0,0,0,0,1,0,2,0,4,4,9,12,11,11,12,15,13,12,11,10,8,2,7,7,3,5,8,7,6,7,5,6,5,5,7,7,9,6,4,3,2,0,2,0,0
2022-04-10 10:00:00,4,4,12,17,17,17,18,23,24,27,27,28,33,31,32,23,28,0,30,20,19,18,15,16,14,15,16,17,16,16,21,22,23,23,24,24,20,16,15,12,6,1,0,0,0,1,1,0,3,7,6,7,5,7,9,9,9,5,10,10,0,10,8,9,8,6,14,10,0,8,0,9,0,8,9,10,11,12,9,8,6,7,3,5,2,2,0,0
2022-04-10 11:00:00,4,11,12,13,14,16,18,25,28,33,40,38,36,43,44,46,47,42,41,27,20,18,20,16,19,20,19,14,13,15,12,12,17,18,20,23,24,23,20,18,10,4,1,0,1,0,2,2,4,7,8,7,11,15,17,18,15,17,18,17,17,16,14,11,12,11,10,8,5,9,7,9,7,9,9,7,4,10,11,11,7,7,5,4,4,1,1,0
2022-04-10 12:00:00,0,8,15,18,20,19,21,26,34,32,39,43,42,45,46,50,48,47,45,39,30,22,22,22,18,11,0,15,17,18,18,16,14,13,13,13,15,15,15,19,4,2,2,2,3,1,4,2,3,10,11,13,12,18,23,24,27,26,32,36,34,32,25,27,23,23,21,17,15,15,13,14,7,13,13,13,15,15,14,12,6,5,0,3,2,1,0,0
2022-04-10 13:00:00,0,6,9,12,10,10,11,14,14,20,25,28,41,44,42,43,43,39,38,25,23,29,24,22,17,16,18,0,17,20,21,20,22,22,13,21,21,23,23,18,9,5,3,3,2,1,2,5,14,12,0,13,14,15,21,22,18,19,18,18,19,17,16,18,20,19,17,16,14,17,14,13,11,13,15,24,21,11,10,12,9,9,8,7,8,0,0,0
2022-04-10 14:00:00,0,4,9,6,10,11,14,15,19,21,23,23,25,27,29,23,32,22,31,29,28,25,26,17,25,22,23,22,20,17,23,26,27,30,30,27,18,17,18,18,8,9,3,0,3,0,4,9,11,26,28,29,28,31,38,41,35,27,30,31,29,27,26,33,40,37,33,27,15,36,33,21,16,17,22,22,22,20,21,18,15,7,8,7,6,0,0,0
2022-04-10 15:00:00,0,7,13,14,10,17,18,20,27,27,33,32,37,43,45,43,45,44,43,33,31,29,25,27,29,27,26,26,25,25,23,18,18,21,20,17,14,9,13,10,5,3,5,5,0,2,8,5,18,22,23,22,25,26,26,27,21,28,15,32,34,36,25,28,25,23,23,21,0,35,32,26,23,21,20,18,17,11,13,15,13,10,9,6,2,4,0,0
2022-04-10 16:00:00,8,8,16,16,13,16,18,22,23,30,36,37,33,33,21,18,35,0,31,23,20,19,20,20,22,20,17,20,20,22,22,21,18,19,17,14,13,9,9,8,5,4,0,2,3,0,5,8,14,22,21,25,26,30,28,28,33,37,36,37,36,34,33,30,30,27,31,31,29,36,34,34,33,33,32,26,23,19,16,15,16,15,10,11,6,6,0,0
2022-04-10 17:00:00,0,5,11,12,13,14,15,17,22,22,23,14,24,24,28,22,30,31,28,18,20,18,21,20,23,24,23,24,25,21,24,26,28,26,22,21,19,11,7,5,4,7,0,2,3,1,2,6,12,20,19,22,22,20,20,23,17,21,23,25,24,26,27,33,32,30,29,27,26,44,44,46,45,43,44,39,35,32,31,27,21,18,17,11,7,3,0,0
2022-04-10 18:00:00,0,8,10,13,4,11,11,14,13,14,14,15,13,14,15,14,15,0,13,14,11,10,21,21,22,22,21,21,23,25,29,28,21,24,3,21,12,10,7,8,6,4,3,0,3,4,6,0,10,19,19,21,23,25,24,25,27,28,28,28,28,28,28,29,31,30,29,31,0,39,33,37,39,48,40,32,27,23,22,22,17,17,14,11,6,2,1,0
2022-04-10 19:00:00,5,5,7,8,9,11,11,15,19,17,20,21,12,16,0,7,14,13,14,13,17,0,19,16,14,15,11,14,14,16,28,27,23,28,26,26,16,3,2,9,4,3,2,0,0,1,1,4,9,16,15,19,17,22,22,19,25,25,24,11,23,14,23,24,26,25,29,32,31,39,38,39,40,37,32,17,27,20,17,16,15,13,12,9,6,7,0,0
2022-04-10 20:00:00,7,4,0,8,7,8,3,7,5,6,5,0,6,6,0,0,0,0,5,8,19,0,24,23,23,18,21,21,21,22,23,23,24,22,21,19,11,8,6,3,0,0,0,0,0,0,2,6,15,16,15,18,17,17,15,14,19,20,17,15,17,19,20,23,25,24,29,32,29,43,38,37,35,33,35,34,31,27,23,21,21,16,15,11,8,3,0,0
2022-04-10 21:00:00,0,2,7,0,7,8,10,11,10,10,9,11,9,12,11,6,12,0,11,8,9,6,17,21,17,16,16,20,22,20,22,24,23,24,22,20,10,7,4,4,4,4,2,1,0,0,2,7,10,12,12,18,12,13,16,15,14,17,18,19,20,20,19,22,23,17,30,31,30,30,0,29,28,29,28,25,24,24,22,18,17,17,15,11,9,5,0,0
2022-04-10 22:00:00,0,6,2,3,7,8,9,6,4,5,6,3,5,9,8,8,0,0,6,7,11,8,21,22,26,28,30,37,35,36,36,22,35,29,22,17,12,7,6,6,5,2,1,0,0,0,0,2,4,5,0,19,15,15,15,7,10,10,9,8,7,9,7,15,10,0,21,25,0,32,24,33,26,33,30,25,20,21,19,15,14,10,6,8,5,4,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,4,2,2,3,0,0,5,0,0,5,9,0,14,14,17,22,23,24,23,22,21,17,15,18,16,9,5,6,7,4,2,4,2,3,2,0,3,5,4,4,0,9,10,11,13,0,4,0,6,5,6,6,5,10,12,0,25,29,22,30,28,29,25,27,25,22,21,20,16,13,12,8,6,5,4,3,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,3,10,14,9,17,19,22,22,22,22,19,19,22,21,20,21,17,20,26,27,26,23,14,13,0,9,11,14,15,9,13,14,17,16,22,31,34,29,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,7,8,9,9,8,11,11,19,19,16,18,15,14,18,12,0,0,15,15,14,13,12,8,6,5,7,8,6,7,9,8,7,6,6,9,13,14,11,10,9,4,3,1,0,2,3,0,0,4,0,0,1,5,5,4,4,5,2,2,4,0,4,2,5,1,4,8,1,9,0,0,0,10,11,11,11,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,7,12,17,21,17,11,19,19,22,23,20,22,21,22,23,24,0,20,19,18,12,16,14,13,12,13,14,13,13,13,10,16,10,11,13,16,17,14,12,6,3,1,0,0,0,2,3,1,2,3,2,2,6,7,3,6,5,5,4,0,5,6,8,4,7,3,6,2,5,2,4,5,8,6,5,4,10,11,9,6,6,4,3,2,2,0,0
2022-04-11 07:00:00,10,22,31,34,35,29,32,31,41,47,46,32,34,39,38,36,36,33,33,24,23,21,18,22,20,22,24,19,17,15,16,12,17,23,25,31,29,24,24,20,12,11,5,0,1,1,4,8,6,10,3,13,16,14,26,29,27,18,11,13,12,7,9,11,5,10,13,12,0,17,0,10,7,9,10,9,6,7,8,13,9,3,1,2,1,0,0,0
2022-04-11 08:00:00,17,23,36,51,53,43,46,49,42,44,56,55,56,53,51,51,51,40,47,28,24,22,21,35,34,29,17,18,17,20,22,20,20,31,31,37,39,38,34,21,14,10,6,4,3,3,3,2,3,3,0,6,9,16,25,26,19,22,21,19,19,17,16,15,13,12,13,11,0,16,16,17,18,26,25,21,19,16,14,16,14,11,9,10,8,6,0,0
2022-04-11 09:00:00,0,8,16,19,21,19,19,28,33,43,48,48,47,43,43,43,46,45,42,29,24,23,19,17,13,11,10,12,13,15,16,16,18,26,25,27,26,23,17,14,10,6,2,2,1,0,1,3,5,3,2,6,7,15,19,19,16,14,15,15,14,15,9,8,7,7,10,12,11,14,12,12,13,9,7,7,11,9,10,10,5,12,0,10,8,5,0,0
2022-04-11 10:00:00,5,6,10,18,18,19,19,23,21,23,24,25,32,27,24,30,26,30,29,26,24,23,19,17,17,13,16,13,16,14,15,13,11,12,11,15,13,11,11,8,5,2,2,2,1,0,2,5,4,9,2,9,9,9,12,11,11,8,8,9,8,8,7,8,9,8,6,5,4,5,0,0,6,5,8,7,8,13,15,16,12,12,9,7,4,1,0,0
2022-04-11 11:00:00,0,8,10,11,9,12,18,19,21,23,19,15,31,36,34,33,32,24,30,24,21,11,21,23,24,22,8,21,22,20,23,8,21,22,21,14,21,0,15,16,3,3,1,1,1,0,2,3,4,9,6,10,13,14,20,17,18,19,18,12,14,13,13,12,9,6,9,7,5,7,6,5,9,12,13,12,6,8,8,6,7,10,9,7,6,5,0,0
2022-04-11 12:00:00,0,5,11,19,21,20,20,20,23,24,29,28,30,30,29,31,30,0,28,18,17,16,16,18,20,21,22,26,27,23,24,26,23,25,25,22,20,20,17,12,6,3,6,4,3,4,3,2,4,8,8,10,11,14,19,21,18,18,18,19,18,15,18,20,22,21,22,8,0,12,11,10,7,10,8,6,7,11,11,13,13,11,9,6,5,3,0,0
2022-04-11 13:00:00,0,5,10,12,13,17,18,24,22,27,24,26,23,29,21,30,31,19,29,22,19,15,15,13,13,11,13,15,16,15,17,19,17,20,19,20,21,16,16,13,8,6,5,1,0,3,4,7,8,15,15,17,16,17,20,15,18,15,17,17,17,17,15,20,18,14,15,17,12,20,17,19,18,16,17,17,16,16,15,15,16,13,5,10,4,3,0,0
2022-04-11 14:00:00,0,5,10,12,7,10,10,12,15,21,25,28,29,32,0,33,33,0,30,28,27,23,19,19,20,20,21,23,22,22,33,30,25,26,24,21,22,22,21,17,6,4,4,2,4,6,8,11,16,23,23,25,25,19,18,17,18,19,18,19,22,15,20,19,16,18,18,17,16,19,15,16,17,19,20,19,15,16,16,16,14,12,8,8,6,5,0,0
2022-04-11 15:00:00,6,13,17,20,20,19,16,18,17,15,18,20,24,23,19,10,24,21,20,14,13,12,15,10,15,17,17,16,19,21,20,18,18,15,15,23,21,23,22,12,7,5,2,5,7,5,5,5,6,21,16,21,23,30,31,30,26,24,32,24,23,23,20,22,22,19,18,22,18,27,26,25,15,23,26,21,23,23,25,22,21,19,17,15,6,4,0,0
2022-04-11 16:00:00,2,4,11,14,14,14,16,16,19,20,27,31,29,28,27,31,9,30,25,16,14,13,15,16,16,16,15,17,18,17,20,16,14,17,9,18,15,15,16,11,10,9,5,4,3,2,4,5,19,37,33,36,34,44,43,36,35,33,33,32,34,34,33,31,29,29,29,29,28,31,30,27,29,32,29,29,28,27,27,25,17,24,13,18,7,7,0,0
2022-04-11 17:00:00,0,6,13,14,13,21,19,21,18,23,31,32,31,28,28,29,33,31,29,20,19,17,17,19,17,16,17,16,12,18,20,19,20,21,23,19,16,14,14,7,6,4,3,4,2,4,5,10,11,26,25,29,29,32,34,32,32,36,33,35,36,37,32,33,33,31,35,36,34,41,37,39,37,44,37,36,32,28,21,19,20,17,15,10,7,4,0,0
2022-04-11 18:00:00,0,11,13,14,13,24,33,32,24,23,28,27,26,28,31,41,45,0,42,28,32,29,29,24,21,22,15,23,21,23,22,22,22,22,20,21,19,16,15,9,8,8,6,5,5,6,9,15,18,31,33,36,40,41,40,37,33,39,38,45,43,42,37,38,42,39,40,42,39,53,53,44,43,47,45,46,39,34,36,31,23,25,26,19,13,9,0,0
2022-04-11 19:00:00,0,5,9,10,11,16,19,17,15,16,17,18,19,22,21,21,26,25,23,16,21,19,17,14,15,16,15,15,14,13,12,13,12,15,13,9,9,9,9,7,6,5,3,2,2,3,6,16,17,25,26,31,28,29,27,30,33,29,28,23,22,32,27,30,31,10,29,32,30,38,23,37,38,49,45,43,34,32,28,26,16,16,14,13,10,9,0,0
2022-04-11 20:00:00,4,5,7,7,4,8,9,11,11,11,12,10,10,10,10,5,11,5,9,12,12,2,14,11,12,13,14,11,13,11,11,9,14,14,12,10,8,4,7,2,2,1,0,0,1,2,3,5,8,14,12,17,17,20,21,20,20,23,21,21,18,19,19,19,18,16,30,31,18,41,30,38,39,38,35,30,24,23,23,22,20,21,18,14,10,8,0,0
2022-04-11 21:00:00,0,2,4,5,6,15,6,14,8,9,10,11,9,11,0,10,10,10,7,6,11,2,12,13,18,14,17,16,15,19,15,22,21,20,18,14,11,9,9,6,2,3,3,3,3,2,3,5,8,13,13,12,12,14,11,15,11,11,13,13,12,13,15,23,14,12,28,28,12,33,35,20,25,31,29,27,23,18,17,13,14,14,12,10,8,7,1,0
2022-04-11 22:00:00,0,3,4,3,3,1,3,5,3,7,6,4,4,4,5,0,5,0,8,7,9,8,14,13,21,24,24,24,26,29,31,32,33,30,24,17,9,8,6,7,3,3,1,2,3,0,6,7,9,12,13,12,13,14,8,9,13,12,13,11,14,15,16,19,17,0,32,34,0,36,29,36,36,30,27,26,23,20,16,14,11,12,10,8,3,3,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,2,0,4,4,0,16,14,14,0,11,11,0,17,11,16,16,15,14,12,8,6,4,5,2,1,0,1,3,0,7,10,8,11,2,12,12,10,8,9,10,12,11,11,13,14,12,15,14,13,20,22,0,31,0,17,16,29,26,23,19,19,15,14,11,11,8,4,5,2,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,3,9,14,10,12,15,19,21,19,21,17,19,23,22,0,20,14,19,28,30,29,28,14,14,0,0,13,15,16,17,14,14,16,15,19,30,32,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,7,8,10,11,11,12,16,19,21,21,20,18,15,0,16,12,15,14,14,13,9,14,11,6,10,2,9,3,5,10,7,8,9,6,11,20,19,17,18,8,4,2,3,2,0,3,1,0,4,1,0,5,9,10,11,10,11,12,4,11,0,11,11,12,0,13,14,12,14,0,0,0,13,17,16,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,9,10,12,9,11,13,15,18,21,24,26,30,26,17,27,28,17,14,12,11,7,12,10,11,10,9,9,10,4,9,8,7,9,8,8,10,10,9,8,4,2,2,1,1,2,2,1,0,3,0,2,2,4,9,10,6,5,6,6,2,6,5,5,4,4,4,3,0,9,1,6,5,4,2,4,15,11,10,10,7,8,5,5,3,6,0,0
2022-04-12 07:00:00,10,19,24,39,41,34,38,37,41,46,44,43,42,44,44,43,46,27,29,26,25,22,23,24,24,23,16,24,22,22,18,18,23,29,27,27,25,28,27,17,11,7,2,1,1,2,1,3,5,7,4,8,11,9,17,18,16,15,13,9,8,8,9,7,10,9,10,11,5,15,14,9,11,14,13,12,7,7,11,16,9,5,2,4,2,0,0,0
2022-04-12 08:00:00,14,14,27,39,37,39,53,56,54,57,58,57,62,61,58,62,59,58,57,34,26,24,22,26,23,23,14,24,25,21,20,20,24,31,26,29,23,24,22,23,15,14,9,5,2,2,2,5,6,9,10,11,15,26,44,43,25,27,24,21,22,20,18,18,17,15,15,12,11,21,11,19,20,21,20,17,15,16,17,18,16,11,10,9,7,5,0,0
2022-04-12 09:00:00,0,7,17,27,28,29,31,37,39,36,36,37,45,44,43,43,44,43,42,33,26,25,22,17,17,15,16,17,18,17,15,13,13,14,15,18,25,27,24,14,10,5,6,3,2,1,6,3,5,6,5,4,4,8,14,15,10,0,12,14,12,12,11,10,9,8,12,9,4,12,0,11,10,9,10,9,6,11,10,15,13,13,11,10,7,6,0,0
