Unnamed: 0,1_삼화상운차고지,2_인덕삼거리,3_신도브래뉴.한전노원변전소,4_월계삼거리,5_광운대학교,6_광운전자공업고등학교,7_벼루말교,8_장위래미안아파트,9_꿈의숲아이파크아파트,10_장곡초교사거리,11_장곡초교,12_국민은행장위동지점,13_장위1동치안센터,14_장위1동주민센터,15_장위동고개,16_장위동입구,17_월곡1동주민센터,18_밤나무골시장,19_월곡동두산아파트,20_생명의전화,21_KT월곡지사,22_종암경찰서,23_종암동주민센터,24_숭례초교,25_고대앞,26_우신향병원,27_종암초등학교앞,28_용두시장앞,29_서울시동부병원,30_동아제약앞,31_e편한세상청계센트럴포레아파트,32_텐즈힐아파트.청계벽산아파트,33_상왕십리역.센트라스아파트,34_상왕십리역,35_왕십리센트라스아파트,36_왕십리교회,37_왕십리도선동주민센터,38_도선고등학교.꽃재교회,39_청계벽산아파트.텐즈힐아파트,40_동아제약앞,41_서울시동부병원,42_용두시장앞,43_안암오거리,44_우신향병원,45_고려대학교앞,46_숭례초등학교,47_종암동주민센터,48_종암경찰서,49_KT월곡지사,50_종암SK아파트,51_성북구보건소,52_생명의전화,53_월곡동두산아파트,54_월곡삼성래미안아파트,55_월곡1동주민센터,56_창문여고,57_장위동고개,58_장위1동주민센터,59_장위1동치안센터,60_국민은행장위동지점,61_장곡초교,62_장곡초교사거리,63_꿈의숲아이파크아파트,64_장위래미안아파트,65_벼루말교,66_광운중학교,67_광운대학교,68_월계삼거리,69_신도브래뉴.한전노원변전소,70_인덕삼거리,71_삼화상운차고지,6_광운중.광운인공지능고등학교,22_종암사거리입구,48_종암사거리입구,66_광운중.광운인공지능고등학교
2022-03-08 10:00:00,0,1,1,1,3,2.0,0,2,0,3,3,4,7,8,11,0,11,11,13,11,9,8.0,11,12,11,12,19,16,14,7,13,12,9,4,5,2,4,0,6,9,11,6,4,5,4,5,7,6.0,5,4,10,9,10,10,9,9,6,4,4,7,6,5,4,6,2,0.0,2,1,0,0,0,,,,
2022-03-08 11:00:00,1,2,0,5,6,0.0,2,5,3,4,4,3,2,7,6,8,7,9,10,11,11,9.0,6,6,5,8,9,7,6,7,17,7,6,4,4,5,5,6,9,10,11,12,11,12,10,8,10,11.0,10,10,13,12,12,11,8,14,12,9,10,8,9,9,1,6,10,0.0,4,1,0,0,0,,,,
2022-03-08 12:00:00,0,3,0,5,5,4.0,3,5,0,0,7,8,11,11,13,14,18,18,16,14,13,13.0,12,11,12,11,16,14,10,13,12,10,9,5,5,5,6,4,9,10,12,10,9,10,7,10,13,14.0,13,13,11,12,10,9,8,10,9,12,11,7,5,6,5,5,6,5.0,3,2,0,0,0,,,,
2022-03-08 13:00:00,1,2,0,1,3,4.0,0,4,0,5,4,6,4,10,12,10,13,14,14,15,13,12.0,13,10,8,6,11,9,8,10,11,9,8,5,4,6,7,5,6,10,12,16,14,11,9,13,11,11.0,0,8,10,9,9,6,0,10,9,6,6,8,5,5,6,7,6,5.0,2,2,0,0,0,,,,
2022-03-08 14:00:00,1,4,0,2,8,5.0,7,6,6,8,9,10,11,11,10,10,11,9,8,9,11,5.0,8,7,8,9,13,8,6,10,5,7,9,2,3,2,0,3,0,5,8,7,4,6,13,10,10,10.0,10,8,13,13,14,15,13,14,11,11,9,7,7,6,4,5,5,2.0,5,3,0,0,0,,,,
2022-03-08 15:00:00,0,2,0,3,3,0.0,5,3,5,6,7,9,10,14,8,15,12,10,14,16,17,13.0,11,10,8,8,9,9,8,8,7,5,6,4,5,5,2,6,7,8,8,11,10,8,7,6,8,10.0,0,8,13,11,12,13,12,16,10,10,9,6,3,5,0,6,6,2.0,0,0,0,0,0,,,,
2022-03-08 16:00:00,0,1,0,5,8,13.0,10,14,12,9,8,10,8,10,7,8,15,16,22,29,25,9.0,10,11,12,13,22,10,22,20,20,6,5,5,6,7,6,9,14,14,15,18,14,13,12,33,32,34.0,34,17,34,35,25,20,19,25,20,16,15,10,7,9,7,9,9,18.0,17,3,1,0,0,,,,
2022-03-08 17:00:00,0,1,0,3,5,6.0,3,6,7,8,9,7,7,7,7,6,7,7,8,6,6,6.0,8,9,11,11,23,22,23,15,17,18,14,11,10,9,10,13,16,18,20,20,20,19,21,20,17,20.0,20,0,24,26,17,16,15,18,13,6,4,11,7,5,6,7,9,7.0,5,2,1,0,0,,,,
2022-03-08 18:00:00,0,2,0,5,8,7.0,4,5,9,8,7,9,10,13,15,8,13,13,15,15,10,12.0,17,18,16,15,25,25,22,22,16,16,15,12,8,11,11,7,13,16,17,17,15,14,13,12,19,20.0,21,18,27,25,29,29,30,34,22,15,14,13,14,15,15,18,17,15.0,11,3,1,0,0,,,,
2022-03-08 19:00:00,0,0,0,5,6,5.0,1,4,6,5,7,10,12,14,13,7,12,11,11,12,11,9.0,7,12,13,13,16,5,14,11,0,13,10,18,17,22,23,25,36,17,38,37,27,16,28,23,14,17.0,18,13,22,22,20,19,18,20,11,13,12,13,12,10,10,8,4,9.0,8,5,2,0,0,,,,
2022-03-08 20:00:00,0,1,0,2,0,2.0,1,0,1,4,5,5,6,5,6,0,7,2,2,3,2,3.0,4,5,7,7,4,6,4,4,3,3,1,10,8,9,12,7,13,14,16,10,12,11,8,11,8,10.0,6,5,9,10,8,9,8,11,8,6,3,5,6,5,4,2,0,1.0,3,0,1,0,0,,,,
2022-03-08 21:00:00,0,2,0,7,6,3.0,3,0,0,3,3,4,3,1,4,1,5,7,7,6,2,5.0,6,0,5,3,6,5,2,3,5,1,3,10,10,5,5,6,8,9,13,4,12,14,16,15,14,15.0,15,13,15,17,15,3,4,23,14,12,10,7,6,4,3,1,1,1.0,1,0,0,0,0,,,,
2022-03-08 22:00:00,0,0,0,1,3,4.0,3,2,2,5,7,6,0,3,4,0,3,2,4,3,3,2.0,2,3,5,7,5,4,0,5,6,6,3,7,8,7,8,7,8,13,16,18,13,13,13,10,9,9.0,0,0,9,8,9,9,0,11,6,5,4,4,5,4,3,2,0,2.0,0,1,0,0,0,,,,
2022-03-08 23:00:00,0,2,0,3,6,0.0,0,0,5,3,0,0,1,1,2,1,3,2,4,3,2,3.0,3,2,4,3,5,5,1,4,4,3,1,3,2,4,3,0,9,12,17,5,13,3,12,8,6,8.0,6,5,9,7,7,1,5,5,4,3,2,1,1,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-09 00:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-09 01:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-09 02:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-09 03:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-09 04:00:00,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-09 05:00:00,0,0,0,0,0,0.0,0,0,0,1,0,0,5,1,4,0,5,2,5,0,3,4.0,6,4,7,0,8,7,6,0,0,1,0,2,0,3,5,0,5,0,3,6,7,0,5,3,1,2.0,0,0,3,2,5,4,0,3,0,0,0,3,2,0,1,0,0,0.0,0,0,0,0,0,,,,
2022-03-09 06:00:00,0,0,0,2,0,0.0,3,4,0,3,0,1,0,4,3,0,5,6,7,0,4,8.0,8,9,5,10,5,9,7,8,7,6,2,2,3,0,2,4,6,7,8,7,1,3,6,5,2,0.0,0,1,0,2,1,0,0,0,0,0,0,1,0,3,0,1,3,4.0,0,0,1,0,0,,,,
2022-03-09 07:00:00,0,1,0,3,2,0.0,4,5,6,8,9,9,4,5,9,3,11,12,4,14,13,13.0,4,11,7,5,7,8,6,5,7,7,4,4,4,4,0,6,0,0,2,5,4,3,0,1,2,3.0,5,6,2,1,2,1,0,2,1,3,0,0,2,0,3,1,2,0.0,0,0,0,0,0,,,,
2022-03-09 08:00:00,1,2,0,1,1,2.0,2,3,4,6,7,7,11,13,17,20,19,17,16,11,10,10.0,8,13,13,12,6,7,5,8,10,5,8,2,0,0,2,0,3,4,7,8,5,3,2,4,5,4.0,0,4,5,7,6,4,6,6,7,9,0,5,4,2,0,0,0,0.0,1,1,0,0,0,,,,
2022-03-09 09:00:00,1,1,0,3,4,0.0,4,5,4,5,7,4,9,11,13,11,12,11,9,8,11,5.0,4,9,9,8,9,6,11,9,10,12,9,2,0,3,0,4,5,2,0,6,6,5,0,5,7,8.0,5,6,7,5,9,5,6,4,3,5,5,3,0,5,4,5,4,0.0,5,2,0,0,0,,,,
2022-03-09 10:00:00,0,1,0,2,0,1.0,1,3,4,3,6,8,4,9,10,10,12,14,13,8,0,7.0,8,10,6,9,7,8,6,7,7,8,7,5,2,2,3,4,6,7,8,0,9,8,7,10,9,6.0,6,5,10,12,0,5,6,6,5,4,2,2,3,2,1,0,0,2.0,1,0,0,0,0,,,,
2022-03-09 11:00:00,0,0,0,1,0,2.0,0,2,0,0,3,2,0,5,6,8,8,4,10,7,5,4.0,4,5,0,7,9,10,9,7,7,5,6,4,2,4,0,0,6,7,6,7,9,7,0,6,8,9.0,0,0,13,15,20,13,13,19,11,16,15,10,8,6,5,4,3,4.0,2,1,0,0,0,,,,
2022-03-09 12:00:00,0,1,0,2,3,2.0,0,4,1,0,8,7,10,12,12,12,14,17,15,14,13,12.0,11,12,11,10,12,12,11,9,8,7,6,5,4,5,5,0,7,9,10,10,12,14,13,14,13,19.0,0,18,10,8,8,6,7,13,10,9,7,2,6,1,5,1,8,0.0,3,0,0,0,0,,,,
2022-03-09 13:00:00,0,0,0,4,0,1.0,0,2,6,6,7,10,7,12,14,9,17,19,15,15,18,18.0,19,17,13,15,14,10,12,11,11,8,2,4,2,5,7,0,8,15,7,14,8,10,9,8,10,10.0,0,9,11,10,11,10,3,12,9,5,4,4,4,3,0,2,0,0.0,1,1,0,0,0,,,,
2022-03-09 14:00:00,0,0,2,6,6,4.0,0,2,3,3,6,7,6,7,10,7,10,8,11,8,9,6.0,9,12,10,12,14,12,11,7,0,9,7,4,3,5,6,7,9,13,10,12,11,4,14,13,11,10.0,7,10,13,15,18,11,17,16,11,4,10,0,7,0,8,9,0,3.0,4,1,0,0,0,,,,
2022-03-09 15:00:00,0,1,1,3,4,3.0,3,4,4,1,7,0,7,7,8,0,9,7,9,10,11,8.0,7,8,8,11,15,11,11,10,10,9,8,3,1,2,2,4,5,8,13,16,12,12,10,9,10,11.0,10,9,10,11,15,14,16,16,12,9,8,5,6,5,4,0,3,0.0,0,2,0,2,0,,,,
2022-03-09 16:00:00,1,2,0,0,2,0.0,0,3,2,4,5,7,3,10,11,0,10,5,7,10,11,10.0,6,10,8,9,11,9,7,7,11,10,7,4,6,5,3,7,7,9,9,11,9,9,10,11,11,7.0,7,6,9,11,9,9,0,8,6,5,0,7,0,8,3,0,2,7.0,6,0,0,0,0,,,,
2022-03-09 17:00:00,0,0,0,3,2,2.0,3,3,0,4,5,4,7,3,2,8,7,11,11,10,10,9.0,6,10,11,12,14,12,11,8,10,9,5,8,11,12,5,0,6,13,16,19,13,12,11,11,13,10.0,11,13,14,17,14,8,15,13,6,8,7,6,7,6,4,3,0,5.0,3,1,0,0,0,,,,
2022-03-09 18:00:00,0,1,0,7,5,0.0,0,4,3,4,5,6,6,8,7,2,4,5,2,6,5,7.0,6,5,5,7,9,2,8,4,6,7,7,9,10,11,11,10,12,13,15,15,15,10,6,9,8,9.0,10,0,11,13,13,12,11,15,14,13,11,6,6,4,3,0,3,1.0,0,2,0,0,0,,,,
2022-03-09 19:00:00,0,0,0,3,2,3.0,0,5,4,4,6,9,5,3,11,14,4,12,9,4,6,5.0,5,7,4,8,11,10,9,8,7,6,7,9,9,7,11,0,7,9,13,11,15,14,14,15,15,15.0,16,0,17,16,14,13,13,15,11,7,5,6,6,2,4,0,2,0.0,1,1,0,0,0,,,,
2022-03-09 20:00:00,0,0,0,2,3,0.0,3,2,3,5,4,10,11,9,6,0,6,8,9,9,10,10.0,5,14,13,6,7,6,6,4,2,4,3,6,3,7,8,0,9,10,10,11,14,14,12,10,11,13.0,10,9,15,16,13,12,4,12,10,8,9,7,3,0,2,0,0,1.0,2,0,0,0,0,,,,
2022-03-09 21:00:00,0,0,0,2,0,1.0,1,0,0,1,0,0,0,2,2,0,4,2,4,4,3,3.0,0,2,12,8,7,0,4,2,5,4,3,3,0,2,3,0,4,5,7,9,12,11,12,10,10,9.0,6,9,10,15,15,13,13,15,10,9,4,4,5,4,3,0,0,0.0,1,1,0,0,0,,,,
2022-03-09 22:00:00,0,0,0,2,3,1.0,0,2,0,0,3,1,2,2,4,0,3,0,2,1,0,3.0,1,2,3,5,4,4,1,1,0,0,4,6,7,0,7,0,8,10,3,4,8,8,7,4,4,6.0,0,4,0,5,3,0,0,10,9,8,5,2,4,3,0,0,2,3.0,1,0,0,0,0,,,,
2022-03-09 23:00:00,0,0,0,1,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,3.0,4,2,3,6,8,0,10,9,8,6,3,9,8,8,1,9,0,8,6,9,10,12,11,10,11,10.0,0,9,2,8,7,6,5,5,4,3,2,3,0,2,0,0,0,1.0,0,2,0,0,0,,,,
2022-03-10 00:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-10 01:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-10 02:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-10 03:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-10 04:00:00,0,1,0,0,0,2.0,0,1,2,1,0,2,2,4,4,0,7,0,10,9,8,3.0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-10 05:00:00,1,2,0,1,1,0.0,3,0,0,1,4,0,4,2,6,6,8,6,7,8,8,5.0,7,8,0,0,9,8,7,3,9,7,4,2,3,3,4,1,6,0,7,6,7,1,6,4,5,7.0,0,0,2,7,7,0,6,5,0,0,0,4,0,1,0,0,0,5.0,0,4,2,0,0,,,,
2022-03-10 06:00:00,0,0,0,0,1,1.0,0,2,1,2,0,0,4,6,5,9,7,9,11,13,10,9.0,12,11,10,8,12,14,7,8,2,6,5,1,1,3,1,0,3,2,4,4,5,4,0,3,4,0.0,3,0,0,0,2,0,1,2,4,0,3,2,0,3,4,5,6,0.0,1,3,2,0,0,,,,
2022-03-10 07:00:00,1,1,1,4,3,1.0,0,3,5,2,5,7,10,14,22,23,27,28,30,31,34,37.0,39,25,21,25,28,26,23,21,21,23,19,4,4,3,0,0,5,5,5,3,6,5,3,7,6,5.0,6,7,4,7,9,8,7,8,4,6,5,4,6,6,7,9,12,8.0,10,3,1,0,0,,,,
2022-03-10 08:00:00,1,2,0,13,14,5.0,5,7,7,10,18,19,24,28,31,34,35,34,30,28,28,30.0,31,31,28,32,35,39,29,30,28,27,21,5,5,7,7,4,15,15,17,16,11,8,8,8,11,13.0,13,14,15,18,17,19,6,22,25,24,23,14,9,9,12,13,13,6.0,9,6,3,0,0,,,,
2022-03-10 09:00:00,1,2,0,3,0,2.0,4,4,0,0,6,7,9,11,13,14,15,16,15,14,14,14.0,16,19,18,16,19,18,19,19,23,26,20,3,2,2,3,4,2,8,9,10,4,6,6,9,8,10.0,12,0,7,10,9,9,6,11,10,11,10,7,6,6,8,9,10,0.0,6,2,0,0,0,,,,
2022-03-10 10:00:00,0,1,1,2,3,4.0,4,1,3,3,0,3,0,4,5,5,5,5,11,5,11,9.0,9,8,6,9,9,8,7,6,8,7,9,5,6,6,5,3,7,6,11,11,7,7,4,4,5,8.0,8,8,9,14,12,5,11,10,10,10,11,9,7,5,6,6,0,5.0,4,2,0,0,0,,,,
2022-03-10 11:00:00,0,1,0,2,3,1.0,2,4,5,4,6,8,10,11,13,4,12,15,14,17,10,12.0,8,9,7,6,6,5,5,7,6,7,3,2,2,0,0,0,2,4,5,6,2,4,6,5,9,11.0,11,6,13,15,13,12,13,13,8,5,7,6,7,2,3,2,6,4.0,4,1,0,0,0,,,,
2022-03-10 12:00:00,1,4,0,6,5,5.0,0,5,6,4,9,11,10,11,13,14,14,17,18,18,15,16.0,13,13,11,9,9,0,8,4,8,0,8,7,6,7,3,8,7,8,9,10,7,8,6,4,7,8.0,0,8,8,8,9,8,7,11,10,10,9,7,6,4,2,5,6,5.0,2,1,0,0,0,,,,
2022-03-10 13:00:00,1,2,3,4,4,3.0,0,3,4,4,5,10,11,12,10,9,11,12,15,12,13,11.0,12,11,7,3,9,5,10,9,7,7,5,3,2,4,0,0,6,7,8,10,9,8,8,8,8,10.0,0,8,11,10,8,8,6,9,6,5,4,6,4,2,3,4,2,2.0,3,2,1,0,0,,,,
2022-03-10 14:00:00,0,3,2,3,4,3.0,2,3,2,4,4,6,7,8,9,10,10,7,8,6,7,6.0,6,5,8,9,10,6,9,0,5,8,7,5,5,3,4,2,7,6,10,6,9,9,8,8,11,13.0,0,5,14,15,17,11,14,20,20,18,19,5,13,2,11,11,10,7.0,3,1,2,0,0,,,,
2022-03-10 15:00:00,0,2,1,1,1,1.0,1,2,3,6,7,9,8,11,6,11,14,13,13,10,10,11.0,10,9,7,9,14,8,13,7,3,3,6,6,7,4,7,8,10,11,17,18,11,11,13,15,17,18.0,18,16,17,16,15,13,12,15,12,11,9,8,5,4,3,4,0,6.0,5,2,0,0,0,,,,
2022-03-10 16:00:00,0,3,1,7,11,15.0,14,12,3,3,11,10,11,11,7,10,19,8,18,16,14,10.0,8,11,12,11,15,12,14,12,11,10,8,6,5,4,5,10,14,15,15,7,12,13,17,35,40,41.0,7,41,38,31,25,21,20,26,23,20,18,13,10,9,8,4,5,9.0,10,4,2,0,0,,,,
2022-03-10 17:00:00,2,3,3,4,9,9.0,0,8,8,6,3,9,12,11,11,7,14,15,12,11,6,12.0,11,12,12,15,28,28,26,24,23,21,19,9,7,7,8,7,12,13,15,17,18,19,15,12,12,15.0,15,14,17,20,20,18,17,18,13,12,9,8,7,7,7,5,6,4.0,4,2,0,0,0,,,,
2022-03-10 18:00:00,0,4,3,9,10,13.0,8,8,12,13,9,15,15,14,15,15,12,13,11,14,15,16.0,17,23,21,20,22,23,18,19,18,19,15,12,13,18,16,11,17,18,18,21,19,20,22,20,17,17.0,16,17,21,22,22,23,21,24,17,16,12,9,7,9,7,6,5,6.0,7,3,0,0,0,,,,
2022-03-10 19:00:00,2,1,0,6,7,7.0,6,2,6,8,10,15,16,4,16,5,15,13,10,10,9,7.0,9,10,11,12,14,13,12,9,9,6,7,10,11,12,11,12,14,17,20,22,21,21,13,17,14,15.0,13,14,18,20,18,16,17,22,17,16,13,7,6,4,4,0,5,1.0,4,2,1,0,0,,,,
2022-03-10 20:00:00,0,0,0,2,2,1.0,1,0,3,1,4,5,5,5,6,2,7,8,9,2,10,7.0,4,1,4,6,8,6,6,6,7,6,2,8,9,9,8,0,10,12,12,11,11,12,9,10,11,8.0,8,0,11,10,12,10,10,9,6,5,4,3,2,0,4,5,10,4.0,7,1,0,0,0,,,,
2022-03-10 21:00:00,0,0,0,1,3,0.0,2,2,2,3,3,3,2,4,3,0,4,3,5,6,4,7.0,3,6,6,5,6,9,1,5,4,5,2,6,5,5,6,5,6,8,14,12,8,9,7,7,9,10.0,9,0,12,11,9,10,9,13,9,7,6,3,4,2,2,3,3,0.0,1,1,0,0,0,,,,
2022-03-10 22:00:00,0,0,0,1,1,0.0,0,2,3,1,2,1,3,3,2,0,5,0,3,1,2,1.0,2,1,2,0,5,3,2,4,1,2,3,6,3,7,9,8,9,12,14,18,16,10,15,10,10,10.0,0,11,15,15,15,10,15,13,8,7,2,2,5,4,1,0,3,3.0,0,1,0,0,0,,,,
2022-03-10 23:00:00,0,0,2,0,3,0.0,0,1,4,3,2,0,2,2,3,0,2,3,0,0,0,2.0,1,2,3,4,3,6,5,2,5,4,3,6,7,4,11,0,12,5,10,10,6,6,6,8,0,7.0,0,6,7,14,17,15,0,14,7,6,5,4,3,3,1,2,0,0.0,0,0,0,0,0,,,,
2022-03-11 00:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-11 01:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-11 02:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-11 03:00:00,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,
2022-03-11 04:00:00,0,1,0,0,0,,0,0,2,0,3,2,4,4,0,0,6,5,8,9,0,,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1.0,4.0,0.0,0.0
2022-03-11 05:00:00,1,2,0,1,0,,2,0,0,1,3,4,3,5,6,5,9,0,8,8,4,,6,7,5,4,7,8,7,4,5,3,2,2,3,3,1,0,4,5,4,6,7,8,8,4,3,,0,6,6,2,7,1,0,5,3,0,1,2,0,0,0,0,0,,0,0,0,0,0,1.0,4.0,5.0,0.0
2022-03-11 06:00:00,1,0,0,3,1,,0,1,0,2,0,2,3,5,6,6,7,9,12,13,11,,12,14,13,7,13,7,11,8,0,7,5,1,2,0,3,2,3,4,6,0,5,4,3,4,1,,0,0,0,1,2,0,3,0,2,2,0,4,1,4,3,5,4,,4,0,0,0,0,1.0,11.0,1.0,5.0
2022-03-11 07:00:00,2,1,1,4,5,,1,5,5,6,3,8,12,14,17,21,24,25,29,31,30,,28,19,17,19,22,22,19,17,21,25,19,6,3,3,0,2,8,6,1,5,5,5,4,4,4,,0,6,7,10,8,6,7,7,6,8,7,8,7,10,9,9,11,,9,2,0,1,0,0.0,28.0,0.0,10.0
2022-03-11 08:00:00,1,7,9,11,7,,4,9,10,11,13,16,21,24,29,28,29,31,32,32,27,,28,29,27,29,35,35,29,34,36,37,30,8,9,8,2,0,11,11,13,14,13,12,10,9,11,,6,10,11,13,12,13,5,21,24,23,21,12,10,0,11,16,15,,10,2,1,0,0,6.0,24.0,10.0,11.0
2022-03-11 09:00:00,1,2,0,3,4,,4,5,6,3,8,8,9,14,16,17,18,17,17,15,15,,15,15,11,12,11,10,14,17,18,18,14,2,2,3,4,5,7,8,9,10,4,5,7,5,7,,12,5,11,11,8,7,0,6,7,7,3,6,5,7,6,0,0,,4,2,0,0,0,4.0,13.0,11.0,5.0
2022-03-11 10:00:00,0,1,0,3,1,,4,0,6,6,10,12,9,10,11,13,14,13,16,14,14,,13,11,9,11,10,10,9,8,9,8,7,4,3,5,6,5,7,6,7,7,6,7,6,5,5,,5,6,8,5,9,7,9,9,8,6,5,5,6,4,6,6,0,,3,3,1,0,0,5.0,12.0,6.0,2.0
2022-03-11 11:00:00,1,0,2,2,4,,3,0,2,3,5,9,9,11,0,4,13,14,15,13,12,,9,8,9,8,10,9,9,8,8,9,5,5,4,2,1,0,4,6,9,4,6,0,8,9,10,,0,10,15,16,15,14,8,10,10,5,9,7,5,2,3,0,0,,2,0,0,0,0,0.0,10.0,11.0,1.0
2022-03-11 12:00:00,1,2,0,3,5,,0,3,4,3,5,9,9,10,10,9,10,11,13,15,5,,11,10,11,11,12,11,10,8,7,6,5,2,3,4,3,3,6,8,9,7,8,7,6,9,9,,0,10,9,8,8,7,7,8,7,4,0,4,5,5,4,5,2,,3,0,0,0,0,2.0,11.0,12.0,3.0
2022-03-11 13:00:00,0,0,0,1,2,,3,3,0,3,5,8,11,15,17,10,9,7,10,9,9,,12,13,12,11,10,9,7,7,2,6,5,5,3,2,6,4,10,7,13,16,15,13,12,10,7,,9,10,13,14,12,8,10,8,7,6,5,4,5,6,5,0,3,,1,3,2,1,0,2.0,10.0,9.0,2.0
2022-03-11 14:00:00,0,2,2,6,7,,4,3,1,5,6,5,6,7,9,8,14,16,15,16,15,,13,13,11,10,12,11,9,5,9,0,6,4,2,1,5,3,3,7,7,7,8,8,9,8,10,,14,16,18,14,15,16,12,16,13,14,13,8,6,5,5,6,8,,6,3,0,0,0,6.0,14.0,13.0,7.0
2022-03-11 15:00:00,0,3,2,4,6,,5,6,4,5,6,7,8,9,12,0,13,12,12,13,14,,10,11,10,7,11,10,10,9,12,11,4,7,8,9,10,5,11,12,15,14,12,11,9,20,27,,28,0,29,30,26,26,23,21,16,15,12,9,8,7,6,7,6,,6,2,0,1,0,5.0,9.0,27.0,7.0
