Unnamed: 0,1_중부운수앞(가상),2_신월동우성상가,3_신월문화체육센터,4_신월시영아파트중문,5_금실어린이공원,6_신한은행신월동지점,7_신곡시장.금빛새마을금고,8_동방아파트.신월종합사회복지관,9_신정네거리.신정119안전센터,10_신정네거리역,11_경서농협,12_우리은행신정동지점,13_신정1동우체국,14_서울남부지방법원.서울남부지방검찰청,15_진명여고,16_목동역,17_목동7단지,18_목운초등학교.목운중학교,19_목동운동장남문.아이스링크,20_목동5단지C상가.목동운동장북문,21_파리공원,22_목동5단지B상가.목5동주민센터,23_목동이대병원.목동6단지앞,24_한신아파트.선유도역,25_선유도역.롯데제과,26_당산역,27_선유도공원,28_합정역(가상),29_합정역,30_서교동,31_홍대입구역(가상),32_홍대입구역,33_동교동삼거리,34_신촌오거리.현대백화점,35_신촌오거리.2호선신촌역,36_이대역,37_웨딩타운,38_아현역,39_종근당.충정로역,40_서소문,41_삼성본관앞,42_숭례문(가상),43_숭례문,44_서울역버스환승센터,45_한국경제신문사.서소문역사공원,46_충정로역2호선,47_아현역,48_웨딩타운,49_이대역,50_신촌오거리.2호선신촌역,51_신촌오거리.현대백화점,52_동교동삼거리,53_홍대입구역(가상),54_홍대입구역,55_서교동,56_합정역(가상),57_합정역,58_선유도공원,59_당산역,60_선유도역.롯데제과,61_한신아파트.선유도역,62_월촌중학교.목동1단지,63_목동2단지,64_목동3단지,65_목동4단지상가.목동종합운동장,66_목1동주민센터,67_목동7단지,68_목동7단지.종로학원,69_진명여고,70_서울남부지방법원.서울남부지방검찰청,71_신정1동우체국,72_우리은행신정동지점,73_신정4동경서농협,74_신정네거리역,75_신정네거리해누리분수광장,76_동방아파트,77_신곡시장.금빛새마을금고,78_신한은행신월동지점,79_금실어린이공원,80_신월시영아파트중문,81_신월동우성상가,82_중부운수앞(가상)
2022-04-05 22:00:00,0,2,3,0,2,5,3,5,0,8,9,14,29,29,27,23,23,25,26,23,24,24,25,23,23,21,20,19,14,12,12,10,8,8,9,8,7,6,6,7,8,5,3,7,6,7,4,0,5,8,10,12,0,15,20,0,30,17,31,30,26,32,42,32,44,44,38,32,26,27,27,25,23,22,21,18,15,11,9,8,6,0
2022-04-05 23:00:00,0,1,2,0,0,3,2,0,0,0,0,3,3,0,4,6,5,8,9,8,9,11,7,10,9,9,0,8,10,9,7,9,9,13,11,9,8,6,2,3,3,2,3,3,0,5,8,6,7,10,12,13,5,16,19,10,25,15,27,27,29,28,26,24,26,24,25,22,23,21,17,18,16,12,13,12,8,5,3,2,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,11,16,4,15,18,21,24,27,30,29,28,26,26,11,28,29,30,31,25,24,23,20,18,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,3,5,6,6,6,9,10,12,10,10,11,11,10,5,11,15,15,15,12,11,13,10,10,9,8,5,3,4,13,14,4,15,12,11,5,0,3,7,7,4,4,3,2,3,2,0,6,1,2,0,1,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,4,8,9,9,11,17,22,23,19,19,19,21,20,21,19,17,18,20,16,18,20,21,19,14,13,10,0,9,7,6,4,7,8,6,7,7,6,6,5,5,2,2,3,3,2,3,1,0,3,6,4,8,0,7,4,3,8,0,8,8,7,7,5,7,6,7,4,3,5,4,5,4,0,5,2,3,2,1,1,0,0,0
2022-04-06 07:00:00,9,22,24,25,27,33,41,53,43,47,49,46,47,46,40,31,33,30,29,34,35,39,50,34,32,24,25,24,23,22,20,19,19,17,18,18,19,19,17,8,7,5,1,4,3,3,6,7,5,6,8,9,5,12,11,0,20,0,24,23,16,19,24,27,30,27,25,21,16,12,6,5,5,4,5,0,4,2,1,0,0,0
2022-04-06 08:00:00,9,15,16,20,21,41,52,58,41,44,46,49,50,53,51,43,42,41,38,42,42,51,53,29,27,22,6,21,19,19,18,20,20,23,22,22,25,27,27,12,9,8,5,7,3,3,6,8,8,10,11,12,7,16,15,11,24,8,48,39,28,22,22,21,22,19,13,11,13,11,10,13,13,11,13,10,9,8,6,3,1,0
2022-04-06 09:00:00,5,10,12,15,17,18,25,28,26,31,28,31,32,33,36,38,42,36,36,36,35,31,31,25,24,20,19,18,14,13,10,13,12,10,14,13,11,12,14,7,6,0,4,3,3,4,6,7,8,8,9,9,8,12,12,0,15,0,21,16,18,17,13,17,20,11,8,9,12,11,10,9,10,8,6,5,4,4,3,3,2,0
2022-04-06 10:00:00,2,6,6,8,8,15,17,15,17,16,20,21,20,18,22,20,16,20,19,20,21,24,17,13,13,13,11,11,11,11,10,11,8,6,6,5,6,7,8,5,4,2,3,4,3,4,5,6,5,6,6,8,6,10,11,8,15,4,15,14,13,12,15,16,15,12,11,12,9,8,8,7,6,7,7,5,5,6,5,3,0,0
2022-04-06 11:00:00,3,9,10,12,13,12,16,19,21,19,18,20,19,20,21,17,15,18,18,18,20,23,25,23,23,23,11,20,15,13,10,13,12,13,12,11,8,10,8,7,10,1,5,10,5,4,4,3,6,6,7,8,6,10,11,0,12,4,14,13,16,17,12,18,15,16,14,13,14,13,13,12,11,12,10,8,7,7,7,5,1,0
2022-04-06 12:00:00,2,10,7,11,6,17,17,22,18,21,19,19,21,22,25,26,28,30,28,28,28,29,27,24,26,24,0,23,18,17,14,11,13,10,11,9,9,9,9,7,7,0,4,6,4,11,11,7,9,13,13,10,12,12,15,0,23,13,27,28,29,26,27,26,26,23,14,19,18,16,8,14,13,14,16,17,15,12,9,7,2,0
2022-04-06 13:00:00,3,9,9,11,11,13,14,14,13,14,15,16,17,18,19,22,24,24,20,19,19,18,16,20,20,18,14,12,15,15,13,12,10,11,7,10,8,9,8,6,6,5,5,12,10,8,9,9,9,10,12,11,9,17,20,8,25,5,27,26,25,26,29,28,13,27,23,20,17,17,15,13,12,12,13,12,9,8,12,9,3,0
2022-04-06 14:00:00,2,8,11,9,10,11,15,14,15,20,19,20,21,23,24,23,20,20,25,24,28,27,27,28,26,24,26,24,19,11,10,9,10,10,7,10,8,7,8,6,9,7,7,12,11,7,13,14,14,10,15,10,6,15,18,7,21,17,23,23,23,20,19,18,19,18,15,14,14,12,10,13,12,14,16,13,10,9,7,7,2,0
2022-04-06 15:00:00,3,6,7,9,11,10,12,15,11,12,12,14,14,16,24,25,19,21,24,25,21,26,28,28,28,25,24,21,20,19,16,16,15,10,10,7,9,9,8,7,10,4,9,15,15,16,16,16,15,14,14,15,14,18,19,17,21,19,22,24,33,37,39,37,39,32,26,22,24,25,24,19,18,16,18,16,14,18,15,10,2,0
2022-04-06 16:00:00,2,6,8,9,8,12,14,16,16,15,16,16,21,24,50,51,51,51,49,43,26,20,21,21,19,19,18,16,14,15,14,15,14,13,9,10,10,5,7,6,10,7,8,10,11,11,15,15,17,19,22,22,19,22,23,19,31,33,32,36,40,34,34,33,31,37,38,38,36,34,33,34,30,27,30,25,18,15,13,8,2,0
2022-04-06 17:00:00,2,7,9,8,10,12,13,12,13,19,22,22,24,26,27,29,28,32,30,33,29,30,30,37,40,41,32,32,31,29,15,17,15,14,13,11,10,4,11,11,10,9,13,23,11,11,17,16,13,14,18,20,15,26,28,27,35,33,49,52,52,51,43,41,40,43,41,33,34,32,31,27,26,24,24,24,18,16,17,13,4,1
2022-04-06 18:00:00,4,8,9,5,10,15,17,18,17,17,17,19,21,23,25,26,26,31,37,40,40,43,42,44,46,45,30,43,23,27,26,25,20,17,15,12,12,8,8,7,12,11,10,15,21,22,20,24,24,22,28,31,30,36,39,27,47,49,46,51,50,42,42,40,41,45,43,42,41,43,38,36,30,34,34,32,26,24,22,15,7,0
2022-04-06 19:00:00,1,6,2,5,4,6,6,6,6,15,10,16,16,17,16,14,14,19,21,20,16,20,21,22,22,23,21,18,15,13,12,15,13,12,11,10,8,4,1,5,5,2,6,8,13,7,11,13,16,14,16,19,18,26,14,11,30,0,34,33,34,29,28,26,29,30,28,30,39,36,34,32,30,32,34,35,30,25,22,17,7,0
2022-04-06 20:00:00,1,2,0,1,2,6,6,4,3,8,0,9,11,5,13,12,12,13,13,10,13,17,15,16,13,12,0,12,10,13,12,10,10,11,10,8,8,6,4,10,9,7,6,8,6,5,7,6,7,12,13,15,0,22,23,13,27,31,25,25,28,34,32,29,28,34,31,28,23,21,21,19,18,21,21,16,15,11,9,8,2,0
2022-04-06 21:00:00,0,2,2,0,3,5,6,7,6,7,7,9,10,5,4,10,9,11,14,15,17,19,18,14,19,17,10,14,9,8,8,8,10,8,7,9,7,6,5,5,3,2,3,6,6,7,7,4,6,8,10,12,10,21,24,16,33,35,37,36,29,24,22,21,23,24,21,20,20,21,20,18,14,14,13,12,9,7,6,4,2,0
2022-04-06 22:00:00,0,1,2,2,3,4,3,3,2,6,5,6,8,2,10,9,11,14,17,18,17,20,21,17,17,20,17,15,11,8,9,10,8,7,9,6,4,5,4,3,3,0,4,9,1,9,10,10,11,15,16,16,15,16,18,0,28,0,28,29,34,29,43,42,44,46,44,40,35,32,31,28,26,22,26,20,14,9,8,6,3,0
2022-04-06 23:00:00,0,0,0,0,1,1,0,0,0,2,0,0,0,3,0,4,0,6,6,8,0,12,10,6,8,12,0,9,13,11,2,12,14,13,9,7,3,5,3,1,2,0,0,2,0,4,6,0,1,8,7,6,4,10,12,11,19,0,23,20,20,17,18,11,13,17,16,14,16,15,14,8,12,8,11,8,9,5,4,2,1,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,8,13,4,14,17,20,25,28,31,32,29,27,26,24,25,26,28,27,23,21,20,17,18,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,2,4,4,5,7,11,13,12,10,11,12,13,12,11,11,9,12,18,15,14,12,13,10,9,6,13,12,8,14,16,15,14,13,11,4,13,11,9,7,3,2,2,3,4,2,3,3,5,1,0,2,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,2,5,6,7,9,20,24,23,21,18,19,21,22,10,21,12,13,22,18,19,12,11,11,8,10,7,6,3,8,6,6,5,6,6,8,7,3,10,9,3,2,0,2,3,2,0,1,0,3,1,2,5,0,4,2,0,6,0,4,6,8,7,5,8,9,10,3,8,6,0,7,2,0,1,0,1,2,0,1,0,0,0
2022-04-07 07:00:00,13,25,28,29,31,39,45,46,36,34,36,39,42,41,36,31,33,37,36,37,36,51,61,36,31,27,25,23,20,19,16,18,21,21,22,19,20,19,22,9,4,3,4,2,1,1,3,5,2,3,6,9,0,12,13,8,17,0,23,17,14,21,29,34,39,39,38,34,14,12,7,7,6,6,7,5,6,3,2,0,0,0
2022-04-07 08:00:00,9,20,19,24,25,31,36,43,43,42,45,48,47,48,50,49,53,49,50,53,56,58,58,36,37,27,0,24,23,23,18,25,23,23,25,26,31,38,33,14,8,6,3,7,6,5,3,5,6,4,5,9,4,10,11,10,21,0,48,30,19,19,21,20,22,22,16,12,12,10,9,11,9,10,10,8,9,9,7,8,1,0
2022-04-07 09:00:00,3,8,12,15,19,23,27,34,34,36,37,37,39,39,40,36,42,31,32,32,33,31,37,32,30,25,16,24,16,13,6,11,10,10,6,11,10,11,10,4,4,3,3,7,4,4,6,9,11,9,10,10,3,12,7,6,14,0,15,15,13,14,14,14,14,13,10,8,14,12,10,10,9,9,8,6,7,6,4,2,1,0
2022-04-07 10:00:00,6,7,7,8,10,14,14,15,15,19,14,23,20,24,23,24,23,21,19,19,31,30,27,21,22,23,0,21,14,10,8,12,8,11,12,11,9,8,6,6,4,2,1,6,2,4,6,4,9,7,7,8,6,10,9,8,10,11,11,12,15,18,19,20,19,17,14,12,12,8,6,11,9,6,6,6,5,8,8,7,2,0
2022-04-07 11:00:00,2,13,7,11,11,15,17,16,16,19,24,24,23,26,27,25,23,22,23,24,25,23,24,24,25,21,12,17,21,18,17,14,10,11,8,10,9,10,5,10,6,1,7,5,3,5,2,3,5,5,7,8,4,7,7,6,9,0,12,11,13,13,14,15,11,12,12,11,12,12,11,11,13,14,13,10,10,9,8,6,2,0
2022-04-07 12:00:00,3,10,13,14,15,21,22,22,20,22,23,22,23,22,20,24,24,22,20,20,19,16,17,17,20,21,21,20,14,16,13,17,14,16,14,12,3,8,10,9,11,6,7,8,4,9,8,5,9,10,15,16,14,17,14,12,23,16,25,25,25,19,19,18,15,11,12,11,10,7,10,8,6,5,5,4,7,7,6,4,1,0
2022-04-07 13:00:00,2,8,9,7,10,10,12,17,19,22,22,25,16,27,28,31,32,27,24,23,21,20,19,18,19,18,13,14,20,20,17,13,12,11,11,10,3,6,10,6,6,5,10,12,9,10,11,12,8,13,11,12,11,18,18,8,25,17,25,23,26,26,24,20,19,21,22,21,21,21,18,17,13,10,10,9,7,8,7,6,4,0
2022-04-07 14:00:00,4,7,8,0,7,11,12,11,13,13,15,16,14,17,18,18,20,17,18,22,20,23,30,32,32,26,18,23,19,17,14,13,11,13,12,13,12,11,10,6,6,4,6,9,10,4,10,13,14,13,15,16,15,18,17,16,24,23,19,17,20,26,28,26,24,22,20,22,21,17,17,17,16,18,18,18,13,14,13,7,1,0
2022-04-07 15:00:00,2,6,6,8,9,11,15,23,22,25,24,23,25,16,24,24,24,24,23,24,25,22,21,18,21,18,13,17,13,14,12,9,8,8,9,7,6,6,5,7,8,7,7,10,7,8,9,7,14,14,15,15,14,14,15,12,22,11,18,19,22,27,30,28,31,32,29,28,29,24,22,24,22,21,17,18,12,14,11,10,3,0
2022-04-07 16:00:00,3,9,10,14,18,17,18,17,15,14,14,22,21,27,62,62,62,65,57,44,24,24,24,24,31,21,24,13,25,20,19,18,20,18,17,15,7,6,5,4,6,0,8,10,9,9,9,9,10,12,19,18,15,21,22,20,26,29,24,24,27,34,33,27,33,33,34,32,29,22,27,27,24,27,27,25,18,16,13,9,3,0
2022-04-07 17:00:00,3,6,9,10,5,12,10,11,13,14,17,20,35,37,39,42,44,38,49,41,33,25,33,32,33,32,28,31,26,24,21,21,20,15,8,12,9,14,13,9,11,10,8,10,12,13,15,17,14,16,20,20,17,26,28,21,33,33,39,38,39,32,33,31,34,31,31,27,27,28,25,24,21,20,25,22,19,17,16,13,5,0
2022-04-07 18:00:00,1,4,3,5,4,11,13,18,16,19,23,19,20,22,26,22,31,33,33,30,29,34,38,39,45,42,30,40,24,22,20,20,21,19,17,9,7,8,8,9,16,7,18,32,32,29,33,18,31,34,29,27,25,33,32,31,39,36,36,35,45,42,46,44,46,47,46,42,42,43,39,37,34,37,33,30,24,21,18,16,6,0
2022-04-07 19:00:00,1,6,0,3,8,6,8,0,5,8,9,10,10,13,15,16,18,16,21,20,19,17,18,20,34,33,31,28,12,12,7,13,10,9,10,9,6,5,6,5,7,1,7,9,11,17,16,15,14,16,18,17,16,18,23,16,35,34,35,34,42,38,34,31,29,30,33,29,29,28,27,24,23,26,41,32,23,15,12,12,3,0
2022-04-07 20:00:00,0,3,2,1,2,8,8,10,11,12,11,10,10,9,13,15,11,12,16,10,15,13,15,16,13,14,14,13,12,14,9,10,10,11,10,8,11,10,9,8,4,7,3,5,6,6,6,9,9,8,10,10,9,17,21,0,26,16,27,24,24,22,25,23,20,23,24,21,23,22,19,18,17,19,28,22,18,18,17,14,3,0
2022-04-07 21:00:00,1,2,0,3,0,5,2,2,4,4,2,6,4,8,11,12,10,13,13,14,14,18,20,16,17,12,11,9,9,10,5,12,12,10,10,8,4,3,4,8,6,3,5,8,6,7,7,9,9,9,9,9,8,17,21,0,25,12,25,30,36,33,36,22,33,31,26,23,22,22,20,17,15,13,16,15,10,7,4,5,1,0
2022-04-07 22:00:00,1,3,4,0,0,3,3,5,0,10,10,9,6,10,10,11,10,18,27,27,29,34,20,29,32,24,23,22,18,18,14,13,11,11,9,8,8,6,4,5,7,5,9,10,9,4,8,9,13,16,19,25,0,32,32,31,42,41,39,39,40,34,36,36,38,38,35,35,33,30,25,17,20,20,19,18,10,7,6,4,1,0
2022-04-07 23:00:00,0,0,0,0,0,0,2,0,0,3,1,2,0,3,2,2,3,6,5,5,6,6,7,12,11,13,9,12,10,8,7,8,6,8,3,5,7,6,3,3,3,2,3,5,4,4,6,7,3,10,15,7,14,18,20,0,24,0,27,26,28,19,25,24,23,24,21,19,18,17,15,16,14,12,8,10,10,5,3,4,3,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,9,15,14,8,17,22,26,27,28,29,26,25,22,20,21,21,26,27,17,15,14,12,11,10,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,2,5,6,6,5,11,13,11,12,11,12,11,10,8,9,6,14,12,11,8,11,11,9,8,7,11,0,10,13,12,10,11,13,11,0,10,7,6,5,3,2,1,1,3,1,2,3,3,0,0,1,5,0,0,7,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,3,7,9,6,12,16,18,18,13,20,12,20,14,15,17,16,15,18,13,17,16,18,29,11,11,9,0,6,6,6,5,6,6,7,6,5,6,9,6,4,2,1,1,6,4,0,2,3,2,2,4,3,0,2,0,2,7,2,8,5,6,7,5,8,7,8,1,9,6,0,0,2,0,0,3,2,2,1,1,0,0,0
2022-04-08 07:00:00,12,22,27,27,23,31,32,36,28,29,30,34,33,33,32,32,33,31,29,32,32,43,33,27,29,22,20,19,19,19,18,16,20,18,17,18,17,18,18,10,3,3,2,2,0,2,3,5,6,7,8,11,7,14,15,6,18,0,24,16,13,18,21,24,27,30,30,27,15,12,8,5,4,6,5,4,3,2,0,2,0,0
2022-04-08 08:00:00,6,16,18,20,22,32,43,44,46,45,48,55,41,52,56,58,57,50,40,38,40,47,51,41,38,32,14,29,28,27,7,28,30,26,25,24,25,25,23,9,6,5,3,11,9,5,6,7,10,11,10,12,11,15,10,0,17,18,34,25,20,19,20,20,24,22,21,17,14,10,9,9,10,9,10,10,8,8,7,6,3,0
2022-04-08 09:00:00,6,11,13,16,17,15,26,28,32,32,34,35,24,35,34,35,28,33,26,31,29,27,26,21,20,19,13,18,17,14,13,15,14,14,13,12,11,11,8,8,8,6,7,7,3,4,6,7,6,7,8,11,10,10,11,8,15,0,17,13,11,13,13,12,14,15,14,14,14,11,8,9,8,6,5,5,4,4,3,0,1,0
2022-04-08 10:00:00,3,11,13,14,11,15,20,26,25,26,26,28,29,29,29,28,27,28,28,28,28,24,24,21,22,18,15,14,13,13,10,10,10,9,9,9,4,8,7,7,6,4,5,5,4,3,9,5,4,3,5,6,2,13,14,10,16,0,17,15,15,16,20,14,23,22,19,17,15,13,12,9,8,9,8,8,5,7,6,4,1,0
2022-04-08 11:00:00,3,12,14,16,12,19,20,23,23,23,23,24,25,28,29,32,30,27,24,23,23,26,25,25,26,25,23,17,21,21,13,22,18,17,14,13,12,11,10,7,7,6,5,9,2,7,7,10,11,9,13,6,12,13,11,8,15,13,17,15,17,18,20,21,20,14,15,10,10,7,9,9,10,12,8,13,11,5,8,5,0,0
2022-04-08 12:00:00,5,10,11,7,9,13,15,16,16,19,23,23,24,24,20,22,22,22,25,22,23,26,27,23,25,18,16,14,14,14,13,13,15,17,10,11,10,10,7,6,6,3,10,10,9,11,10,9,11,11,13,16,10,15,16,0,20,25,23,22,17,19,20,16,15,16,15,15,13,10,8,10,6,10,11,11,11,11,6,7,1,0
2022-04-08 13:00:00,3,12,8,13,12,15,13,14,18,19,19,21,22,21,23,21,22,20,20,17,21,21,22,19,20,20,19,11,14,14,8,17,15,16,16,15,14,12,11,8,5,4,4,8,6,7,8,9,8,10,9,12,10,12,12,11,19,14,27,28,31,26,27,27,26,23,24,20,21,17,9,17,16,15,14,12,11,14,11,6,2,0
2022-04-08 14:00:00,3,10,10,12,13,16,16,19,20,19,19,20,23,25,28,26,26,27,23,22,22,26,27,28,30,27,26,23,19,12,16,17,16,15,13,14,13,11,10,8,8,6,7,12,12,10,11,5,12,12,15,16,14,18,21,3,28,28,33,35,38,32,30,29,28,27,26,19,18,16,17,17,13,14,13,13,12,7,9,9,1,0
2022-04-08 15:00:00,5,16,17,18,15,16,14,17,17,20,19,24,20,28,62,63,62,59,53,46,29,26,27,24,25,23,24,22,21,16,15,15,13,14,17,16,15,14,5,12,11,9,9,14,13,14,14,12,13,13,15,16,14,19,23,22,31,29,29,26,32,38,41,43,38,37,34,32,29,31,30,33,30,28,28,27,19,15,14,10,2,0
2022-04-08 16:00:00,4,8,11,14,15,14,16,19,17,17,19,20,20,21,28,35,33,33,35,34,35,35,38,34,41,39,35,31,23,19,21,17,15,15,15,12,11,12,10,8,10,8,11,14,14,12,15,15,15,17,19,18,17,24,25,20,30,22,30,30,29,36,42,38,38,40,37,35,35,36,33,30,29,28,29,25,20,21,14,10,2,0
2022-04-08 17:00:00,2,12,13,14,14,15,21,19,17,21,22,22,25,28,35,40,44,51,50,42,43,38,48,58,57,52,50,48,38,37,33,21,15,15,14,12,13,10,5,11,10,9,10,12,11,13,15,17,18,17,21,23,19,25,25,23,40,35,49,51,56,48,44,44,49,47,37,37,36,33,32,34,28,25,23,21,17,22,15,12,2,0
2022-04-08 18:00:00,2,11,12,15,16,23,24,27,25,26,27,24,24,26,28,29,27,31,42,40,41,44,48,46,51,44,47,43,34,31,21,21,25,21,20,13,11,6,8,8,10,9,10,20,23,22,27,27,27,27,28,27,26,25,24,23,32,36,38,45,52,48,49,45,46,49,44,39,39,37,34,36,34,31,45,38,28,24,22,13,4,0
2022-04-08 19:00:00,2,6,7,2,7,14,17,18,17,16,15,17,16,16,19,21,20,23,31,28,23,29,29,31,30,25,27,25,21,19,15,17,11,9,11,9,7,9,8,9,8,7,8,11,6,12,13,12,14,14,17,20,18,21,25,16,33,31,31,43,49,43,41,40,39,42,39,33,28,28,26,26,25,25,26,24,21,20,16,12,5,0
2022-04-08 20:00:00,0,3,0,3,4,5,7,7,5,9,10,10,11,11,12,13,0,12,16,15,15,24,26,25,26,22,20,19,13,10,9,11,9,11,9,8,7,7,7,5,6,0,6,9,6,4,8,6,8,6,15,9,7,21,25,12,24,24,26,28,29,30,28,26,28,30,31,30,27,23,23,20,11,24,24,20,16,14,12,11,4,0
2022-04-08 21:00:00,3,4,0,2,1,3,4,2,3,8,9,8,8,10,13,7,12,16,17,18,21,28,25,23,16,22,21,20,12,10,5,11,9,16,6,12,10,7,4,7,6,5,3,11,9,9,8,9,10,13,15,12,12,24,26,25,29,32,30,26,28,30,30,28,29,35,33,27,23,21,20,20,18,19,20,12,13,11,8,10,4,0
2022-04-08 22:00:00,1,5,1,3,3,5,4,2,3,7,0,6,10,9,11,9,13,15,18,15,18,28,30,24,27,25,22,14,15,18,7,11,10,12,13,7,5,3,5,7,6,5,5,9,0,10,9,11,9,9,21,22,0,33,37,0,44,35,43,37,36,35,46,44,46,48,46,33,34,31,29,23,21,21,20,19,13,8,7,5,2,0
