Unnamed: 0,1_강동공영차고지,2_강일리버파크6단지,3_강일리버파크8단지,4_강일고등학교.강일리버파크7단지,5_강일리버파크5단지.4단지,6_강일리버파크2단지.4단지,7_강일리버파크1단지.3단지,8_강일동주민센터,9_강동공영차고지,10_고덕리엔파크1단지,11_해뜨는주유소,12_고덕천교차로,13_고덕자이.고덕천물놀이장,14_고덕자이,15_강동첨단업무단지.상일여고입구,16_상일초등학교,17_초이동,18_강동자이.프라자아파트,19_길동주민센터.둔촌2동주민센터,20_길동사거리.강동세무서,21_강동역,22_천호역,23_광나루역,24_새밭교회,25_어린이대공원후문아차산역,26_중곡동입구삼거리,27_군자역4번출구.용마초등학교,28_군자교입구,29_장한평역,30_청년회의소,31_답십리역사거리,32_신답초등학교.청계한신휴플러스,33_동대문구청,34_서울시동부병원,35_신설동역.서울풍물시장,36_동묘앞,37_동대문(흥인지문),38_종로6가.동대문종합시장,39_종로5가.광장시장,40_종로4가.종묘,41_종로3가.탑골공원,42_종로2가,43_종로1가,44_광화문,45_서울역사박물관.경희궁앞,46_서대문경찰서,47_한국경제신문사.서소문역사공원,48_충정로역2호선,49_충정로역5호선,50_서대문역사거리,51_서울역사박물관.경희궁앞,52_광화문,53_종로1가,54_종로2가,55_종로3가.탑골공원,56_종로4가.종묘,57_종로5가.광장시장,58_종로6가.동대문종합시장,59_동대문역.흥인지문,60_숭인동,61_동대문우체국.서울풍물시장,62_용두동신동아아파트,63_용두역,64_동대문구청,65_신답초등학교.청계한신휴플러스,66_답십리역사거리,67_청년회의소.서울새활용플라자,68_장한평역,69_군자교입구,70_군자역5번출구.용마초등학교,71_중곡동입구삼거리,72_어린이대공원후문아차산역,73_새밭교회,74_광나루역,75_천호역,76_강동역,77_길동사거리.강동세무서,78_길동주민센터.둔촌2동주민센터,79_강동자이·프라자아파트,80_초이동,81_상일초교,82_강동첨단업무단지.상일여고입구,83_고덕리엔파크3단지,84_강명초등학교,85_고덕천교차로,86_해뜨는주유소,87_고덕리엔파크1단지,88_강일리버파크3단지,89_강일동주민센터,90_강일리버파크3단지.1단지,91_강일리버파크4단지.2단지,92_강일리버파크4단지.5단지,93_강일고등학교.강일리버파크7단지,94_강일리버파크8단지,95_강일리버파크6단지
2022-03-24 11:00:00,0,1,3,4,2,9,11,4,10,4,11,9,12,14,16,20,12,23,27,26,24,26,30,29,30,29,27,24,25,28,29,29,28,29,30,25,20,13,10,9,8,5,3,2,3,1,3,2,3,4,7,10,13,10,13,12,14,14,17,19,23,22,22,23,22,19,17,14,13,16,12,18,17,12,11,14,13,10,11,9,9,6,5,4,2,6,1,5,3,2,0,0,0,0,0
2022-03-24 12:00:00,0,1,4,8,9,10,12,15,6,17,16,17,18,20,16,20,21,21,24,21,17,17,20,19,18,20,23,21,20,21,18,28,27,26,24,22,18,17,17,15,13,8,6,5,2,4,3,2,2,4,6,9,11,12,14,15,12,14,14,20,20,23,22,17,21,17,19,18,18,16,15,19,21,21,18,19,14,14,15,12,11,8,6,6,5,3,5,4,3,1,2,0,3,0,0
2022-03-24 13:00:00,0,0,1,1,4,6,7,8,8,10,11,11,14,16,22,22,24,24,24,23,23,29,27,21,18,17,19,16,23,23,24,25,24,23,19,18,13,12,9,8,5,5,4,7,2,2,4,2,2,4,5,7,9,8,17,16,18,20,19,20,24,26,27,24,22,20,18,20,19,18,17,21,18,20,19,21,19,17,16,15,12,11,7,10,6,8,7,5,4,0,3,1,0,0,0
2022-03-24 14:00:00,0,0,1,2,2,3,6,7,7,8,10,9,13,13,18,23,22,20,21,21,17,23,26,25,23,28,33,30,26,26,29,30,30,27,21,19,16,13,10,7,5,2,2,3,1,1,2,1,2,4,9,12,14,12,15,16,13,20,25,33,32,33,32,33,19,23,23,21,17,17,16,19,20,20,21,23,20,17,20,10,15,12,15,6,13,7,7,9,4,2,0,0,0,0,0
2022-03-24 15:00:00,1,0,2,2,3,7,7,3,7,7,10,12,13,11,32,41,33,39,38,32,25,28,48,47,34,28,30,31,33,25,35,33,29,32,28,20,17,10,9,7,6,7,5,3,4,4,3,4,5,5,7,14,21,21,23,24,21,30,31,32,32,34,32,33,32,35,34,35,31,32,31,30,29,25,29,25,25,27,28,28,33,35,34,34,32,28,27,22,19,2,1,1,0,0,0
2022-03-24 16:00:00,0,0,1,17,9,18,19,20,13,22,21,22,18,19,26,31,26,26,26,26,26,27,27,23,21,21,20,24,26,25,29,29,30,28,29,25,21,16,15,16,12,11,8,6,4,3,7,5,4,6,9,10,13,17,23,21,25,33,35,37,42,42,40,40,39,37,31,32,33,32,29,34,31,30,29,30,29,25,24,23,23,25,24,18,16,19,17,12,17,13,8,5,1,0,0
2022-03-24 17:00:00,1,1,1,3,4,7,8,9,16,13,18,21,20,24,48,51,52,47,47,38,32,39,29,24,25,24,20,21,22,23,26,27,23,22,18,16,12,12,11,10,9,9,8,7,6,6,3,2,4,8,20,25,23,26,32,37,40,42,49,46,51,52,51,49,44,43,40,43,42,38,38,39,39,39,29,33,32,29,29,30,28,20,18,18,17,14,12,13,11,10,2,1,0,0,0
2022-03-24 18:00:00,0,0,2,3,2,5,7,10,12,14,15,13,16,27,41,47,45,44,52,44,47,49,48,42,37,30,28,30,35,45,38,36,32,33,23,19,20,15,11,12,12,12,10,9,9,8,8,11,13,16,23,24,35,34,37,35,33,42,45,46,45,48,48,46,46,46,49,49,51,46,43,41,42,43,44,49,46,43,40,32,30,28,28,25,21,21,20,15,11,8,3,2,1,0,0
2022-03-24 19:00:00,0,0,0,1,1,3,2,3,6,7,9,10,9,15,21,24,19,23,24,25,22,31,31,25,20,19,16,17,16,16,20,15,25,24,20,13,10,11,8,6,7,4,5,2,2,3,3,1,2,5,11,10,14,13,25,19,26,27,32,34,34,35,35,34,35,33,36,37,37,40,39,45,44,41,41,40,37,35,33,38,32,28,24,19,16,13,12,8,7,4,3,2,1,0,0
2022-03-24 20:00:00,0,0,0,1,1,4,6,7,10,6,11,12,10,10,20,20,23,21,20,18,15,26,27,20,20,19,20,18,17,18,19,21,18,16,15,13,12,10,6,2,7,6,4,5,2,1,1,2,2,5,7,8,11,13,15,16,18,23,29,28,30,31,29,29,28,26,24,25,24,24,22,20,20,17,22,23,20,16,16,10,30,22,18,16,14,13,3,9,6,5,3,1,0,0,0
2022-03-24 21:00:00,0,0,0,0,1,2,2,4,4,3,5,6,7,9,13,16,16,16,15,13,14,16,23,14,21,22,18,17,14,8,14,13,14,13,10,8,5,5,6,0,8,4,6,5,3,4,3,2,1,4,5,7,9,15,19,21,21,23,25,27,25,24,25,24,21,24,24,25,23,23,22,21,20,21,22,27,25,22,20,19,16,13,12,11,10,10,5,7,5,5,2,1,0,0,0
2022-03-24 22:00:00,0,1,0,1,0,1,1,2,7,8,9,9,7,8,11,12,6,13,13,16,14,16,18,16,16,15,16,16,14,14,16,17,16,16,11,8,7,6,5,4,3,3,4,3,1,1,1,2,1,4,5,9,17,21,25,24,26,30,31,31,36,37,34,40,38,34,33,32,33,31,29,28,25,26,27,29,27,27,27,23,24,19,16,14,13,5,11,10,6,4,2,1,0,0,0
2022-03-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,2,5,7,11,6,7,8,9,7,8,10,10,9,9,7,7,7,7,7,10,11,7,10,8,10,6,5,3,6,6,4,4,3,2,3,1,0,1,3,2,6,8,10,17,16,15,18,21,22,22,20,20,19,17,18,18,16,18,17,15,17,15,16,19,26,22,22,20,21,19,16,11,7,12,6,10,8,3,2,5,4,1,1,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,2,0,3,6,7,8,9,3,10,12,7,13,14,8,16,15,5,13,12,15,15,22,22,22,28,34,34,31,34,38,48,45,49,47,24,22,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,0,1,3,2,4,4,5,7,6,8,0,9,10,9,9,5,9,12,16,16,20,19,20,22,23,20,29,24,26,30,26,31,33,39,23,37,35,34,30,28,21,16,14,7,3,1,1,2,2,4,3,3,2,3,0,7,8,8,10,10,11,0,12,0,0,11,10,10,11,8,11,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,0,1,2,4,5,11,12,12,11,9,13,13,17,19,20,21,21,27,30,29,21,21,25,21,25,22,22,21,21,18,22,28,31,33,31,28,15,10,8,6,7,7,7,6,4,2,1,1,1,5,7,11,10,10,4,8,7,8,8,6,8,6,5,11,12,13,12,14,15,17,16,19,21,22,20,27,28,24,27,22,10,7,4,6,5,4,4,3,0,1,0,0,1,0,0
2022-03-25 07:00:00,0,1,3,5,9,15,26,28,31,28,32,26,36,29,30,36,23,36,42,41,34,35,42,44,36,37,38,35,33,33,34,40,38,40,33,26,25,20,16,14,14,12,14,14,10,3,2,5,4,4,5,9,11,10,11,10,8,8,11,12,14,15,16,18,20,22,20,23,26,32,35,44,46,43,41,45,40,39,43,41,34,7,10,4,4,11,11,10,9,2,0,8,0,0,0
2022-03-25 08:00:00,0,1,3,4,8,18,24,26,26,29,28,33,34,33,32,34,33,36,41,43,48,51,55,52,52,52,48,44,39,38,46,45,41,44,38,30,30,25,22,16,18,15,13,11,8,4,5,5,6,11,13,15,13,13,14,15,14,14,20,19,30,29,27,23,23,22,25,26,29,41,45,45,45,41,38,44,45,46,45,40,34,7,6,7,4,5,2,3,3,5,4,1,0,0,0
2022-03-25 09:00:00,0,0,2,3,7,10,12,13,18,19,14,20,23,27,25,28,22,30,29,25,28,26,29,29,30,33,30,34,35,30,42,43,46,42,40,37,29,18,15,14,10,10,10,8,3,1,3,4,6,12,15,19,16,11,15,16,14,14,17,17,20,19,20,21,20,21,23,23,22,23,23,22,22,24,20,33,31,30,31,30,24,8,7,6,5,3,3,2,3,2,1,1,0,0,0
2022-03-25 10:00:00,2,1,1,3,6,7,7,10,12,14,15,12,18,23,22,24,16,26,28,25,25,27,30,28,25,29,31,32,34,33,33,34,36,32,23,23,21,15,13,10,7,3,2,1,4,1,2,3,1,3,7,9,11,11,13,14,15,17,19,18,17,18,14,18,19,18,19,18,16,19,20,24,23,23,16,17,13,12,11,9,11,9,11,10,8,9,8,3,1,1,1,0,0,0,0
2022-03-25 11:00:00,0,0,1,2,3,8,5,9,9,10,15,18,11,20,20,18,20,24,32,29,23,22,24,24,23,23,22,22,24,26,30,31,30,31,26,22,18,11,12,10,8,6,3,2,1,2,3,2,4,9,11,10,11,15,16,15,12,12,17,21,24,20,19,24,22,20,21,22,18,17,15,16,15,15,12,16,15,17,14,13,12,9,10,7,5,6,4,5,3,4,1,2,1,0,0
2022-03-25 12:00:00,0,2,2,3,3,6,7,8,10,12,12,14,13,19,25,29,28,30,30,29,24,23,43,41,37,31,23,23,21,22,25,27,28,27,24,20,16,17,13,12,8,6,4,3,2,1,1,3,2,5,7,11,13,14,12,9,11,13,14,14,17,17,13,12,12,13,15,13,11,14,14,17,18,16,19,21,16,16,14,10,14,15,12,11,10,9,9,6,2,0,5,1,0,0,0
2022-03-25 13:00:00,0,0,3,3,6,9,10,13,14,13,14,15,16,18,25,27,17,21,26,24,23,29,30,29,26,25,25,23,25,28,28,25,28,28,23,21,17,11,9,10,6,4,3,4,3,2,3,2,3,4,6,6,8,8,10,14,14,20,20,20,25,21,23,22,21,21,24,22,22,23,22,26,26,23,17,17,15,13,15,10,15,15,14,10,8,6,4,7,5,0,4,4,3,0,0
2022-03-25 14:00:00,0,0,1,12,3,7,13,7,9,14,11,13,14,15,21,23,23,22,22,22,19,31,27,26,23,24,23,25,25,24,24,24,22,24,21,15,13,11,9,8,7,5,6,4,4,3,5,4,5,8,12,16,17,21,20,19,18,27,24,26,29,28,28,24,24,27,26,27,26,24,20,22,22,20,22,18,17,15,16,13,14,12,11,11,9,7,8,5,2,2,0,0,0,0,0
2022-03-25 15:00:00,0,0,1,2,4,6,6,7,9,12,13,10,14,19,33,34,33,35,35,28,24,31,33,30,26,23,21,19,18,19,21,19,17,20,20,21,23,13,11,10,10,8,5,2,3,1,5,3,6,7,13,12,14,16,18,20,22,26,28,33,35,34,31,31,29,28,28,24,23,25,24,25,24,26,27,25,23,26,20,15,20,18,15,13,13,15,7,9,6,6,4,1,2,0,0
2022-03-25 16:00:00,0,0,1,4,6,9,12,16,17,16,14,17,22,19,41,43,41,38,41,34,30,35,32,27,29,29,25,26,25,26,26,23,23,20,19,17,17,18,13,10,8,7,6,5,4,4,4,3,5,6,8,15,18,22,27,28,29,32,39,40,42,40,37,40,38,36,33,32,33,27,22,27,26,24,35,45,44,19,23,19,24,25,24,19,20,18,17,13,11,10,4,2,0,0,0
2022-03-25 17:00:00,0,0,1,5,6,8,8,10,12,15,10,14,14,18,34,40,39,43,42,40,35,40,42,39,30,29,27,24,25,27,26,25,29,27,20,19,16,15,15,13,12,9,9,8,9,9,5,6,4,9,12,18,23,25,31,29,32,39,39,39,43,44,43,43,42,40,38,37,37,37,38,45,45,44,42,52,42,39,37,36,33,27,24,20,18,16,16,12,10,7,4,2,2,0,0
2022-03-25 18:00:00,0,1,3,3,3,4,7,9,11,10,10,14,17,25,37,40,40,43,49,47,42,45,47,42,34,33,32,30,30,28,28,25,33,34,33,30,26,23,21,18,16,13,10,8,7,6,11,9,12,11,15,24,38,40,48,49,49,58,56,57,58,57,48,54,55,49,50,53,54,54,50,48,47,44,42,51,46,44,43,39,35,31,35,32,29,26,19,12,10,8,5,2,1,0,0
2022-03-25 19:00:00,0,0,1,1,4,5,7,11,13,10,14,14,15,16,24,28,30,31,31,26,23,27,29,22,22,19,18,19,19,21,22,24,22,25,19,13,9,10,10,9,8,6,8,6,4,3,2,4,4,6,7,10,10,13,15,16,29,31,36,35,41,39,33,30,28,31,33,28,36,33,34,34,32,38,43,46,43,35,34,30,33,27,24,23,18,15,14,11,8,6,4,2,0,0,0
2022-03-25 20:00:00,0,0,2,0,3,4,2,5,6,8,9,10,6,14,16,18,17,18,19,16,13,19,18,14,13,21,21,22,17,16,14,14,18,22,17,9,7,6,7,5,6,5,4,3,4,0,2,2,0,3,7,11,14,18,16,17,18,21,24,29,30,29,28,27,27,26,25,28,28,25,23,28,28,24,19,22,17,18,15,14,15,12,13,11,8,7,7,6,4,3,2,1,0,0,0
2022-03-25 21:00:00,0,1,0,2,2,1,3,3,4,3,4,7,8,11,11,8,5,7,8,8,9,13,14,15,13,10,15,14,12,8,11,10,9,10,8,6,4,7,6,8,7,4,5,4,1,3,3,1,0,3,5,7,10,15,17,22,24,27,28,33,38,36,33,31,28,24,23,19,18,18,17,14,17,19,22,25,27,24,22,21,17,14,14,12,10,11,3,8,7,5,1,1,0,0,0
2022-03-25 22:00:00,0,0,1,0,1,1,1,2,5,6,7,5,6,8,9,12,4,14,14,11,8,11,12,11,13,10,9,7,9,7,8,6,10,10,10,5,4,3,4,2,3,5,1,4,2,2,3,1,1,3,5,8,9,12,15,16,18,21,24,26,27,28,26,25,23,23,22,21,21,21,21,22,20,19,18,34,31,26,22,20,16,13,13,11,6,14,1,7,11,9,3,2,2,0,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,3,0,0,4,0,5,9,7,0,6,7,5,6,11,11,10,13,11,14,12,12,13,13,12,8,5,8,5,3,2,2,3,3,3,2,0,2,0,1,2,3,2,4,5,8,11,16,12,19,17,16,19,23,20,22,21,15,19,19,19,19,19,18,18,16,15,37,40,39,35,31,28,24,20,15,8,12,10,10,8,6,5,5,2,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,1,2,2,2,3,4,5,6,3,6,7,8,5,7,6,9,10,10,12,14,14,15,16,16,21,21,22,23,31,25,20,19,14,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,1,2,3,4,5,2,3,0,5,4,7,10,9,7,9,10,6,9,7,11,12,12,16,15,13,16,17,20,19,27,27,27,25,16,13,13,12,10,8,6,4,5,2,1,1,2,0,1,8,0,0,0,0,9,10,10,13,15,17,14,13,14,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,1,1,2,5,6,7,8,5,3,4,6,7,8,8,9,11,14,15,11,11,13,13,15,15,17,16,17,18,19,18,17,15,10,12,9,8,7,6,5,4,3,2,1,0,0,1,1,2,3,0,2,3,3,2,1,4,3,3,4,5,1,5,1,6,2,8,6,8,8,8,10,9,13,14,15,15,15,13,13,12,10,11,4,10,6,2,1,0,0,1,0,0,0
2022-03-26 07:00:00,0,0,2,2,3,6,7,5,6,8,9,9,12,10,13,15,14,17,16,13,13,15,14,12,17,16,17,18,14,14,18,18,16,11,13,14,11,9,6,5,4,5,6,0,2,0,2,3,1,3,4,8,3,2,7,0,5,4,7,5,8,8,9,8,8,10,9,10,9,12,8,13,13,13,10,18,15,16,14,10,7,4,3,5,3,0,0,1,0,0,2,0,0,0,0
2022-03-26 08:00:00,0,1,3,1,5,6,9,9,10,9,11,12,12,16,18,19,15,17,19,18,14,16,14,14,15,20,21,24,20,20,27,26,25,21,16,12,11,7,5,4,4,2,3,2,1,0,1,2,2,5,3,6,8,4,9,8,7,7,9,10,14,12,11,13,10,10,10,11,13,13,13,17,18,19,15,17,13,10,11,10,14,11,10,10,9,8,9,6,2,0,0,0,0,0,0
2022-03-26 09:00:00,0,0,2,4,6,8,11,11,12,12,15,9,14,18,19,21,21,24,25,23,17,18,18,18,17,25,24,22,20,27,31,33,23,23,21,19,21,17,14,5,10,7,6,3,2,1,2,2,1,3,5,5,5,6,7,7,10,9,12,11,11,13,14,16,15,14,15,14,12,14,14,15,16,15,9,11,11,12,12,11,9,6,6,8,5,4,3,4,4,1,2,0,0,0,0
2022-03-26 10:00:00,2,0,3,4,8,13,38,19,39,40,18,19,41,43,31,27,26,35,35,32,32,34,37,34,35,37,39,36,30,35,38,40,43,42,36,32,27,20,20,18,15,8,7,6,5,2,1,1,3,3,5,7,7,9,10,6,10,10,9,9,8,11,9,9,7,8,12,14,12,12,7,16,16,16,9,14,16,7,8,8,12,9,9,8,8,6,2,5,2,1,1,0,0,0,0
2022-03-26 11:00:00,0,0,2,3,2,6,6,8,10,10,13,14,16,19,23,17,16,24,23,23,22,23,25,21,26,26,31,31,30,31,33,35,37,34,26,30,25,21,16,15,14,8,3,2,2,0,2,4,1,6,10,12,15,17,11,17,15,19,20,23,16,15,14,15,14,15,13,14,13,15,14,16,17,19,16,18,16,14,13,6,9,8,6,8,4,8,7,6,5,3,1,2,1,0,0
2022-03-26 12:00:00,0,0,3,5,3,5,9,11,14,13,15,11,14,16,15,28,30,29,30,29,27,25,27,26,30,31,34,41,37,38,39,38,38,45,39,31,24,18,16,15,11,8,6,4,2,2,4,1,1,4,7,10,15,13,11,13,19,16,20,20,23,26,28,28,27,23,21,21,22,24,25,21,22,23,20,16,18,18,16,15,11,10,8,9,4,7,10,6,4,3,1,1,0,0,0
2022-03-26 13:00:00,0,0,1,4,7,9,9,10,12,7,13,13,16,17,19,26,25,26,28,28,25,32,34,33,29,31,30,28,31,32,41,42,36,33,28,25,24,19,16,14,12,8,7,7,5,3,3,5,3,6,6,10,13,15,17,16,16,25,26,26,28,31,31,30,30,31,30,29,26,33,18,34,35,29,23,24,22,18,17,16,14,11,11,14,4,9,6,4,3,2,0,1,0,0,0
2022-03-26 14:00:00,0,0,1,1,2,5,4,9,13,12,14,9,13,13,14,18,20,25,29,29,27,26,25,26,26,26,24,25,24,25,35,36,38,39,36,29,23,21,12,10,7,7,5,4,3,4,5,4,5,7,8,10,13,17,23,24,23,23,28,33,39,39,37,40,38,33,35,37,38,38,27,34,33,35,30,29,26,20,12,18,19,7,15,16,10,15,2,13,10,8,5,1,0,0,0
2022-03-26 15:00:00,1,0,1,4,5,11,12,15,16,14,15,16,20,23,20,30,30,33,36,35,25,25,26,23,21,16,24,25,30,32,36,37,26,36,35,26,20,13,15,8,7,6,6,4,5,2,6,5,2,3,6,10,11,12,14,18,18,20,29,28,32,33,28,29,28,25,26,26,23,23,25,25,22,30,25,24,26,24,22,21,16,14,9,9,5,7,6,6,3,3,1,0,0,0,0
2022-03-26 16:00:00,0,0,1,2,4,7,9,10,12,16,19,18,20,22,23,26,26,31,32,29,26,25,26,26,30,31,29,29,27,27,31,33,31,28,25,21,19,19,21,13,10,9,7,6,5,1,4,5,0,6,12,19,24,26,31,32,31,33,40,40,55,53,51,34,31,31,28,29,28,29,23,31,29,29,22,21,22,22,21,19,19,13,7,8,11,10,7,8,6,5,4,1,1,0,0
2022-03-26 17:00:00,0,0,1,1,3,5,5,10,11,11,12,9,11,15,19,20,22,25,34,32,31,31,43,38,32,29,25,23,26,25,26,23,28,27,23,21,18,17,13,11,13,9,5,5,5,3,6,4,2,6,8,9,15,15,23,23,32,37,43,46,46,44,50,46,43,37,37,35,33,32,31,32,31,33,46,45,33,28,24,22,19,14,14,13,11,11,8,6,3,2,2,0,1,0,0
2022-03-26 18:00:00,0,1,2,3,3,4,4,10,10,9,9,10,12,10,13,22,9,28,26,24,22,26,28,23,18,18,13,17,16,19,19,19,19,16,17,20,15,11,11,10,8,9,7,7,5,3,5,4,4,5,7,11,15,16,20,20,22,25,28,32,37,36,35,39,36,35,38,41,38,38,38,41,36,32,39,40,39,35,32,31,21,17,13,12,10,9,0,7,2,5,2,1,0,0,0
2022-03-26 19:00:00,0,0,0,1,2,3,4,3,8,5,9,11,10,11,12,13,7,10,12,11,13,18,17,16,13,12,13,12,12,14,18,17,16,16,13,11,9,10,9,8,5,6,4,3,2,2,2,2,1,2,4,6,10,12,15,16,23,26,28,26,35,36,34,33,30,25,25,27,25,26,25,27,26,25,22,26,20,22,22,23,22,18,14,5,2,10,9,7,5,4,1,1,1,0,0
2022-03-26 20:00:00,0,0,1,1,1,2,2,3,4,5,6,6,7,6,7,9,1,8,12,13,14,15,17,12,19,17,16,17,10,15,17,15,16,14,10,7,4,7,5,4,1,2,2,3,0,2,3,4,1,4,6,8,12,13,16,16,18,22,18,20,22,22,19,18,16,20,22,23,20,18,14,19,16,17,19,20,21,17,16,13,13,13,10,12,6,5,6,4,4,3,2,2,0,0,0
2022-03-26 21:00:00,0,0,0,1,1,2,2,5,5,4,5,6,6,4,7,8,9,9,11,13,9,13,12,12,10,9,9,9,8,9,12,8,13,7,7,5,4,2,2,0,4,3,2,3,2,0,4,2,0,2,3,5,7,12,15,15,18,17,22,22,23,22,24,26,27,28,28,26,28,28,26,27,21,19,19,25,16,15,15,14,15,12,11,9,8,9,1,7,5,3,3,1,0,0,0
2022-03-26 22:00:00,0,0,1,2,2,1,3,2,3,3,4,8,8,6,9,7,3,7,8,6,8,10,14,12,12,11,11,8,8,4,9,7,6,7,6,4,3,6,4,3,4,5,3,3,4,3,2,0,0,2,1,5,8,12,16,18,22,24,26,27,30,33,30,25,28,22,18,16,18,20,18,19,23,23,29,30,27,24,19,17,16,15,12,11,10,10,6,8,7,6,3,0,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8,0,10,5,8,6,17,16,15,16,15,13,11,8,7,9,8,6,6,5,4,3,1,0,2,4,6,5,2,3,2,1,0,0,2,3,4,10,12,21,17,23,25,29,28,30,28,19,26,24,25,20,22,24,24,20,16,15,17,36,36,37,26,24,21,17,17,15,13,11,7,10,8,6,3,2,1,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
