Unnamed: 0,1_한성여객종점,2_노원평생학습관,3_서울시립북서울미술관,4_중계역,5_중계역2번출구,6_중계3단지목련아파트,7_목련아파트상가,8_중계목화아파트4단지,9_노원경찰서,10_하계1동주민센터,11_골마을근린공원,12_하계역,13_하계우성아파트,14_하계극동아파트,15_월계보건지소,16_인덕대학,17_월계주공108동앞롯데캐슬루나아파트,18_오현초등학교,19_꿈의숲주차장입구,20_북서울꿈의숲,21_송중동한일유엔아이,22_창문여고앞,23_숭곡초등학교입구,24_월곡뉴타운,25_길음뉴타운,26_미아리고개.미아리예술극장,27_돈암사거리.성신여대입구,28_삼선교.한성대학교,29_혜화동로터리.여운형활동터,30_명륜3가.성대입구,31_창경궁.서울대학교병원,32_원남동,33_광장시장,34_을지로4가,35_을지로3가,36_을지로2가.기업은행본점.서울노동청,37_롯데백화점,38_북창동.남대문시장,39_숭례문(가상),40_숭례문,41_서울역버스환승센터,42_갈월동,43_숙대입구역,44_삼각지역,45_KT용산지사,46_신용산역,47_한강대교북단.LG유플러스,48_이촌동동부센트레빌,49_이촌1동충신교회앞,50_이촌동한강맨션.이촌역,51_신용산초등학교,52_이촌동점보아파트,53_금강병원.반도아파트,54_서빙고신동아아파트,55_서빙고역1번출구,56_한강중학교,57_용산구청.크라운호텔,58_용산구청.크라운호텔,59_한강중학교,60_금호베스트빌앞,61_서빙고초등학교,62_서빙고역교차로,63_서빙고역1번출구,64_서빙고신동아아파트,65_이촌동현대아파트,66_이촌동강촌아파트,67_신용산초등학교,68_이촌동한가람아파트.이촌역,69_이촌동두산위브트레지움.한강대우아파트,70_한강대교북단.LG유플러스,71_신용산역,72_KT용산지사,73_삼각지역,74_숙대입구역,75_갈월동,76_서울역버스환승센터.강우규의거터,77_남대문시장앞.이회영활동터,78_롯데영프라자,79_을지로입구.로얄호텔,80_을지로2가.파인에빈뉴,81_을지로3가,82_을지로4가.베스트웨스턴국도,83_을지로5가.중부시장,84_을지로6가.국립중앙의료원,85_광희동,86_퇴계로6가,87_을지로5가.훈련원종합체육관,88_방산시장.훈련원종합체육관,89_종로5가,90_종로5가.효제초등학교,91_종로5가.효제동.김상옥의거터,92_방송통신대.이화장,93_혜화역.마로니에공원,94_혜화역.동성중고(장면총리가옥),95_삼선교.한성대학교.조소앙활동터,96_돈암사거리.성신여대입구,97_미아리고개.미아리예술극장,98_길음뉴타운,99_월곡뉴타운,100_숭곡초교입구,101_창문여고,102_동방고개,103_장위동그린빌아파트,104_북서울꿈의숲,105_장월초등학교,106_롯데캐슬루나아파트,107_인덕대앞,108_월계보건지소,109_하계시영아파트,110_하계장미아파트,111_하계미성아파트.을지병원,112_한성여객종점,113_대진고등학교,114_서울온천,115_노원경찰서.혜성여고,116_하계현대아파트,117_롯데마트,118_상명초등학교,119_중계건영2차아파트,120_중계역,121_하계한신청구아파트,122_한성여객종점
2022-03-07 04:00:00,0,0,3,4,6,8,11,10,14,9,15,12,17,18,20,21,23,30,25,33,34,37,35,33,31,28,30,32,31,27,27,26,17,13,10,9,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,0,2,3,1,4,6,7,6,9,9,12,12,13,16,20,23,25,20,24,25,24,24,19,23,23,22,23,24,25,20,13,20,13,8,7,4,6,5,5,4,6,5,4,6,8,4,7,0,6,3,1,1,1,1,0,1,1,1,0,0,0,2,1,2,3,5,8,6,5,0,6,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,0,3,3,2,5,8,10,15,14,15,14,19,24,18,26,29,34,35,38,37,37,34,32,29,28,23,22,21,19,18,18,17,11,13,8,6,5,1,2,4,3,8,1,0,2,8,6,5,3,2,1,1,1,3,2,1,0,0,1,0,0,4,3,5,5,8,9,10,10,9,8,3,5,4,3,5,4,2,5,4,5,4,3,2,3,4,2,4,3,2,0,4,7,7,8,9,13,8,12,13,11,13,15,14,14,22,9,0,6,4,0,0,3,1,2,0,0,0,0,0,0
2022-03-07 07:00:00,1,2,9,11,13,8,13,21,27,31,31,32,32,35,33,38,45,52,55,58,55,52,51,49,48,48,45,37,34,35,31,27,23,18,14,12,10,9,8,4,5,6,5,9,10,11,14,13,13,11,8,5,5,4,6,10,9,0,10,0,0,1,9,16,16,12,16,17,20,22,21,21,22,21,16,15,14,19,10,9,6,8,7,6,5,4,0,2,2,3,0,1,3,3,7,14,21,32,36,35,24,25,25,29,35,35,33,33,31,16,13,12,11,12,9,10,7,2,1,0,0,0
2022-03-07 08:00:00,1,0,2,4,6,7,12,15,21,25,29,26,38,39,39,38,48,58,61,62,63,63,60,54,53,52,47,48,49,43,39,35,31,23,16,12,10,8,7,5,7,7,10,13,14,12,14,13,13,16,11,15,14,14,16,13,2,3,0,2,0,0,5,12,16,21,16,20,24,26,24,22,25,22,24,21,19,19,12,24,20,12,10,5,7,5,8,7,5,4,3,3,4,4,8,13,18,25,26,29,31,33,34,33,37,35,36,43,35,15,20,19,13,11,6,5,3,3,0,0,0,0
2022-03-07 09:00:00,0,0,1,1,4,5,5,9,15,15,20,19,30,30,31,32,38,42,43,44,44,44,45,42,43,31,39,34,29,26,28,27,21,15,10,8,6,4,3,2,5,6,5,7,6,12,12,10,11,10,9,8,9,11,10,7,5,7,2,6,4,4,6,9,9,12,14,16,20,18,15,16,15,15,15,15,10,9,4,10,9,7,4,3,5,5,6,4,5,6,5,0,6,7,12,14,20,26,28,29,36,38,38,42,51,49,35,35,28,10,9,8,4,3,4,4,2,2,1,0,0,0
2022-03-07 10:00:00,0,0,1,2,4,4,3,10,14,10,17,17,21,23,26,33,34,38,32,38,35,37,36,33,30,27,26,21,22,19,16,15,12,14,13,7,4,3,0,6,4,8,8,6,7,11,13,11,10,10,9,7,8,2,8,6,4,6,0,0,0,0,5,6,8,9,12,16,15,15,11,10,9,13,12,11,7,6,5,11,4,9,6,5,3,4,5,6,7,7,2,5,7,9,10,7,11,13,13,16,18,17,16,19,20,20,17,20,18,12,8,9,8,6,4,5,4,3,1,0,0,0
2022-03-07 11:00:00,0,0,0,1,2,1,4,7,7,8,11,16,19,20,20,22,24,25,26,27,28,27,26,20,18,16,13,11,17,15,12,10,5,9,11,14,13,12,0,11,11,4,10,7,7,11,10,7,10,9,8,5,7,4,3,2,5,6,5,6,0,5,5,7,9,12,13,11,15,15,11,0,9,7,7,6,5,6,5,5,7,6,4,6,4,7,5,2,11,14,12,9,10,10,9,13,13,13,15,16,19,12,15,20,23,20,17,15,13,12,11,9,8,6,6,4,3,4,1,0,0,0
2022-03-07 12:00:00,1,0,0,2,7,14,13,9,12,11,16,27,38,39,35,30,29,27,28,29,27,30,31,30,23,22,17,15,13,14,14,13,12,12,8,10,5,6,4,2,5,7,6,7,5,9,9,7,8,9,8,3,5,6,7,4,1,1,2,2,0,0,1,4,4,10,11,13,15,9,12,11,10,9,6,8,9,7,9,14,13,12,11,4,11,10,11,11,10,8,0,12,12,18,21,26,34,37,45,41,42,42,36,30,29,35,32,28,13,22,16,11,10,7,4,4,1,2,0,1,0,0
2022-03-07 13:00:00,0,0,1,2,1,2,4,7,11,8,11,15,29,30,26,29,25,28,30,33,33,26,26,24,19,19,18,16,18,14,12,14,15,15,12,12,11,9,0,5,7,10,8,9,8,15,12,12,7,9,8,7,6,5,5,2,4,5,7,2,0,9,7,6,7,12,13,17,20,15,14,12,14,14,11,9,9,9,10,12,11,11,9,10,11,11,12,11,11,11,12,11,12,13,16,24,30,33,37,38,37,38,36,36,36,31,20,21,21,12,11,13,8,5,3,2,0,2,1,0,0,0
2022-03-07 14:00:00,2,1,2,3,6,4,5,7,13,15,16,20,20,23,24,27,28,29,29,23,27,24,21,20,17,15,13,11,9,19,18,16,15,9,7,8,7,11,1,10,10,10,27,22,7,23,22,13,11,10,11,11,12,9,8,8,4,9,12,13,12,3,13,13,16,21,26,24,23,12,10,10,5,10,7,8,5,10,11,13,10,13,13,12,13,15,10,11,14,15,15,17,22,25,26,30,28,27,28,29,28,27,24,26,25,26,22,23,21,17,13,12,8,6,5,3,2,3,1,0,0,0
2022-03-07 15:00:00,0,0,1,1,1,2,4,6,8,10,12,18,27,24,23,32,32,32,30,26,28,26,28,27,23,21,15,12,9,10,9,13,11,10,9,8,14,13,5,12,17,17,35,35,36,33,37,32,25,19,15,8,6,4,3,2,6,5,6,0,2,3,8,7,9,16,18,17,21,18,12,10,9,8,9,7,11,13,16,14,17,18,17,18,16,13,15,17,18,17,18,18,24,27,30,32,27,31,33,30,30,24,29,27,21,23,29,28,21,14,16,10,15,13,8,8,3,2,0,0,0,0
2022-03-07 16:00:00,0,0,1,2,4,7,10,11,15,17,19,25,27,29,28,37,36,34,30,34,33,51,52,46,29,23,18,18,12,12,9,9,8,9,7,9,9,11,5,12,13,13,16,15,12,16,18,17,15,10,35,37,38,33,22,5,7,9,8,0,6,8,6,11,12,32,29,30,32,23,15,10,9,8,8,7,12,4,10,15,14,16,19,15,15,16,20,21,23,29,16,29,37,42,41,37,38,37,42,40,36,37,30,36,35,31,30,27,23,17,17,18,14,13,7,5,1,7,6,2,0,0
2022-03-07 17:00:00,0,0,0,2,3,4,5,4,6,7,12,19,26,27,30,52,54,55,58,61,59,55,49,41,32,24,16,12,11,13,13,16,15,14,12,12,12,13,11,12,15,17,10,12,13,15,17,15,14,12,11,8,7,6,6,2,5,7,6,6,6,7,4,5,9,16,13,13,14,14,11,12,9,6,5,7,8,11,11,14,14,16,16,15,14,13,15,16,16,27,26,24,22,25,27,32,35,35,37,39,38,36,35,27,24,27,28,32,25,15,22,21,18,9,7,4,3,2,2,1,0,0
2022-03-07 18:00:00,1,0,1,1,2,0,10,10,15,18,21,21,31,31,32,33,34,36,38,37,34,31,27,24,20,16,11,9,10,7,16,19,9,11,12,22,22,22,21,23,21,22,23,21,21,33,38,32,28,26,21,13,11,9,10,3,8,13,14,0,0,5,11,15,14,19,19,19,20,28,23,22,13,6,0,6,8,7,11,15,16,18,18,19,17,20,21,24,27,31,35,37,39,40,37,38,36,38,38,41,41,40,37,28,26,24,22,24,21,15,26,13,19,12,10,6,4,2,1,0,0,0
2022-03-07 19:00:00,0,0,2,4,4,4,5,6,7,8,10,18,26,25,26,24,23,20,18,19,17,13,13,16,10,8,8,4,3,3,3,7,9,10,9,6,10,9,8,9,11,11,15,18,11,17,19,15,15,11,9,10,9,6,6,4,3,9,0,3,0,3,10,8,8,13,14,16,17,19,14,17,13,8,7,5,7,8,7,9,9,12,11,14,13,17,19,20,21,26,27,27,27,25,27,41,41,37,38,37,36,35,33,31,26,21,26,26,21,13,18,16,14,10,5,2,1,1,0,0,0,0
2022-03-07 20:00:00,0,0,3,0,2,3,5,4,7,8,7,13,25,26,25,22,20,14,12,13,15,14,10,10,8,7,6,7,7,4,6,9,7,7,9,8,7,7,0,8,9,11,11,11,13,16,15,16,15,13,9,8,7,3,1,2,3,1,1,2,0,2,2,5,7,9,9,11,12,8,10,6,9,9,3,6,8,5,9,9,7,8,8,8,8,7,10,13,16,20,10,11,19,22,24,31,29,29,34,35,39,23,38,35,27,24,23,22,16,10,24,21,16,13,10,6,3,1,0,0,0,0
2022-03-07 21:00:00,1,0,2,0,2,0,5,6,7,9,12,9,12,8,11,15,14,10,11,11,8,10,8,8,7,6,4,3,4,4,4,5,4,5,4,3,4,4,1,5,6,8,6,8,8,9,12,10,9,10,5,5,6,6,3,2,2,0,2,3,0,0,1,5,3,8,10,9,11,12,8,7,5,7,6,5,1,0,3,5,10,8,3,9,8,10,12,10,13,14,15,12,15,20,21,27,25,22,25,27,30,29,26,24,18,18,19,14,10,8,11,10,6,6,3,1,3,2,2,0,0,0
2022-03-07 22:00:00,0,0,1,0,1,1,9,0,4,10,10,13,17,10,17,15,13,11,10,12,9,12,11,10,9,9,8,9,9,3,4,10,10,9,6,7,9,10,9,8,7,6,7,12,14,11,15,10,8,7,6,5,4,2,3,1,3,4,0,3,0,2,0,2,2,5,7,9,8,6,6,5,5,2,2,3,4,5,5,1,9,10,4,9,11,11,10,12,14,15,17,17,20,17,23,31,32,41,42,42,39,35,27,22,22,21,19,15,13,12,13,12,11,7,4,2,2,2,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,0,3,0,2,0,0,3,6,9,8,0,0,8,7,7,5,7,8,9,7,7,6,5,4,3,1,0,1,1,2,0,1,0,0,2,3,2,3,6,7,7,6,4,3,2,3,1,3,2,2,4,7,8,9,5,7,6,8,8,9,6,10,10,11,12,22,23,24,23,25,23,22,19,19,18,16,15,12,12,9,8,6,8,6,5,4,3,2,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,4,0,6,8,8,10,9,10,14,0,15,16,17,16,18,20,24,29,0,32,34,36,31,35,38,37,34,33,33,35,34,25,23,21,16,10,7,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,2,3,3,5,5,8,9,8,8,11,11,12,11,13,19,19,20,21,22,20,21,23,24,14,16,18,15,19,17,16,16,10,7,4,6,2,5,4,5,6,3,4,9,11,3,10,5,9,7,4,3,1,0,0,1,1,0,0,0,1,0,0,2,2,0,2,3,1,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,1,2,3,6,7,8,16,13,17,16,21,27,27,29,34,33,27,35,33,34,33,32,30,29,24,22,20,18,18,11,9,14,13,7,6,3,1,3,5,3,4,4,0,4,2,5,4,4,2,4,3,2,1,1,0,1,1,1,0,0,1,4,1,4,7,8,9,9,3,8,7,5,6,5,6,8,6,6,5,4,2,2,5,4,2,3,4,3,0,2,2,4,4,6,6,9,10,10,12,11,10,11,12,14,14,14,12,8,6,5,4,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,2,1,10,11,14,8,12,18,25,27,28,25,34,34,35,40,44,48,48,49,45,49,49,44,40,49,45,40,42,38,32,31,30,23,14,11,8,5,0,4,5,2,5,7,8,9,12,11,6,7,5,6,4,3,8,9,7,7,11,4,0,1,12,16,19,12,14,17,23,31,24,24,26,18,21,22,10,20,9,14,13,8,7,6,6,6,8,5,4,4,7,3,6,7,13,13,16,24,25,30,24,29,30,33,46,47,47,49,48,21,19,15,15,11,6,5,4,3,1,0,0,0
2022-03-08 08:00:00,1,0,1,3,5,7,10,13,18,21,27,29,32,34,35,33,39,48,49,55,58,54,50,51,47,48,47,46,46,42,42,33,28,23,13,10,7,6,4,3,8,11,16,19,15,18,17,12,11,13,11,12,13,12,18,13,2,3,0,1,0,3,5,10,10,17,22,30,35,31,30,29,31,23,23,17,16,12,8,12,12,10,4,4,5,6,7,0,7,2,2,5,5,6,9,12,16,21,27,30,29,31,33,34,40,44,53,48,37,15,27,24,17,10,7,4,3,1,1,2,1,0
2022-03-08 09:00:00,0,0,0,1,4,5,7,9,12,14,17,19,30,33,33,29,31,35,36,37,37,39,42,39,41,39,37,34,29,24,25,22,20,15,11,10,6,5,4,3,4,3,5,8,10,8,10,10,9,7,5,4,4,4,7,5,2,3,4,3,0,0,3,9,9,14,12,14,17,18,13,14,15,16,19,15,13,9,4,9,8,8,7,1,6,5,5,4,5,4,4,3,6,8,13,23,30,43,54,53,55,56,36,56,62,53,25,27,22,12,9,8,6,4,3,3,0,2,0,0,0,0
2022-03-08 10:00:00,0,0,1,2,2,3,3,7,8,9,12,18,27,29,28,27,26,30,33,32,36,33,32,28,27,23,22,21,19,19,17,13,14,11,6,7,7,6,5,3,6,7,7,0,6,9,8,10,9,10,7,8,8,4,7,7,2,3,4,5,0,0,2,7,9,12,13,15,19,16,12,13,10,12,11,10,8,9,7,10,11,8,11,6,4,5,4,5,8,8,8,6,8,10,15,16,17,18,19,20,23,9,22,23,22,26,22,23,22,17,13,11,8,6,7,3,2,1,0,0,0,0
2022-03-08 11:00:00,0,0,1,2,4,5,6,5,9,11,13,16,20,23,25,31,28,30,24,24,30,28,27,26,25,27,25,20,17,17,10,20,17,13,7,5,3,8,0,9,8,4,9,8,9,10,12,10,10,12,10,8,8,5,3,2,2,3,2,3,1,2,1,5,6,9,10,10,13,11,9,8,9,5,5,7,6,6,5,4,5,2,3,3,5,4,5,2,6,4,0,5,7,7,9,13,12,14,17,17,22,23,23,21,18,16,18,17,13,9,9,6,0,6,5,3,1,1,0,0,0,0
2022-03-08 12:00:00,1,0,1,3,6,9,10,11,10,13,17,20,31,29,29,32,34,31,32,33,30,27,23,25,22,20,16,15,12,10,11,9,8,7,7,6,5,5,3,3,6,6,8,7,3,5,7,6,6,5,7,7,8,6,8,6,2,2,1,4,0,1,5,6,7,12,10,14,15,14,12,11,9,9,7,7,7,6,5,7,2,8,9,8,7,5,8,8,7,2,8,6,11,11,13,17,17,20,23,25,31,21,32,32,33,42,40,36,29,19,16,14,11,10,8,4,2,0,2,1,0,0
2022-03-08 13:00:00,1,2,4,2,4,4,6,8,13,13,16,21,35,36,34,30,30,34,36,37,37,34,31,30,29,26,22,19,17,14,12,11,14,13,10,9,9,12,0,11,10,11,13,8,12,14,13,9,9,11,9,7,9,9,7,5,2,4,5,0,0,1,4,6,6,9,12,13,15,15,12,13,14,15,15,13,8,8,8,10,9,9,9,8,7,6,8,0,10,9,8,11,11,12,15,21,25,28,32,34,34,35,33,33,33,29,18,22,19,12,10,8,6,7,4,5,4,2,1,1,0,0
2022-03-08 14:00:00,0,0,2,1,4,4,6,8,12,15,19,19,20,21,21,23,27,26,24,26,24,30,25,19,18,16,15,13,12,18,16,15,12,8,8,6,9,9,0,10,10,10,15,14,16,20,18,17,11,10,9,7,5,5,4,3,5,5,8,5,3,10,9,13,15,17,15,17,16,15,12,9,13,10,9,7,11,11,13,14,13,11,11,9,9,9,12,0,12,9,13,13,16,16,14,18,21,21,21,17,19,18,17,17,16,17,16,17,19,18,22,18,14,8,6,4,1,1,0,0,0,0
2022-03-08 15:00:00,1,0,3,3,4,5,7,8,10,11,16,22,29,24,31,37,34,33,35,36,37,35,31,26,19,15,13,10,12,15,7,16,15,15,12,13,20,20,3,16,14,17,21,12,10,12,6,11,10,6,5,7,6,7,5,4,2,4,4,3,0,2,4,7,10,12,17,15,17,14,11,10,7,7,8,7,5,5,6,11,9,10,8,10,9,13,16,14,19,18,10,13,19,21,21,28,30,32,24,28,25,25,25,27,26,27,29,26,19,16,15,14,12,9,5,2,3,2,1,1,0,0
2022-03-08 16:00:00,1,2,3,3,5,4,8,8,12,15,18,25,25,28,30,37,35,36,38,38,40,50,44,40,28,24,14,14,11,14,15,15,14,14,11,5,12,9,6,7,8,6,11,23,14,24,26,24,23,14,27,21,7,18,16,3,8,8,9,8,6,8,2,9,12,22,25,23,26,18,14,11,8,7,5,9,9,11,10,10,11,11,10,10,13,9,13,14,15,24,23,20,20,21,26,30,29,28,31,31,43,43,42,36,33,34,35,34,27,16,18,17,17,14,11,7,4,4,2,1,0,0
2022-03-08 17:00:00,0,1,3,2,3,4,4,6,7,8,11,20,34,36,33,40,43,44,42,43,41,36,48,42,29,26,21,18,15,14,16,17,14,16,12,13,16,19,18,17,15,11,13,12,13,18,21,15,18,13,8,6,7,8,8,7,6,6,3,6,7,9,10,13,12,16,18,19,20,29,23,19,15,11,8,6,11,11,11,19,20,20,19,18,19,21,23,24,28,19,20,19,23,26,31,37,36,35,39,42,45,47,45,43,40,48,48,38,25,18,19,16,15,11,10,4,7,4,3,2,1,0
2022-03-08 18:00:00,0,1,2,0,5,2,5,6,10,11,13,20,34,33,35,44,45,44,44,46,45,46,35,28,24,28,15,14,12,13,14,17,15,13,12,14,20,21,18,22,21,21,18,18,20,18,22,19,17,19,17,10,9,8,5,3,4,7,7,5,0,7,6,12,13,16,15,15,20,22,17,15,15,10,12,12,11,11,13,18,26,29,21,29,27,29,28,31,32,36,37,35,38,35,39,47,49,52,53,52,53,39,46,41,37,29,28,29,18,13,19,20,18,13,8,5,4,5,3,1,0,0
2022-03-08 19:00:00,0,0,0,0,1,1,4,5,11,12,12,14,24,30,29,25,20,17,16,17,15,14,13,15,14,10,7,7,7,5,3,6,8,7,9,9,13,12,0,13,18,20,18,18,17,21,25,23,16,16,12,11,6,5,4,3,5,5,3,0,4,7,9,11,10,9,11,13,18,14,10,11,11,11,10,10,11,10,9,12,12,17,19,12,16,14,15,15,19,21,19,19,24,25,24,32,29,33,38,39,36,37,36,32,29,25,26,26,19,16,21,19,17,14,8,3,4,3,1,0,0,0
2022-03-08 20:00:00,0,0,1,1,3,0,5,4,3,4,5,9,18,15,19,18,18,16,14,13,11,11,9,10,9,8,7,5,5,7,0,7,6,6,5,9,15,14,3,7,13,8,10,9,7,15,16,15,14,12,11,6,4,5,3,2,3,0,1,0,2,2,3,4,5,8,11,14,15,12,9,5,8,4,5,4,4,8,5,9,6,11,1,10,12,13,10,8,14,16,10,17,18,20,22,32,27,28,36,38,38,39,35,32,29,24,22,20,15,12,18,15,15,11,5,3,3,4,1,3,0,0
2022-03-08 21:00:00,0,2,0,0,2,3,7,6,9,8,9,16,20,20,24,15,17,15,14,13,12,11,12,9,8,6,5,6,5,7,5,6,0,4,4,4,14,15,6,17,18,11,20,11,13,18,23,19,18,11,11,10,7,5,3,2,3,4,4,3,0,0,4,11,12,13,13,11,13,13,12,11,9,8,6,7,7,6,6,7,8,9,6,11,10,11,9,9,13,14,15,14,14,18,24,25,24,25,27,28,29,27,26,25,22,21,20,16,12,13,13,9,9,9,6,4,4,3,1,0,0,0
2022-03-08 22:00:00,0,0,1,0,1,0,5,3,6,7,8,10,19,21,22,20,16,12,10,13,12,11,10,8,5,3,3,5,3,6,2,7,6,7,6,6,7,4,0,4,6,6,7,8,0,10,11,11,10,9,8,8,7,1,2,1,2,3,5,0,0,2,4,3,2,4,5,7,7,5,7,6,4,9,8,6,7,6,11,12,16,9,15,16,15,14,13,15,15,18,17,16,21,29,32,31,24,30,32,30,29,26,24,21,20,18,21,19,17,11,12,11,10,7,5,3,1,1,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,2,0,4,6,12,7,6,6,0,5,6,7,9,9,8,10,7,6,5,6,5,4,2,4,4,3,0,0,0,0,0,1,3,4,6,5,7,4,5,8,7,4,6,5,3,3,2,4,6,9,7,6,10,10,12,9,11,11,13,11,13,17,20,24,33,34,30,31,33,41,40,39,36,33,28,26,23,17,15,18,16,15,12,9,5,1,1,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
