Unnamed: 0,1_노온사동차고지,2_온신초등학교,3_사들,4_동창골,5_장절리,6_원가학,7_뒷골사거리,8_호봉골,9_무의공이순신장군묘,10_기형도문학관.황용사,11_충현중학교.광휘고등학교.이원익기념관,12_충현고등학교,13_광명시여성회관,14_서면초.안서중.창의경영고,15_설월리마을,16_소하성당,17_갑종주유소,18_수자원공사광명가압장,19_가리대삼거리.소하상업지구,20_소하초중고등학교,21_신촌마을,22_시흥대교,23_금천구청.금천경찰서,24_말미고개.금천소방서,25_금천우체국,26_문성초등학교,27_구로디지털단지역,28_동작상떼빌아파트,29_신대방경남아파트,30_신대방현대아파트,31_보라매공원,32_보라매역.동작세무서,33_강남중학교,34_서울지방병무청앞,35_공군호텔,36_샛강역.앙카라공원,37_진주아파트,38_시범아파트,39_원효대교북단,40_용산전자상가.전자랜드,41_용산전자상가12동,42_용산전자상가19동,43_문배동이안아파트앞,44_남영역,45_숙대입구역,46_갈월동,47_서울스퀘어앞,48_남대문시장.회현역,49_남산3호터널.서울애니메이션센터,50_북창동.남대문시장,51_숭례문(가상),52_숭례문,53_서울역버스환승센터,54_갈월동,55_갈월동4호선숙대입구,56_숙대입구,57_남영역,58_문배동이안아파트앞,59_용산전자상가17동,60_용산전자상가10동,61_용산전자상가.전자랜드,62_원효대교북단,63_시범아파트.대교아파트,64_KBS별관,65_공군호텔,66_서울지방병무청,67_보라매역.동작세무서,68_보라매공원,69_경남아너스빌아파트,70_강남성심병원.대림성모병원,71_서울영림초등학교,72_구로디지털단지역,73_문성초등학교,74_금천우체국,75_말미고개.금천소방서,76_금천구청.금천경찰서,77_시흥사거리.시흥대교,78_신촌마을,79_소하초중고등학교,80_가리대.소하3단지.소하상업지구,81_가리대사거리.소하상업지구,82_수자원공사광명가압장,83_도돌이주유소,84_소하성당,85_설월리마을,86_서면초.안서중.창의경영고,87_광명시여성회관,88_소하2동주민센터.광명동굴길입구,89_충현중학교.광휘고등학교.이원익기념관,90_기형도문학관.황용사,91_이케아.롯데아울렛.광명점,92_코스트코광명점,93_KTX광명역8번출구,94_양지사거리.체육공원,95_뒷골,96_원가학,97_장절리,98_동창골,99_사들,100_온신초등학교앞,101_노온사동차고지
2022-03-18 13:00:00,0,1,0,0,2,2,3,4,5,6,5,9,10,13,12,14,13,15,17,16,23,22,20,20,18,22,10,9,11,13,14,13,13,14,17,12,15,17,19,18,17,15,14,14,7,12,6,6,5,8,0,9,9,9,13,19,19,19,17,18,14,17,15,16,14,14,14,12,11,11,11,17,16,17,18,18,24,24,23,19,14,11,0,20,12,19,14,10,13,10,5,2,2,0,1,2,0,1,0,0,0
2022-03-18 14:00:00,1,2,0,0,3,2,2,5,7,8,32,34,36,13,37,9,14,34,29,26,17,19,24,19,18,18,16,7,16,14,14,13,14,13,15,16,15,17,16,16,14,11,12,10,11,8,6,6,5,10,0,12,14,7,10,15,9,17,8,20,21,26,25,34,33,27,23,21,20,15,16,20,19,15,14,16,18,16,17,16,17,18,0,10,16,14,10,9,8,3,3,2,3,0,1,0,0,4,0,0,0
2022-03-18 15:00:00,0,3,0,0,3,3,3,6,8,11,13,13,16,22,0,11,21,17,19,19,20,17,20,18,17,19,14,15,16,17,16,20,18,16,16,14,8,10,16,16,21,24,21,17,11,8,8,7,9,11,8,15,17,14,16,18,21,22,19,21,19,23,34,38,30,39,37,28,20,19,20,24,21,22,21,18,26,24,23,18,24,25,0,26,9,25,19,10,8,8,4,3,2,0,3,1,1,0,2,0,0
2022-03-18 16:00:00,1,1,1,2,4,5,7,9,14,17,14,25,23,28,25,29,26,25,26,23,27,24,23,20,22,20,12,0,14,13,14,17,13,14,14,13,13,14,12,14,12,14,11,9,9,5,5,6,8,11,7,8,15,14,17,16,17,17,16,20,23,22,28,29,25,21,27,26,20,23,22,30,31,32,29,29,33,29,28,25,24,22,19,23,18,18,15,12,10,9,5,3,2,0,1,1,0,2,0,1,0
2022-03-18 17:00:00,2,4,6,5,11,6,10,12,13,16,16,21,25,26,11,25,26,24,33,35,38,37,31,29,28,26,27,25,26,25,22,22,26,27,27,14,15,16,16,17,15,16,17,13,9,9,4,5,9,17,0,19,24,27,13,28,28,26,25,24,22,28,25,30,31,30,30,31,27,24,27,44,42,41,43,46,50,40,35,31,30,30,28,27,27,26,18,17,16,0,8,8,4,1,3,2,4,3,1,0,0
2022-03-18 18:00:00,2,3,4,4,5,7,10,10,12,18,23,28,24,30,17,18,31,30,28,27,41,33,32,30,26,23,31,26,34,27,24,22,22,22,22,23,24,30,30,30,31,39,36,25,19,13,6,8,14,24,0,25,24,26,23,29,32,32,33,35,38,40,36,46,39,35,38,47,40,37,36,59,59,59,56,57,58,48,39,34,34,25,0,33,32,25,18,13,16,15,11,9,5,3,3,2,0,3,0,1,0
2022-03-18 19:00:00,2,1,0,0,3,2,4,5,11,9,12,13,18,17,18,0,0,18,24,25,27,23,22,22,21,20,18,17,16,14,12,9,21,13,21,19,9,16,14,11,9,13,11,10,7,5,4,3,5,6,0,8,11,13,10,14,13,14,21,26,27,26,30,34,37,34,34,31,24,22,23,49,50,46,47,46,46,40,36,29,30,9,10,15,29,25,17,12,0,11,6,3,1,0,0,0,1,1,0,0,0
2022-03-18 20:00:00,2,1,0,1,1,2,2,7,10,11,12,9,9,8,7,10,9,11,14,15,16,15,14,13,13,12,11,12,11,6,9,9,9,8,8,11,12,9,8,7,8,9,7,7,4,4,2,2,4,6,0,7,10,11,9,11,6,10,11,11,17,20,12,20,17,15,20,21,19,15,15,32,31,28,22,24,22,15,12,15,16,21,20,0,19,17,11,8,3,7,4,3,2,0,0,0,0,1,0,0,0
2022-03-18 21:00:00,1,0,0,0,0,1,4,7,13,16,15,13,14,12,13,8,14,12,21,22,23,22,18,16,12,8,7,4,10,11,10,9,10,1,9,7,9,9,7,9,8,7,5,4,4,3,3,4,4,7,6,4,7,8,7,9,10,12,7,13,12,12,10,22,22,24,20,17,16,15,14,28,27,23,20,20,19,17,15,14,15,16,0,4,12,10,7,5,4,3,5,1,2,0,1,0,1,0,0,0,0
2022-03-18 22:00:00,0,0,0,0,0,0,0,3,5,0,6,7,8,4,0,0,0,9,12,10,12,10,12,10,10,9,16,13,12,8,9,8,9,10,11,16,16,13,11,10,9,8,7,6,4,1,0,1,2,3,0,0,6,7,8,10,12,12,13,12,13,12,14,35,31,28,26,24,20,18,18,31,31,29,29,29,28,23,21,19,17,20,0,16,18,13,10,7,7,6,4,1,1,0,0,0,0,0,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,6,0,7,0,0,9,8,7,6,4,5,7,6,7,7,0,6,0,3,0,4,3,1,0,1,3,0,4,7,8,0,14,11,14,12,11,13,14,13,20,18,18,17,16,15,14,8,34,28,22,20,17,21,13,16,14,12,15,11,5,9,11,8,5,3,0,2,2,2,1,0,0,0,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,0,0,0,1,1,0,2,5,5,6,0,0,5,0,5,6,8,9,5,9,12,13,12,0,14,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,0,1,0,1,0,3,2,0,6,8,10,9,9,8,0,7,10,10,12,10,12,13,15,15,15,14,16,20,17,17,15,16,13,10,7,7,9,5,0,0,7,4,6,5,4,2,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,4,0,0,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,0,0,0,1,0,1,2,0,4,7,8,12,13,0,11,10,12,12,14,13,13,6,13,11,7,6,11,12,13,14,4,11,7,11,7,6,4,6,5,4,4,0,6,7,3,0,1,2,0,1,4,2,0,2,2,0,0,3,5,6,4,5,6,2,6,2,7,7,9,14,17,18,18,9,18,12,0,12,11,10,7,9,7,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 07:00:00,0,0,0,1,1,0,0,2,3,4,4,11,14,17,12,5,18,10,20,21,23,23,22,21,19,22,14,13,10,12,11,7,11,12,13,10,9,10,11,9,8,7,7,0,5,3,3,2,1,2,0,1,2,2,3,4,4,3,3,4,2,5,5,8,9,9,9,11,11,10,11,13,12,11,9,9,13,13,6,5,0,4,0,4,6,3,6,3,0,0,0,1,0,0,1,0,0,0,0,0,0
2022-03-19 08:00:00,0,2,0,0,0,3,0,7,9,5,10,19,26,28,0,18,17,25,25,25,27,26,26,20,20,22,17,16,16,20,18,19,18,20,23,18,16,17,16,5,12,6,11,10,8,10,0,4,2,2,0,4,5,6,0,6,5,4,3,4,0,6,6,8,7,7,10,11,12,10,11,12,13,15,9,8,16,12,11,11,3,5,10,9,6,7,6,5,3,1,0,2,2,0,1,0,0,0,0,1,0
2022-03-19 09:00:00,1,2,3,0,0,3,4,3,6,6,8,18,24,27,0,0,27,27,28,31,36,38,34,29,31,33,16,15,20,20,19,24,26,26,29,20,19,19,18,17,16,15,14,13,12,11,8,5,4,2,0,3,8,9,11,10,6,8,9,10,8,8,8,7,7,8,11,11,13,12,12,15,14,15,13,16,18,18,17,15,7,16,17,0,0,17,14,13,11,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 10:00:00,1,1,0,0,0,2,3,4,5,0,7,11,15,18,21,22,16,22,23,23,27,27,31,31,34,31,19,19,21,21,18,16,17,17,21,18,17,17,16,15,11,5,10,8,7,8,6,5,3,2,0,3,9,9,7,11,13,14,12,7,5,7,7,8,10,11,10,8,8,14,12,17,12,22,12,24,24,20,17,10,0,12,0,0,6,12,11,10,11,7,6,4,1,2,1,0,0,0,0,0,0
2022-03-19 11:00:00,1,0,0,1,0,0,0,4,6,0,10,15,21,15,14,15,14,20,25,23,23,22,25,26,32,31,16,14,13,13,12,12,11,13,13,13,13,16,14,6,14,0,13,10,9,9,7,4,4,4,0,4,7,9,10,12,11,12,12,12,13,13,13,23,17,20,19,15,11,13,13,17,14,15,14,15,26,22,22,21,19,18,0,18,17,15,12,15,13,13,8,5,0,0,0,0,0,0,0,0,0
2022-03-19 12:00:00,1,0,1,1,1,0,2,5,7,7,7,14,18,25,15,0,13,23,22,25,28,24,29,33,33,31,20,21,23,23,25,24,25,16,18,15,17,19,19,19,15,16,16,13,12,13,7,6,9,10,0,6,11,6,12,10,12,13,12,13,11,14,12,18,13,15,13,11,14,12,13,21,21,20,22,24,27,28,16,26,26,10,25,23,20,19,16,14,5,11,5,4,1,0,1,2,0,1,0,0,0
2022-03-19 13:00:00,0,1,1,0,0,2,4,6,7,8,9,15,17,19,16,17,10,18,26,26,27,26,30,25,26,27,22,20,18,19,22,18,19,18,26,25,26,27,17,26,22,21,20,18,12,10,7,7,2,7,0,4,9,6,7,10,10,10,10,12,12,15,13,21,23,22,19,20,19,19,13,19,20,24,23,26,30,26,28,25,26,29,20,15,13,23,18,24,5,23,5,3,1,0,0,0,1,2,0,0,0
2022-03-19 14:00:00,2,0,4,2,0,0,5,7,8,9,15,18,20,14,10,21,22,21,22,21,25,19,24,27,27,18,12,15,16,15,13,17,20,20,23,21,21,23,22,22,23,26,25,23,18,15,12,10,7,10,0,13,13,12,5,17,18,11,9,18,15,17,10,17,19,19,18,19,19,18,19,21,18,20,21,23,21,19,16,16,17,14,12,18,17,16,12,13,0,5,5,0,0,0,4,0,2,0,1,0,0
2022-03-19 15:00:00,0,0,1,1,2,2,5,9,7,5,9,12,13,12,13,14,14,13,17,18,22,21,24,23,26,27,14,11,11,13,14,13,18,16,17,16,13,14,11,14,14,15,13,13,11,8,6,7,9,12,0,12,14,14,8,18,10,15,17,16,22,25,21,23,22,22,24,23,24,19,19,29,33,29,28,29,33,29,24,22,19,22,18,21,20,16,13,15,14,10,5,3,2,0,1,0,0,0,0,0,0
2022-03-19 16:00:00,1,2,0,0,0,2,1,4,6,7,9,16,22,23,12,0,0,25,28,28,36,33,30,29,28,27,10,12,9,15,18,11,16,10,18,16,16,19,18,17,15,16,12,9,10,9,8,4,7,14,10,11,14,16,14,15,14,16,15,19,20,22,19,28,20,19,20,17,21,15,13,23,22,22,21,21,22,20,19,18,15,12,0,13,13,14,11,10,8,0,5,3,1,0,3,2,0,3,0,0,0
2022-03-19 17:00:00,1,1,1,3,4,0,5,6,8,9,10,12,15,16,0,17,15,20,23,23,27,26,24,26,23,24,9,8,7,11,10,11,9,8,12,9,9,10,10,9,10,11,12,6,12,11,4,5,4,13,0,14,16,15,14,15,17,15,18,17,16,16,19,23,22,21,21,22,21,18,17,26,26,27,26,20,26,21,22,23,18,15,9,14,22,17,11,9,8,5,7,5,4,0,1,0,1,2,0,0,0
2022-03-19 18:00:00,0,1,0,0,2,3,0,4,7,12,13,15,22,25,0,0,26,16,14,18,18,14,18,19,20,18,11,9,11,16,7,16,13,11,10,8,9,7,6,6,6,7,5,5,5,3,1,2,2,6,0,8,11,16,7,16,12,11,12,14,15,13,17,24,18,14,18,18,16,16,16,25,26,27,24,22,22,17,18,19,21,23,21,19,22,19,14,9,7,5,5,2,6,0,0,3,0,1,0,0,0
2022-03-19 19:00:00,0,1,0,0,1,3,0,6,12,12,11,11,12,13,12,5,4,18,22,8,21,20,18,20,22,21,10,11,13,11,10,10,8,6,8,7,8,9,8,7,6,9,0,7,5,3,2,3,5,7,0,8,10,11,11,13,13,15,12,14,11,12,11,19,19,17,14,13,11,9,10,24,23,22,19,18,18,17,15,13,18,20,0,8,13,16,13,10,7,6,5,4,0,0,0,0,0,0,0,0,0
2022-03-19 20:00:00,1,0,0,0,1,2,0,2,8,9,6,7,11,11,10,9,11,17,14,16,18,19,15,14,13,11,8,6,11,9,7,9,8,6,9,7,6,4,8,7,8,10,4,9,3,2,2,1,4,5,0,6,8,6,4,8,9,12,6,8,10,11,9,15,12,9,10,9,6,8,12,22,18,19,16,17,17,13,13,14,9,13,12,11,11,9,9,10,6,0,5,3,1,1,0,1,0,0,0,0,0
2022-03-19 21:00:00,0,0,0,0,0,1,1,3,6,15,14,17,14,15,16,0,18,15,24,22,23,19,17,19,14,14,8,8,5,4,5,6,5,4,2,1,5,7,7,6,8,9,8,7,7,5,2,0,3,3,0,0,8,7,8,13,12,9,0,14,14,14,11,16,16,14,14,11,12,7,10,24,21,20,20,18,16,12,10,9,10,10,7,0,8,7,5,4,3,0,4,0,1,0,0,0,0,0,0,0,0
2022-03-19 22:00:00,0,0,0,0,0,0,0,1,7,3,0,5,6,5,0,0,2,8,9,8,7,8,9,8,7,8,9,5,10,8,7,10,11,11,11,10,10,3,7,5,6,7,5,5,4,3,1,1,3,1,0,5,6,5,0,7,6,8,4,5,9,8,11,13,12,15,15,12,13,13,12,33,23,30,29,29,30,17,16,15,16,16,6,12,15,13,10,4,3,1,3,0,1,0,0,0,0,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,8,7,7,7,7,5,4,0,5,6,1,4,3,3,2,0,1,1,3,2,1,0,2,0,1,6,6,7,9,6,0,0,6,8,10,9,10,10,13,8,12,11,4,13,33,31,32,31,30,29,25,24,23,15,24,16,14,22,17,9,4,2,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,1,0,1,0,0,2,0,2,3,5,6,0,0,5,0,6,4,7,5,8,9,11,11,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,0,0,0,1,2,3,0,2,6,6,6,0,0,0,7,6,8,8,7,9,8,11,13,9,2,8,10,11,11,10,0,7,6,4,0,5,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,0,0,0,0,1,1,1,0,2,6,5,7,0,7,4,0,5,8,10,7,8,10,10,10,7,6,7,8,6,6,7,6,7,5,6,5,3,5,3,6,5,3,1,3,2,1,1,2,2,0,1,2,0,2,3,1,0,0,0,2,3,5,7,8,4,4,7,5,8,7,6,7,8,2,8,6,0,4,4,0,0,0,0,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,0,0,0,0,0,1,1,2,1,3,2,5,5,11,0,7,5,6,8,6,9,8,9,8,10,0,5,4,6,7,7,0,9,5,9,0,4,2,5,4,2,0,0,3,1,2,0,1,0,2,2,0,1,2,3,0,0,1,2,1,1,2,4,3,3,0,4,3,4,3,3,5,6,8,7,10,6,6,0,5,1,1,0,0,0,5,4,0,0,1,0,0,1,0,0,2,0,0,0,0,0
2022-03-20 08:00:00,0,1,1,0,0,2,0,4,0,5,8,10,11,12,10,9,0,10,12,16,17,16,13,15,16,15,10,9,9,9,10,10,11,9,10,9,10,7,9,0,8,2,6,6,3,5,3,2,2,3,3,0,2,2,0,0,2,2,0,3,4,2,5,0,5,4,5,4,6,6,5,9,15,17,15,15,16,15,16,16,18,6,15,11,0,11,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-20 09:00:00,0,3,2,0,0,2,1,6,7,2,10,12,15,18,17,12,16,15,16,17,19,21,22,20,20,20,14,15,15,14,14,15,18,18,13,13,10,10,14,13,10,10,5,9,8,7,5,1,0,2,2,1,2,3,2,0,3,4,5,3,6,7,8,9,5,8,9,8,10,10,10,13,14,17,18,19,24,20,19,16,12,11,15,15,8,14,14,12,13,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 10:00:00,1,2,1,0,0,0,0,5,7,0,8,9,12,13,10,14,0,11,14,15,19,18,19,19,22,23,15,15,17,18,18,16,18,17,17,14,13,15,10,11,11,5,13,9,7,5,3,2,0,2,2,3,5,7,6,8,9,10,8,7,2,9,7,3,8,7,7,6,7,7,7,12,13,15,13,16,21,22,19,18,7,9,16,7,6,11,8,6,5,0,2,0,0,0,0,0,0,0,0,0,0
2022-03-20 11:00:00,2,0,0,0,0,0,1,4,5,4,10,12,13,14,15,0,6,14,16,17,17,17,20,13,17,18,9,8,8,10,10,12,13,15,18,14,12,0,13,13,12,12,10,8,12,10,5,6,2,0,0,0,5,5,6,7,2,7,4,5,6,11,9,11,11,15,15,16,13,10,12,11,12,15,16,19,19,12,17,12,11,5,4,3,7,6,9,11,3,10,5,4,0,1,0,0,0,0,0,0,0
2022-03-20 12:00:00,0,1,0,0,0,2,3,3,8,10,12,15,17,21,22,14,21,21,22,25,29,28,25,24,21,22,18,16,20,26,31,26,28,27,26,17,23,24,20,19,17,16,19,13,11,3,4,2,3,4,4,2,9,8,8,10,11,9,10,14,9,15,15,15,14,13,14,10,11,11,9,18,16,17,12,16,19,16,20,18,9,19,0,16,15,17,16,13,0,12,7,7,6,0,1,0,0,0,0,1,0
2022-03-20 13:00:00,0,1,0,0,1,2,2,4,5,6,12,18,23,21,17,24,21,26,26,25,31,29,30,29,28,28,22,10,18,23,25,21,21,16,24,21,19,16,18,18,16,17,17,9,12,9,7,4,5,1,1,0,6,0,1,8,4,10,9,10,4,5,7,15,15,14,17,17,15,15,14,17,17,19,22,23,24,26,25,23,11,24,23,22,11,19,15,14,7,12,6,3,7,1,6,5,4,4,2,1,0
2022-03-20 14:00:00,0,3,0,2,2,1,4,10,9,8,10,15,15,17,17,0,0,16,22,23,24,23,25,30,30,29,13,13,14,17,20,23,25,24,20,18,18,14,16,17,16,6,14,16,9,3,7,6,10,12,12,13,8,9,0,11,12,13,12,14,13,10,15,18,13,19,20,19,19,19,17,22,23,24,23,22,30,27,24,21,16,22,17,16,17,15,13,14,15,12,5,3,3,0,2,0,1,0,0,0,0
2022-03-20 15:00:00,4,0,0,3,0,1,1,8,10,12,15,20,22,23,24,23,18,24,25,20,29,30,29,22,25,26,14,15,9,16,17,17,17,15,14,12,14,15,12,10,9,8,0,8,9,8,6,6,4,9,9,0,13,14,11,13,0,13,10,10,12,15,11,18,17,16,14,13,12,12,13,16,20,20,21,21,28,27,26,25,28,29,12,0,28,23,19,14,14,4,5,2,2,1,1,0,0,0,0,0,0
2022-03-20 16:00:00,0,2,0,0,0,1,3,4,7,8,10,14,14,16,14,14,0,13,17,19,20,19,22,22,23,21,11,11,9,15,12,12,14,12,14,13,15,17,16,9,15,16,15,13,5,10,8,2,5,4,4,1,10,10,12,15,16,14,12,18,11,14,17,21,17,16,20,20,20,20,19,23,19,19,18,19,22,23,21,22,21,0,19,18,12,15,10,7,5,2,3,2,1,0,0,0,0,0,0,0,0
2022-03-20 17:00:00,0,0,0,1,2,5,0,8,10,9,10,13,14,16,0,18,13,14,18,22,20,23,21,23,22,20,15,15,14,17,18,20,19,21,21,18,10,11,13,11,12,12,10,7,5,4,1,0,5,6,6,5,8,12,14,15,18,11,12,19,21,22,22,27,21,20,23,24,21,20,21,33,30,32,30,31,34,27,27,25,24,23,0,0,21,17,17,14,12,2,5,1,2,0,0,0,0,1,0,0,0
2022-03-20 18:00:00,1,0,0,2,3,3,2,2,9,8,11,15,13,14,0,16,17,14,19,20,22,21,18,16,20,19,13,13,14,12,12,10,8,9,11,10,8,7,11,10,14,15,14,9,6,5,3,4,8,13,13,4,12,11,0,13,14,11,0,15,15,11,9,17,18,13,15,14,14,8,9,25,25,26,25,23,18,14,12,8,7,0,7,0,7,22,19,17,0,14,6,4,1,0,0,1,0,2,0,0,0
2022-03-20 19:00:00,0,0,0,0,1,1,2,3,7,5,0,8,9,10,11,0,0,11,17,16,14,13,15,15,13,13,7,9,7,8,6,8,6,5,5,6,5,6,4,6,8,7,6,4,3,2,1,4,3,8,8,10,15,16,17,17,12,14,16,10,0,18,13,16,13,17,15,14,14,14,13,21,18,24,22,20,23,16,13,14,14,13,12,13,11,10,9,6,4,0,3,0,2,1,1,0,0,0,0,0,0
2022-03-20 20:00:00,0,0,0,1,0,2,0,4,7,10,5,11,13,11,0,11,0,11,12,13,17,16,15,8,15,13,4,0,4,5,4,8,9,0,7,6,5,0,4,4,4,5,3,0,2,1,1,3,7,7,7,4,10,11,3,9,10,9,0,10,8,9,16,18,19,17,16,15,14,12,5,24,23,24,23,22,27,18,16,13,13,15,9,0,14,13,9,4,0,1,2,1,0,0,0,0,0,0,0,0,0
2022-03-20 21:00:00,0,0,0,0,0,0,0,4,9,13,12,13,14,15,0,0,16,16,19,21,19,17,16,15,14,13,8,6,4,5,6,7,6,5,5,6,6,5,4,3,4,4,3,3,2,1,0,3,2,4,4,5,12,7,14,17,11,19,6,20,11,13,19,22,21,19,19,17,15,12,11,24,22,21,19,18,24,16,15,12,14,16,17,0,16,13,10,4,3,0,4,3,2,0,4,0,3,0,0,0,0
2022-03-20 22:00:00,0,0,0,0,0,0,0,1,7,0,4,8,0,5,0,0,0,9,11,6,13,6,12,6,10,9,6,5,6,7,0,5,6,4,5,7,8,0,6,5,7,0,6,2,5,4,2,1,2,2,2,3,4,5,6,7,7,0,5,8,9,11,14,18,17,16,21,17,16,15,14,22,19,18,14,19,13,10,9,10,10,14,0,0,0,5,12,4,0,0,3,2,2,0,0,0,0,1,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,5,0,4,4,5,0,0,4,0,3,0,5,4,0,2,0,1,0,1,1,3,3,0,10,12,0,8,11,0,0,13,4,14,11,13,12,0,12,0,11,14,12,17,14,15,14,12,20,17,12,11,11,11,0,6,10,9,7,3,0,0,1,0,1,0,0,0,0,0,0,0,0
