Unnamed: 0,1_성북생태체험관,2_정릉초교,3_정릉동풍림상가앞,4_정릉동풍림아파트.청소년문화의집,5_북한산보국문역2번출구,6_성북청수도서관.정릉4동성당,7_정릉시장입구,8_정릉우체국앞,9_정릉입구,10_아리랑고개.아리랑시네미디어센터,11_돈암2동주민센터입구.흥천사,12_성신여대입구역,13_돈암시장입구,14_성북구청.성북경찰서,15_보문역,16_보문동성당,17_보문동주민센터,18_신설동로터리,19_동묘앞,20_동묘역.롯데캐슬천지인,21_숭인1동주민센터.창신역4번출구,22_보문역,23_성북구청.성북경찰서,24_돈암시장입구,25_성신여대입구역,26_돈암2동주민센터입구.흥천사,27_아리랑고개.아리랑시네미디어센터,28_정릉입구,29_정릉우체국앞,30_정릉시장입구,31_성북청수도서관.정릉4동성당,32_북한산보국문역1번출구,33_정릉대림아파트.청소년문화의집,34_정릉동풍림상가앞,35_풍림아파트삼거리,36_정릉초교,37_성북생태체험관
2022-04-03 17:00:00,4,12,19,21,15,6,10,10,16,17,14,15,7,8,8,6,9,10,11,12,11,12,9,11,16,18,14,17,14,18,21,30,28,21,15,3,0
2022-04-03 18:00:00,5,4,9,7,8,8,8,9,11,17,18,13,12,6,6,4,4,9,12,14,9,16,15,18,23,24,20,21,17,17,16,23,17,13,9,1,0
2022-04-03 19:00:00,2,3,5,4,6,2,9,8,9,7,6,5,6,4,6,5,3,6,7,8,8,9,10,19,19,17,17,16,17,16,17,25,15,10,12,2,0
2022-04-03 20:00:00,2,1,3,4,4,6,6,5,6,6,6,6,11,11,10,7,7,6,5,9,8,9,8,12,16,13,16,14,11,11,9,16,12,8,6,2,0
2022-04-03 21:00:00,0,0,1,2,0,2,4,6,0,5,6,5,6,5,4,3,1,3,1,2,7,3,4,12,14,8,12,10,11,14,15,21,13,11,8,1,0
2022-04-03 22:00:00,0,1,2,2,1,2,4,3,4,4,2,5,10,6,8,3,5,4,4,4,5,5,7,11,21,24,21,19,16,16,15,20,16,12,11,3,0
2022-04-03 23:00:00,0,0,1,0,2,3,5,6,5,7,7,4,11,12,12,11,10,12,6,4,4,9,8,14,16,14,14,16,14,13,11,16,8,6,4,3,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,3,10,10,9,8,9,11,12,13,10,7,12,9,8,9,5,3,6,14,13,12,10,8,7,6,0,5,4,2,1,0,0,0,0,0,0
2022-04-04 06:00:00,1,7,18,14,9,9,11,12,12,18,20,11,10,8,7,8,7,4,2,5,2,4,4,2,3,4,3,4,3,2,3,4,3,0,1,0,0
2022-04-04 07:00:00,4,19,36,40,19,19,26,30,26,39,37,24,23,18,13,15,17,6,3,4,10,10,5,3,5,5,6,6,5,5,4,9,5,5,2,2,0
2022-04-04 08:00:00,2,11,21,25,20,22,25,28,28,39,35,22,20,22,27,22,13,8,6,4,8,14,5,4,5,8,8,7,4,7,7,16,41,39,35,4,0
2022-04-04 09:00:00,3,10,15,19,12,11,13,14,15,20,20,16,15,14,13,11,12,8,6,5,5,7,6,6,7,6,6,5,4,7,5,11,9,6,5,1,0
2022-04-04 10:00:00,3,8,18,17,17,16,21,21,24,24,17,14,9,9,8,7,6,4,4,4,5,7,8,12,13,12,10,6,8,6,7,5,4,5,3,2,0
2022-04-04 11:00:00,1,9,17,19,10,14,13,16,18,20,21,18,12,9,5,8,7,8,5,6,6,7,9,9,14,13,14,15,14,14,13,16,14,7,5,2,1
2022-04-04 12:00:00,3,6,12,16,13,14,16,17,14,19,17,14,10,9,8,7,7,5,5,9,10,11,13,14,16,16,14,13,17,23,25,24,20,12,11,2,0
2022-04-04 13:00:00,2,7,11,10,8,10,12,11,14,19,19,16,10,11,10,8,7,5,4,6,7,6,7,10,10,11,10,10,8,11,10,18,15,10,9,3,0
2022-04-04 14:00:00,2,7,10,11,9,10,11,11,11,10,10,9,5,4,5,4,4,4,6,5,5,6,10,16,15,10,14,12,10,9,11,16,14,12,8,5,0
2022-04-04 15:00:00,3,4,9,11,10,12,13,12,12,12,11,7,7,6,5,5,5,6,5,8,5,6,17,19,23,26,24,22,15,21,23,29,23,16,13,3,0
2022-04-04 16:00:00,3,11,14,21,21,21,20,17,16,13,16,11,7,7,10,9,8,9,9,16,13,11,15,20,21,19,18,21,20,23,24,29,21,15,10,3,0
2022-04-04 17:00:00,4,5,11,14,11,10,10,12,12,11,11,12,11,11,8,6,8,7,9,12,22,26,29,26,26,27,24,20,24,24,30,47,38,27,17,5,0
2022-04-04 18:00:00,1,4,9,11,10,12,10,15,17,18,18,14,9,7,9,7,7,9,10,13,13,16,19,23,29,26,22,20,25,28,32,50,37,27,15,2,0
2022-04-04 19:00:00,1,3,5,8,7,6,7,8,8,9,8,7,8,10,5,8,8,8,14,22,20,24,19,23,33,31,20,23,26,29,30,53,40,28,19,6,0
2022-04-04 20:00:00,0,3,4,5,5,0,7,9,8,10,9,7,6,5,4,8,3,7,11,13,13,14,13,18,21,22,19,18,15,18,17,23,18,14,10,4,0
2022-04-04 21:00:00,0,2,3,0,1,2,4,3,5,5,0,4,6,5,4,3,3,4,5,7,6,9,8,16,20,17,14,15,14,17,17,24,18,13,9,2,0
2022-04-04 22:00:00,0,1,3,4,0,2,5,7,6,8,8,11,17,15,10,6,4,7,6,7,7,7,8,13,20,21,19,18,19,18,16,19,16,14,7,2,0
2022-04-04 23:00:00,0,0,2,1,2,4,5,6,7,7,5,6,5,6,5,6,7,7,5,5,6,8,6,12,16,15,10,10,12,11,11,23,17,13,10,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,2,7,8,7,9,8,11,10,9,8,7,10,6,4,7,5,2,5,11,12,11,10,2,10,8,8,7,4,2,0,1,0,0,0,0,0
2022-04-05 06:00:00,2,7,17,22,6,7,8,12,13,14,13,7,6,8,7,7,6,5,3,4,5,4,6,0,6,5,2,4,4,4,3,2,1,0,0,0,0
2022-04-05 07:00:00,5,24,34,38,19,24,27,27,34,49,41,30,28,22,15,14,13,5,3,2,9,11,4,6,5,5,6,7,6,7,5,7,4,3,2,0,0
2022-04-05 08:00:00,3,11,26,34,17,18,23,28,31,47,41,25,22,21,17,16,16,6,7,5,9,10,6,5,7,8,8,7,5,9,10,15,26,25,23,6,0
2022-04-05 09:00:00,1,12,23,24,14,15,14,14,13,18,18,15,13,13,12,13,12,5,5,5,5,6,7,6,7,6,8,12,12,8,5,9,4,6,4,2,0
2022-04-05 10:00:00,2,7,19,23,17,16,17,18,17,19,18,14,11,11,7,7,6,3,2,4,4,5,6,6,7,8,7,7,6,9,8,10,8,8,7,4,0
2022-04-05 11:00:00,2,7,12,15,13,10,14,14,14,15,14,9,11,8,6,8,7,7,5,7,10,8,10,9,15,14,13,10,11,15,17,19,12,9,5,1,0
2022-04-05 12:00:00,2,6,10,11,9,10,12,13,14,17,16,11,11,7,4,5,2,3,4,11,13,16,13,13,15,14,13,14,12,14,15,18,17,13,8,3,0
2022-04-05 13:00:00,1,9,11,14,12,9,9,10,11,15,13,9,6,4,5,6,4,4,4,5,7,8,10,15,15,14,14,8,11,11,12,15,15,11,7,3,0
2022-04-05 14:00:00,2,7,9,11,11,12,11,10,12,12,13,10,9,6,9,5,4,5,6,10,11,11,11,12,13,12,12,12,9,21,20,22,20,20,16,5,0
2022-04-05 15:00:00,1,6,8,11,9,13,9,11,11,14,14,10,13,9,7,4,9,6,8,7,7,7,9,11,18,14,17,17,14,17,19,24,18,13,5,3,0
2022-04-05 16:00:00,4,12,19,20,18,12,16,14,15,18,17,11,11,10,9,7,7,8,11,10,11,17,19,20,22,21,19,19,16,24,22,28,20,15,12,6,0
2022-04-05 17:00:00,1,6,12,16,13,9,14,15,14,14,14,10,10,8,7,5,7,5,10,12,14,15,17,20,22,19,18,18,21,25,28,37,27,16,11,2,0
2022-04-05 18:00:00,1,5,8,11,11,11,15,19,21,18,17,9,10,7,6,5,6,14,14,18,21,22,25,23,38,31,30,23,25,37,36,50,35,18,14,3,0
2022-04-05 19:00:00,1,1,3,3,5,6,7,10,11,12,11,8,6,5,6,5,4,6,16,16,17,18,22,25,41,39,21,21,30,29,32,44,38,16,13,5,0
2022-04-05 20:00:00,0,1,2,4,4,3,4,8,10,8,9,9,9,6,4,4,2,4,6,10,6,8,10,15,23,23,17,15,16,18,18,27,23,17,13,3,0
2022-04-05 21:00:00,0,1,4,5,4,7,6,7,9,3,7,8,9,8,9,7,5,6,6,10,10,9,8,17,29,28,23,23,18,18,18,24,18,15,10,3,0
2022-04-05 22:00:00,0,2,2,2,2,3,3,5,7,5,4,7,9,8,6,7,6,5,8,11,9,9,10,23,33,32,29,27,24,28,32,40,29,27,16,4,0
2022-04-05 23:00:00,0,0,1,1,2,4,7,8,7,6,8,7,7,6,6,4,7,6,6,9,10,13,12,20,17,8,14,13,12,12,13,23,20,14,9,2,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,1,5,7,8,7,9,10,12,13,14,8,9,12,9,9,11,9,3,4,14,12,10,2,3,9,8,7,4,3,1,0,0,0,0,0,0,0
2022-04-06 06:00:00,1,5,16,19,8,8,10,13,15,21,21,15,8,13,11,9,9,5,3,6,5,5,11,10,9,8,2,7,4,3,2,2,1,1,0,0,0
2022-04-06 07:00:00,4,16,30,35,14,16,20,27,26,34,35,22,19,15,11,11,12,4,3,3,4,6,4,2,4,6,6,5,4,5,3,5,3,2,2,2,0
2022-04-06 08:00:00,3,11,27,31,18,22,26,30,31,40,34,28,24,24,20,18,14,10,8,5,6,16,7,7,7,7,9,7,7,9,11,17,29,31,28,4,0
2022-04-06 09:00:00,4,8,19,21,16,14,14,19,20,21,24,13,12,12,12,10,8,6,4,4,7,6,7,5,7,7,8,9,8,7,6,9,8,5,3,3,0
2022-04-06 10:00:00,1,6,14,14,13,13,13,14,14,19,16,12,9,6,8,9,7,4,4,5,6,7,8,9,11,12,6,6,6,8,6,9,8,5,3,1,0
2022-04-06 11:00:00,2,4,9,10,7,8,9,12,12,18,19,15,15,14,12,9,7,4,3,4,7,6,8,9,13,0,13,12,12,15,15,18,13,11,8,3,0
2022-04-06 12:00:00,1,4,6,9,9,10,10,12,13,13,13,10,8,8,8,9,9,7,6,7,7,9,10,15,18,19,17,17,15,13,15,17,14,14,13,10,0
2022-04-06 13:00:00,3,11,14,13,10,9,8,9,10,14,14,12,9,8,7,6,5,4,5,8,8,7,12,11,14,15,13,12,10,12,11,13,10,11,10,3,0
2022-04-06 14:00:00,3,7,14,17,13,14,11,13,14,14,14,11,7,6,4,7,7,5,5,11,10,7,11,10,14,16,17,15,10,14,14,14,11,8,6,2,0
2022-04-06 15:00:00,3,6,9,11,9,10,13,15,12,13,12,12,9,8,7,7,8,8,7,9,7,9,10,15,22,19,16,15,14,43,42,48,33,25,17,4,0
2022-04-06 16:00:00,6,10,17,25,24,26,29,23,24,20,14,11,12,10,9,7,8,11,12,11,10,11,11,15,24,20,13,14,19,22,25,35,29,16,11,3,0
2022-04-06 17:00:00,2,7,12,13,12,14,14,16,19,17,14,9,9,10,8,8,8,5,8,16,15,17,15,21,23,26,23,21,21,21,26,37,33,25,17,5,0
2022-04-06 18:00:00,0,5,8,12,10,8,13,18,18,23,19,14,15,13,11,10,7,10,11,16,24,21,20,24,32,33,26,23,26,31,30,49,40,26,17,3,0
2022-04-06 19:00:00,1,2,5,8,7,8,9,10,11,13,12,11,5,6,6,4,5,8,7,12,10,12,16,16,24,24,27,31,24,20,23,36,34,20,15,6,0
2022-04-06 20:00:00,0,2,4,5,4,6,6,7,7,8,4,7,6,6,4,7,5,5,6,8,8,8,9,22,29,30,25,24,14,14,17,37,25,16,13,3,0
2022-04-06 21:00:00,0,1,3,2,6,6,6,11,12,9,8,7,10,4,11,8,6,8,10,9,9,12,12,16,22,19,18,22,22,28,22,29,20,16,8,1,0
2022-04-06 22:00:00,0,2,1,3,3,1,4,9,10,8,8,9,10,10,8,7,6,6,10,14,13,9,9,14,23,25,20,18,17,20,22,30,22,16,8,4,0
2022-04-06 23:00:00,0,1,1,2,4,4,5,6,7,7,6,6,7,6,8,9,8,10,5,7,7,12,5,16,22,17,15,14,14,11,9,18,12,11,7,5,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,1,2,8,9,9,10,9,14,8,17,12,18,16,13,6,7,12,4,3,13,13,11,5,9,8,7,8,6,5,1,1,0,0,0,0,0,0
2022-04-07 06:00:00,1,4,11,17,7,10,12,14,11,17,15,8,7,9,5,7,8,4,3,5,4,2,2,2,3,4,2,3,2,2,0,2,0,1,0,0,0
2022-04-07 07:00:00,4,20,36,39,31,24,29,32,33,43,41,22,18,20,13,13,13,4,3,5,8,7,4,6,5,6,6,6,2,4,2,7,5,3,0,0,0
2022-04-07 08:00:00,3,9,19,29,16,14,19,23,27,41,36,22,19,19,15,15,15,9,6,4,8,18,9,8,8,7,7,7,7,8,7,18,26,32,26,8,0
2022-04-07 09:00:00,5,9,20,26,15,17,16,21,22,22,20,17,14,12,14,13,10,5,3,4,8,7,8,6,8,7,9,4,5,8,6,8,7,5,4,3,2
2022-04-07 10:00:00,2,7,14,15,11,13,13,16,19,18,19,13,8,8,3,7,7,2,2,5,4,6,6,6,11,11,14,16,13,12,10,15,11,10,8,3,0
2022-04-07 11:00:00,3,7,12,14,10,13,14,14,17,17,16,12,9,10,11,8,7,7,5,7,8,9,10,13,18,12,11,9,10,15,13,17,13,8,7,1,0
2022-04-07 12:00:00,4,8,12,12,12,11,12,13,13,13,15,13,11,9,8,7,6,7,8,9,9,10,13,16,15,14,13,10,14,16,15,18,14,11,8,3,0
2022-04-07 13:00:00,1,4,9,11,8,7,9,11,10,12,12,11,9,7,6,6,7,5,7,7,8,7,11,12,15,10,13,12,10,18,18,19,17,13,11,3,0
2022-04-07 14:00:00,2,13,16,15,14,11,9,11,16,12,12,9,7,7,6,6,7,5,4,7,7,6,5,8,11,7,13,13,13,16,17,19,15,13,10,5,0
2022-04-07 15:00:00,1,4,9,12,8,11,14,15,14,12,13,10,8,5,5,6,6,5,7,6,6,7,8,11,16,17,17,18,16,22,25,32,28,21,11,2,0
2022-04-07 16:00:00,2,7,11,16,13,12,15,15,19,16,13,11,8,7,5,4,6,7,7,10,11,14,16,17,19,18,19,19,19,21,25,35,20,13,11,4,0
2022-04-07 17:00:00,4,5,11,12,12,13,10,12,12,13,12,9,10,11,10,9,6,6,7,11,13,13,18,19,25,22,21,21,24,27,30,40,35,25,18,6,0
2022-04-07 18:00:00,2,7,8,14,11,12,16,13,17,17,16,12,10,11,10,8,6,7,12,18,21,19,19,19,30,29,25,29,26,28,33,44,35,25,16,7,0
2022-04-07 19:00:00,1,3,5,5,6,7,10,12,11,13,12,9,7,9,8,7,5,6,7,10,11,22,21,25,27,26,19,20,18,23,23,41,29,20,13,5,0
2022-04-07 20:00:00,1,3,5,6,5,4,7,8,10,11,10,6,9,5,5,5,6,4,5,8,11,11,11,17,19,21,15,16,21,22,28,34,23,21,10,4,0
2022-04-07 21:00:00,0,1,2,5,6,6,4,7,8,6,7,5,7,6,8,9,7,7,9,7,6,6,11,15,25,24,21,20,17,19,22,33,23,17,10,3,0
2022-04-07 22:00:00,0,2,1,3,1,0,4,5,5,4,6,7,10,10,8,10,8,5,8,10,11,11,11,14,21,24,22,20,20,21,20,25,22,16,12,2,0
2022-04-07 23:00:00,0,0,1,2,3,4,9,9,4,5,8,8,6,9,7,6,4,7,7,8,8,9,8,13,15,18,13,10,9,10,11,15,15,12,11,1,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,3,9,10,9,10,9,14,10,13,10,7,13,10,9,4,8,2,5,11,11,1,10,9,10,9,0,5,4,2,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,4,13,17,6,7,10,15,11,21,18,8,6,5,7,8,6,4,2,2,1,2,3,2,3,4,5,1,2,2,1,1,1,0,0,0,0
2022-04-08 07:00:00,6,16,31,35,26,17,20,22,25,36,34,24,23,19,13,16,15,4,2,3,8,8,5,4,5,5,3,4,3,4,3,6,5,4,3,1,0
2022-04-08 08:00:00,3,11,27,32,19,22,26,27,28,37,38,26,25,23,20,16,16,9,7,7,6,22,6,6,8,4,8,7,7,10,8,22,35,37,35,7,0
2022-04-08 09:00:00,1,9,17,19,15,14,16,15,16,18,17,13,10,7,8,9,11,7,5,4,5,7,6,5,8,7,7,5,5,7,8,11,7,5,3,1,0
2022-04-08 10:00:00,3,11,20,23,16,19,20,23,20,22,19,18,19,14,9,9,9,8,3,3,4,4,9,7,9,4,10,8,10,9,8,10,8,6,4,2,0
2022-04-08 11:00:00,2,9,14,15,9,10,11,14,15,16,15,10,9,10,10,7,8,6,3,11,11,10,12,14,15,16,16,15,11,15,14,17,13,10,7,1,0
2022-04-08 12:00:00,1,5,10,19,11,9,10,11,15,17,18,10,12,5,9,8,8,6,5,11,13,11,14,16,14,13,12,10,10,19,21,25,20,13,8,4,0
2022-04-08 13:00:00,1,9,11,13,9,10,7,9,11,11,8,8,8,9,7,6,4,5,5,7,8,7,11,11,16,15,12,13,11,12,13,17,16,11,7,4,0
2022-04-08 14:00:00,4,11,17,18,13,13,14,13,16,17,15,12,12,11,9,9,10,8,11,13,13,12,13,12,13,14,13,12,10,26,30,41,34,24,14,3,0
2022-04-08 15:00:00,2,5,9,11,16,19,19,20,12,21,18,12,12,11,10,11,12,8,8,9,13,12,13,17,28,27,18,17,18,21,23,27,21,16,13,5,0
2022-04-08 16:00:00,5,7,13,16,15,14,12,17,16,16,15,13,17,13,10,11,9,9,13,14,18,19,16,16,19,25,17,22,21,24,22,38,30,21,14,4,0
2022-04-08 17:00:00,5,13,20,23,18,13,12,15,16,16,16,11,14,14,12,11,11,8,9,16,20,21,18,18,19,19,18,17,18,20,23,28,23,16,15,4,0
2022-04-08 18:00:00,0,6,11,17,12,14,19,16,17,21,25,16,14,17,17,10,12,9,9,13,14,18,22,20,27,26,21,23,26,33,34,53,40,21,13,3,0
2022-04-08 19:00:00,1,3,12,15,11,12,15,14,12,13,12,8,7,10,6,7,3,8,8,19,25,29,24,23,28,26,16,23,25,28,32,49,43,26,18,5,0
2022-04-08 20:00:00,0,1,4,4,6,5,6,7,14,15,14,14,10,8,7,5,5,5,3,7,11,11,10,15,22,21,21,20,18,20,23,26,19,13,10,4,0
2022-04-08 21:00:00,0,1,2,6,2,2,4,6,4,5,9,6,7,4,6,6,5,4,6,8,7,10,10,18,26,25,23,24,27,33,36,38,29,17,10,3,0
2022-04-08 22:00:00,0,3,4,3,4,0,9,5,8,8,8,8,9,8,9,7,7,8,8,10,11,12,10,15,19,23,22,19,18,22,21,31,22,22,16,3,0
2022-04-08 23:00:00,0,0,1,2,3,2,4,7,8,6,5,7,7,6,6,7,8,7,8,9,8,11,12,21,24,22,19,16,15,17,16,16,14,13,9,2,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,1,4,5,4,5,5,7,6,9,9,5,7,6,5,2,5,2,2,3,4,0,4,2,3,4,5,0,4,5,2,0,1,0,0,0,0
2022-04-09 06:00:00,0,3,6,7,4,4,5,7,6,7,7,5,1,3,4,2,3,1,2,2,2,1,2,6,2,0,0,1,5,1,0,2,1,0,0,0,0
2022-04-09 07:00:00,1,3,7,9,5,6,9,10,8,11,10,8,6,9,4,6,5,4,1,3,2,2,2,3,3,4,5,6,4,2,3,4,3,2,1,2,0
2022-04-09 08:00:00,1,6,14,18,13,14,20,23,24,21,20,16,13,8,8,9,11,8,6,6,4,5,6,6,5,6,6,7,6,6,5,7,7,5,4,1,0
2022-04-09 09:00:00,2,8,17,21,15,18,13,17,16,21,19,13,9,7,8,7,5,6,3,5,6,6,7,9,7,8,8,7,6,8,9,13,10,2,0,1,0
2022-04-09 10:00:00,2,12,24,22,15,19,18,20,21,23,18,16,11,10,11,13,10,7,5,7,8,8,6,10,12,13,12,11,10,10,10,14,15,13,11,8,0
2022-04-09 11:00:00,2,11,16,26,15,17,20,21,22,22,26,20,19,16,15,14,16,7,7,6,6,8,8,11,16,16,16,16,18,23,23,30,28,25,19,8,0
2022-04-09 12:00:00,4,12,22,26,24,24,22,23,25,27,25,13,13,16,15,9,12,16,15,10,11,12,9,11,20,20,17,14,15,21,23,27,23,14,9,5,0
2022-04-09 13:00:00,2,8,21,24,15,15,18,21,23,20,20,23,15,12,15,9,9,12,11,14,15,18,17,14,16,18,16,15,11,19,18,20,17,17,14,4,0
2022-04-09 14:00:00,3,9,15,18,15,17,18,21,20,22,21,12,10,8,8,8,9,7,8,17,19,14,19,25,29,27,29,23,19,24,24,26,23,20,18,10,0
2022-04-09 15:00:00,4,11,13,14,12,11,15,18,19,21,20,14,9,8,10,10,10,5,7,10,12,16,16,21,26,27,22,19,22,25,26,29,28,19,16,7,0
2022-04-09 16:00:00,4,6,8,15,11,12,13,16,18,19,19,18,14,16,16,11,11,12,10,19,20,20,18,25,30,29,31,28,25,25,24,25,21,15,12,7,0
2022-04-09 17:00:00,1,7,13,15,13,10,10,14,16,16,15,12,8,6,6,6,2,8,14,24,28,27,24,24,31,28,23,24,22,29,29,36,30,21,14,6,0
2022-04-09 18:00:00,4,9,11,23,23,20,20,15,18,21,17,15,10,9,7,5,5,12,9,11,12,15,18,24,27,27,24,21,22,21,18,26,20,15,9,4,1
2022-04-09 19:00:00,4,1,2,8,5,7,12,11,9,14,13,10,6,7,5,3,5,6,8,9,9,10,8,13,20,21,26,20,22,23,23,32,27,18,11,6,0
2022-04-09 20:00:00,1,2,3,4,2,5,7,9,11,12,8,8,4,3,2,2,2,4,4,8,11,11,9,17,22,22,20,16,15,22,19,24,20,14,8,3,0
2022-04-09 21:00:00,0,0,2,3,2,4,3,4,5,4,6,9,6,5,4,5,3,4,5,6,7,6,7,16,24,24,19,27,25,25,24,26,19,14,9,1,0
2022-04-09 22:00:00,0,2,2,5,4,3,4,7,6,5,6,6,10,9,7,4,4,4,3,6,6,8,10,22,34,36,32,31,31,24,26,31,23,20,19,4,0
2022-04-09 23:00:00,0,0,1,2,1,2,3,2,2,4,2,2,4,5,4,5,6,6,5,8,6,16,14,20,21,19,17,16,9,13,10,16,11,12,8,2,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
