Unnamed: 0,1_송추반석전원교회,2_부곡1리마을회관,3_장골부대앞,4_장냇말,5_부곡2리.청담에비뉴,6_우남아파트,7_푸른마을아파트,8_송추검문소,9_이안동,10_72보병사단,11_샘골,12_우이령.오봉산석굴암입구,13_응지마을.연대앞,14_솔고개.교현예비군훈련장,15_지축예비군훈련장,16_상미조경,17_노고산동원훈련장,18_사기막골,19_효자2통,20_효자비,21_제3697.공병부대,22_관세농원앞,23_효자치안센터,24_북한산성입구,25_흥국사,26_백화사,27_삼천리골입구56사단북한산부대,28_푸르지오621동앞,29_아이파크708동앞,30_진관중고교.약수사앞,31_래미안909동앞,32_구파발역.롯데몰,33_박석고개.신도고등학교,34_세명컴퓨터고등학교,35_연신내역.연서시장,36_동명여고.천주교불광동성당,37_불광역3.6호선,38_불광역3호선.서울혁신파크,39_한전성서지사.북한산푸르지오,40_녹번역,41_산골고개,42_홍제역(중).서대문세무서,43_홍제삼거리.인왕산한신휴플러스,44_무악재역,45_안산초등학교,46_독립문역.한성과학고,47_영천시장,48_서대문역,49_경찰청.동북아역사재단,50_서울역버스환승센터,51_숭례문,52_남대문시장앞.이회영활동터,53_롯데영프라자,54_우리은행종로지점,55_조계사,56_덕성여중고,57_세종문화회관,58_광화문,59_서울역사박물관.경교장.강북삼성병원,60_서대문역사거리.적십자병원,61_영천시장,62_독립문역.한성과학고,63_무악재역,64_인왕산.홍제원아파트,65_홍제역(중).서대문세무서,66_산골고개,67_녹번역,68_한전성서지사.북한산푸르지오,69_불광역3호선.서울혁신파크,70_불광역3.6호선,71_동명여고.천주교불광동성당,72_연신내역.연서시장,73_세명컴퓨터고등학교,74_박석고개.신도고등학교,75_구파발(가상),76_구파발역2번출구,77_롯데캐슬823동앞,78_진관중고교.약수사앞,79_아이파크714동앞,80_아이파크701동앞,81_푸르지오604동앞,82_푸르지오614동앞,83_삼천리골입구56사단북한산부대,84_입곡삼거리,85_백화사,86_흥국사,87_북한산성입구,88_효자치안센터,89_관세농원앞,90_제3697.공병부대,91_효자비,92_효자2통,93_사기막골,94_노고산동원훈련장,95_상미조경,96_지축예비군훈련장,97_솔고개.교현예비군훈련장,98_응지마을.연대앞,99_우이령.오봉산석굴암입구,100_샘골,101_72보병사단,102_이안동,103_송추검문소,104_플러스마트앞,105_우남아파트,106_부곡2리.청담에비뉴,107_장냇말앞,108_장골부대앞,109_부곡1리마을회관,110_송추반석전원교회,111_부곡리
2022-03-28 13:00:00,0,0,0,0,2,4,12,13,14,0,0,11,16,4,4,0,0,18,13,14,0,0,20,27,21,23,22,27,30,31,19,29,13,12,13,20,17,13,13,1,16,18,20,18,16,15,18,12,10,11,10,6,9,9,10,12,9,11,12,17,15,16,15,12,16,18,23,25,24,23,22,25,26,26,24,28,25,24,21,20,18,17,21,18,22,21,14,8,7,0,0,11,13,0,0,0,11,10,0,10,0,0,9,6,5,0,3,0,1,0,0
2022-03-28 14:00:00,2,1,1,0,1,4,8,9,0,5,0,7,6,0,0,0,0,8,0,0,0,9,13,17,16,21,15,24,28,25,31,26,29,21,14,15,16,11,11,6,8,7,0,7,8,9,14,8,9,5,0,5,7,8,9,11,12,11,12,18,21,20,19,6,18,19,18,19,17,20,21,28,28,24,23,32,34,31,28,27,28,20,26,24,23,22,16,14,7,3,6,10,6,0,0,0,7,9,10,0,7,6,10,4,3,1,2,1,0,0,0
2022-03-28 15:00:00,0,0,1,0,0,4,7,16,15,9,0,0,6,16,16,6,0,14,17,13,6,15,18,31,34,38,26,37,37,49,46,23,25,24,18,12,16,19,16,14,15,14,13,14,0,5,16,16,15,6,5,7,11,10,7,3,9,12,16,34,34,32,30,27,23,20,17,14,16,21,19,21,20,27,26,32,28,29,25,26,22,21,19,19,19,16,9,8,7,0,10,9,0,0,0,0,5,0,4,6,2,10,9,2,0,0,1,1,0,0,0
2022-03-28 16:00:00,2,2,5,4,5,6,9,11,13,9,0,0,9,0,0,0,0,10,0,17,7,18,19,38,40,45,48,47,47,46,40,27,28,24,23,38,35,33,30,20,18,14,10,9,16,17,13,16,13,9,3,11,7,13,11,12,13,18,22,32,34,30,29,32,27,25,26,23,25,23,34,30,31,22,29,33,34,25,27,19,23,22,19,18,20,16,17,12,0,0,13,13,12,0,0,0,0,12,0,10,9,10,8,5,2,0,0,1,0,0,0
2022-03-28 17:00:00,5,0,1,0,2,5,10,13,0,10,0,14,4,12,12,0,14,17,11,15,18,13,15,35,0,35,37,23,39,41,41,34,32,30,20,18,18,19,21,19,14,14,14,9,13,14,12,12,14,8,4,7,11,13,16,17,20,19,21,28,31,29,27,24,22,21,20,21,19,22,20,21,21,16,19,29,26,28,27,25,18,17,14,16,14,12,14,0,0,13,4,12,0,0,0,0,11,0,13,12,10,9,9,7,3,1,0,2,1,0,0
2022-03-28 18:00:00,2,4,4,4,6,6,9,12,14,15,14,9,0,15,15,0,6,15,10,14,16,16,17,33,34,30,31,39,42,43,39,35,35,36,34,32,26,26,24,21,19,16,17,16,15,18,14,14,18,11,8,9,12,14,19,24,27,32,34,45,55,51,47,41,40,40,38,34,28,32,27,34,33,32,27,45,46,42,34,32,26,27,28,27,22,25,22,18,0,16,21,0,9,0,0,20,20,21,20,0,19,17,15,8,2,0,0,0,0,0,0
2022-03-28 19:00:00,2,0,2,0,2,1,6,8,9,0,5,4,0,9,9,0,8,0,0,10,12,11,14,14,0,17,16,14,21,19,20,22,25,24,26,24,25,30,30,23,19,13,15,8,15,17,17,19,18,7,5,5,6,11,18,18,20,21,24,31,33,34,33,28,29,29,26,25,24,24,22,29,25,26,25,41,37,36,26,25,25,21,12,21,20,19,12,11,0,16,0,11,7,18,0,14,15,13,12,10,11,13,9,7,2,1,0,1,0,1,0
2022-03-28 20:00:00,1,1,0,0,0,2,3,4,0,0,3,0,0,0,0,0,0,3,5,6,0,0,7,9,5,8,0,4,10,9,10,10,11,10,11,9,10,9,9,10,8,6,5,5,7,8,7,9,10,4,3,3,5,4,6,0,7,13,18,24,30,29,25,22,19,17,18,16,15,18,17,19,16,20,15,28,23,22,18,16,15,15,14,17,18,11,16,14,0,0,10,8,11,0,0,12,11,0,19,0,18,15,11,10,4,1,0,3,0,0,0
2022-03-28 21:00:00,0,0,0,2,0,1,2,4,3,0,2,1,1,0,0,0,0,4,0,0,0,0,2,4,3,8,7,8,7,4,5,8,3,11,12,12,11,10,8,6,7,4,5,3,0,3,5,6,9,4,0,1,3,6,7,5,9,17,19,21,21,23,22,11,17,19,15,14,15,16,11,15,9,12,11,21,19,12,12,10,9,6,9,14,10,11,10,9,0,0,0,6,0,10,8,0,6,0,4,9,7,6,8,2,1,0,0,0,0,0,0
2022-03-28 22:00:00,1,0,0,3,0,0,5,2,0,4,0,7,5,5,5,0,0,0,0,0,0,4,0,2,5,0,1,6,3,4,5,5,7,9,13,14,13,12,8,11,7,10,5,0,8,9,2,5,4,2,3,2,3,3,5,5,6,11,14,17,27,25,22,22,20,19,18,16,16,16,15,20,19,21,0,29,28,26,24,22,18,17,10,16,15,12,9,6,11,0,0,0,9,0,0,7,7,0,7,6,5,4,4,4,2,1,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,3,6,5,6,7,3,0,0,2,1,0,3,4,2,1,0,2,0,4,4,7,11,4,12,9,10,9,12,11,10,9,8,7,7,7,19,18,10,7,23,21,18,16,11,5,3,3,3,6,2,5,0,0,0,0,0,0,0,0,4,2,0,1,0,1,2,3,2,1,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,7,8,10,9,3,13,16,15,16,17,8,16,15,17,18,0,0,17,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,2,0,0,0,0,3,1,2,0,0,3,1,1,0,0,0,0,0,0,5,0,2,0,4,5,4,8,12,15,14,5,3,10,7,12,13,12,11,12,7,11,6,7,8,7,8,7,10,6,5,1,4,4,5,0,9,8,10,12,13,0,3,12,10,11,12,11,12,13,12,11,12,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,2,0,2,5,7,8,10,7,0,0,8,12,0,0,13,14,0,0,0,10,16,12,15,5,13,17,36,39,46,16,19,20,15,18,18,21,13,15,14,20,21,24,27,29,27,21,21,5,2,1,0,1,1,0,2,1,1,2,3,2,2,2,3,4,5,6,7,6,6,10,10,9,8,14,9,5,11,0,15,8,16,15,14,11,10,0,0,5,0,0,0,0,0,2,0,2,0,5,0,5,3,1,1,0,0,0,0,0,0
2022-03-29 07:00:00,2,0,2,0,5,10,14,15,16,17,17,18,18,19,0,0,17,20,0,21,0,0,22,23,25,27,26,34,48,52,56,34,35,43,30,27,31,35,43,38,41,66,69,57,59,60,50,33,21,9,6,3,1,2,2,0,4,10,8,11,13,14,12,13,17,19,20,22,27,33,26,34,33,32,30,34,31,26,23,24,19,20,23,23,15,22,18,11,0,0,11,17,10,0,0,0,15,14,0,10,6,8,13,9,8,0,6,7,5,0,0
2022-03-29 08:00:00,3,0,4,0,3,11,16,17,17,16,10,16,17,11,0,0,17,18,12,0,0,15,19,21,22,23,22,27,36,41,36,24,37,51,36,37,38,42,43,46,52,68,71,71,71,71,70,52,34,13,10,5,2,5,3,2,2,2,5,9,13,11,10,9,7,5,9,8,19,22,20,21,20,22,12,38,37,26,36,35,37,36,35,34,35,28,20,11,4,19,16,9,0,13,0,0,8,11,0,3,11,7,6,5,4,0,3,1,3,2,0
2022-03-29 09:00:00,2,2,3,2,4,6,8,9,8,9,10,14,8,11,0,0,17,14,0,0,9,10,0,18,13,19,13,23,28,34,36,28,24,27,22,22,21,23,28,27,25,28,30,32,31,33,28,22,19,9,6,2,1,3,3,1,2,0,5,15,13,12,9,12,10,13,16,15,18,22,20,20,23,23,20,38,37,39,38,26,31,37,40,36,17,31,21,20,9,11,18,16,6,0,10,3,4,10,11,12,9,0,4,1,0,0,1,0,0,0,0
2022-03-29 10:00:00,2,0,3,0,2,6,8,10,6,11,11,12,13,14,0,0,0,15,16,5,0,17,14,18,19,20,21,20,22,20,23,18,17,16,17,16,19,19,16,21,22,25,30,24,31,32,30,25,23,15,14,4,2,6,7,5,3,3,4,7,12,14,13,12,12,13,14,9,26,30,31,42,43,45,44,64,63,25,63,29,64,30,64,61,63,58,23,22,13,12,12,13,15,0,0,14,13,14,5,13,9,8,5,3,0,2,0,1,0,0,0
2022-03-29 11:00:00,1,0,0,1,2,6,10,8,10,0,10,8,9,7,0,0,0,8,0,9,0,0,11,14,15,20,19,18,20,22,25,18,19,20,20,20,18,21,22,22,19,21,17,16,14,15,15,15,17,8,9,6,4,2,0,2,1,4,5,9,10,11,12,5,9,10,11,9,14,15,16,27,28,26,18,45,37,36,43,32,44,37,38,41,39,36,20,11,4,0,4,11,10,0,0,8,4,0,0,0,1,7,2,2,1,1,0,1,0,0,0
2022-03-29 12:00:00,0,1,1,2,2,6,8,9,13,12,13,8,0,9,0,6,0,9,0,0,0,0,10,16,17,18,21,28,33,34,33,21,18,20,19,13,19,21,10,20,17,17,21,16,19,22,24,19,16,13,11,9,7,6,5,8,8,7,2,7,5,6,7,8,11,5,13,5,11,14,13,20,20,16,19,28,28,27,24,27,26,23,25,24,26,16,14,12,0,11,8,6,0,5,0,4,5,10,7,6,5,6,4,1,0,0,0,0,0,0,0
2022-03-29 13:00:00,2,5,3,0,0,6,8,10,6,5,9,5,14,7,0,0,10,15,16,13,0,16,14,23,25,28,19,31,31,34,33,25,26,21,23,20,19,17,15,18,13,19,19,21,16,15,20,18,15,12,12,8,9,12,11,8,10,9,8,15,12,10,7,11,12,12,12,14,20,24,24,22,21,0,20,25,22,21,21,19,18,16,15,16,15,14,9,4,0,0,6,2,5,0,0,0,5,1,6,3,7,6,6,3,1,0,1,0,0,0,0
2022-03-29 14:00:00,0,1,2,0,3,8,14,17,11,17,16,18,9,5,5,0,0,11,6,0,20,16,24,36,26,40,38,35,37,38,37,31,22,20,19,21,18,24,25,23,22,18,20,19,18,11,17,13,12,10,6,7,12,8,13,8,11,13,11,23,23,24,23,22,23,25,26,27,29,33,32,28,20,21,18,22,20,19,20,18,16,16,14,14,15,14,10,7,0,11,5,6,0,0,0,0,2,10,0,5,0,9,5,2,1,0,0,0,0,0,0
2022-03-29 15:00:00,1,4,0,0,0,6,10,12,13,14,0,13,0,13,0,0,7,13,17,8,19,17,15,32,24,33,24,25,40,42,43,29,26,26,25,23,17,16,14,13,13,16,17,15,5,16,17,12,13,7,8,11,11,13,15,16,15,18,22,33,34,33,31,33,21,22,26,26,24,24,23,20,18,19,17,25,25,23,27,28,27,25,28,26,23,19,13,11,5,0,0,0,0,0,0,0,0,0,10,0,9,5,8,6,2,0,1,0,0,0,0
2022-03-29 16:00:00,1,0,3,0,0,7,12,16,0,7,4,9,11,15,0,12,0,0,17,18,7,8,19,34,38,42,39,42,44,45,43,32,30,31,24,25,26,30,28,26,21,19,21,12,21,22,19,18,17,7,3,12,18,9,18,19,21,21,19,35,42,40,34,31,33,33,33,30,27,29,25,29,30,26,25,38,23,19,21,17,16,13,10,15,14,11,10,12,13,11,6,0,9,0,0,8,0,6,0,5,7,6,7,4,2,0,2,1,0,0,0
2022-03-29 17:00:00,2,0,3,0,4,13,15,21,22,22,0,7,21,12,0,5,14,0,13,0,14,16,17,30,31,32,24,23,36,38,32,19,17,31,27,20,19,18,22,20,22,20,18,18,19,21,21,24,21,8,6,9,15,13,16,18,19,22,36,56,56,50,46,40,45,46,42,26,27,26,25,30,27,25,21,32,36,31,30,25,23,22,22,19,20,9,20,0,18,0,0,17,0,10,0,9,0,0,0,9,16,4,14,5,4,2,0,0,0,0,0
2022-03-29 18:00:00,2,4,0,0,0,2,10,14,14,15,0,13,17,24,25,0,24,11,25,18,20,22,27,40,41,43,43,39,41,43,39,32,36,35,21,18,15,16,9,9,16,13,15,18,19,15,13,14,16,5,5,5,10,12,17,22,28,42,58,58,62,62,58,59,57,54,51,48,49,49,43,51,42,41,38,47,48,47,44,24,23,24,25,24,22,22,21,20,19,12,0,18,11,0,0,0,17,18,17,14,20,12,16,6,4,0,0,0,0,0,0
2022-03-29 19:00:00,0,0,0,1,0,1,6,4,7,8,0,3,1,0,0,0,0,3,0,0,0,6,17,20,22,23,22,22,27,19,24,13,14,17,11,8,7,10,10,9,8,13,11,13,9,12,10,5,6,3,2,4,7,9,11,10,12,15,21,28,32,36,32,29,30,30,28,27,32,36,28,37,33,33,29,51,45,40,31,42,37,36,24,37,35,34,27,25,0,15,14,13,10,8,0,0,23,11,22,21,21,19,16,9,5,3,0,3,2,1,0
2022-03-29 20:00:00,1,0,0,1,0,0,8,6,0,14,0,3,14,4,0,0,4,6,9,15,0,0,10,22,6,23,23,22,20,21,20,16,15,16,20,17,17,14,14,13,10,8,10,11,10,9,8,5,5,3,2,1,4,7,9,8,10,14,15,20,26,25,23,24,21,21,20,18,17,18,21,31,25,24,21,24,20,18,15,13,12,11,0,14,14,12,9,11,9,0,16,0,8,17,7,16,7,0,0,0,8,10,10,6,4,2,0,0,0,0,0
2022-03-29 21:00:00,0,0,1,3,0,3,4,5,3,2,2,0,0,6,0,0,0,0,7,0,0,3,2,7,2,0,4,3,9,22,21,17,10,16,15,17,14,13,12,11,8,6,2,7,4,8,7,6,4,4,5,2,6,7,11,11,13,20,22,26,30,0,28,25,22,21,19,18,18,16,15,19,14,8,13,24,17,14,15,14,12,11,9,9,10,11,9,4,0,0,0,10,0,0,0,8,7,0,0,5,1,6,8,6,1,2,0,0,0,0,0
2022-03-29 22:00:00,1,0,0,0,0,2,1,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,5,0,6,0,4,3,5,4,4,7,7,12,12,10,10,11,11,8,7,5,3,0,5,6,7,8,7,3,1,3,4,4,6,2,7,15,16,19,21,21,20,21,18,17,15,15,14,14,12,19,17,17,16,23,21,19,15,14,13,13,14,12,11,10,8,0,2,0,0,8,0,6,0,5,4,7,1,6,4,0,7,4,2,0,0,0,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,4,0,0,1,2,3,2,1,0,0,1,1,2,2,0,6,8,12,15,12,14,10,13,11,12,10,12,12,14,20,17,16,0,34,33,28,21,19,13,10,3,9,7,2,6,2,0,0,0,0,0,5,0,0,6,0,0,0,5,3,2,2,1,0,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,3,8,9,11,13,15,18,20,19,18,16,21,18,19,20,0,21,0,19,16,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,2,1,0,0,1,3,0,2,1,0,0,4,3,0,1,0,0,0,0,5,0,2,6,3,7,8,7,10,11,10,5,5,12,12,15,16,17,16,17,2,17,6,11,11,8,11,8,7,8,5,3,4,2,4,2,5,4,8,11,12,7,0,11,12,10,9,0,11,8,7,7,9,8,7,8,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,2,0,2,1,3,5,10,11,12,8,9,5,10,14,0,0,11,15,0,0,0,12,17,18,20,21,8,24,25,28,31,18,16,20,17,21,20,21,13,24,15,20,19,21,20,19,17,14,13,4,2,2,1,1,0,0,1,0,1,1,3,0,3,2,5,4,6,5,4,8,9,13,14,13,11,16,12,0,11,10,11,12,9,11,6,10,4,5,0,0,0,0,0,3,0,2,0,0,1,4,5,4,1,5,4,0,0,0,2,1,0
2022-03-30 07:00:00,2,2,3,0,4,10,16,17,13,19,12,15,16,18,0,0,19,14,0,15,0,20,22,23,26,28,27,36,45,49,49,42,44,49,41,33,22,34,41,43,41,39,36,32,37,41,39,28,17,8,6,3,1,5,2,0,2,5,1,6,6,7,4,10,11,4,19,20,22,24,18,23,25,21,16,25,25,22,17,22,22,19,22,21,20,21,18,0,0,0,16,15,4,14,0,0,13,9,0,0,9,6,5,5,4,5,4,1,0,0,0
2022-03-30 08:00:00,1,0,2,0,4,12,17,15,11,16,17,11,18,20,0,0,21,22,22,0,0,0,23,22,22,23,22,27,32,36,33,23,24,30,31,34,40,47,50,53,50,61,62,55,55,60,58,39,23,14,9,3,3,5,6,5,5,6,4,6,6,5,4,7,11,15,12,16,14,14,14,25,26,35,34,47,42,29,26,25,23,0,17,22,21,17,15,0,6,15,13,12,0,12,0,0,0,13,0,8,14,12,9,7,5,0,2,2,4,1,0
2022-03-30 09:00:00,6,0,8,0,0,13,19,19,19,0,0,20,21,0,0,0,20,21,6,0,18,0,20,23,24,27,21,26,30,29,32,21,21,31,22,23,23,24,29,28,31,29,26,15,25,30,31,22,16,10,7,6,4,0,1,0,3,4,5,7,8,6,9,10,11,9,11,15,17,15,14,16,15,15,12,23,23,25,22,18,23,0,24,22,23,18,8,5,6,0,3,7,6,0,0,0,9,5,7,6,5,5,2,3,0,0,1,0,0,0,0
2022-03-30 10:00:00,1,1,2,1,0,5,8,9,11,10,0,10,11,9,0,0,11,8,0,0,0,0,13,16,15,19,14,13,24,29,30,22,20,21,19,18,18,17,13,19,17,12,30,29,29,28,25,20,19,10,8,4,5,3,3,1,2,2,3,9,11,14,12,11,9,11,15,15,14,15,13,18,17,18,11,23,23,22,21,15,24,22,0,20,18,15,15,6,9,0,13,11,10,0,1,0,9,4,1,7,8,6,4,3,2,0,0,0,0,0,0
2022-03-30 11:00:00,0,0,1,0,3,6,9,4,10,9,9,11,6,9,0,0,0,0,0,8,5,7,8,10,12,14,10,16,21,22,24,18,19,17,15,11,13,20,14,19,19,16,17,18,17,18,14,13,11,11,12,7,5,0,3,4,5,3,6,9,11,10,5,5,10,9,8,9,9,12,10,17,19,16,11,24,22,26,22,20,17,17,23,24,22,15,11,9,2,7,4,1,0,0,0,0,6,5,0,0,4,3,5,3,2,1,0,0,0,1,0
2022-03-30 12:00:00,0,2,1,0,0,5,9,7,8,0,5,0,0,0,0,0,10,11,7,0,12,13,13,18,20,20,20,23,29,29,29,15,14,14,15,17,17,19,20,17,22,24,16,18,19,18,14,15,11,6,7,7,12,4,5,13,10,10,9,8,13,10,11,9,11,7,11,12,10,14,11,15,14,13,12,27,28,27,21,18,17,13,16,18,17,15,10,9,7,0,4,8,7,3,0,0,9,7,9,8,3,7,5,1,1,0,0,0,0,0,0
2022-03-30 13:00:00,1,0,0,1,0,5,6,9,10,5,8,9,7,8,0,0,0,10,9,9,0,12,11,22,24,27,24,30,31,32,34,27,25,21,21,24,21,24,22,23,19,16,17,9,24,21,25,19,8,9,9,7,8,11,7,12,12,11,12,13,11,10,11,12,13,17,17,19,19,25,21,15,15,14,12,21,22,18,17,14,11,0,15,17,16,14,9,8,7,0,9,4,0,0,5,0,3,1,0,5,7,4,6,2,0,0,0,3,0,0,0
2022-03-30 14:00:00,1,0,1,1,0,2,4,6,4,5,0,5,0,5,0,0,0,9,11,8,10,12,13,24,28,35,36,31,38,40,34,26,29,23,21,20,17,17,18,17,16,16,14,7,0,15,16,16,13,7,8,8,10,9,11,13,12,14,16,25,28,29,28,27,25,24,23,19,16,17,15,25,33,33,29,34,27,26,23,24,24,14,15,23,12,20,17,16,0,0,7,8,0,0,0,5,7,0,15,4,6,6,8,2,1,0,0,0,0,0,0
2022-03-30 15:00:00,3,2,4,3,4,6,9,10,7,9,8,11,0,12,0,0,0,0,14,15,0,0,19,33,35,38,18,38,42,45,39,23,25,21,15,32,28,30,15,30,23,17,15,9,16,16,14,11,5,6,5,7,9,8,10,10,12,14,13,22,26,18,25,23,22,18,20,22,19,22,34,36,37,37,32,36,30,29,29,30,27,25,25,24,21,11,17,16,10,0,9,8,0,14,0,10,13,12,7,0,0,8,4,12,5,0,3,0,0,0,0
2022-03-30 16:00:00,2,0,2,0,0,5,7,8,5,13,7,9,11,5,0,0,11,3,4,12,5,14,15,22,22,23,23,29,31,33,34,24,26,36,28,34,35,37,35,27,24,23,23,24,27,28,24,20,16,4,4,7,8,7,13,14,5,14,17,22,29,27,26,21,20,22,20,20,18,24,22,31,30,29,28,36,35,34,23,22,17,21,16,18,18,11,15,13,12,0,10,14,12,8,0,0,0,0,11,6,5,10,10,5,4,0,0,0,0,0,0
2022-03-30 17:00:00,3,0,0,0,1,5,9,10,10,10,9,11,12,12,0,0,13,15,0,17,0,0,17,26,30,31,32,33,35,37,36,24,21,17,18,17,15,18,19,21,19,20,20,21,22,19,12,8,7,4,4,9,14,12,15,14,19,24,25,33,36,36,34,34,37,35,36,35,37,37,37,36,34,25,24,29,21,20,18,14,17,16,17,13,16,10,14,10,0,0,0,9,0,0,0,8,8,6,13,12,10,7,8,7,4,0,0,3,3,3,1
2022-03-30 18:00:00,2,4,4,0,5,6,13,14,15,14,3,9,0,15,7,0,10,11,0,12,0,16,17,23,19,23,24,28,33,35,34,22,26,32,24,22,18,19,19,18,18,22,20,19,17,16,14,14,23,6,10,9,12,16,19,21,22,31,48,54,56,55,52,40,36,33,32,29,29,35,33,37,35,32,24,57,48,40,38,37,35,23,0,11,32,31,26,25,13,0,26,0,12,25,0,24,23,22,9,5,11,5,3,4,2,0,0,0,1,0,0
