Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화산역,4_방화사거리,5_국민은행방화동지점,6_방화2동우촌연립,7_방화2동청성아파트앞,8_공항시장역.공항성산교회,9_공항시장,10_송정역,11_공항중학교.마곡엠밸리9단지,12_마곡엠밸리5단지,13_서울항공비즈니스고등학교,14_신방화사거리,15_방화동도시개발2단지아파트,16_서남환경공원.마곡청구아파트,17_서남물재생센터,18_마곡실내배드민턴장,19_겸재정선미술관.서울식물원,20_양천향교역.휴먼빌아파트,21_가양한강타운아파트,22_가양2단지성지아파트.동양고등학교,23_한보구암마을아파트,24_서울서진학교.우체국앞.허준박물관,25_가양도시개발4단지아파트,26_가양도시개발5단지아파트,27_가양초등학교,28_가양3동도시개발9단지아파트,29_블루나인비지니스센터.이마트,30_태영.삼성한사랑아파트,31_태영송화아파트,32_염창동관음삼성아파트,33_염창동새마을금고,34_핑크힐병원,35_염창동아3차아파트,36_안양천입구,37_양평동한솔아파트,38_양평한신아파트.선유도공원입구,39_당산역,40_당산역,41_당산유원제일1차아파트,42_영등포구청,43_당산동진로아파트,44_김안과병원,45_영등포시장로터리방면,46_경방타임스퀘어.신세계백화점,47_김안과병원,48_당산동진로아파트,49_현대아파트,50_영등포구청,51_당산삼성아파트,52_당산역,53_당산역,54_양평한신아파트.선유도공원입구,55_영등포아리수정수센터,56_염창동아3차아파트.나이아가라호텔,57_염창동새마을금고,58_염창동한마음.관음삼성아파트,59_금호.한솔아파트,60_블루나인비지니스센터.이마트,61_가양도시개발9단지.세현고등학교,62_가양3동주민센터,63_가양3동도시개발6단지아파트,64_가양2동강변아파트,65_대림경동아파트,66_탑산초등학교허준박물관,67_가양동천주교영등포공업고등학교,68_가양2단지성지아파트.동양고등학교,69_가양한강타운아파트,70_양천향교입구,71_양천초등학교.겸재정선미술관,72_겸재정선미술관.서울식물원,73_마곡실내배드민턴장,74_서남물재생센터,75_서남환경공원.마곡청구아파트,76_방화동도시개발2단지아파트,77_신방화사거리,78_서울항공비즈니스고등학교,79_신방화역7번출구,80_공항중학교,81_공항중학교,82_송정역,83_공항시장,84_공항시장역3번출구,85_방화2동청성아파트,86_방화2동우촌연립,87_국민은행방화동지점,88_방화사거리,89_개화산역,90_개화119안전센터,91_개화역광역환승센터,92_강서공영차고지(종점가상)
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,3,4,0,0,5,7,11,0,12,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,0,0,1,2,3,0,2,1,2,0,0,1,1,1,0,0,0,0,2,4,0,1,4,5,4,5,4,0,4,4,4,0,10,6,5,5,4,1,3,4,3,0,0,2,0,0,0,1,2,2,1,0,3,3,4,2,0,6,0,5,0,6,8,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,1,0,1,1,1,0,1,0,2,3,2,0,3,2,2,0,0,1,1,1,0,0,0,3,2,4,2,3,1,0,4,0,2,0,1,5,2,3,1,2,0,0,1,1,1,2,0,0,0,1,0,4,3,2,2,1,0,3,1,2,3,0,3,0,0,0,0,0,0,7,8,0,4,5,3,4,5,0,0,4,1,0,1,1,0,0,1,0,0,0,0
2022-03-27 07:00:00,0,1,1,1,2,2,0,0,0,1,1,1,2,1,1,2,3,0,1,2,2,4,3,1,5,5,5,3,5,6,7,8,8,9,10,10,3,4,5,4,3,5,4,2,1,5,4,0,1,3,3,2,4,3,3,0,1,2,2,3,2,3,0,3,0,0,2,3,1,2,3,0,0,0,1,2,0,2,1,1,1,0,1,0,0,2,1,0,0,1,0,0
2022-03-27 08:00:00,0,2,3,1,2,4,4,4,5,2,4,3,2,3,4,7,0,6,3,5,5,3,3,4,4,5,7,5,8,10,11,12,13,8,13,11,12,13,7,6,5,3,2,3,2,3,2,2,1,3,3,2,5,4,6,2,5,7,6,4,3,5,5,6,7,6,2,5,4,3,6,2,0,4,5,4,4,0,0,2,3,2,2,2,1,3,2,4,4,1,0,0
2022-03-27 09:00:00,1,4,3,2,5,6,3,4,3,4,2,3,2,3,4,6,1,4,3,5,6,5,4,5,7,7,10,14,11,13,15,16,17,16,17,15,9,16,13,14,16,8,12,7,3,2,0,4,3,6,3,1,7,3,4,5,6,3,4,2,3,4,3,4,2,3,0,3,3,2,2,1,0,2,3,4,6,6,5,3,2,2,3,2,0,4,3,2,1,0,0,0
2022-03-27 10:00:00,0,7,6,5,6,4,5,4,4,3,3,3,2,3,5,6,0,0,2,3,6,8,7,3,7,12,18,19,19,20,22,23,25,0,14,22,22,21,17,8,8,18,15,8,6,5,3,4,3,5,6,5,6,2,5,5,4,6,4,3,2,4,3,5,5,4,4,6,7,5,6,5,2,4,4,8,7,5,6,5,3,5,4,5,6,5,5,4,2,0,0,0
2022-03-27 11:00:00,3,1,3,0,5,3,4,6,5,7,3,5,4,3,5,7,0,0,0,6,7,4,7,7,8,9,13,15,7,17,19,23,31,0,31,25,23,22,14,14,13,14,14,9,4,3,6,3,0,5,6,1,4,2,6,7,6,5,5,3,2,0,2,3,2,0,1,4,5,3,3,0,0,0,1,4,6,7,8,0,3,7,8,3,2,5,3,0,2,0,0,0
2022-03-27 12:00:00,1,2,1,2,6,10,10,9,7,8,7,4,0,6,9,7,7,8,8,9,9,11,12,11,13,12,13,14,13,15,18,19,21,23,24,18,20,21,12,11,14,15,12,9,6,6,8,12,11,7,9,3,10,9,7,9,7,5,6,7,8,5,9,6,8,7,9,9,8,8,9,10,0,7,7,10,8,0,8,8,6,5,5,3,3,3,4,3,2,1,0,0
2022-03-27 13:00:00,1,3,2,1,5,6,5,7,6,11,4,10,3,6,7,8,5,0,8,9,12,6,11,10,7,8,9,7,9,9,9,11,13,13,15,14,16,16,10,11,13,14,13,7,6,14,14,11,9,10,11,9,11,13,12,11,11,9,7,6,9,8,7,5,5,6,5,6,7,6,7,4,0,5,5,6,2,8,4,12,8,8,4,6,7,2,4,2,2,0,0,0
2022-03-27 14:00:00,1,5,4,2,5,3,4,3,4,4,1,2,6,7,9,7,10,0,9,5,6,7,8,5,9,9,8,8,10,12,13,14,18,19,21,18,12,17,13,11,12,11,10,7,7,12,12,12,13,15,15,14,16,15,15,14,12,11,10,8,10,6,9,7,4,8,7,7,7,4,12,9,8,11,10,11,7,1,1,6,4,3,2,5,2,3,4,3,0,2,0,0
2022-03-27 15:00:00,0,6,4,3,5,6,5,6,4,6,4,7,5,5,6,7,0,0,6,6,8,9,11,10,8,8,10,5,8,16,17,21,23,25,24,24,25,23,16,18,16,15,13,9,6,14,16,15,14,12,12,11,17,9,16,14,15,11,9,9,8,7,6,7,6,3,6,5,4,5,8,5,0,5,4,3,3,0,0,0,2,2,1,2,1,0,2,1,0,0,0,0
2022-03-27 16:00:00,1,4,3,2,5,5,7,7,6,5,5,4,4,5,5,7,0,4,7,11,9,7,8,9,8,7,8,12,11,12,8,14,18,9,20,17,10,14,11,15,8,11,9,8,6,17,21,20,19,15,14,13,17,17,19,16,13,10,9,8,5,9,7,7,6,3,5,8,4,7,9,8,5,7,8,8,7,8,6,5,5,2,3,4,3,2,3,0,3,1,0,0
2022-03-27 17:00:00,1,4,3,0,4,3,4,1,3,7,8,9,4,5,5,5,0,0,7,6,6,5,8,5,8,6,8,10,8,8,10,10,9,9,12,9,12,13,9,9,14,13,8,6,4,10,11,9,9,11,15,14,17,18,17,17,14,15,12,13,12,11,10,9,8,9,8,7,6,6,7,9,6,7,6,5,4,3,4,4,3,2,4,5,0,2,3,1,1,2,0,0
2022-03-27 18:00:00,0,2,2,1,3,2,2,3,2,4,5,0,10,8,8,9,0,6,8,10,9,3,6,9,11,10,8,8,9,13,12,10,11,8,11,11,10,13,8,9,7,10,8,9,9,27,27,26,23,26,23,20,24,23,27,22,17,18,17,13,16,12,8,8,3,6,5,6,3,3,5,1,0,4,2,4,3,2,0,2,3,2,0,3,0,0,3,0,0,0,0,0
2022-03-27 19:00:00,2,3,2,2,2,3,3,1,3,7,6,5,3,2,4,5,0,0,1,8,3,5,4,0,5,4,4,4,1,3,3,5,6,4,8,8,10,4,6,7,6,5,0,3,5,18,20,20,21,19,13,9,19,15,17,16,15,13,12,13,12,11,10,7,5,0,6,4,4,0,4,5,0,1,0,6,3,2,1,0,0,1,3,7,4,4,4,3,1,0,0,0
2022-03-27 20:00:00,0,2,3,2,5,4,4,3,3,4,4,3,3,4,4,1,0,0,3,9,3,1,2,0,0,0,2,3,2,0,4,6,9,0,2,8,9,7,3,2,2,4,3,2,2,13,15,8,6,12,12,13,15,13,14,12,14,9,7,7,5,5,6,4,5,2,4,3,2,0,7,0,0,0,5,5,3,4,0,2,1,2,0,1,2,0,0,1,0,0,0,0
2022-03-27 21:00:00,1,4,4,0,7,1,6,4,3,3,3,0,2,2,4,5,0,7,5,8,7,3,2,3,2,3,4,0,6,0,5,6,5,7,9,0,9,10,4,6,7,6,5,2,2,12,14,15,8,12,11,8,13,10,17,17,14,12,8,8,8,6,5,2,4,4,3,2,1,2,3,0,1,6,3,3,2,0,2,0,1,1,0,2,1,0,1,1,0,0,0,0
2022-03-27 22:00:00,0,3,2,2,3,4,2,3,2,3,2,0,0,2,2,0,1,0,0,5,4,3,6,5,3,3,4,0,3,3,4,0,2,4,2,3,0,3,2,2,2,4,3,2,3,10,11,6,9,10,8,6,17,10,19,12,17,15,10,9,8,5,1,4,5,0,0,1,0,3,4,3,0,0,2,2,3,2,3,0,2,2,1,3,2,2,1,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,1,2,1,4,0,0,0,2,3,2,0,0,0,0,2,0,3,1,0,1,0,0,2,0,3,0,0,2,2,0,3,2,2,0,0,3,1,0,1,9,8,4,7,8,6,7,7,5,6,4,9,5,6,6,6,3,4,6,5,0,4,3,1,0,5,4,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,2,0,1,3,0,0,1,1,0,0,2,4,8,9,0,0,0,8,9,13,13,14,18,22,30,30,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,3,2,4,3,5,0,3,2,1,2,4,5,6,3,2,2,5,2,3,2,3,4,6,8,9,5,10,11,31,30,28,26,24,15,23,21,20,15,12,8,2,6,4,0,0,0,0,3,0,3,0,3,0,3,3,0,0,1,3,0,0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,3,2,0,2,4,3,2,1,4,5,4,3,3,5,10,0,4,5,5,7,8,10,9,7,8,7,9,10,8,15,14,20,21,22,23,18,19,8,9,6,7,5,3,2,3,3,4,4,1,4,3,6,3,6,5,5,8,3,0,2,5,4,4,5,0,2,5,6,4,5,4,0,4,3,4,4,4,2,2,3,2,2,2,3,3,5,5,4,0,0,0
2022-03-28 07:00:00,2,6,2,1,3,7,9,12,11,14,19,14,16,22,27,32,30,15,31,34,32,19,14,15,14,17,15,15,16,21,29,39,41,31,43,31,36,34,10,11,9,8,7,3,3,6,12,14,12,8,14,11,19,18,20,17,20,28,25,24,20,24,24,21,26,24,23,14,14,8,8,9,6,6,5,7,7,7,5,7,4,2,2,0,3,4,4,3,3,2,0,0
2022-03-28 08:00:00,4,10,4,3,3,7,6,5,6,8,13,16,17,15,19,24,24,23,18,15,20,21,21,19,20,22,17,19,23,25,28,33,34,39,41,41,48,46,21,26,19,18,8,4,5,21,18,18,20,19,22,20,32,35,38,38,30,28,28,23,13,12,13,14,14,11,11,12,12,12,13,14,8,11,8,13,9,10,7,4,2,4,1,3,2,3,5,4,3,1,0,0
2022-03-28 09:00:00,1,3,4,5,4,3,5,4,2,7,6,4,8,7,8,10,0,9,9,9,8,9,10,14,16,15,15,17,17,20,23,24,26,26,27,27,29,31,13,14,13,15,8,5,4,12,12,12,12,10,12,9,12,4,12,11,9,11,10,7,5,7,1,6,5,5,4,6,7,5,5,0,4,3,1,5,6,4,5,5,4,5,5,5,2,6,6,4,3,0,0,0
2022-03-28 10:00:00,0,1,2,3,3,3,4,5,4,4,4,3,5,4,7,5,0,6,5,5,5,8,7,9,12,12,11,12,14,14,8,17,15,18,14,16,17,17,14,15,11,7,4,3,3,5,8,7,6,4,8,6,7,0,5,4,4,3,4,4,0,3,4,0,4,5,0,2,6,3,6,0,8,0,7,5,6,5,0,0,3,3,5,4,2,2,1,0,0,0,0,0
2022-03-28 11:00:00,0,2,3,1,5,3,2,3,2,5,6,1,5,4,5,5,0,4,6,6,8,7,6,7,8,9,7,8,7,9,11,10,10,10,11,11,12,7,10,9,10,16,15,7,5,5,9,8,9,9,8,7,8,9,11,6,5,12,4,9,8,9,11,12,6,8,11,10,9,4,7,6,8,7,6,6,2,5,4,3,3,3,4,5,3,2,2,1,1,0,0,0
2022-03-28 12:00:00,1,2,3,2,3,2,3,3,2,5,7,3,6,7,5,7,0,6,5,5,7,9,10,11,9,6,8,8,10,11,13,13,13,15,13,15,8,12,10,11,11,9,7,4,3,7,8,9,8,7,7,7,8,7,7,6,6,8,7,8,7,8,8,9,11,5,5,9,8,8,7,8,7,6,6,11,12,10,3,9,7,4,2,5,4,4,2,2,1,0,0,0
2022-03-28 13:00:00,1,2,5,6,10,11,6,5,4,5,4,5,3,3,6,6,5,6,4,5,7,6,6,5,10,10,7,8,9,10,12,16,18,20,13,14,23,13,18,18,8,12,11,6,4,7,13,14,10,11,9,11,10,8,11,9,8,8,7,6,5,10,7,9,10,8,9,7,8,7,7,0,8,5,7,8,7,6,7,5,4,5,6,5,4,3,3,0,2,0,0,0
2022-03-28 14:00:00,2,3,9,9,6,7,7,5,7,7,8,10,9,7,8,7,4,8,9,7,8,10,6,3,8,6,7,9,10,11,10,9,9,11,12,11,12,11,10,7,12,10,10,5,3,9,10,10,11,12,14,11,16,11,18,15,14,12,13,14,12,8,7,9,8,7,6,5,5,5,9,0,8,7,5,7,6,6,7,1,4,6,4,9,8,6,6,4,4,3,0,0
2022-03-28 15:00:00,2,5,3,4,11,9,9,9,6,8,5,4,6,7,8,7,10,9,8,10,9,17,16,15,10,14,13,10,13,16,17,17,13,10,13,12,12,14,12,9,11,10,10,5,3,10,14,10,9,17,18,16,15,18,15,14,14,16,8,18,13,11,5,7,12,10,15,16,16,13,17,9,18,15,14,11,10,12,6,11,10,10,9,8,7,7,5,5,2,0,0,0
2022-03-28 16:00:00,3,2,4,9,10,11,7,11,3,10,8,5,7,7,8,8,4,8,0,7,9,11,29,28,15,11,25,39,35,34,29,18,18,17,23,23,12,23,9,12,7,8,6,4,6,13,16,18,10,18,18,15,18,12,23,22,18,16,14,16,18,18,15,12,13,6,14,27,13,26,33,32,13,32,25,19,16,15,11,11,8,6,9,9,5,8,4,4,2,0,0,0
2022-03-28 17:00:00,1,4,7,7,8,8,8,9,6,8,5,8,6,6,7,8,0,0,7,7,6,10,14,15,17,14,11,14,13,14,15,17,20,20,19,17,14,16,7,8,11,14,14,9,8,10,18,18,18,16,15,14,21,20,20,18,18,17,18,15,16,15,16,15,14,13,8,13,10,11,13,7,0,11,10,10,3,9,6,5,3,4,5,7,6,5,4,4,1,0,0,0
2022-03-28 18:00:00,3,6,5,3,8,7,7,8,7,7,6,6,9,6,6,8,0,6,7,16,13,13,15,18,20,20,20,26,38,40,48,54,54,52,53,42,45,45,24,21,19,23,19,15,13,20,22,23,23,26,31,27,27,28,34,26,23,27,22,25,22,22,10,21,21,21,16,19,16,17,21,24,23,17,17,12,12,13,12,10,9,4,3,13,12,6,3,3,1,0,0,0
2022-03-28 19:00:00,2,5,5,4,4,4,4,4,3,11,10,11,13,10,8,6,3,6,4,17,9,6,6,6,8,7,10,9,12,11,12,12,9,7,11,9,16,5,5,8,11,9,10,5,13,15,18,15,17,19,21,18,27,27,34,30,28,20,20,23,19,16,16,12,11,10,9,7,7,4,15,15,14,13,12,9,2,1,7,5,4,3,6,8,7,4,2,1,2,0,0,0
2022-03-28 20:00:00,0,9,4,1,3,4,3,3,5,5,6,0,9,6,4,5,2,6,7,10,6,5,6,4,6,5,5,6,8,9,6,8,8,4,6,7,8,7,4,5,3,7,2,4,2,8,9,8,8,9,10,11,18,19,23,21,16,14,9,14,15,14,13,13,12,11,10,9,7,6,7,8,8,6,5,6,8,6,3,3,2,3,1,5,4,1,0,0,0,0,0,0
2022-03-28 21:00:00,1,2,10,8,8,7,6,3,3,4,4,0,3,4,6,2,5,0,3,8,5,4,8,3,3,1,7,5,8,6,4,8,7,6,5,5,8,9,3,4,5,4,4,5,3,7,10,8,8,10,11,7,15,17,18,16,15,14,8,8,7,8,4,4,5,4,3,7,1,0,12,0,4,11,6,3,2,2,1,4,0,4,5,4,3,2,1,1,0,0,0,0
2022-03-28 22:00:00,1,1,2,5,2,0,1,2,4,3,2,3,4,3,5,2,4,4,0,6,7,8,10,9,8,2,5,6,1,5,3,5,5,3,6,7,4,6,4,5,4,5,3,6,3,14,17,8,4,13,5,13,16,10,17,13,11,12,10,8,8,9,4,8,6,3,7,4,4,4,8,7,3,6,7,5,4,5,0,4,3,0,0,2,1,2,1,1,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,2,6,4,7,2,0,0,0,4,3,2,2,1,2,5,6,7,5,0,0,5,4,3,1,2,0,3,7,11,5,2,12,13,5,17,14,18,16,11,8,6,7,6,6,5,4,3,2,1,5,0,4,6,2,2,5,4,1,3,2,1,0,0,1,2,2,1,1,0,1,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,2,0,1,2,2,3,1,2,0,0,3,6,8,9,0,0,0,6,7,9,9,12,14,18,24,25,23,0,23,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,2,0,2,3,0,4,5,2,1,2,0,3,4,3,1,0,3,2,1,5,6,5,3,6,8,14,15,15,16,16,17,17,22,19,19,18,18,18,14,15,9,7,4,2,0,0,0,0,2,2,4,0,3,2,5,5,0,6,5,6,4,0,7,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,2,1,2,1,4,5,4,2,4,5,4,5,4,6,7,0,4,3,4,3,4,6,5,6,4,7,6,8,11,14,21,24,10,27,24,17,17,11,11,5,10,5,3,2,1,3,2,3,2,5,3,7,5,5,5,7,10,6,5,3,6,2,5,0,0,5,9,8,6,9,8,4,7,8,9,10,8,7,3,5,2,1,2,2,1,3,1,2,1,0,0
2022-03-29 07:00:00,2,6,3,2,3,7,8,7,5,9,11,11,13,16,19,26,24,0,23,33,30,16,14,15,14,17,17,17,20,24,29,33,37,40,44,42,46,42,11,12,11,10,8,4,3,16,18,15,14,12,13,8,15,13,15,14,19,33,22,30,19,20,20,21,22,20,20,15,16,6,6,7,5,2,6,9,11,11,10,9,8,4,6,7,2,8,7,3,5,3,0,0
2022-03-29 08:00:00,1,6,6,3,4,6,8,9,11,14,18,18,19,22,28,32,20,29,25,25,29,29,27,24,24,25,23,19,17,23,26,30,32,33,38,34,42,37,21,24,17,18,14,7,4,19,19,21,21,19,21,22,33,34,44,43,40,33,32,24,20,21,21,13,19,13,13,13,15,15,17,16,10,14,11,11,7,8,8,6,5,4,4,4,5,4,5,4,4,2,0,0
2022-03-29 09:00:00,1,4,3,2,3,4,5,5,4,3,3,4,6,5,9,12,0,7,9,9,10,11,13,15,18,19,21,12,22,24,25,30,24,23,33,30,30,29,18,18,16,13,8,5,3,9,10,13,13,14,11,6,8,6,10,10,11,11,9,6,5,6,8,5,9,5,8,7,10,9,9,7,6,5,4,7,6,5,3,1,4,1,1,2,3,1,2,4,3,1,0,0
2022-03-29 10:00:00,2,4,6,5,8,9,8,7,6,5,4,5,4,6,8,9,7,0,3,2,5,6,7,8,8,7,11,11,12,13,14,15,19,8,20,19,19,20,15,11,11,10,8,3,2,6,8,8,9,9,8,7,5,4,6,5,6,5,4,7,6,5,4,5,5,4,4,3,5,4,4,5,6,2,2,4,4,4,1,4,4,4,5,6,6,4,4,0,3,1,0,0
2022-03-29 11:00:00,4,5,3,4,6,7,7,8,7,9,10,1,1,4,5,5,0,3,0,5,4,4,6,8,9,10,12,12,11,12,12,11,13,11,15,12,14,13,9,10,7,10,7,4,3,3,5,7,4,5,5,7,8,8,8,6,7,6,3,3,5,8,8,4,9,7,7,6,6,3,3,3,0,5,1,6,7,8,6,5,4,5,2,5,1,3,3,1,2,1,0,0
2022-03-29 12:00:00,0,3,3,4,7,2,6,4,5,4,5,9,8,8,6,9,0,8,7,7,3,10,9,10,5,16,13,7,10,12,5,12,14,16,15,14,15,11,8,11,11,12,9,5,4,6,8,9,10,9,9,5,8,6,9,7,8,10,8,7,7,8,11,4,12,11,8,9,7,6,8,9,8,0,8,7,4,5,0,3,2,2,2,4,4,5,6,5,4,2,0,0
2022-03-29 13:00:00,1,3,3,3,7,5,6,5,5,10,11,10,8,9,8,9,0,0,4,8,7,8,7,9,5,10,8,7,8,9,10,13,14,12,15,14,15,16,9,9,9,8,6,4,4,7,8,9,8,9,9,8,12,9,11,9,10,10,10,9,8,8,9,9,10,9,7,8,8,5,8,9,11,0,9,9,8,10,9,8,4,4,3,3,4,3,3,1,0,0,0,0
2022-03-29 14:00:00,1,6,5,3,4,5,4,3,4,5,4,6,3,4,8,5,4,3,6,7,6,7,8,9,8,5,9,6,7,6,8,11,12,9,10,11,11,10,7,8,7,7,5,6,3,6,10,11,11,15,17,16,16,17,16,9,7,10,8,8,7,8,7,7,5,5,4,4,4,4,9,8,0,5,7,9,8,6,6,7,5,4,2,2,2,1,4,3,3,1,0,0
2022-03-29 15:00:00,0,2,5,2,7,9,10,7,5,6,14,12,10,7,9,10,8,8,10,12,12,12,11,13,12,9,12,10,16,18,12,12,19,20,18,13,14,10,10,10,13,12,10,7,5,7,11,14,15,15,12,12,15,11,15,14,16,16,15,11,14,11,10,10,9,11,9,7,7,8,11,7,8,9,9,9,4,10,9,5,8,4,4,6,5,3,3,1,1,0,0,0
2022-03-29 16:00:00,1,3,4,8,12,9,11,13,6,12,10,8,10,9,10,11,4,10,5,9,11,38,41,24,43,11,34,45,39,38,37,22,14,13,10,12,15,16,10,10,8,12,11,7,5,12,16,12,17,17,20,18,27,30,33,24,25,21,21,14,13,9,8,9,7,7,28,49,48,9,50,7,9,42,35,32,23,25,16,13,11,10,10,11,10,8,6,5,4,1,0,0
2022-03-29 17:00:00,2,6,5,5,6,6,5,8,8,7,6,6,7,5,7,8,0,9,9,9,9,10,11,14,16,15,17,14,17,18,17,16,18,19,20,20,22,26,13,15,17,20,18,12,9,11,15,16,16,16,19,17,22,20,27,20,18,18,20,20,18,17,18,17,16,17,14,12,13,8,16,18,16,17,18,15,10,13,8,11,6,5,7,10,9,5,2,0,1,0,0,0
2022-03-29 18:00:00,1,6,6,5,5,4,4,4,5,9,6,7,6,6,7,9,9,8,9,20,11,9,10,10,10,8,10,17,28,27,19,31,34,33,33,34,46,46,21,21,20,22,17,13,9,22,28,37,34,36,40,35,45,39,42,34,25,22,18,19,19,16,16,15,13,14,14,12,14,15,20,23,24,23,24,17,13,13,15,14,10,9,7,8,4,6,5,5,4,0,0,0
2022-03-29 19:00:00,1,5,4,4,6,5,5,2,4,7,11,10,11,6,6,4,2,5,4,17,12,4,6,5,7,6,8,9,8,11,10,10,10,7,9,10,10,9,6,10,9,7,6,6,5,10,13,10,15,14,14,13,27,27,32,27,24,21,18,16,14,15,13,11,12,9,11,12,11,7,16,17,16,13,14,10,8,7,2,5,4,1,4,5,2,2,4,3,2,1,0,0
