Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_월드컵파크11.12단지,5_월드컵파크9.10.11.12단지,6_DMC첨단산업센터,7_MBC,8_SBS.YTN,9_공항철도디지털미디어시티역,10_디지털미디어시티역,11_청구아파트.참누리아파트,12_중동현대아파트,13_가좌행복주택.건영월드컵아파트,14_가좌역,15_월드컵아이파크,16_성산2교,17_성미약수터,18_경성중고.홍대부속여중고입구,19_서울도시가스마포사옥,20_서서울농협홍대역점,21_홍대입구역(가상),22_홍대입구역,23_연희동대우아파트,24_서대문우체국,25_연세대앞,26_세브란스병원앞,27_이대후문,28_이대부고,29_삼호아파트,30_독립문역.서대문형무소역사관,31_독립문공원,32_국립대한민국임시정부기념관,33_독립문파크빌,34_독립문역.서대문형무소역사관,35_독립문역,36_독립문(가상),37_독립문공원.극동아파트,38_이대부고,39_이대후문,40_세브란스병원앞,41_연세대학교앞,42_연세로.스타광장,43_신촌오거리.현대백화점,44_동교동삼거리,45_홍대입구역,46_동교로사거리,47_서울도시가스마포사옥,48_경성중고.홍대부속여중고입구,49_성미약수터,50_성산2교,51_월드컵아이파크,52_가좌역1번출구,53_가좌행복주택.건영월드컵아파트,54_중동현대아파트,55_청구아파트.참누리아파트,56_디지털미디어시티역,57_공항철도디지털미디어시티역,58_SBS.YTN,59_MBC,60_DMC첨단산업센터,61_하늘초등학교,62_월드컵파크10단지,63_수색교,64_덕은교.은평차고지앞,65_은평공영차고지(가상)
2022-04-13 10:00:00,0,0,1,9,13,16,17,16,10,9,8,4,7,0,8,11,12,15,14,11,9,10,12,13,6,10,14,11,8,5,3,2,3,2,8,1,11,12,12,10,12,9,7,6,12,16,17,11,13,7,5,6,7,9,6,8,16,13,6,2,2,0,1,0,0
2022-04-13 11:00:00,0,1,2,7,13,11,11,9,8,5,6,9,9,6,11,12,17,18,17,16,14,10,9,6,7,9,5,4,4,3,2,0,2,2,5,0,8,16,14,15,11,8,10,5,8,6,6,7,5,8,7,10,11,12,11,12,10,8,4,2,1,1,0,0,0
2022-04-13 12:00:00,0,1,3,8,13,14,13,15,13,11,10,8,7,11,9,12,16,19,20,12,13,17,17,16,17,18,14,4,7,3,4,0,4,1,6,5,8,8,15,13,14,12,7,5,10,11,10,8,9,4,6,7,6,8,7,5,9,5,7,5,2,1,1,0,0
2022-04-13 13:00:00,0,1,3,9,10,13,18,16,12,8,9,7,6,8,7,15,17,10,18,20,18,13,12,11,10,10,8,5,5,4,3,0,3,3,8,7,16,15,16,14,13,13,13,9,16,14,13,13,12,8,3,7,8,9,2,7,7,5,4,3,2,0,1,0,0
2022-04-13 14:00:00,1,1,2,3,4,9,6,8,8,8,8,8,10,11,12,12,11,13,14,10,9,14,13,13,12,11,8,9,6,5,4,3,1,1,3,0,10,11,12,10,10,10,9,7,11,11,12,5,11,10,12,11,10,13,14,12,12,11,8,7,5,1,0,0,0
2022-04-13 15:00:00,1,1,3,5,8,11,16,18,16,12,12,11,6,13,14,16,16,16,15,14,12,21,20,20,19,18,22,23,21,12,9,8,2,3,6,2,12,28,33,28,17,13,11,17,16,16,14,17,15,6,5,14,13,13,6,16,17,16,10,5,5,0,0,0,0
2022-04-13 16:00:00,0,2,2,8,6,14,24,23,17,10,7,13,9,15,10,14,15,14,14,14,11,13,11,7,9,11,27,40,16,7,5,0,5,5,6,0,8,50,52,44,43,26,18,14,12,11,13,11,14,12,7,12,11,12,9,12,13,13,8,7,5,1,0,0,0
2022-04-13 17:00:00,0,1,3,7,10,18,35,41,27,18,19,17,18,16,17,16,20,21,20,22,18,14,15,13,17,22,21,23,15,6,5,3,2,3,11,11,16,25,33,35,36,25,25,23,21,20,21,20,11,13,4,12,11,9,7,10,14,12,10,11,6,2,2,1,0
2022-04-13 18:00:00,1,2,3,8,14,29,42,43,35,29,27,21,22,21,6,20,34,38,38,36,30,21,22,25,28,40,38,34,21,13,18,17,3,2,5,2,20,27,38,37,40,35,34,29,44,47,46,44,34,29,26,27,23,20,18,18,32,29,25,18,16,4,1,1,0
2022-04-13 19:00:00,0,1,2,5,7,31,53,49,29,25,25,20,18,18,18,20,19,21,21,22,17,16,11,13,14,16,21,21,11,10,8,0,3,2,8,0,7,10,24,26,24,20,22,18,35,36,36,35,30,17,15,21,15,13,12,12,25,23,19,26,14,2,1,0,0
2022-04-13 20:00:00,0,0,0,2,5,14,22,24,19,15,14,7,7,3,8,5,5,6,9,14,10,11,10,8,12,13,18,17,9,7,6,0,2,1,2,0,7,5,11,9,7,9,8,10,16,17,19,17,15,13,10,11,8,7,6,6,10,9,8,6,5,2,0,0,0
2022-04-13 21:00:00,0,0,0,2,2,7,14,13,11,8,7,6,4,3,3,3,5,6,8,7,6,19,21,20,21,21,15,15,8,3,2,1,0,1,4,3,6,12,14,16,9,11,11,9,17,18,16,15,15,14,13,12,10,8,7,5,14,13,12,11,8,4,1,0,0
2022-04-13 22:00:00,3,1,0,1,2,7,13,12,8,5,4,4,4,7,0,10,4,12,13,14,10,23,24,26,34,35,36,38,17,8,6,5,2,0,2,0,5,3,7,6,9,8,14,13,23,16,21,22,22,20,15,17,9,14,13,8,20,19,18,16,10,3,0,0,0
2022-04-13 23:00:00,0,0,1,0,0,0,0,5,5,3,0,2,0,0,0,4,5,4,3,4,4,13,7,12,15,11,11,9,6,3,2,0,0,0,2,0,3,5,4,1,4,5,6,4,11,13,12,10,11,8,10,7,7,5,5,6,8,7,5,6,3,1,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,0,0,3,4,3,0,2,2,2,3,1,2,3,4,4,3,4,4,0,3,4,4,5,4,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,2,0,19,25,8,12,11,8,5,2,8,10,4,11,12,13,11,12,9,8,8,9,1,5,8,7,6,4,0,2,1,4,3,4,1,7,8,5,3,7,2,2,1,15,16,15,12,9,4,0,3,1,0,0,3,8,1,7,3,2,0,0,0,0
2022-04-14 07:00:00,0,0,11,35,47,48,45,40,17,8,9,12,10,10,13,18,28,28,32,27,26,15,28,33,31,29,18,9,5,5,5,0,8,5,12,0,21,20,16,10,10,6,6,6,9,10,11,13,14,14,15,20,23,29,26,22,33,22,13,6,2,1,1,0,0
2022-04-14 08:00:00,1,2,6,28,40,31,41,37,19,7,8,9,11,13,16,22,26,28,31,30,23,17,18,21,25,28,17,16,11,3,2,0,13,12,15,10,25,24,22,20,20,11,10,11,22,22,21,19,18,18,20,28,39,45,43,44,46,41,25,9,2,0,0,0,0
2022-04-14 09:00:00,0,0,3,16,27,28,27,25,17,8,9,11,12,16,10,16,18,20,20,16,15,19,23,16,15,15,7,7,7,2,0,0,3,3,11,6,15,19,18,16,17,10,9,10,19,19,21,19,14,14,13,11,14,15,11,23,45,42,21,5,2,2,1,0,0
2022-04-14 10:00:00,0,0,3,9,13,13,16,14,10,9,8,8,10,6,12,14,6,13,11,10,11,11,11,11,9,9,7,7,5,6,3,0,1,2,7,6,10,9,8,8,9,11,9,6,16,16,4,15,6,4,0,2,9,10,0,15,20,16,11,3,0,1,0,0,0
2022-04-14 11:00:00,0,0,4,10,15,16,17,15,7,4,3,10,9,9,9,15,16,14,13,11,7,8,8,8,9,8,8,6,5,3,0,0,3,2,5,0,8,14,15,14,14,10,10,6,6,6,6,7,7,4,6,8,9,11,12,11,10,9,6,3,1,0,0,0,0
2022-04-14 12:00:00,0,1,1,8,11,12,13,13,8,3,3,6,7,2,8,10,13,12,12,12,10,9,13,10,9,8,6,6,4,4,3,0,3,1,5,0,15,13,14,13,12,12,6,6,10,12,8,9,10,8,7,8,9,11,4,13,18,17,11,10,3,3,2,1,0
2022-04-14 13:00:00,0,1,2,6,9,9,16,18,11,9,7,7,4,8,8,8,7,9,12,11,10,14,15,15,15,11,9,9,5,5,2,0,3,3,8,7,13,16,14,14,16,12,17,9,14,14,13,12,11,9,8,9,7,9,4,10,11,8,6,6,5,2,0,0,0
2022-04-14 14:00:00,1,2,5,6,13,11,14,15,11,10,9,7,6,7,0,8,10,11,13,13,11,10,13,12,10,10,7,10,8,3,4,3,3,0,5,2,11,15,17,14,18,17,17,17,12,10,9,7,7,3,8,10,4,9,5,10,9,7,5,6,3,1,1,0,0
2022-04-14 15:00:00,1,0,3,4,7,10,16,17,13,8,4,5,4,6,7,12,15,15,15,17,16,13,13,9,14,15,22,24,12,9,6,4,4,3,5,2,7,11,16,18,16,17,20,17,10,13,12,11,9,9,7,8,7,6,6,7,13,10,6,4,2,1,0,0,0
2022-04-14 16:00:00,1,2,2,5,8,14,22,24,16,14,14,10,11,6,7,14,17,20,18,12,16,16,12,13,13,14,25,39,22,8,3,1,5,4,6,2,12,47,47,44,41,29,15,16,13,16,15,14,12,14,12,13,12,13,12,11,17,14,13,11,6,0,0,0,0
2022-04-14 17:00:00,3,3,3,7,15,48,55,58,43,22,21,20,18,16,15,15,21,23,26,16,18,18,16,17,19,22,30,27,16,6,4,0,5,6,10,3,12,21,27,26,26,21,26,23,17,18,14,16,14,12,11,10,12,13,14,11,18,18,18,15,9,5,3,2,0
2022-04-14 18:00:00,0,1,8,14,19,47,65,63,43,29,30,30,26,26,27,29,33,30,33,26,28,17,17,20,23,27,29,29,19,9,8,0,4,6,8,7,16,26,45,44,51,41,36,25,25,25,24,23,25,21,20,21,17,17,13,18,31,26,25,16,11,2,1,1,0
2022-04-14 19:00:00,0,1,1,4,7,23,29,17,21,16,12,14,11,10,5,11,15,20,20,21,16,12,13,13,15,16,15,17,14,9,8,7,2,0,3,2,6,13,29,28,27,22,21,18,24,21,22,25,22,20,18,19,15,17,16,15,26,22,24,19,9,4,2,1,0
2022-04-14 20:00:00,0,0,0,1,3,17,23,24,16,10,4,8,6,6,0,7,8,8,11,9,7,15,13,15,17,18,12,11,9,6,8,0,1,0,3,0,5,7,13,14,15,17,14,18,21,18,20,19,15,11,10,11,9,7,8,10,16,9,15,8,9,4,2,1,0
2022-04-14 21:00:00,0,0,1,1,2,5,16,18,14,9,6,6,5,5,3,4,5,6,8,9,8,15,13,14,16,13,12,12,6,6,5,0,1,0,3,0,6,9,12,10,10,12,15,9,15,15,13,12,13,12,10,10,9,7,5,6,11,10,8,7,6,4,2,1,0
2022-04-14 22:00:00,0,1,0,1,2,8,10,11,11,10,6,7,5,5,5,6,9,14,13,7,11,13,12,14,20,25,27,26,14,7,7,6,1,0,2,0,4,8,8,10,9,6,18,15,24,28,30,25,22,16,13,14,17,17,15,14,19,18,17,16,12,10,3,2,0
2022-04-14 23:00:00,0,0,0,0,1,2,6,6,5,3,2,1,2,0,0,2,2,2,3,2,7,11,13,10,13,15,15,11,6,2,5,0,1,2,2,1,3,3,5,4,3,5,5,4,14,15,13,12,11,9,10,9,8,4,3,4,9,8,16,8,11,2,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,2,3,4,5,4,3,5,3,2,3,2,2,3,0,4,5,4,4,0,3,4,7,0,5,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,0,0,1,15,19,0,19,17,11,5,5,6,7,6,6,12,9,13,9,10,9,4,5,6,3,6,6,5,4,2,3,0,3,2,2,0,4,7,6,4,6,3,2,1,9,10,0,2,0,4,0,4,5,6,7,5,7,4,6,3,1,0,2,0,0
2022-04-15 07:00:00,0,0,11,40,51,46,52,46,26,9,12,20,19,16,19,23,23,20,20,0,17,13,26,33,18,18,14,8,7,5,5,4,6,6,9,8,17,23,16,11,12,7,5,7,10,9,8,7,7,8,10,14,17,19,20,21,26,22,16,4,2,1,2,0,0
2022-04-15 08:00:00,0,1,3,14,38,40,42,40,24,6,7,11,12,11,11,20,21,23,26,27,21,19,20,25,20,24,13,9,7,3,1,0,10,13,12,0,22,22,23,18,19,12,9,9,25,25,23,23,16,17,16,20,22,24,9,25,38,35,24,10,2,1,1,0,0
2022-04-15 09:00:00,0,0,2,11,17,18,21,19,15,10,11,13,15,15,15,11,13,13,17,6,13,15,16,13,12,11,8,7,6,4,3,3,4,5,11,0,15,18,17,15,16,11,7,9,17,17,15,16,12,7,6,10,10,12,14,18,33,31,18,4,0,1,0,0,0
2022-04-15 10:00:00,2,2,3,11,10,12,16,14,14,8,5,8,8,2,3,11,9,15,14,15,13,10,13,9,10,9,6,7,3,4,3,0,4,3,7,5,14,15,16,15,17,14,13,12,13,9,8,7,6,8,0,6,7,8,7,10,11,11,8,3,1,0,0,0,0
2022-04-15 11:00:00,1,2,1,6,9,13,14,14,12,10,6,11,9,9,8,12,13,14,14,13,8,7,9,12,11,8,7,7,7,4,5,0,2,2,4,1,6,8,11,15,14,9,9,8,8,7,8,9,8,9,5,12,12,11,10,10,18,14,8,5,4,1,0,0,0
2022-04-15 12:00:00,2,1,4,8,11,11,14,15,19,19,21,23,24,17,0,16,17,25,22,22,9,29,30,11,12,11,8,7,4,6,1,0,4,5,6,4,12,14,17,18,18,15,16,14,14,11,12,10,4,9,8,4,6,6,5,7,10,7,5,4,3,1,1,0,0
2022-04-15 13:00:00,0,1,3,6,9,13,17,16,10,10,9,12,10,11,7,11,10,26,23,24,23,20,21,29,28,27,26,18,22,22,11,3,2,2,5,4,14,14,15,15,17,16,16,14,13,15,9,12,12,11,10,6,10,4,9,8,12,11,6,7,2,0,0,0,0
2022-04-15 14:00:00,0,0,1,5,7,8,8,12,9,8,10,10,9,6,7,9,14,16,15,16,11,21,20,20,20,19,18,18,8,2,3,0,2,10,13,2,17,18,24,24,19,6,23,19,19,17,14,13,12,8,10,11,10,6,6,9,14,12,8,6,3,1,0,0,0
2022-04-15 15:00:00,1,3,3,7,8,13,26,26,21,11,12,13,11,12,8,12,13,14,17,15,12,18,16,18,9,18,27,25,16,11,10,0,7,18,19,4,21,58,56,47,32,0,24,18,17,13,16,11,9,8,9,11,9,8,5,11,13,13,11,8,4,1,1,0,0
2022-04-15 16:00:00,1,1,4,8,12,15,23,22,17,20,19,16,15,14,16,15,17,20,21,22,19,11,14,13,14,17,18,18,13,8,6,2,8,7,10,6,15,25,29,28,18,0,22,18,22,26,26,23,16,16,14,15,17,16,15,11,15,14,11,10,4,2,0,0,0
2022-04-15 17:00:00,0,0,6,10,17,37,46,46,34,18,17,18,20,21,12,16,17,18,19,18,16,18,21,17,15,18,22,22,15,8,7,6,4,5,6,1,17,25,32,34,24,0,23,20,24,23,20,18,14,15,16,16,15,14,12,10,15,14,12,8,6,3,1,0,0
2022-04-15 18:00:00,0,1,7,13,19,61,60,58,33,21,22,24,22,19,22,32,43,50,51,53,47,22,20,24,26,25,25,22,14,9,12,0,4,7,19,6,29,27,44,45,33,0,36,28,28,26,25,24,23,20,18,17,16,13,9,15,27,24,18,20,9,5,5,3,0
2022-04-15 19:00:00,1,2,2,5,8,22,24,34,23,15,15,10,8,9,9,12,16,16,20,21,18,15,15,17,18,22,25,21,11,5,6,3,2,4,6,0,9,16,30,30,33,0,30,19,33,35,32,31,28,20,19,16,15,11,10,12,22,21,19,0,13,4,2,0,0
2022-04-15 20:00:00,0,1,3,4,6,20,24,23,17,9,11,10,6,5,6,0,5,7,6,7,5,15,13,8,11,15,9,14,8,9,8,0,1,0,2,0,5,8,12,14,18,0,13,12,16,13,12,11,9,10,8,9,8,7,5,8,15,14,13,12,7,2,1,0,0
2022-04-15 21:00:00,0,0,0,1,3,7,10,8,6,4,5,4,4,5,4,3,0,6,4,9,8,12,13,11,13,13,13,11,10,4,3,0,0,1,1,0,8,11,14,9,8,0,11,10,12,14,15,16,16,8,7,17,16,15,6,13,18,15,14,0,10,8,3,0,0
2022-04-15 22:00:00,0,1,0,3,2,5,9,10,9,8,3,6,5,4,5,0,3,4,6,4,5,32,32,29,35,37,31,29,16,9,4,0,3,1,4,0,6,10,10,9,10,0,17,16,27,29,27,10,25,22,21,20,19,15,12,13,17,10,5,6,6,5,0,0,0
2022-04-15 23:00:00,0,1,2,2,1,0,4,3,6,4,6,5,3,1,0,4,5,5,7,4,6,12,13,13,16,10,11,11,7,5,4,3,0,0,0,0,2,2,2,4,5,0,4,3,10,10,3,9,8,7,6,9,8,6,4,7,12,10,4,9,6,3,2,1,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
