Unnamed: 0,1_성수동차고지,2_뚝도시장구길,3_서울숲지구대앞,4_성수1가새마을금고,5_천주교성수동성당앞,6_뚝도아리수정수센터수도박물관,7_서울숲,8_성동구민종합체육센터,9_뚝섬역8번출구,10_뚝섬역5번출구,11_성수역1번출구,12_성수동SK아파트형공장앞,13_경동초등학교입구,14_경일초등학교앞,15_성수공고앞,16_성원중성수동이마트앞,17_뚝도시장,18_경수중학교,19_성수119안전센터,20_노룬산시장앞,21_국민은행신자양지점,22_뚝도변전소앞,23_광진문화예술회관,24_건국대학교앞,25_자양초등학교앞,26_자양사거리,27_구의역3번출구,28_광진우체국,29_테크노마트앞.강변역,30_구의역2번출구,31_자양사거리,32_자양초등학교앞,33_건국대학교앞,34_건대로데오거리입구,35_대동아파트앞,36_국민은행신자양지점,37_노룬산시장앞,38_성수119안전센터,39_경수중학교,40_뚝도시장,41_성원중성수동이마트앞,42_성수공고앞,43_경일초등학교앞,44_경동초등학교입구,45_성수동SK아파트형공장앞,46_성수역1번출구,47_뚝섬역4번출구,48_뚝섬역2번출구,49_성동구민종합체육센터,50_서울숲,51_뚝도아리수정수센터수도박물관,52_천주교성수동성당앞,53_성수1가1동새마을금고,54_서울숲지구대앞,55_뚝도시장구길
2022-04-07 21:00:00,1,4,0,1,5,3,3,5,4,5,5,5,3,6,5,8,7,9,10,12,10,11,12,11,8,7,6,5,7,8,11,9,9,16,15,12,10,5,7,5,6,4,2,1,0,2,2,4,5,5,3,4,3,2,0
2022-04-07 22:00:00,0,2,1,1,4,0,6,7,4,4,5,6,5,6,0,7,7,8,7,8,7,5,8,6,4,3,1,1,6,5,8,6,11,12,5,12,12,10,8,5,4,2,0,0,0,3,3,5,4,8,7,5,4,2,0
2022-04-07 23:00:00,0,0,0,1,2,0,0,0,2,2,5,6,2,4,4,5,6,0,7,7,7,7,8,9,8,6,3,1,3,5,7,9,7,10,3,11,9,7,1,6,7,6,5,2,4,2,2,4,5,6,5,0,3,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,0,2,0,0,1,0,1,0,2,0,1,2,0,3,0,1,0,4,5,6,6,0,3,2,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,1,0,2,2,0,1,1,2,0,1,1,0,2,0,6,7,8,8,8,4,9,8,7,7,7,6,4,3,2,4,8,7,10,8,8,6,5,6,5,3,0,4,0,1,0,3,3,4,3,4,0,2,0,0,0
2022-04-08 06:00:00,5,1,8,0,1,7,6,5,2,0,1,0,0,2,3,5,6,2,4,5,0,6,4,1,5,0,3,0,3,4,3,4,6,7,5,7,5,6,1,2,1,2,1,0,0,3,1,2,3,2,1,1,1,0,0
2022-04-08 07:00:00,2,7,15,17,26,17,10,8,3,4,5,4,5,5,6,8,9,9,11,14,12,13,10,10,12,10,8,4,9,12,12,12,11,15,16,14,18,16,16,16,16,17,15,2,0,3,4,6,6,11,10,7,4,1,0
2022-04-08 08:00:00,5,10,18,23,31,27,16,15,5,5,5,6,5,6,9,9,11,12,12,14,18,16,15,14,13,12,10,6,10,14,22,21,18,21,14,24,25,26,25,23,17,11,10,7,6,4,8,15,12,9,8,4,3,1,0
2022-04-08 09:00:00,1,3,6,8,13,12,9,13,8,7,5,6,10,10,12,13,14,15,14,18,20,18,14,14,13,12,12,9,8,9,9,10,10,10,10,21,19,17,12,8,6,5,7,6,2,5,7,5,8,6,5,3,0,1,0
2022-04-08 10:00:00,3,6,8,9,12,11,5,7,6,5,3,2,1,4,2,6,8,8,8,12,12,11,11,10,3,10,11,8,6,7,11,10,8,9,6,6,5,5,4,4,5,5,5,3,2,3,4,4,5,3,2,2,1,0,0
2022-04-08 11:00:00,2,2,5,6,4,6,5,4,3,4,5,6,3,4,5,6,6,7,8,9,8,8,8,7,2,6,5,3,4,7,10,7,9,11,10,10,8,12,12,8,6,0,3,2,2,4,3,5,5,6,4,3,2,1,0
2022-04-08 12:00:00,0,4,3,5,3,8,3,7,2,3,6,3,4,5,6,6,7,9,7,11,9,8,6,9,7,6,5,2,8,12,13,8,11,15,8,14,15,10,15,13,8,7,5,4,2,5,4,0,5,4,3,1,0,0,0
2022-04-08 13:00:00,1,5,1,7,9,6,5,5,5,2,3,2,7,7,8,9,11,12,11,16,6,14,13,7,11,7,7,4,4,5,13,12,10,12,13,14,7,16,5,14,11,6,1,0,0,5,10,16,11,12,11,8,5,2,0
2022-04-08 14:00:00,1,2,5,2,7,6,4,4,5,6,6,8,18,7,11,13,13,14,17,17,15,14,10,11,10,6,5,4,6,8,10,8,10,13,12,12,10,9,7,9,8,7,11,5,8,8,7,10,13,11,10,5,3,1,0
2022-04-08 15:00:00,2,5,6,10,12,12,9,12,10,11,11,13,17,17,19,24,22,19,22,20,19,16,14,12,11,8,8,7,9,9,17,17,18,15,16,12,11,14,11,8,6,7,4,6,5,13,8,11,10,6,4,3,1,2,0
2022-04-08 16:00:00,1,2,6,10,11,13,14,13,7,10,13,14,16,19,13,20,22,19,19,28,28,22,21,23,18,13,12,6,7,8,12,13,11,15,13,13,12,11,8,9,6,5,4,4,0,10,15,13,15,9,2,8,6,4,0
2022-04-08 17:00:00,0,4,8,4,12,15,18,15,12,13,9,13,11,20,21,25,27,20,23,21,23,19,18,16,13,11,9,9,10,12,18,20,21,20,10,20,21,16,13,11,11,9,8,8,7,16,19,23,21,18,17,15,10,4,0
2022-04-08 18:00:00,0,5,4,8,9,8,15,27,23,20,12,15,14,13,14,19,20,20,23,25,22,20,16,16,16,10,8,7,9,11,10,9,15,24,23,21,20,22,17,16,15,14,12,11,9,14,18,24,18,20,18,10,8,3,0
2022-04-08 19:00:00,0,4,9,11,9,7,12,14,13,13,12,16,15,17,20,18,20,14,21,22,29,28,22,23,21,16,6,5,6,10,15,14,12,15,13,14,13,14,14,14,16,13,12,10,9,10,10,12,21,19,18,16,12,5,0
2022-04-08 20:00:00,1,2,3,2,4,1,5,7,7,7,6,10,11,10,10,14,17,10,15,12,11,14,12,17,12,7,6,4,5,7,10,8,9,13,12,11,12,13,10,5,9,6,6,5,9,10,13,16,11,10,7,7,6,1,0
2022-04-08 21:00:00,0,3,2,5,7,5,5,7,6,4,8,8,7,6,5,9,10,9,7,10,13,14,13,14,13,11,6,4,7,8,9,0,8,11,8,8,4,5,4,3,4,5,2,0,4,4,3,5,3,4,9,5,4,1,0
2022-04-08 22:00:00,0,1,4,1,5,3,3,2,2,2,5,3,4,5,8,9,10,0,9,11,7,8,7,11,10,8,2,1,4,6,5,4,5,8,6,5,6,8,7,4,5,5,0,0,0,5,5,8,5,7,6,5,2,1,0
2022-04-08 23:00:00,0,0,1,0,1,0,1,2,4,3,6,4,1,5,6,8,9,0,10,13,13,12,12,9,7,5,1,4,4,5,7,5,6,8,7,7,7,6,5,4,4,3,2,1,1,8,6,9,10,11,8,4,3,2,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,2,0,0,0,3,1,2,0,1,3,0,0,0,3,4,5,7,6,8,0,6,4,2,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,0,2,5,0,1,0,3,0,0,0,0,0,1,0,4,5,5,5,6,8,7,7,6,11,10,6,4,5,2,3,5,6,8,6,7,3,4,1,5,4,5,1,0,0,0,2,2,1,1,0,0,0,0,0,0
2022-04-09 06:00:00,2,3,4,4,5,4,2,3,2,0,1,0,0,0,1,2,3,4,1,3,4,5,0,2,7,5,4,0,3,4,5,7,7,5,4,3,2,1,2,1,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0
2022-04-09 07:00:00,1,4,2,3,0,2,1,0,0,1,0,0,0,1,2,3,5,0,7,7,9,9,6,5,3,0,4,1,3,4,2,2,5,5,6,7,8,10,0,6,5,3,2,1,0,2,1,3,3,4,0,3,1,0,0
2022-04-09 08:00:00,0,3,5,7,6,5,3,2,1,2,1,3,4,3,5,6,7,6,9,12,13,11,8,6,8,5,7,5,6,8,11,12,12,14,13,14,15,14,13,10,6,3,3,1,5,5,6,7,6,7,6,0,3,0,0
2022-04-09 09:00:00,3,5,8,12,18,19,12,12,5,2,3,0,2,0,5,8,12,12,11,10,12,7,11,7,12,9,7,6,6,10,13,13,12,12,11,13,10,8,9,7,7,5,4,4,3,6,8,13,9,9,7,4,2,1,0
2022-04-09 10:00:00,1,2,5,6,6,6,4,5,3,4,5,4,5,8,8,9,8,7,8,7,8,8,9,8,7,3,4,0,5,7,8,9,11,15,14,14,14,14,13,12,9,8,6,5,3,11,14,18,16,6,4,2,1,0,0
2022-04-09 11:00:00,2,5,7,10,12,14,7,7,5,2,10,6,9,6,6,13,15,16,16,16,17,18,10,11,9,6,5,5,6,10,13,14,14,17,17,18,16,16,14,11,7,7,7,7,2,10,9,8,6,5,3,2,1,0,0
2022-04-09 12:00:00,2,6,9,14,16,15,10,8,4,4,10,6,5,6,8,12,13,14,15,13,15,12,11,11,12,8,6,7,14,17,21,17,18,24,23,20,21,20,19,18,19,18,12,14,13,14,16,17,10,8,7,6,5,3,0
2022-04-09 13:00:00,3,3,6,7,11,10,8,5,6,7,9,8,8,8,12,12,16,17,20,21,21,18,11,16,16,13,9,5,10,13,26,27,27,30,31,30,29,33,24,19,18,15,11,8,8,14,22,22,14,11,9,7,4,2,0
2022-04-09 14:00:00,1,5,6,5,9,7,10,20,18,19,20,19,18,19,17,22,23,18,26,21,17,17,13,16,15,11,8,6,7,9,17,9,16,19,15,20,21,18,17,16,16,12,14,18,14,27,13,17,14,16,15,10,7,5,0
2022-04-09 15:00:00,1,3,6,8,11,16,24,29,30,28,18,23,21,22,20,20,21,24,28,27,28,26,15,15,12,7,7,3,5,9,14,16,19,23,22,16,19,24,22,18,14,16,13,13,12,13,29,27,26,14,16,8,7,1,0
2022-04-09 16:00:00,0,6,8,9,15,20,29,26,28,23,19,22,20,20,23,31,38,39,20,37,35,30,19,21,18,11,9,7,9,11,15,16,18,17,14,18,17,15,16,14,15,14,17,16,15,22,23,28,14,10,12,15,10,4,0
2022-04-09 17:00:00,0,6,7,8,12,21,33,45,34,28,18,7,23,27,28,33,34,35,35,34,35,34,24,26,19,16,12,7,13,20,26,24,20,26,18,19,14,15,13,9,15,14,8,13,12,11,12,15,13,13,10,9,6,3,0
2022-04-09 18:00:00,2,7,15,16,16,21,29,36,23,21,18,18,14,14,16,20,23,22,18,21,28,30,29,33,31,16,15,11,9,13,11,10,9,16,8,19,18,18,15,10,9,7,6,5,3,20,21,19,20,20,13,12,10,6,0
2022-04-09 19:00:00,2,4,9,9,12,11,25,32,27,20,17,17,24,25,24,29,24,23,21,21,19,15,11,12,11,8,4,6,5,4,7,8,9,12,12,13,12,12,11,11,10,9,7,5,7,5,6,7,9,12,11,8,6,2,0
2022-04-09 20:00:00,1,2,3,4,4,8,9,6,3,13,7,5,7,7,13,19,21,16,18,21,14,15,11,10,10,9,8,4,5,16,16,15,13,16,15,15,14,15,12,8,7,2,3,9,2,9,11,10,9,6,6,3,3,1,0
2022-04-09 21:00:00,0,4,5,6,8,5,4,9,8,7,7,6,8,5,5,11,11,11,10,13,11,10,10,14,12,11,7,5,5,7,12,11,12,11,12,11,10,9,6,5,9,8,6,4,2,5,7,7,4,5,1,5,3,1,0
2022-04-09 22:00:00,2,3,4,0,2,0,1,4,4,6,8,0,7,5,6,6,7,0,4,10,6,9,8,8,6,5,2,2,4,6,6,6,2,8,7,10,9,7,6,6,5,4,2,0,3,3,4,5,3,7,2,5,3,0,0
2022-04-09 23:00:00,0,1,0,0,1,0,4,5,1,6,5,0,4,3,4,10,11,4,11,12,13,11,9,10,8,7,6,4,6,8,5,10,1,13,9,9,6,3,2,4,3,2,2,0,0,1,2,3,4,5,4,1,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,1,0,2,3,2,1,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4,4,3,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,5,0,0,1,6,0,6,5,3,0,3,1,2,2,2,3,3,3,1,0,3,2,2,0,1,0,0,0,0,0,3,0,4,3,2,0,1,0,0,0
2022-04-10 06:00:00,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,5,4,3,5,0,2,0,3,2,0,0,2,6,3,0,0,2,5,2,1,0,2,0,2,1,2,0,1,0,1,5,4,2,0,0,1,0,0
2022-04-10 07:00:00,1,2,1,6,5,5,3,0,2,0,1,0,1,0,0,3,6,5,4,5,6,5,2,1,2,0,0,0,1,1,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0
2022-04-10 08:00:00,0,1,4,5,5,4,3,4,3,0,1,0,0,2,5,6,10,4,4,11,5,13,11,6,4,3,0,0,5,7,3,1,0,0,0,2,3,0,0,0,2,0,0,0,0,4,0,3,2,3,0,2,1,0,0
2022-04-10 09:00:00,1,1,2,3,5,3,2,0,0,4,3,2,1,3,5,8,6,6,9,12,11,11,10,12,11,8,9,8,6,9,11,9,9,8,8,9,10,5,2,9,7,4,2,1,0,3,2,4,2,1,1,0,0,0,0
2022-04-10 10:00:00,4,6,9,10,13,12,8,11,7,3,5,6,5,0,3,7,8,7,10,9,11,3,9,8,8,3,0,2,4,8,9,8,8,9,6,10,9,3,10,7,6,0,3,0,0,2,7,13,10,12,9,7,2,0,0
2022-04-10 11:00:00,3,4,7,0,10,7,8,5,4,2,4,0,6,7,8,6,11,15,11,14,17,17,13,8,12,8,4,6,5,7,9,9,11,8,7,8,7,9,3,12,13,0,3,4,0,5,4,5,2,1,0,0,0,1,0
2022-04-10 12:00:00,3,5,6,6,11,10,11,8,8,6,6,8,5,9,15,21,28,15,27,26,26,24,13,14,12,7,6,5,9,14,14,17,16,19,0,19,4,19,19,15,14,13,9,8,7,9,10,10,11,11,7,6,5,4,0
2022-04-10 13:00:00,2,3,5,5,7,6,6,7,7,6,15,15,8,5,8,7,8,15,18,19,7,14,7,9,7,4,5,4,4,9,13,12,12,17,15,16,17,13,12,13,8,11,8,6,4,10,5,8,4,3,2,0,1,0,0
2022-04-10 14:00:00,3,5,7,9,13,13,10,11,9,9,11,10,14,11,10,13,9,9,14,13,15,8,12,11,10,6,3,5,5,8,10,10,13,14,10,13,13,17,16,16,15,14,10,15,4,16,12,19,16,12,6,3,5,2,0
2022-04-10 15:00:00,0,3,5,10,3,10,20,23,27,26,18,20,17,16,18,18,18,20,14,15,16,16,14,20,16,13,6,2,8,18,24,22,20,25,16,17,11,18,19,15,13,10,9,12,0,17,19,24,23,18,22,17,15,7,0
2022-04-10 16:00:00,1,4,8,0,4,11,18,25,21,19,11,13,14,10,12,15,17,10,18,18,17,16,10,15,13,12,8,3,5,5,14,15,17,21,0,22,20,22,18,16,15,11,10,2,6,13,9,11,13,10,5,4,4,2,0
2022-04-10 17:00:00,1,5,10,9,10,16,17,23,18,17,14,12,16,19,18,21,20,20,19,20,21,19,10,13,6,9,0,7,6,7,10,10,10,19,9,20,21,22,21,18,16,13,10,5,0,8,6,10,12,13,11,9,7,4,0
2022-04-10 18:00:00,0,7,8,10,0,14,19,12,14,6,14,15,15,17,17,17,19,23,21,21,15,11,12,17,16,10,9,5,12,15,19,5,21,22,19,17,14,14,11,7,7,6,3,4,0,6,7,9,8,9,7,6,3,1,0
2022-04-10 19:00:00,3,4,8,9,10,14,18,25,19,16,12,13,11,14,13,13,15,13,13,14,15,8,13,16,15,11,8,6,5,4,7,7,8,12,10,15,13,14,13,12,10,9,9,7,0,5,6,9,10,7,7,6,5,3,0
2022-04-10 20:00:00,0,4,3,2,7,7,7,8,9,7,7,9,12,9,13,15,16,17,18,19,16,14,14,13,11,9,6,5,4,4,6,7,5,7,6,8,6,6,5,4,4,2,1,3,2,8,1,4,4,7,6,5,4,1,0
2022-04-10 21:00:00,0,0,2,1,2,1,2,2,3,0,2,3,5,2,6,8,9,9,8,4,2,7,7,5,6,6,3,1,8,9,9,7,5,10,9,8,8,5,4,3,2,1,1,2,0,3,3,9,10,19,18,14,7,2,0
2022-04-10 22:00:00,0,0,0,1,0,3,5,3,4,4,3,4,5,5,0,0,4,6,5,7,7,4,6,7,4,5,3,2,5,8,10,5,5,10,9,9,6,8,7,3,4,2,1,0,0,2,3,4,5,6,5,3,1,2,0
2022-04-10 23:00:00,0,0,0,1,0,2,1,2,2,1,2,0,1,3,4,0,4,5,5,0,6,4,4,6,4,3,2,0,4,5,7,8,7,9,8,8,7,6,5,4,2,2,1,1,0,1,1,3,2,7,0,4,3,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,2,3,0,0,1,3,1,1,1,0,2,3,4,6,0,4,5,6,6,6,7,8,6,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,0,1,1,2,0,0,1,0,1,1,0,2,0,3,4,4,6,5,6,9,8,7,8,9,7,5,0,1,5,8,10,12,7,8,6,2,8,5,2,4,4,1,0,0,3,0,1,2,1,0,0,0,0,0
2022-04-11 06:00:00,2,3,8,9,10,7,3,0,1,0,1,0,0,2,4,3,4,3,0,5,4,3,4,2,7,6,4,1,7,5,6,0,5,9,10,9,9,10,9,4,3,2,0,0,0,1,3,1,2,2,0,0,1,0,0
2022-04-11 07:00:00,7,9,15,20,28,23,11,10,4,2,3,4,5,6,3,7,8,3,7,9,12,12,11,6,9,8,6,5,11,7,7,9,10,12,14,17,19,17,18,16,13,14,13,3,0,3,2,6,9,4,3,2,1,0,0
2022-04-11 08:00:00,5,10,13,14,17,18,11,9,5,4,5,2,7,5,8,9,15,16,16,17,21,22,17,17,17,11,10,5,8,12,14,19,19,20,11,20,21,23,19,15,13,14,10,8,3,4,7,18,14,11,9,8,4,3,0
2022-04-11 09:00:00,4,6,13,15,18,14,9,8,9,7,7,8,7,5,6,5,6,6,7,7,11,10,8,9,11,11,8,6,8,7,10,12,9,17,9,18,17,16,17,12,11,9,6,5,3,4,7,10,8,10,0,6,4,2,0
2022-04-11 10:00:00,2,3,5,6,3,4,4,1,2,3,4,5,4,3,3,6,8,9,5,8,11,12,10,9,7,5,4,3,4,7,9,10,10,8,10,9,8,7,6,6,5,3,3,3,0,4,3,3,3,3,3,1,0,1,0
2022-04-11 11:00:00,1,0,3,5,4,4,5,4,4,4,5,6,7,8,8,9,8,10,7,12,13,12,9,11,6,3,2,2,4,6,11,10,8,11,9,10,9,9,4,8,8,10,10,9,8,7,10,13,7,8,5,1,3,3,0
2022-04-11 12:00:00,1,5,6,7,10,8,4,3,2,4,4,5,6,1,5,6,7,5,7,6,7,8,8,8,9,8,6,4,5,6,9,5,7,17,16,15,9,10,6,7,7,6,4,0,2,6,3,4,3,3,1,2,1,0,0
2022-04-11 13:00:00,0,1,2,4,3,5,4,5,3,3,4,3,4,5,6,9,11,10,10,13,14,13,9,10,8,6,3,3,3,8,15,15,13,15,13,10,9,15,14,7,7,3,5,1,4,5,7,8,6,5,5,6,4,3,0
2022-04-11 14:00:00,2,4,2,3,5,3,5,6,5,7,10,5,13,13,7,7,7,8,9,8,9,10,8,8,6,6,4,1,4,5,12,11,10,11,3,9,10,11,6,7,7,8,0,8,0,7,9,11,9,13,1,9,7,5,0
2022-04-11 15:00:00,1,3,6,7,5,7,5,14,10,9,8,10,13,13,15,14,15,16,15,15,18,17,14,14,13,12,11,10,4,8,9,10,12,14,13,16,8,10,1,10,8,7,8,6,1,8,10,16,15,15,10,6,5,4,0
2022-04-11 16:00:00,1,2,2,3,5,6,7,8,6,5,8,9,21,22,23,26,29,29,28,25,25,19,18,17,13,9,8,4,5,8,12,13,10,16,13,14,14,17,15,14,11,10,9,4,3,9,8,9,7,12,9,6,7,5,0
2022-04-11 17:00:00,1,3,5,7,1,7,10,13,12,9,8,10,7,12,15,18,21,22,23,21,20,19,17,16,11,12,5,4,8,10,12,8,10,15,16,14,14,13,12,7,10,11,10,7,7,11,15,18,16,14,11,8,6,4,0
2022-04-11 18:00:00,1,4,7,10,11,14,19,19,14,20,19,28,26,22,25,21,24,21,23,25,29,28,26,27,20,17,12,9,10,17,11,12,12,21,19,15,12,15,16,16,14,13,11,10,9,7,10,15,16,26,24,23,17,10,0
2022-04-11 19:00:00,1,2,3,7,8,7,11,13,10,11,5,7,9,11,12,17,17,19,19,19,19,20,23,21,16,13,8,6,9,6,18,17,15,24,22,21,19,11,14,10,8,7,5,3,4,6,8,15,13,24,22,17,11,4,0
2022-04-11 20:00:00,0,0,2,3,7,5,7,7,8,9,9,10,13,13,14,11,19,10,17,18,15,13,11,13,11,9,5,3,6,8,10,10,8,12,13,9,8,10,9,8,6,7,8,3,7,6,4,6,9,9,7,6,4,3,0
2022-04-11 21:00:00,0,1,5,8,10,11,9,11,7,9,6,9,8,8,6,10,13,12,12,12,11,11,9,10,9,8,5,5,6,11,11,11,10,16,14,10,8,7,5,6,6,4,4,1,3,3,1,4,2,8,7,6,3,1,0
2022-04-11 22:00:00,1,1,2,3,3,4,3,5,6,5,4,3,5,4,5,8,11,10,8,9,7,10,11,10,8,6,6,5,5,5,8,7,5,14,7,13,12,10,7,6,7,5,3,2,0,1,0,1,6,11,9,7,5,1,0
2022-04-11 23:00:00,0,1,0,2,1,0,1,0,3,2,2,3,6,5,2,8,10,11,10,11,11,5,9,8,7,4,3,2,4,7,8,7,6,13,6,11,7,7,11,9,7,5,6,0,0,4,4,6,4,10,8,6,5,2,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,2,4,3,0,5,1,3,0,0,0,0,3,6,0,0,0,5,4,3,3,4,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,2,2,3,0,2,0,1,1,2,1,0,1,1,2,3,0,4,4,6,5,5,6,2,7,6,4,1,2,5,8,9,7,6,7,6,5,7,6,4,0,4,1,0,2,1,0,2,1,0,0,0,1,0,0
2022-04-12 06:00:00,6,3,10,5,7,7,3,1,0,0,1,1,0,2,5,6,1,3,6,8,8,2,6,4,5,6,5,4,6,6,9,10,5,12,11,10,9,8,7,4,3,3,2,1,0,1,0,1,1,2,1,0,1,0,0
2022-04-12 07:00:00,3,5,13,20,21,21,13,10,4,3,4,4,0,3,5,8,12,11,11,12,13,11,8,6,7,5,5,4,6,9,10,9,11,15,10,18,20,24,24,20,19,20,16,2,0,2,4,5,6,6,5,4,3,1,0
2022-04-12 08:00:00,5,7,12,19,23,21,16,9,4,3,5,6,5,4,6,7,8,10,13,16,20,17,19,16,18,16,12,6,8,11,14,15,16,18,17,19,22,21,16,11,11,12,11,8,6,6,7,12,9,9,7,5,5,3,0
