Unnamed: 0,1_보성운수기종점,2_구로두산아파트,3_남구로역6번출구,4_남구로역,5_남구로역,6_가리봉시장,7_디지털단지오거리.가산파출소,8_디지털단지오거리,9_가산동주민센터.금천글로벌센터,10_구립가산도서관.두산위브아파트,11_독산사거리,12_금천우체국,13_말미고개.금천소방서,14_금천구청.금천경찰서,15_시흥사거리,16_박미삼거리.국립전통예술중고,17_시흥유통센터,18_석수역,19_석수역,20_시흥유통센터,21_박미삼거리.국립전통예술중고,22_시흥사거리,23_금천구청.금천경찰서,24_말미고개.금천소방서,25_금천우체국,26_독산사거리,27_구립가산도서관.두산위브아파트,28_가산동주민센터.금천글로벌센터,29_디지털단지오거리,30_디지털단지오거리,31_가리봉시장,32_남구로역,33_구로종합사회복지관,34_영서중학교,35_대림역,36_대림역12번출구,37_대동초등학교.명지성모병원,38_대림동우성아파트,39_신길5동새마을금고우리시장,40_신길5동주민센터,41_성락교회,42_도림마을금고,43_남부지방법원등기국.구로세무서(에이스하이테크시티),44_영등포역,45_전경련회관,46_여의도환승센터,47_유진투자증권.파이낸셜뉴스신문,48_한국거래소,49_여의도역,50_샛강역4번출구.여의도자이,51_진주아파트,52_시범아파트,53_여의도중학교,54_여의나루역,55_여의도순복음교회,56_국회의사당,57_국회의사당역,58_KBS,59_영등포역,60_남부지방법원등기국.구로세무서(에이스하이테크시티),61_도림마을금고,62_성락교회,63_신길5동주민센터,64_신길5동새마을금고,65_대림동우성아파트,66_대동초등학교.명지성모병원,67_대림역,68_대림역,69_보성운수기종점
2022-03-14 09:00:00,4,5,7,7,9,9,8,7,8,9,8,8,8,5,4,5,6,0,3,3,7,12,16,15,16,17,16,15,15,14,15,13,11,19,14,11,13,15,16,23,27,30,30,41,27,10,9,5,9,7,2,2,0,4,2,1,3,4,7,4,6,7,7,9,11,10,4,3,0
2022-03-14 10:00:00,4,7,9,0,5,6,8,8,8,10,7,6,5,5,4,4,1,0,2,4,2,5,6,7,10,12,12,10,7,11,13,8,12,14,11,10,12,15,14,14,14,15,12,14,12,5,4,3,1,3,0,1,0,1,1,0,1,0,5,8,7,6,3,5,7,6,3,2,0
2022-03-14 11:00:00,5,7,7,10,8,6,5,8,6,5,3,13,8,5,6,5,2,0,3,4,6,8,11,10,12,14,13,16,15,14,13,8,9,10,10,11,9,10,11,12,13,13,11,9,5,5,4,3,4,2,2,0,0,5,2,3,3,4,6,5,3,5,6,5,9,8,8,2,0
2022-03-14 12:00:00,8,8,10,11,12,15,13,10,9,9,8,8,7,4,4,5,2,0,3,3,4,7,7,9,11,11,12,9,10,12,15,14,11,12,11,12,14,12,13,12,12,12,11,8,7,4,1,2,6,5,2,2,3,2,1,3,2,4,6,8,8,8,9,8,7,4,4,6,0
2022-03-14 13:00:00,11,13,14,14,19,17,17,14,13,9,5,6,3,4,4,3,1,0,3,3,3,7,6,6,9,9,9,9,9,11,12,11,12,9,7,10,12,10,10,11,16,16,14,12,10,7,5,6,5,7,2,5,4,5,3,2,3,4,8,10,10,9,8,6,8,5,5,3,0
2022-03-14 14:00:00,5,6,7,6,8,11,9,12,13,12,11,6,4,2,0,1,0,0,4,5,4,6,7,8,11,12,12,13,14,17,14,12,12,15,14,10,8,9,8,10,12,14,10,7,6,7,4,1,5,7,5,4,5,4,7,8,9,13,8,11,12,11,13,11,9,6,7,6,0
2022-03-14 15:00:00,4,5,7,5,8,8,9,8,9,12,0,14,12,9,6,9,9,0,6,7,8,7,6,8,10,12,12,15,14,13,13,9,9,11,9,9,8,8,9,8,13,14,11,9,7,8,7,3,8,2,6,3,7,9,4,11,15,19,23,23,15,12,13,12,12,11,9,7,0
2022-03-14 16:00:00,4,6,7,10,14,16,17,16,17,16,17,10,8,10,5,4,1,0,2,4,11,17,19,18,22,19,17,19,19,16,19,18,18,16,15,13,15,11,11,10,9,12,12,7,3,1,5,7,6,6,4,5,8,2,13,14,21,23,23,23,17,19,23,16,22,18,17,13,0
2022-03-14 17:00:00,7,6,8,9,13,15,15,18,20,21,20,16,14,9,11,12,13,0,10,12,7,9,9,13,22,22,20,22,20,15,13,15,13,14,14,15,13,11,12,13,14,13,11,5,8,2,2,3,4,5,3,5,2,5,6,7,10,16,13,17,17,13,12,11,13,9,8,5,0
2022-03-14 18:00:00,3,6,8,10,14,16,20,24,31,33,32,30,24,18,14,12,12,1,12,10,7,10,10,12,20,23,23,19,20,19,18,14,14,18,16,15,14,15,15,17,14,14,17,9,6,6,5,6,8,5,7,4,5,4,7,9,15,19,22,30,21,19,15,13,11,8,8,4,0
2022-03-14 19:00:00,3,6,5,6,13,13,17,19,21,18,16,19,18,17,9,10,7,1,6,7,11,9,11,13,17,18,19,20,19,23,22,17,12,10,12,11,10,8,10,8,6,7,6,6,7,3,3,2,3,2,4,3,1,4,3,2,10,11,17,20,19,17,13,11,7,5,6,4,0
2022-03-14 20:00:00,0,1,2,4,7,0,9,10,12,8,9,12,7,7,7,6,3,0,6,4,3,5,6,7,8,8,8,9,12,8,11,9,10,9,6,7,8,5,1,8,8,5,5,6,5,3,4,3,5,6,3,1,2,2,4,5,9,11,15,16,15,11,9,7,5,4,3,2,0
2022-03-14 21:00:00,3,4,5,5,6,8,8,10,15,16,13,11,13,9,8,6,4,0,5,7,7,10,12,10,10,9,9,10,11,16,15,15,13,13,8,18,15,13,8,7,4,3,3,4,5,4,0,5,8,6,3,3,2,1,1,5,12,11,18,19,18,12,11,7,9,5,3,3,0
2022-03-14 22:00:00,3,4,0,1,5,0,2,8,6,5,0,4,6,4,3,2,0,0,3,4,3,9,2,10,6,4,5,8,7,6,6,5,4,5,5,12,8,5,4,1,5,0,1,2,1,0,1,0,6,2,5,6,0,8,7,3,7,13,17,20,19,16,14,13,8,3,4,1,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,0,9,6,4,0,3,0,2,1,3,1,2,0,0,4,0,1,1,0,2,0,4,2,7,16,19,14,10,9,8,5,3,2,2,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
