Unnamed: 0,1_중곡초등학교,2_면곡시장,3_국민은행장안동지점,4_장안동삼성쉐르빌아파트,5_현대벤처빌.현대썬앤빌,6_우리은행장안지점앞,7_장한평역,8_청년회의소앞,9_하나은행장안동지점,10_동아.위더스빌아파트,11_동답한신동아아파트,12_풍안시장.동답초교,13_동대문구.성동구선거관리위원회,14_장안동삼성쉐르빌아파트앞,15_새서울병원,16_NH농협장안평지점,17_장안동근린공원,18_장안2동주민센터,19_장안동현대아파트앞,20_휘경여중고휘경주공아파트,21_서울준법지원센터.동성빌라,22_동일스위트리버앞.휘봉고교,23_휘경2동주민센터,24_휘경미소지움아파트,25_삼육서울병원,26_회기역종점,27_삼육서울병원,28_중랑교,29_휘경2동주민센터,30_동일스위트리버아파트.휘봉고교,31_서울준법지원센터.동성빌라,32_휘경여중고휘경주공아파트앞,33_배봉산입구,34_장안2동주민센터,35_장안동근린공원,36_동대문더퍼스트데시앙아파트,37_코리아병원,38_장안동삼성쉐르빌아파트,39_현대벤처빌.현대썬앤빌,40_우리은행장안지점앞,41_장한평역,42_청년회의소앞,43_하나은행장안동지점,44_동아.위더스빌아파트,45_동답한신동아아파트,46_풍안시장.동답초교,47_동대문구.성동구선거관리위원회,48_장안동삼성쉐르빌아파트앞,49_국민은행장안동지점,50_면곡시장,51_중곡초등학교
2022-03-27 06:00:00,5,2,4,7,7,6,2,3,2,3,1,4,3,0,5,3,0,3,4,7,4,9,8,7,4,6,7,0,6,7,4,5,6,7,7,4,4,7,7,5,2,1,0,1,0,0,1,1,0,0,0
2022-03-27 07:00:00,0,3,5,8,12,7,4,3,2,4,5,1,4,1,8,4,9,4,7,10,10,13,9,10,7,4,4,5,7,8,9,9,4,8,8,7,5,6,8,6,2,2,1,3,2,1,2,2,3,1,0
2022-03-27 08:00:00,1,6,6,8,13,12,7,6,5,7,6,5,6,0,10,11,11,12,15,19,16,17,15,12,10,11,12,6,12,13,10,12,13,12,10,10,12,13,13,10,4,2,1,2,4,4,1,0,3,1,0
2022-03-27 09:00:00,3,7,11,16,23,14,6,4,3,4,5,4,7,6,6,9,10,13,15,18,20,24,22,22,21,8,8,10,13,14,8,16,17,23,27,22,16,16,20,19,3,0,1,2,3,6,2,8,2,6,0
2022-03-27 10:00:00,3,6,7,9,17,21,4,4,2,4,7,0,6,3,7,8,10,11,11,16,16,16,18,23,18,12,14,14,16,17,18,19,19,20,20,20,19,22,22,18,7,7,8,7,8,3,11,8,4,1,0
2022-03-27 11:00:00,2,7,8,12,22,19,10,11,4,10,9,4,9,8,7,8,8,9,11,17,18,23,21,13,19,8,11,12,21,23,21,24,22,21,22,22,20,23,27,21,7,5,2,4,2,5,3,1,5,1,0
2022-03-27 12:00:00,3,10,11,16,18,18,9,7,8,5,6,6,2,5,10,9,8,12,19,26,29,29,28,28,25,12,25,28,35,37,36,34,34,39,40,39,39,36,34,25,5,4,1,3,5,6,0,5,6,3,0
2022-03-27 13:00:00,3,7,7,10,9,7,8,8,7,8,8,11,10,10,15,14,15,15,17,23,24,26,24,20,18,15,18,19,20,19,20,16,17,16,19,25,24,22,31,34,11,10,9,7,6,5,2,5,6,5,0
2022-03-27 14:00:00,3,5,8,15,22,22,6,6,5,6,6,8,7,8,12,15,15,16,19,25,28,28,26,22,17,11,11,11,13,15,15,19,20,19,18,17,15,19,23,19,7,2,3,2,2,2,3,1,4,2,0
2022-03-27 15:00:00,3,5,7,13,17,14,6,7,6,7,6,6,5,8,15,10,13,11,10,16,17,16,14,12,11,16,18,19,21,18,22,21,13,19,20,18,15,17,17,14,9,9,2,7,5,6,7,5,8,3,0
2022-03-27 16:00:00,4,6,8,13,18,16,7,8,4,6,8,0,5,6,13,10,9,14,17,24,29,29,21,19,16,27,30,29,31,26,25,22,21,21,20,21,19,22,26,22,7,6,5,5,5,3,3,5,10,5,0
2022-03-27 17:00:00,4,7,7,9,15,14,14,11,10,12,14,13,13,13,15,14,8,17,19,23,23,22,19,17,16,17,18,20,21,20,21,17,16,15,12,16,14,11,15,13,12,8,7,8,7,7,2,7,9,4,0
2022-03-27 18:00:00,4,5,6,9,12,9,15,17,15,10,8,8,7,9,15,18,10,19,18,23,24,22,19,18,19,32,35,36,39,39,32,23,24,23,22,20,18,20,21,19,8,9,11,8,7,2,6,7,8,3,0
2022-03-27 19:00:00,5,8,6,10,13,10,10,10,8,11,10,11,10,8,13,14,13,16,17,16,13,13,12,10,10,18,23,25,22,26,24,17,13,14,14,15,11,12,11,10,8,9,8,5,5,0,5,3,5,2,0
2022-03-27 20:00:00,3,4,7,7,9,7,9,10,8,10,9,8,6,7,10,10,7,10,17,18,9,17,7,16,16,22,25,23,24,21,19,15,13,12,10,9,8,11,13,12,6,5,6,6,5,3,4,1,5,4,0
2022-03-27 21:00:00,1,3,5,9,11,9,10,8,7,8,7,6,5,9,12,12,11,5,10,8,6,7,6,7,5,19,22,22,18,10,17,13,12,14,12,11,10,10,13,10,8,11,10,7,6,5,4,4,4,1,0
2022-03-27 22:00:00,2,3,3,5,6,6,6,9,7,5,3,0,3,4,6,14,8,14,9,13,11,9,8,9,7,26,30,30,32,28,25,17,14,13,7,15,15,13,14,10,6,7,6,5,5,5,2,1,8,4,0
2022-03-27 23:00:00,0,1,0,3,3,2,6,5,4,5,6,1,7,2,8,11,12,13,15,13,12,10,8,5,5,26,27,26,26,25,23,17,15,12,9,9,8,5,4,4,5,5,0,4,3,0,2,2,3,1,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,5,8,0,6,8,7,4,2,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,2,5,8,13,12,4,3,2,3,3,5,0,4,4,5,4,8,9,17,19,20,10,19,14,8,10,3,11,12,11,11,10,14,12,13,15,15,14,11,4,2,1,0,1,2,0,0,2,0,0
2022-03-28 06:00:00,3,8,13,17,31,30,7,4,4,4,4,3,4,5,8,12,7,14,17,23,25,29,30,33,27,14,14,15,18,17,15,15,13,13,14,15,14,15,21,15,4,3,2,3,2,0,1,1,3,1,0
2022-03-28 07:00:00,9,23,40,44,56,44,11,10,10,12,16,20,22,10,34,35,30,33,38,50,47,45,43,45,35,27,31,39,46,44,36,35,29,31,34,33,38,47,54,45,8,3,2,6,8,7,7,5,5,3,0
2022-03-28 08:00:00,12,22,35,56,59,49,27,27,27,22,18,18,15,14,17,32,38,43,46,52,51,49,50,54,46,50,47,49,51,51,39,38,37,36,36,41,47,52,58,50,18,18,17,8,9,10,9,9,8,3,0
2022-03-28 09:00:00,3,8,23,32,44,38,9,12,11,11,10,9,9,7,11,10,12,15,15,20,24,24,21,21,25,19,23,22,25,25,21,19,20,23,22,25,24,34,38,32,8,4,4,3,2,0,2,3,4,1,0
2022-03-28 10:00:00,2,5,9,14,20,22,5,5,5,6,5,7,6,8,15,16,14,18,18,19,20,21,19,18,16,16,19,18,15,19,18,14,14,16,17,19,18,19,21,20,7,7,5,4,4,3,2,3,2,2,0
2022-03-28 11:00:00,2,5,6,7,10,12,9,13,13,12,4,12,13,11,13,11,11,11,12,13,12,14,12,17,13,11,15,19,22,20,20,16,16,17,18,22,23,23,19,17,8,8,8,6,5,3,4,4,4,2,0
2022-03-28 12:00:00,3,9,9,11,18,15,10,7,6,7,6,5,5,5,7,8,8,8,10,13,17,19,16,17,11,14,15,13,17,21,20,19,19,18,17,16,16,18,19,17,7,5,4,2,2,4,3,3,2,1,0
2022-03-28 13:00:00,3,4,5,11,15,16,9,11,6,8,6,6,5,6,8,10,9,9,11,16,15,16,12,11,9,9,12,11,12,11,10,12,11,14,17,16,17,15,16,12,5,4,4,4,0,2,4,2,4,2,0
2022-03-28 14:00:00,4,3,6,8,8,7,6,8,6,6,4,3,6,8,9,10,10,10,11,10,13,13,12,7,11,12,14,12,12,14,14,11,10,14,11,11,11,16,17,17,7,6,4,5,3,4,5,1,4,3,0
2022-03-28 15:00:00,4,6,7,13,14,11,11,11,8,11,10,9,7,9,12,13,14,14,12,14,18,19,17,16,14,18,21,16,19,19,21,34,33,30,33,21,16,20,23,19,9,9,7,7,5,8,7,6,8,1,0
2022-03-28 16:00:00,3,6,8,13,20,20,10,11,11,10,11,12,14,13,13,14,18,17,20,34,38,36,32,29,22,33,35,42,44,41,39,49,48,47,41,34,25,26,24,22,9,6,5,4,6,5,5,5,9,5,0
2022-03-28 17:00:00,3,7,8,14,20,21,14,15,15,14,14,14,14,15,18,20,23,25,25,25,26,26,20,19,18,33,33,33,37,35,34,33,32,32,34,35,31,28,25,23,13,15,18,15,14,3,10,10,10,4,0
2022-03-28 18:00:00,5,10,10,15,20,17,33,39,34,33,29,27,27,28,36,37,41,42,40,42,49,49,44,39,34,46,48,49,52,48,44,39,25,24,26,28,25,33,37,35,18,17,16,14,13,14,14,16,17,11,0
2022-03-28 19:00:00,6,8,10,15,16,18,22,28,37,27,29,28,26,24,34,36,36,33,29,29,26,27,18,16,17,44,43,42,50,48,43,25,23,25,25,23,20,26,30,20,23,24,23,19,16,16,13,12,18,6,0
2022-03-28 20:00:00,2,4,7,7,8,9,15,16,13,15,9,10,14,18,23,23,21,20,19,21,21,20,12,11,8,18,16,19,19,16,15,12,11,11,11,12,9,12,11,9,12,11,11,8,6,6,11,10,11,3,0
2022-03-28 21:00:00,2,5,6,8,9,8,13,14,13,10,10,10,6,11,18,9,19,20,19,21,15,20,13,7,8,22,22,23,24,21,18,12,11,12,11,10,10,11,12,9,8,9,10,7,6,7,7,6,8,3,0
2022-03-28 22:00:00,2,3,5,9,11,11,17,16,18,11,7,10,4,5,10,13,15,17,16,23,21,10,15,13,11,27,28,24,27,23,21,14,11,11,9,13,11,9,9,7,7,9,9,6,5,3,3,3,3,2,0
2022-03-28 23:00:00,0,2,3,4,4,4,5,5,0,3,4,4,3,4,5,8,9,10,7,9,8,6,6,5,4,16,15,21,20,17,15,8,7,7,8,5,6,7,8,6,10,9,5,5,2,3,0,0,2,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,4,6,0,6,1,6,4,3,2,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,2,4,4,5,8,6,4,5,4,3,5,6,0,6,5,6,6,5,8,12,11,11,10,10,12,5,6,6,8,9,8,9,3,10,11,9,10,10,12,11,3,1,1,0,1,1,0,0,2,0,0
2022-03-29 06:00:00,1,8,11,13,27,28,9,10,7,6,6,5,5,3,5,9,6,8,10,16,18,20,21,20,14,12,12,7,10,9,10,12,15,16,15,19,21,25,18,14,5,3,2,2,0,1,2,2,3,2,0
2022-03-29 07:00:00,7,21,33,43,55,43,11,12,10,10,10,10,11,12,27,34,34,38,36,37,38,40,38,42,39,34,40,49,51,27,25,23,24,29,33,44,52,55,54,47,9,7,5,7,6,5,6,5,5,2,0
2022-03-29 08:00:00,10,24,30,47,55,47,30,29,25,16,12,11,9,10,17,31,31,31,31,38,42,45,45,55,48,37,38,40,46,48,44,44,43,43,42,41,43,51,56,45,18,14,13,9,8,8,10,11,13,5,0
2022-03-29 09:00:00,5,11,19,30,40,38,10,8,7,6,6,7,7,8,11,15,17,16,18,20,26,28,26,25,24,16,15,16,21,20,17,17,16,25,29,29,30,33,34,29,9,6,5,6,2,5,6,7,4,2,0
2022-03-29 10:00:00,4,7,12,17,23,20,9,6,5,4,5,6,4,4,7,9,9,12,11,15,17,17,19,19,15,11,12,14,18,17,17,12,13,14,18,18,19,17,24,22,7,6,7,4,1,3,2,2,2,1,0
2022-03-29 11:00:00,1,7,7,8,12,12,7,4,3,5,4,3,3,4,7,10,11,11,10,12,13,14,12,13,9,23,19,13,17,17,16,15,12,17,16,16,15,15,14,12,8,5,4,5,5,5,4,3,4,2,0
2022-03-29 12:00:00,2,5,6,6,11,11,6,6,6,5,6,7,4,8,7,8,10,14,16,18,18,18,16,11,8,11,14,15,16,16,14,14,14,16,17,16,15,20,20,18,3,4,4,3,3,4,3,1,4,1,0
2022-03-29 13:00:00,2,4,8,9,16,13,7,9,5,6,4,7,6,6,7,9,5,11,14,17,17,16,16,14,15,14,12,14,16,15,14,13,12,14,15,13,14,17,19,17,8,8,8,2,6,1,5,4,5,4,0
2022-03-29 14:00:00,1,5,5,7,9,10,8,6,8,9,10,9,5,7,10,12,11,14,13,16,15,18,12,12,17,14,15,16,15,16,15,15,15,22,21,19,19,16,17,15,8,10,9,8,7,6,6,3,3,1,0
2022-03-29 15:00:00,4,6,6,14,18,16,8,9,8,7,8,10,9,8,11,12,13,13,15,19,21,20,22,23,16,18,23,24,26,26,23,20,21,20,16,19,18,14,12,13,7,10,8,8,7,7,6,4,4,2,0
2022-03-29 16:00:00,6,5,14,15,16,15,10,10,10,9,10,8,11,16,18,19,22,23,23,29,28,27,21,19,16,29,26,29,31,42,44,44,43,44,42,27,23,18,25,24,12,10,10,8,6,7,3,5,6,3,0
2022-03-29 17:00:00,3,8,11,16,21,21,14,22,18,16,15,14,9,14,22,25,23,29,29,26,32,28,21,18,16,34,35,34,38,35,34,28,27,25,28,25,22,22,20,17,11,15,16,16,17,11,14,13,12,7,0
2022-03-29 18:00:00,4,7,13,26,31,28,28,29,29,27,28,29,29,35,38,43,38,39,45,49,50,44,34,24,33,58,56,53,55,53,52,31,27,32,27,25,30,30,30,22,23,25,24,18,15,14,14,14,20,10,0
2022-03-29 19:00:00,4,10,12,14,17,18,40,41,44,41,39,39,34,31,36,34,33,32,31,32,31,29,24,23,16,40,37,36,40,36,33,26,22,22,34,30,26,22,26,24,18,18,19,19,17,18,18,9,21,5,0
2022-03-29 20:00:00,3,3,6,9,12,12,18,14,10,11,9,8,7,9,12,16,12,19,17,15,11,24,22,21,18,29,27,22,25,24,21,16,17,12,15,15,18,12,13,11,12,14,8,10,9,4,7,8,6,3,0
2022-03-29 21:00:00,2,4,9,12,10,10,9,9,12,12,7,11,10,9,12,16,18,19,16,19,12,17,11,11,10,18,20,19,20,18,15,15,11,11,11,9,10,10,12,10,7,6,7,5,6,4,5,4,5,3,0
2022-03-29 22:00:00,4,5,5,13,11,13,11,12,11,12,10,8,8,8,11,15,15,21,20,21,22,18,13,5,10,23,24,21,22,15,11,9,8,8,10,10,12,10,8,7,7,7,7,4,3,3,2,3,6,2,0
2022-03-29 23:00:00,1,1,3,4,7,6,8,12,10,8,5,5,5,6,11,14,13,15,14,15,13,9,8,7,5,22,24,26,25,21,18,11,9,10,10,8,7,6,6,3,4,5,2,6,3,4,0,3,5,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,2,3,8,1,8,9,7,4,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,3,5,7,11,11,5,3,2,2,3,4,0,3,3,3,4,7,9,13,10,14,10,9,13,7,9,8,13,8,11,13,11,15,16,17,17,16,17,15,4,3,1,0,1,2,0,0,2,1,0
2022-03-30 06:00:00,2,6,14,19,26,23,6,5,4,3,4,5,2,3,8,13,12,10,9,16,19,23,18,22,18,13,14,17,19,10,11,10,11,12,13,13,13,15,26,23,6,3,1,2,0,1,1,1,3,1,0
2022-03-30 07:00:00,6,17,34,45,57,43,7,7,5,11,8,11,12,13,18,25,29,34,36,43,44,43,41,48,40,26,30,34,40,33,30,30,30,29,29,35,41,53,55,47,21,12,14,11,10,7,7,6,5,3,0
2022-03-30 08:00:00,13,26,37,50,57,47,23,26,25,17,14,12,8,10,14,33,33,35,40,41,47,51,49,50,45,30,31,35,38,39,38,39,41,44,42,48,54,52,57,45,15,11,12,10,9,12,14,14,9,7,0
2022-03-30 09:00:00,4,11,16,22,51,41,13,11,13,13,14,13,12,12,13,12,13,15,11,29,30,32,25,24,21,14,14,20,28,29,28,32,34,41,41,36,36,39,43,29,5,3,4,4,2,0,3,1,3,1,0
2022-03-30 10:00:00,3,7,10,15,21,21,8,5,6,5,5,5,6,6,9,9,10,11,12,13,14,17,16,16,16,9,9,10,13,14,13,15,12,16,18,19,18,18,21,17,6,4,5,4,3,2,4,2,3,1,0
2022-03-30 11:00:00,6,8,12,14,16,14,9,8,4,5,6,6,5,5,9,12,6,11,15,19,20,20,17,18,16,15,15,16,20,19,17,14,13,17,15,17,16,13,17,17,5,4,3,6,6,1,6,5,4,4,0
2022-03-30 12:00:00,2,6,7,9,13,13,5,5,5,5,6,5,5,6,6,8,8,8,9,13,14,14,14,15,14,13,14,14,16,16,14,12,13,17,18,17,15,14,19,15,5,5,4,4,3,4,3,4,4,1,0
2022-03-30 13:00:00,3,5,7,12,21,18,9,9,8,7,10,12,11,9,12,15,16,15,9,14,15,16,14,13,11,13,14,13,18,16,16,15,13,20,19,19,18,18,17,11,7,5,5,4,3,6,5,4,4,3,0
2022-03-30 14:00:00,3,7,9,12,14,13,10,8,9,12,23,7,5,22,12,15,15,14,15,17,19,19,17,18,14,13,13,17,17,15,16,16,15,19,20,19,15,16,25,22,7,6,5,7,6,6,7,7,7,3,0
2022-03-30 15:00:00,3,5,16,17,18,11,7,10,9,7,7,7,6,6,11,13,15,11,12,14,16,29,25,19,16,17,17,18,17,27,36,39,38,40,38,27,16,14,14,12,4,5,6,4,3,2,3,7,5,2,0
2022-03-30 16:00:00,3,5,12,9,14,15,13,19,16,12,10,9,10,8,16,16,20,19,18,23,24,21,16,14,13,23,25,26,29,24,25,47,49,52,51,36,23,23,28,23,10,11,11,9,10,9,6,5,8,4,0
2022-03-30 17:00:00,3,11,14,10,14,18,15,22,20,19,20,22,21,21,22,24,23,22,23,28,31,31,26,28,22,33,34,35,37,34,32,31,32,32,30,25,20,25,31,25,16,15,14,12,12,10,9,9,13,8,0
2022-03-30 18:00:00,5,8,12,23,28,30,30,33,30,27,25,24,24,22,32,37,39,39,43,44,53,39,47,47,40,51,49,46,47,42,39,26,27,28,25,25,28,23,22,21,20,24,24,22,16,15,14,12,18,9,0
2022-03-30 19:00:00,4,8,11,23,35,28,18,21,22,21,23,20,22,20,26,32,30,29,25,23,22,19,14,13,13,25,27,29,29,30,26,18,19,22,25,26,29,25,24,21,20,21,25,21,14,9,12,11,9,4,0
2022-03-30 20:00:00,3,6,11,8,9,8,13,14,15,12,11,3,7,5,19,20,16,21,19,21,19,19,12,11,10,22,23,24,20,19,16,12,9,13,16,16,19,16,15,16,14,14,12,9,8,9,9,7,9,3,0
2022-03-30 21:00:00,5,6,7,9,8,8,14,12,7,10,11,7,12,15,25,29,32,28,26,27,25,21,13,10,11,22,21,19,19,20,16,15,11,23,26,24,19,14,13,12,11,13,11,9,7,5,6,6,8,5,0
2022-03-30 22:00:00,2,3,6,9,9,8,8,9,6,7,6,5,4,6,12,16,16,16,18,23,21,19,16,11,9,24,29,30,29,23,21,17,17,19,17,19,14,12,14,13,17,12,9,6,5,3,4,4,4,3,0
2022-03-30 23:00:00,1,3,2,3,5,3,6,6,2,8,4,7,2,8,6,9,9,11,10,12,11,2,8,5,3,25,27,26,25,26,23,19,15,13,10,12,7,7,10,10,10,10,8,6,5,4,3,1,5,3,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,3,6,0,7,9,9,7,5,0,7,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,2,2,6,7,9,8,4,4,3,2,3,5,0,4,3,6,7,9,10,15,19,19,16,10,11,4,5,5,11,12,11,12,11,12,13,11,14,14,16,14,4,2,1,1,0,1,0,1,1,0,0
2022-03-31 06:00:00,2,6,13,24,33,27,8,7,5,4,5,3,5,6,7,6,7,10,10,17,15,15,13,19,15,8,9,10,11,12,9,11,12,11,13,14,16,20,25,22,7,4,5,2,2,2,3,2,5,0,0
2022-03-31 07:00:00,8,25,46,56,61,50,10,8,10,9,10,11,11,12,24,30,33,32,33,54,59,56,53,55,51,29,34,41,52,49,47,29,27,30,31,38,45,52,59,46,6,6,4,4,6,4,3,4,7,4,0
2022-03-31 08:00:00,22,35,39,57,59,52,19,27,28,24,17,15,10,10,14,26,25,27,32,43,45,48,49,53,45,36,32,39,47,47,46,48,47,45,42,42,43,41,56,45,21,17,15,9,8,8,6,7,8,3,0
2022-03-31 09:00:00,7,13,19,28,38,34,11,14,12,9,9,4,7,11,18,12,17,19,22,29,35,38,36,35,29,13,15,15,24,29,27,30,26,29,29,28,28,34,49,43,14,7,6,5,4,0,3,3,5,2,0
2022-03-31 10:00:00,3,6,8,14,17,16,5,5,6,7,7,6,7,5,8,9,8,10,10,14,18,19,18,16,16,15,17,16,17,17,18,21,12,19,18,16,19,22,26,21,11,8,7,7,4,5,4,4,5,2,0
2022-03-31 11:00:00,4,7,7,9,14,13,9,9,6,7,5,7,7,5,8,8,10,10,12,16,19,20,18,17,14,13,16,18,24,23,14,18,17,18,18,17,16,18,21,17,6,7,4,3,5,2,4,4,4,2,0
2022-03-31 12:00:00,4,5,10,13,19,16,10,8,7,7,8,9,7,10,8,10,12,14,17,23,26,24,21,20,18,18,24,22,24,17,19,19,20,24,24,21,21,22,22,21,6,7,5,4,1,0,3,2,4,2,0
2022-03-31 13:00:00,1,3,5,7,12,13,9,7,5,7,8,9,8,10,11,12,10,10,13,15,16,18,16,17,15,14,14,15,16,15,17,15,15,17,15,15,18,15,18,13,7,3,4,3,3,1,2,3,4,2,0
2022-03-31 14:00:00,3,6,7,8,12,14,9,9,7,7,9,8,10,11,9,10,11,12,12,18,20,20,16,15,11,15,15,17,18,18,16,13,14,19,16,16,16,15,18,14,8,5,5,5,6,2,5,4,3,1,0
2022-03-31 15:00:00,1,4,8,12,18,15,9,8,6,9,8,8,7,9,10,16,14,13,9,13,13,14,12,9,10,14,17,15,21,19,19,15,14,19,19,17,15,17,18,15,5,6,7,8,6,2,5,4,5,1,0
2022-03-31 16:00:00,2,5,16,18,25,27,22,18,14,9,9,10,11,11,10,14,14,15,17,23,24,25,20,17,17,31,36,37,38,36,38,54,46,54,50,51,32,23,21,16,12,5,1,4,5,1,1,3,5,2,0
2022-03-31 17:00:00,4,8,11,15,18,19,15,19,20,19,19,12,17,15,18,18,19,21,23,25,31,30,25,28,26,34,35,34,39,38,33,28,29,35,34,30,26,22,25,27,11,14,14,12,14,13,13,11,11,5,0
2022-03-31 18:00:00,4,11,10,17,24,26,26,32,31,28,28,27,23,22,27,30,32,30,40,46,51,47,36,35,35,53,56,52,55,47,38,25,26,28,32,27,21,27,32,28,23,21,18,15,15,7,14,14,18,7,0
2022-03-31 19:00:00,6,6,9,10,20,22,18,22,24,22,21,24,22,20,24,22,24,28,24,32,33,34,21,15,17,31,32,35,33,31,31,20,23,21,21,20,20,25,27,27,19,17,16,12,12,11,10,11,9,6,0
2022-03-31 20:00:00,2,4,7,10,9,9,10,11,10,9,9,7,5,8,12,15,14,16,17,18,20,19,13,11,10,21,22,23,26,24,22,16,15,16,16,16,17,13,10,9,9,11,10,7,3,7,5,5,7,5,0
2022-03-31 21:00:00,3,3,6,10,14,11,9,12,11,9,10,9,9,10,13,15,17,18,12,16,15,15,13,7,12,28,31,37,39,35,35,24,23,28,26,25,21,18,16,13,9,6,7,6,5,4,4,5,6,3,0
2022-03-31 22:00:00,1,4,6,12,14,12,14,14,13,12,10,7,8,8,15,22,21,20,18,17,16,14,9,8,7,34,33,30,30,27,26,21,18,18,17,14,16,16,13,14,8,11,8,9,6,3,7,6,11,7,0
2022-03-31 23:00:00,0,5,4,4,5,6,12,11,12,9,9,10,7,8,11,13,12,11,10,9,7,4,8,7,5,17,31,30,30,29,25,14,12,11,10,12,12,13,11,11,13,10,9,7,5,4,3,2,3,2,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
