Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리사거리,7_계남초등학교,8_봉영여중.목동고,9_목동우성아파트입구,10_은정초등학교,11_갈산초등학교후문,12_기업은행구로중앙지점,13_신도림동.구로역,14_신도림역,15_문래동남성아파트,16_문래우체국.문래예술공단,17_문래자이아파트,18_벽산메가트리움APT,19_영일시장.록스,20_남부지방법원등기국.구로세무서(에이스하이테크시티),21_도림마을금고,22_성락교회,23_신길5동주민센터,24_신풍역,25_래미안에스티움,26_영진시장,27_보라매역,28_서울공업고등학교,29_대림초등학교,30_신대방삼거리,31_보라매병원입구,32_당곡사거리.롯데백화점관악점,33_당곡중학교,34_은천교,35_봉일시장,36_은천초등학교,37_두산.벽산아파트.서울관광고등학교,38_은천동두산아파트3단지,39_봉천역,40_봉일시장,41_당곡중학교,42_롯데관악점.건강보험관악지사,43_보라매공원입구,44_신대방역,45_조원동주민센터,46_골목시장앞,47_모두의학교.금천문화예술정보학교,48_독산3동주민센터,49_독산동남문시장,50_독산동쌈지공원,51_독산동성당앞,52_독산동정훈단지,53_남부여성발전센터,54_현대시장.시흥4동주민센터,55_동산교회앞,56_시흥초등학교.금천구보훈회관,57_은행나무입구사거리,58_경동택배,59_백산초등학교,60_은행나무입구사거리,61_경남아파트,62_시흥초등학교.금천구보훈회관,63_동산교회앞,64_현대시장.시흥4동주민센터,65_남부여성발전센터,66_독산동정훈단지,67_독산4동주민센터,68_독산동성당앞,69_독산동쌈지공원,70_독산동남문시장,71_독산3동주민센터,72_모두의학교.금천문화예술정보학교,73_KT구로지사,74_조원동주민센터,75_신대방역,76_신사동진양빌딩앞,77_보라매공원입구,78_보라매갑을아파트,79_롯데관악점.건강보험관악지사,80_봉천교,81_당곡중학교,82_봉일시장,83_봉천역,84_신봉초등학교입구,85_벽산.두산아파트.서울관광고등학교,86_은천초등학교,87_봉일시장,88_은천교,89_당곡중학교,90_보라매공원.보라매병원,91_보라매삼성아파트.모자원고개,92_신대방삼거리,93_대림초등학교,94_서울공업고등학교,95_보라매역.5번출구,96_영진시장,97_래미안에스티움,98_신풍역,99_신길5동주민센터,100_성락교회,101_도림마을금고,102_남부지방법원등기국.구로세무서(에이스하이테크시티),103_금호아파트,104_문래역,105_문래우체국.문래예술공단,106_문래동남성아파트,107_신도림역,108_신도림동.구로역,109_구로역.구로기계공구상가,110_기업은행구로중앙지점,111_갈산초등학교후문,112_은정초등학교,113_양천아파트,114_봉영여중.목동고,115_목동아파트11단지(1117동),116_계남초등학교,117_신트리아파트,118_정랑고개.양천벤처타운,119_금옥중.금옥여고.백암고등학교,120_신정현대아파트.서부트럭터미널,121_양천공영차고지
2022-03-27 19:00:00,0,0,0,0,0,1,2,4,4,0,5,3,7,8,6,4,0,0,5,7,8,9,7,0,6,0,6,7,8,7,6,5,1,3,2,0,1,1,4,3,0,8,9,17,7,16,12,13,0,14,11,9,8,5,0,2,0,0,3,2,3,4,5,11,9,9,8,8,8,9,9,8,0,9,9,7,3,4,1,5,3,1,1,2,5,0,4,2,6,7,1,4,2,7,7,4,0,5,3,4,0,1,2,1,3,0,15,13,11,13,11,9,5,0,5,0,1,0,0,0,0
2022-03-27 20:00:00,1,0,3,0,0,3,2,3,3,0,4,3,3,4,0,5,3,3,2,4,3,4,4,0,4,3,5,4,4,7,4,6,5,3,2,2,1,2,2,0,2,25,22,9,8,6,10,6,9,8,6,7,4,3,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,2,0,3,2,3,2,1,3,1,2,0,3,3,0,5,7,4,4,5,0,1,4,5,0,1,0,3,0,3,0,1,14,15,14,15,11,8,4,2,1,3,0,1,0,0,0
2022-03-27 21:00:00,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,1,2,3,5,7,8,9,8,5,8,7,0,0,6,6,7,6,4,3,2,2,1,0,2,0,0,4,5,8,7,0,3,2,0,0,0,3,1,0,0,0,0,0,1,0,1,2,0,4,5,2,7,0,0,6,0,0,0,6,4,4,3,3,2,0,0,1,2,3,3,3,4,5,0,4,3,2,3,0,0,0,2,0,3,2,0,1,0,1,4,0,19,18,4,5,15,16,7,5,3,0,0,2,1,0,0
2022-03-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,2,0,0,3,6,6,4,9,3,7,6,3,2,0,0,2,0,4,0,0,5,0,8,0,0,4,0,1,5,5,3,2,0,0,0,0,0,1,2,6,5,6,7,8,2,7,0,5,4,3,0,0,4,2,4,3,4,2,1,2,0,4,3,2,2,3,0,0,4,3,4,0,4,5,0,4,3,3,2,1,2,0,1,3,0,9,10,11,0,5,4,3,4,3,0,1,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,4,0,2,0,0,0,2,0,2,3,1,4,3,1,0,0,0,1,4,2,0,1,3,5,1,2,1,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,8,7,0,9,8,6,5,0,0,1,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,0,0,3,5,1,6,14,16,8,14,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,4,3,0,1,3,3,8,11,13,9,11,12,8,11,11,10,7,8,9,10,11,10,9,10,0,8,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,7,10,10,12,16,15,0,17,18,19,20,25,27,13,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,1,0,2,0,0,2,7,10,5,14,10,3,0,1,0,0,1,2,3,4,4,2,1,2,3,1,0,2,3,1,0,1,1,0,2,4,5,0,0,3,10,9,7,6,11,12,4,12,3,6,4,5,4,0,2,0,0,2,0,3,5,5,8,9,8,7,6,8,6,0,5,2,3,0,5,3,3,2,0,1,0,2,2,3,4,0,5,7,5,4,2,6,8,3,9,0,10,14,15,4,5,6,4,4,5,0,3,0,2,2,3,2,3,0,5,4,4,3,0
2022-03-28 06:00:00,0,1,6,2,9,10,11,8,14,19,20,18,16,2,2,1,0,0,0,1,2,3,1,1,2,0,2,0,3,4,4,3,2,2,1,1,1,2,1,0,0,2,1,2,2,1,1,1,0,0,2,1,0,0,0,0,0,0,1,2,4,5,7,9,7,9,13,14,13,12,11,12,10,14,6,7,6,3,2,0,3,3,2,4,5,4,6,7,10,10,8,7,7,6,5,0,2,1,1,4,4,1,0,0,0,0,1,3,0,0,0,1,4,3,2,1,4,0,2,1,0
2022-03-28 07:00:00,1,5,7,10,11,10,13,26,42,47,47,36,34,9,7,6,7,6,4,7,8,12,14,12,6,13,12,11,19,20,19,15,8,14,12,9,3,0,1,0,2,3,11,8,7,6,6,8,5,3,2,3,4,7,6,0,4,0,4,5,9,10,13,18,18,22,26,31,32,33,38,40,30,37,12,14,14,16,18,16,17,15,16,18,14,19,25,33,34,38,20,12,15,10,10,12,13,15,14,19,21,4,3,4,0,3,4,1,7,0,4,11,31,38,39,41,38,38,4,4,0
2022-03-28 08:00:00,1,3,5,7,7,9,8,12,15,30,31,22,38,8,9,7,6,5,7,8,14,21,20,23,24,26,27,24,30,28,24,10,7,7,5,5,4,7,3,3,5,8,7,8,7,5,9,11,10,10,9,11,7,8,5,4,0,1,9,10,12,13,14,19,21,25,25,27,31,33,35,36,41,39,18,30,29,16,10,9,9,11,3,8,8,12,19,24,25,42,42,29,33,21,20,22,20,21,23,25,27,8,4,5,0,6,7,6,9,9,9,6,9,10,10,11,13,10,2,1,0
2022-03-28 09:00:00,2,3,3,4,5,3,2,6,17,20,20,20,14,6,7,5,5,4,0,4,5,5,5,6,8,9,0,9,9,11,11,5,3,2,2,2,2,4,3,4,6,8,8,5,4,7,6,3,0,5,6,3,5,6,5,4,3,1,2,3,4,5,6,7,9,10,12,13,10,17,21,23,24,28,8,13,11,6,5,4,5,4,3,2,3,5,6,10,9,12,13,8,11,10,12,16,15,15,18,18,22,10,5,6,3,3,8,1,6,5,5,8,9,8,3,6,2,1,0,0,0
2022-03-28 10:00:00,1,2,4,2,5,3,3,4,10,12,11,10,9,5,6,1,2,5,3,4,4,2,2,3,1,2,3,5,8,7,6,6,4,1,5,3,3,2,1,0,3,6,7,6,7,6,5,0,4,2,6,5,4,4,5,3,0,0,3,4,5,5,6,6,5,7,8,8,9,12,11,13,14,15,8,13,12,7,5,3,2,3,3,1,1,3,4,6,6,9,8,7,4,2,3,2,3,5,3,3,2,1,0,2,0,3,0,0,3,2,1,3,4,2,4,1,2,0,0,0,0
2022-03-28 11:00:00,1,0,0,1,0,1,0,4,11,10,11,12,9,5,1,4,2,2,1,4,5,0,3,3,5,2,2,4,3,6,5,5,3,4,4,3,1,2,2,0,0,6,6,9,6,8,7,7,6,5,4,3,5,2,0,0,1,0,1,2,0,0,1,4,6,8,1,7,6,7,7,6,7,9,8,0,2,2,2,2,3,0,1,2,3,4,5,5,3,6,5,4,6,5,3,5,3,4,3,3,5,2,1,2,3,1,4,4,6,8,7,5,5,6,0,4,3,2,0,1,0
2022-03-28 12:00:00,0,3,2,2,5,0,0,4,8,10,11,9,2,2,2,0,0,1,4,5,4,4,4,4,3,4,0,5,4,4,5,4,0,3,3,2,1,2,2,0,2,5,2,6,6,5,5,5,1,4,3,2,1,2,1,2,1,0,2,3,4,3,5,7,7,6,6,0,8,7,4,6,5,7,5,6,6,4,4,1,5,3,2,4,4,5,8,10,7,10,10,7,5,6,7,3,5,5,2,4,2,1,2,3,3,4,10,6,5,4,3,1,2,0,1,3,1,0,1,1,0
2022-03-28 13:00:00,1,0,1,2,3,4,5,5,9,10,5,12,10,7,5,6,3,2,5,3,6,6,4,5,5,0,4,7,7,8,7,4,5,4,3,0,1,2,1,0,1,5,5,7,7,8,6,5,7,8,7,1,6,4,0,3,0,0,1,0,3,2,4,7,7,9,9,7,6,3,4,5,5,6,7,8,9,6,2,2,0,2,3,3,5,7,8,9,11,10,9,8,9,9,4,10,8,7,6,4,4,3,3,2,4,2,10,9,8,8,5,9,7,6,5,5,4,1,1,0,0
2022-03-28 14:00:00,1,3,1,1,3,4,3,3,5,6,5,6,6,2,1,2,1,6,3,11,9,8,8,7,6,7,8,8,6,7,4,6,5,3,3,0,1,1,1,1,0,3,4,10,11,0,8,10,9,8,6,4,3,2,0,1,0,0,3,1,2,1,0,5,4,5,7,8,7,8,7,5,8,8,7,8,0,5,5,4,3,0,2,1,4,5,4,4,7,8,8,5,4,8,11,9,10,12,11,5,3,2,2,5,2,5,6,5,7,7,6,4,7,8,5,4,4,3,1,0,0
2022-03-28 15:00:00,3,0,4,5,6,0,3,5,6,7,6,8,10,4,1,2,3,5,1,6,6,7,9,10,10,8,6,13,11,16,16,13,12,10,7,6,1,3,0,0,1,13,12,13,8,6,12,9,7,8,8,6,4,3,4,2,1,0,4,5,0,6,5,4,4,8,4,10,11,10,8,8,8,8,6,5,5,6,4,2,0,4,5,4,6,9,9,8,6,7,5,4,5,7,5,7,5,7,6,9,6,4,3,4,6,8,9,8,12,8,9,7,6,5,5,6,5,1,2,1,0
2022-03-28 16:00:00,2,12,28,2,27,28,4,24,10,5,9,9,6,5,6,2,5,6,8,10,8,11,10,9,7,7,6,7,11,13,12,11,9,7,9,9,9,13,12,0,0,15,12,21,20,13,23,22,21,19,17,12,10,6,4,3,2,0,5,6,6,4,7,8,5,10,11,12,11,11,8,10,4,5,7,8,8,7,8,6,8,6,6,7,18,21,21,22,21,20,16,12,11,9,10,9,8,11,12,10,10,7,1,6,7,6,16,12,13,8,13,13,6,5,7,7,5,4,2,1,0
2022-03-28 17:00:00,1,2,3,4,5,5,6,4,6,10,10,12,15,7,5,6,7,10,10,21,17,19,18,16,11,7,13,13,14,14,11,10,8,7,6,3,5,4,4,0,5,11,11,19,18,18,19,18,18,12,11,13,10,8,6,4,1,0,3,4,1,3,3,9,2,10,10,12,11,12,14,13,14,13,12,6,8,8,7,6,7,6,6,7,9,11,9,9,10,12,13,11,9,11,10,7,8,7,6,6,5,5,6,4,8,12,23,20,26,25,21,18,14,13,11,10,7,6,5,1,0
2022-03-28 18:00:00,0,3,5,3,4,7,0,6,7,4,7,11,8,6,6,7,7,12,13,27,26,21,20,19,19,15,17,17,17,20,23,19,16,12,8,4,3,3,4,7,9,19,17,35,34,33,38,35,31,29,25,19,14,9,7,4,2,0,8,7,4,8,7,5,5,4,3,7,2,8,6,7,7,8,7,12,10,9,9,8,6,4,8,8,8,9,9,11,12,26,24,17,17,17,18,18,18,15,16,12,11,9,8,9,10,12,26,23,22,25,24,22,15,9,9,4,7,6,5,2,0
2022-03-28 19:00:00,0,2,0,3,5,2,3,1,2,3,4,7,6,5,4,1,4,5,7,14,12,10,8,9,10,8,16,17,23,27,21,14,10,10,8,6,2,3,2,1,1,11,0,29,30,28,23,19,22,21,21,18,13,8,6,4,3,2,4,5,6,0,3,4,7,6,7,8,9,9,10,7,5,8,8,14,14,10,8,6,7,6,10,8,7,6,11,7,6,12,11,10,9,11,7,10,8,9,7,5,4,1,0,8,9,9,31,29,38,38,34,28,18,14,7,7,4,4,3,0,0
2022-03-28 20:00:00,1,2,2,3,4,0,0,2,4,0,5,4,0,3,0,0,4,3,5,8,9,10,11,7,5,4,3,4,8,15,7,11,10,8,6,5,3,2,3,0,4,12,10,17,15,16,15,14,12,10,8,8,7,3,3,2,0,0,2,3,2,2,2,3,4,4,5,6,5,0,10,6,5,5,7,5,5,0,7,6,0,5,6,3,3,2,4,4,0,9,8,5,6,4,7,7,6,7,6,4,2,3,3,6,8,8,18,17,19,16,20,15,11,10,6,0,3,2,1,0,0
2022-03-28 21:00:00,0,0,0,0,0,0,0,2,4,5,4,4,4,4,0,3,3,4,6,12,9,10,0,9,10,9,11,11,12,5,13,13,2,10,9,7,3,3,5,4,0,8,8,17,14,15,12,11,9,9,7,5,4,1,0,0,0,0,3,4,3,2,1,2,0,0,5,3,4,5,4,3,4,1,3,4,3,2,1,1,0,0,2,3,3,1,5,1,0,5,3,4,3,2,5,1,2,0,3,5,4,3,0,6,0,7,18,19,14,20,19,16,11,10,9,0,6,4,0,0,0
2022-03-28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,5,0,6,8,12,11,12,8,4,2,1,0,2,3,0,2,0,5,5,11,8,0,11,10,9,8,7,5,4,2,3,1,1,1,2,1,3,0,0,2,3,2,2,0,0,1,4,3,0,0,1,6,5,1,4,1,1,0,3,3,6,1,5,1,0,6,4,3,6,7,3,2,4,6,6,4,2,0,0,5,3,7,15,16,16,17,17,13,9,8,5,4,3,0,1,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,0,4,3,2,3,0,2,0,3,0,2,1,0,5,0,0,0,6,5,4,3,1,0,1,2,0,2,0,0,0,0,3,2,2,2,3,2,1,2,2,1,0,3,0,1,8,3,12,0,11,10,6,5,4,0,3,0,1,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,2,0,2,4,0,6,10,0,9,9,5,2,0,0,0,0,1,2,3,4,3,4,0,3,3,4,3,4,0,0,0,2,3,0,9,10,13,0,12,14,15,14,13,11,10,11,12,12,10,12,10,12,11,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,7,8,9,7,8,12,12,13,14,13,16,16,21,22,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,1,0,0,0,0,0,11,9,2,10,8,3,2,0,0,0,1,1,3,3,3,2,2,0,4,3,4,5,4,3,2,0,0,1,0,2,4,0,0,5,2,1,5,4,6,2,0,7,8,6,5,4,3,2,1,0,0,2,0,0,0,1,0,3,0,0,0,4,4,4,3,3,2,0,0,0,0,1,0,0,0,2,2,3,2,0,3,2,2,1,1,0,2,2,10,0,11,12,12,5,0,3,6,3,2,5,1,0,2,0,3,0,1,0,1,0,0,0,0
2022-03-29 06:00:00,1,2,4,5,6,7,2,9,20,22,24,21,18,3,2,1,2,0,1,4,5,8,7,3,4,2,0,0,5,3,4,5,4,3,3,1,0,2,1,0,2,2,1,0,0,3,1,2,1,0,0,0,2,3,0,0,0,0,0,1,3,1,6,7,3,10,13,15,10,11,10,11,10,11,6,3,6,6,3,0,0,1,4,3,6,0,7,7,9,5,4,5,5,3,2,3,2,4,4,3,4,2,1,1,0,0,3,2,4,0,3,0,6,0,2,5,0,3,3,2,0
2022-03-29 07:00:00,2,4,5,8,14,15,18,27,35,41,40,33,28,10,10,8,6,3,2,3,6,10,7,8,10,12,6,10,12,12,11,7,12,0,13,14,5,7,4,0,6,6,4,5,0,4,5,4,1,3,4,5,6,8,0,0,0,0,3,5,10,13,15,20,21,22,24,28,31,33,39,41,32,37,14,22,20,12,10,9,13,12,11,12,9,14,25,31,30,47,44,11,13,10,8,11,11,10,11,11,13,4,2,2,0,2,5,6,8,10,3,11,32,37,39,16,38,36,1,4,0
2022-03-29 08:00:00,1,2,4,4,6,8,10,15,21,24,36,27,31,11,10,7,8,5,4,2,10,15,15,13,14,15,14,15,25,32,23,10,7,8,5,4,2,9,6,7,2,10,13,12,7,12,12,12,11,9,7,6,5,3,4,2,3,1,9,5,14,13,19,19,20,20,23,26,30,35,40,40,43,42,31,40,37,22,12,9,11,9,5,11,14,18,30,35,38,41,41,31,36,26,28,28,31,30,30,29,27,12,5,5,0,5,10,8,11,10,10,8,9,5,8,8,16,13,4,3,0
2022-03-29 09:00:00,1,3,4,2,3,5,4,7,17,18,17,16,14,5,3,4,3,2,4,5,9,11,4,10,9,9,9,4,11,14,11,6,1,5,5,7,3,4,2,0,4,8,10,7,0,6,0,5,5,4,4,3,2,0,2,2,1,0,1,2,6,8,3,7,7,11,13,14,9,12,13,17,12,27,10,12,7,13,2,1,2,2,2,8,9,2,6,11,12,15,15,8,5,7,3,8,7,8,8,11,13,5,3,5,2,4,6,4,11,10,7,6,8,7,7,3,3,1,0,0,0
2022-03-29 10:00:00,2,1,3,4,4,0,3,3,8,10,9,11,14,4,2,0,1,2,3,1,5,6,0,5,6,4,3,4,9,8,6,3,4,8,0,3,2,2,6,0,1,5,6,5,0,5,3,4,2,0,0,1,3,2,0,1,0,0,1,2,3,0,5,7,8,9,7,10,9,10,9,10,11,10,7,9,7,12,3,2,4,1,2,1,2,2,4,8,9,12,11,7,7,6,7,8,0,7,6,6,5,4,2,3,0,0,5,5,4,5,3,4,3,3,6,4,3,2,1,1,0
2022-03-29 11:00:00,1,1,2,4,5,3,2,5,10,9,10,9,8,5,2,2,0,1,2,3,3,4,3,0,4,4,5,4,4,5,5,5,2,7,3,4,6,3,3,0,3,4,4,6,3,5,6,3,3,5,4,3,2,2,0,1,0,0,0,0,1,4,2,9,10,11,10,3,9,8,8,0,8,9,6,6,6,8,9,8,5,2,2,1,4,3,6,7,4,4,6,3,4,0,6,5,0,4,6,2,3,3,1,3,2,2,6,2,6,7,6,3,5,0,0,0,3,0,0,0,0
2022-03-29 12:00:00,0,1,1,2,3,0,3,6,8,10,12,12,12,5,6,3,5,1,3,2,4,3,5,3,6,2,6,5,4,6,4,2,3,6,4,3,1,4,1,0,0,6,6,10,9,7,5,3,4,6,3,6,5,4,1,0,0,0,2,0,4,5,2,6,3,8,7,9,8,9,7,4,0,7,4,3,2,2,2,0,1,0,3,3,6,4,7,8,10,11,11,9,7,8,11,10,10,9,9,9,4,3,2,1,0,0,2,3,2,4,5,7,6,5,8,2,3,2,1,0,0
2022-03-29 13:00:00,1,2,1,3,1,4,2,3,11,10,11,8,9,4,3,3,3,2,4,6,8,5,7,6,6,5,5,4,5,5,4,5,2,0,4,3,2,2,1,0,1,6,9,13,12,14,12,12,2,14,10,9,7,4,4,2,1,0,3,4,5,0,4,7,7,7,9,9,11,10,3,12,13,15,10,6,5,8,4,1,3,2,4,5,4,8,1,9,10,8,8,7,5,5,5,6,7,6,7,9,8,5,4,5,4,3,8,2,9,8,2,8,7,6,5,0,5,4,0,0,0
2022-03-29 14:00:00,1,1,2,1,0,2,3,1,9,11,4,10,11,6,0,4,5,8,10,13,12,11,7,9,7,6,5,8,11,10,9,9,8,7,6,4,2,1,6,0,4,8,0,10,9,7,10,9,7,6,1,5,4,3,2,0,0,0,2,2,4,1,5,8,3,5,2,3,4,0,9,5,6,8,4,4,5,5,4,6,3,6,3,4,6,2,8,9,5,7,6,7,5,9,10,8,10,8,7,5,3,2,4,4,5,6,15,8,14,12,12,10,5,5,0,6,4,3,2,0,0
2022-03-29 15:00:00,1,1,2,2,0,4,3,3,6,7,5,8,10,6,3,4,4,3,3,7,5,4,3,3,4,5,4,8,10,11,11,13,12,12,9,3,1,3,5,6,5,10,12,15,14,6,16,14,14,13,12,11,8,5,2,2,0,0,5,3,6,4,4,8,7,7,6,6,7,8,7,0,6,8,5,8,8,4,5,2,3,5,4,4,4,5,8,11,12,9,8,6,5,3,7,6,6,7,7,8,8,4,6,5,3,4,13,9,4,5,7,10,6,3,4,0,3,0,1,2,0
2022-03-29 16:00:00,1,6,28,27,28,31,30,21,14,11,6,9,11,5,0,6,5,5,8,12,13,4,0,6,7,9,11,12,10,11,11,10,7,9,5,6,6,1,5,0,6,10,11,17,15,16,14,11,9,9,8,7,6,4,1,4,2,1,5,6,9,7,8,13,7,11,9,7,7,8,3,7,5,5,4,6,0,7,5,4,3,2,2,3,10,12,11,12,13,14,12,14,12,12,11,10,9,5,7,9,7,5,4,5,6,5,13,12,14,14,13,13,11,10,9,10,6,3,3,2,0
2022-03-29 17:00:00,1,3,4,5,2,4,0,5,7,11,11,10,8,5,5,4,2,4,5,11,11,12,13,11,11,11,11,12,13,16,11,13,12,8,7,5,2,4,6,6,7,20,18,26,25,21,23,16,18,19,16,16,13,7,5,3,1,0,4,0,5,5,5,7,11,11,12,11,10,8,9,9,8,8,6,8,8,8,6,5,7,5,6,5,6,7,10,9,10,18,19,14,11,10,11,10,8,9,6,10,9,6,6,7,8,9,14,15,20,23,15,12,9,8,7,3,6,5,4,0,0
2022-03-29 18:00:00,1,4,4,5,7,7,5,3,7,6,9,15,19,9,10,10,10,16,17,30,27,29,27,20,19,18,20,21,23,26,20,19,14,12,7,5,5,4,6,8,10,23,24,36,30,30,29,25,22,24,20,17,12,11,10,8,4,0,4,6,8,9,10,11,12,10,10,10,9,10,10,9,9,9,8,11,10,9,13,11,11,6,6,6,8,10,12,15,13,25,14,9,12,13,13,15,13,12,13,8,5,4,4,8,9,10,16,16,18,20,22,18,15,14,14,13,5,8,2,2,0
2022-03-29 19:00:00,2,3,3,3,2,1,0,3,5,7,3,7,7,4,5,8,9,8,8,15,14,15,0,18,15,17,16,12,16,21,18,12,11,5,4,3,1,3,4,0,4,14,14,27,27,35,31,29,26,22,20,16,12,7,4,1,0,0,4,4,7,1,9,9,7,9,10,10,9,11,12,11,10,10,8,7,0,4,7,0,4,5,9,9,9,8,7,8,9,12,14,12,11,10,10,8,6,8,7,8,7,4,2,5,3,3,18,17,26,28,22,18,12,9,6,4,5,3,2,1,0
