Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계역,8_중계주공3단지,9_중계주공4단지,10_중계1동주민센터,11_은행사거리,12_중계주공10단지.중계건영3차아파트,13_노원구민체육센터,14_목련아파트상가,15_중계목화아파트4단지,16_노원경찰서,17_하계1동주민센터,18_골마을근린공원,19_하계역,20_하계장미아파트,21_경춘선숲길방문자센터,22_청솔7단지앞,23_한천중학교,24_서울과학기술대앞,25_공릉동.동신아파트앞,26_원자력병원입구,27_안마을,28_두산힐스빌아파트,29_태릉사거리,30_묵동구길,31_묵1동주민센터입구.먹골역,32_먹골역,33_한국전력동부지사,34_지하철7호선중화역,35_국민은행중화동지점,36_중랑역.동부시장,37_중랑교,38_삼육서울병원,39_시조사삼거리,40_떡전교사거리.동대문노인복지관,41_청량리미주상가앞,42_청량리역환승센터,43_동대문중앙새마을금고,44_제기동주민센터.서울약령시앞,45_청량리수산시장,46_청량리역환승센터,47_서울성심병원,48_휘경동입구,49_삼육서울병원,50_중랑교,51_중랑역.동부시장,52_중화동한신아파트,53_지하철7호선중화역,54_한국전력동부지사,55_먹골역,56_묵1동주민센터입구.먹골역,57_묵동구길,58_태릉사거리,59_두산힐스빌아파트,60_안마을,61_원자력병원공릉동삼익2차아파트,62_동부아파트,63_서울과학기술대앞,64_경기기계공업고등학교,65_경춘선숲길방문자센터,66_하계미성아파트,67_하계미성아파트.을지병원,68_한성여객종점,69_대진고등학교,70_서울온천,71_노원경찰서.혜성여고,72_하계현대아파트,73_롯데마트,74_노원구민체육센터,75_롯데우성아파트,76_은행사거리,77_중계1동주민센터,78_중계주공4단지,79_중계주공2단지,80_상계역,81_상계역,82_불암대림아파트,83_상계시장,84_동아불암아파트,85_흥안운수종점,86_흥안운수상계4동종점
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,3,4,5,7,3,12,13,14,13,15,4,0,15,17,16,18,0,17,16,15,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,2,2,1,3,3,4,6,7,3,3,8,6,3,5,7,10,2,6,6,5,6,0,0,6,6,6,4,11,7,7,6,5,5,6,5,5,5,4,0,3,2,3,2,2,2,4,5,0,6,8,10,12,11,12,12,13,10,8,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,3,5,6,8,9,8,8,10,7,10,12,13,15,14,16,19,20,22,8,10,5,9,8,4,0,9,11,12,10,11,12,13,10,14,11,9,10,6,4,11,9,3,1,1,2,4,5,4,2,2,7,9,13,7,12,6,13,9,6,8,10,13,8,3,9,7,10,9,9,8,11,12,8,11,9,11,16,20,18,16,7,4,2,3,1,0
2022-04-08 07:00:00,7,12,13,18,21,24,28,33,34,29,35,44,48,52,53,48,50,40,25,31,32,26,16,13,14,16,21,25,14,18,17,19,19,19,24,19,17,19,11,17,13,7,6,3,4,5,7,8,9,11,17,18,17,20,18,19,23,30,32,33,42,53,57,56,59,59,64,63,54,41,35,34,26,27,30,36,45,44,28,10,7,6,6,4,3,0
2022-04-08 08:00:00,12,18,13,23,19,23,31,32,35,26,27,26,27,29,31,34,33,43,29,39,38,40,28,24,23,28,29,30,26,27,26,27,31,29,29,28,27,26,22,18,12,6,3,2,2,4,5,3,3,6,9,13,12,14,15,18,22,29,25,28,29,28,28,16,17,16,30,28,26,23,21,21,23,21,17,17,22,33,30,9,12,11,10,8,4,0
2022-04-08 09:00:00,8,10,12,18,17,14,18,20,20,21,22,23,19,26,24,32,27,31,20,20,19,20,19,16,15,17,21,24,23,22,20,22,24,27,27,19,16,15,15,14,9,5,3,4,3,7,11,3,15,17,18,17,17,17,15,14,18,21,22,18,18,18,16,17,14,12,17,12,13,16,13,14,13,10,13,16,22,24,23,7,9,9,5,5,2,0
2022-04-08 10:00:00,5,12,12,23,25,21,21,25,23,19,20,21,22,19,19,20,18,17,13,15,15,0,13,15,14,11,13,12,13,9,11,10,9,11,10,12,10,11,13,10,5,4,3,3,6,6,7,9,9,9,12,11,11,11,13,13,12,12,13,14,12,11,11,7,10,12,18,14,14,12,12,11,13,13,11,15,16,15,15,8,7,2,5,3,1,0
2022-04-08 11:00:00,5,8,8,11,8,13,15,17,17,16,17,18,20,20,18,22,18,23,21,23,17,22,19,20,18,16,14,12,15,15,11,18,19,22,22,17,18,16,13,10,8,3,2,4,6,7,7,8,8,13,20,20,17,14,15,15,15,14,13,18,19,18,16,15,16,14,20,9,18,16,19,17,19,18,16,13,14,12,14,9,8,5,5,6,3,0
2022-04-08 12:00:00,5,10,8,13,14,17,22,22,20,16,19,23,12,33,32,36,35,31,25,24,25,26,11,14,14,17,19,22,21,17,12,13,11,10,14,12,12,10,6,9,6,3,1,4,6,8,1,9,9,12,13,16,19,18,19,19,21,15,14,14,13,15,16,17,17,16,25,26,26,23,20,21,21,20,23,20,20,20,18,12,12,10,6,3,0,0
2022-04-08 13:00:00,5,7,9,15,14,13,21,26,33,33,38,37,22,29,24,25,19,23,17,22,22,16,17,27,22,21,20,18,18,16,16,16,15,15,13,12,11,11,7,9,7,3,3,8,10,12,13,10,14,14,16,17,18,19,14,16,21,20,20,18,18,17,18,16,20,16,24,25,22,23,21,20,20,21,19,12,15,9,15,16,15,8,11,6,5,0
2022-04-08 14:00:00,3,5,6,11,12,15,27,34,34,30,32,35,16,34,42,56,54,47,45,18,19,14,32,31,29,30,36,33,33,31,26,28,25,24,19,15,14,14,13,9,7,5,3,4,12,14,14,2,15,16,18,22,23,23,22,18,19,20,22,22,28,28,35,46,37,23,29,29,29,31,52,51,52,51,46,34,29,20,19,11,15,11,11,6,4,0
2022-04-08 15:00:00,6,9,11,17,17,17,30,35,34,24,28,32,31,39,40,40,41,46,39,48,43,42,40,34,26,29,28,28,24,25,22,25,24,25,23,13,11,10,10,6,5,2,3,6,11,21,28,7,26,25,29,23,27,26,26,29,33,36,35,31,26,30,29,28,38,35,46,43,50,51,54,56,55,40,55,41,41,35,36,29,27,26,21,13,6,0
2022-04-08 16:00:00,5,7,8,10,15,16,35,41,39,23,40,41,40,40,39,42,43,39,26,24,25,27,29,27,24,24,26,29,29,26,26,26,13,26,26,19,16,8,6,6,5,4,3,4,9,15,19,21,23,27,25,27,29,28,26,28,26,25,22,21,21,21,34,36,37,36,51,50,46,41,42,40,43,40,33,32,49,35,43,30,29,25,22,16,11,0
2022-04-08 17:00:00,5,10,12,16,17,21,55,53,48,26,29,28,27,28,26,27,26,25,23,25,27,26,28,27,25,22,23,20,19,18,20,23,22,20,22,15,12,9,7,8,5,2,4,9,15,23,24,25,26,28,38,36,36,38,36,40,39,39,35,30,30,30,32,35,34,32,35,44,43,42,42,44,44,42,41,39,33,32,29,19,20,16,14,8,4,0
2022-04-08 18:00:00,5,15,17,19,22,28,40,40,31,25,33,33,25,33,30,35,37,34,25,26,25,0,21,24,21,19,19,18,20,19,16,15,17,16,14,13,11,12,9,8,6,2,3,10,21,33,39,42,44,45,49,40,41,37,28,29,32,29,29,29,23,27,34,24,37,32,51,48,47,47,48,48,49,44,42,42,38,34,28,29,32,30,23,13,3,0
2022-04-08 19:00:00,3,6,5,11,10,11,39,36,32,19,25,24,24,22,21,23,25,25,22,25,23,21,22,22,20,18,15,13,17,19,25,22,16,16,15,9,8,7,5,3,2,1,2,2,8,24,28,27,24,24,28,24,24,21,18,23,26,29,28,24,17,20,21,22,20,19,51,50,47,44,38,26,38,34,26,17,16,20,19,16,15,13,10,7,3,0
2022-04-08 20:00:00,3,6,7,9,8,9,19,20,19,22,28,31,30,27,25,24,21,19,14,15,14,5,11,13,13,13,14,15,15,14,15,13,10,7,8,6,9,7,5,3,1,0,1,2,3,11,9,7,10,9,18,14,15,16,15,18,22,22,21,18,14,15,16,12,17,16,37,37,34,25,24,24,26,23,19,22,27,26,22,15,23,22,16,11,5,0
2022-04-08 21:00:00,2,3,5,6,7,9,24,21,19,16,26,25,24,23,19,20,24,22,15,17,16,14,0,13,13,13,13,14,14,13,12,8,8,9,6,5,4,4,3,2,0,1,2,4,5,12,14,16,17,8,18,16,17,13,11,16,13,15,16,12,14,15,16,15,15,14,38,36,34,29,28,27,26,25,18,13,18,17,15,10,13,13,10,5,4,1
2022-04-08 22:00:00,1,3,2,3,3,4,22,21,19,32,50,32,32,30,47,46,43,40,32,32,31,30,0,25,23,16,16,19,16,11,12,13,11,7,6,9,5,5,4,2,1,1,0,3,2,12,15,9,12,18,17,16,15,13,15,16,15,13,13,13,13,15,12,6,9,11,30,31,32,35,21,20,31,27,24,28,44,20,37,19,20,18,16,9,5,0
2022-04-08 23:00:00,0,1,0,0,1,4,10,10,0,11,14,13,14,15,14,13,13,11,8,9,7,2,3,8,8,9,10,11,12,11,12,7,12,11,11,10,11,10,6,5,2,2,1,3,2,6,8,10,10,6,11,13,12,11,11,16,17,19,17,15,13,17,10,16,15,13,20,21,23,16,22,16,21,20,16,13,15,14,13,12,14,12,11,6,4,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,3,5,0,7,4,8,4,9,9,8,0,7,0,9,0,10,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,2,1,3,4,4,8,6,0,7,7,0,7,5,6,7,7,9,6,4,5,6,3,3,6,6,7,6,5,7,7,8,5,8,8,6,3,7,6,4,1,2,0,1,1,4,2,0,1,3,0,4,0,2,3,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,2,4,5,4,3,8,7,8,8,7,10,9,8,11,10,11,12,12,7,6,7,0,5,0,0,10,12,11,10,6,6,7,8,9,6,7,7,6,6,7,3,3,1,1,2,1,2,1,1,0,5,0,2,0,6,5,5,4,2,0,6,3,5,2,5,4,9,3,0,8,9,9,9,0,5,7,9,2,7,4,8,2,1,1,0,0
2022-04-09 07:00:00,2,3,4,6,5,10,12,10,6,9,8,9,8,10,11,12,11,14,10,10,11,5,0,5,11,12,12,11,9,11,10,9,8,7,8,8,10,8,6,7,5,3,1,1,3,5,6,3,6,5,6,5,5,4,6,7,4,6,5,6,7,7,5,1,7,6,13,8,0,13,7,13,9,5,8,9,10,8,6,4,4,0,3,2,0,0
2022-04-09 08:00:00,5,7,7,12,15,17,21,26,24,21,18,18,18,16,18,20,21,17,14,15,14,11,14,12,13,15,16,17,16,12,16,23,19,17,20,16,12,11,11,10,7,3,2,2,4,3,5,6,9,10,11,13,16,16,14,15,21,24,22,19,16,14,14,14,15,16,21,22,22,22,24,26,26,12,23,14,14,11,10,7,6,5,3,2,1,0
2022-04-09 09:00:00,8,10,11,15,14,19,29,33,31,22,24,25,19,26,24,27,28,27,19,20,19,19,18,16,17,16,19,18,17,18,18,21,22,20,24,16,14,13,12,12,7,7,4,2,4,5,6,7,5,8,9,14,16,17,18,17,19,23,24,23,22,24,21,22,23,22,28,21,27,30,30,29,30,29,23,21,23,23,20,10,15,13,4,11,5,0
2022-04-09 10:00:00,6,9,10,15,16,18,22,25,23,18,21,19,19,19,21,23,24,26,19,21,22,22,19,21,19,25,30,28,27,23,17,20,21,16,14,11,10,9,6,10,8,4,2,4,5,10,11,4,13,14,16,17,17,17,18,15,16,16,17,19,28,30,30,14,30,35,45,43,45,44,47,49,49,48,46,22,21,20,24,20,22,19,14,9,3,0
2022-04-09 11:00:00,8,12,15,24,28,29,34,37,25,22,23,26,24,22,25,26,29,28,19,18,19,22,40,43,42,41,40,38,34,37,32,38,35,35,29,23,21,19,13,15,10,5,4,4,7,9,6,10,12,15,15,17,18,19,17,20,23,23,22,23,19,21,23,23,20,18,23,18,24,21,23,23,24,20,25,21,21,19,19,9,8,7,4,5,6,0
2022-04-09 12:00:00,4,8,9,20,22,31,37,41,40,36,36,40,39,34,32,37,44,45,31,29,31,24,32,31,28,31,32,31,29,32,30,29,23,20,19,15,11,13,12,10,6,3,3,6,9,12,14,11,12,14,18,16,19,23,22,20,20,21,20,21,24,25,27,28,25,21,31,32,33,27,34,24,26,27,25,22,24,23,21,16,14,9,10,5,1,0
2022-04-09 13:00:00,8,13,14,14,12,20,30,37,38,29,31,35,33,36,37,43,43,36,34,31,31,0,30,29,29,24,24,24,24,23,22,22,20,26,27,28,25,26,23,16,14,3,2,5,12,19,21,10,20,20,23,22,25,22,22,21,25,21,20,20,21,23,26,23,20,23,30,30,32,33,32,31,32,31,25,22,27,29,25,14,21,18,15,5,2,0
2022-04-09 14:00:00,7,10,11,15,17,22,28,32,19,22,27,28,29,28,27,27,27,28,18,19,18,20,18,17,16,20,22,21,17,17,18,17,17,16,16,14,14,14,12,10,9,5,2,6,14,15,17,17,17,19,25,27,25,22,22,22,22,22,24,25,20,17,19,21,22,23,34,33,34,32,34,32,35,25,29,26,35,34,33,16,12,14,9,6,3,0
2022-04-09 15:00:00,5,9,5,10,10,17,29,28,24,24,26,23,24,27,22,29,29,30,26,24,25,9,24,23,20,19,17,14,15,14,14,12,17,18,20,17,16,14,13,8,6,3,2,10,14,29,33,31,29,31,33,33,33,28,25,25,23,25,22,20,23,25,29,27,26,23,32,31,32,34,35,33,28,33,29,23,25,25,21,15,16,12,11,10,3,0
2022-04-09 16:00:00,5,12,8,15,17,18,32,37,37,38,37,38,36,36,37,38,37,37,36,39,35,18,36,36,34,32,29,26,25,23,20,18,17,14,14,13,12,12,11,9,11,7,5,5,14,22,22,14,24,24,29,32,35,33,31,32,25,27,24,22,22,23,25,24,21,23,27,23,23,24,27,28,25,24,21,23,31,27,25,16,15,14,9,6,4,0
2022-04-09 17:00:00,4,7,6,9,11,14,33,35,32,26,31,32,30,29,28,30,30,30,20,24,25,26,20,25,24,22,21,17,16,19,19,18,17,16,16,13,12,10,6,9,8,5,3,3,8,15,17,19,19,20,24,22,23,21,18,22,22,25,24,21,21,18,26,13,26,25,35,34,35,37,35,35,36,36,33,28,32,28,23,18,17,15,13,11,4,0
2022-04-09 18:00:00,6,5,8,10,6,12,24,25,19,25,49,49,49,51,50,46,47,40,26,27,27,0,15,26,23,19,19,14,17,18,19,18,17,17,15,9,7,6,3,5,4,3,3,4,10,26,29,30,31,31,40,30,28,25,24,24,25,28,25,28,27,23,16,15,22,20,44,44,38,32,29,29,29,29,25,28,33,32,29,17,18,15,12,7,2,0
2022-04-09 19:00:00,4,6,7,10,7,11,15,16,14,11,18,21,19,22,20,21,20,20,16,18,17,15,18,17,19,15,13,14,15,13,12,10,6,11,12,10,8,7,5,4,3,0,3,3,9,16,18,16,17,19,21,17,17,16,15,20,19,20,19,17,15,17,18,29,24,19,30,29,25,26,24,23,22,21,18,16,21,5,19,10,11,9,10,6,4,0
2022-04-09 20:00:00,4,6,5,9,4,7,9,10,8,13,24,25,24,26,25,22,20,17,15,15,13,12,0,13,13,10,9,8,13,11,10,6,7,7,6,4,4,2,2,0,2,2,0,1,2,8,11,10,12,11,14,15,15,16,13,12,14,16,15,13,11,12,14,10,12,11,20,21,9,17,19,15,16,16,12,13,18,14,12,12,13,8,7,6,3,0
2022-04-09 21:00:00,1,5,7,8,2,8,14,11,10,12,24,12,13,24,15,14,21,22,20,18,16,8,0,12,12,14,16,15,16,7,15,16,15,12,11,10,6,3,2,2,1,3,0,2,4,10,10,11,10,12,15,14,16,13,14,21,22,19,18,15,17,20,13,14,20,18,24,25,23,25,26,23,17,15,22,16,16,12,16,9,10,11,8,6,6,0
2022-04-09 22:00:00,1,3,3,4,2,4,16,14,13,16,32,22,30,29,16,28,27,25,17,14,11,9,10,14,15,13,13,14,15,14,13,11,10,8,6,6,4,3,3,2,2,4,1,0,4,8,8,10,13,14,20,21,18,20,19,17,16,19,16,13,11,15,16,17,15,17,24,25,26,26,24,23,25,21,18,17,28,19,27,13,17,14,11,6,2,0
2022-04-09 23:00:00,1,0,0,0,2,2,8,7,8,7,12,9,8,13,8,12,8,13,7,6,8,0,7,6,5,9,8,4,8,7,8,8,5,10,9,6,2,4,1,6,4,2,1,1,1,6,7,5,7,8,12,12,11,9,10,12,13,13,11,12,11,13,15,13,13,12,17,14,9,13,12,16,15,12,11,10,11,10,9,6,13,12,9,4,2,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,2,0,0,0,4,3,5,0,5,6,0,0,7,3,8,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,2,1,0,3,0,2,3,4,3,3,5,5,0,5,6,4,2,4,5,6,5,4,0,4,5,9,5,6,9,2,4,5,1,0,8,8,2,5,0,4,3,2,0,1,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,4,2,5,3,0,6,8,10,1,5,5,9,8,9,5,10,12,3,4,3,5,4,4,4,3,4,6,6,3,5,5,5,6,4,4,3,4,0,3,2,1,1,0,0,1,1,1,3,3,0,4,3,2,3,2,2,3,4,3,3,4,2,5,0,5,3,5,2,5,4,5,6,3,2,4,5,4,3,3,2,3,5,1,3,0,0
2022-04-10 07:00:00,2,2,1,3,3,4,7,4,5,4,6,6,4,7,7,10,11,11,9,9,4,8,2,3,0,6,8,4,7,6,5,4,3,5,2,3,3,4,2,1,0,0,0,1,2,3,2,3,4,0,5,8,7,7,5,8,9,8,6,3,5,5,3,0,6,5,5,0,5,4,4,0,0,0,5,4,8,6,6,2,3,1,0,1,0,0
2022-04-10 08:00:00,2,4,5,9,7,9,12,15,14,9,12,17,0,12,10,14,13,14,6,8,5,7,6,9,6,10,12,10,9,11,10,5,9,13,12,11,9,7,0,6,6,2,1,4,2,3,5,7,7,8,12,13,10,11,7,9,13,17,16,19,16,13,10,9,8,11,23,19,16,15,13,15,14,12,13,6,6,7,7,6,5,0,4,3,1,0
2022-04-10 09:00:00,4,5,5,8,8,17,24,26,23,21,18,22,16,23,21,20,21,22,14,14,15,11,15,9,12,10,13,13,13,13,15,13,14,15,13,11,11,9,7,8,6,2,0,1,3,6,3,6,12,10,14,17,16,17,15,12,13,16,18,19,20,19,16,12,15,15,23,24,16,24,27,28,30,28,24,22,17,18,15,4,5,4,3,2,0,0
2022-04-10 10:00:00,5,8,9,15,16,13,19,23,13,14,24,24,25,26,27,26,22,18,13,10,11,11,13,13,12,14,16,17,17,17,17,20,21,19,19,19,16,18,16,13,11,5,4,1,7,7,8,0,9,11,15,13,12,11,14,13,15,18,18,15,16,16,15,15,15,14,20,19,17,16,18,20,22,13,15,16,15,13,12,5,8,7,4,3,6,0
2022-04-10 11:00:00,2,8,10,12,15,18,22,21,20,12,11,14,15,16,19,21,21,21,15,17,15,15,32,30,29,30,33,32,28,28,27,25,25,25,22,14,12,11,11,6,5,5,5,2,6,10,11,8,14,16,17,17,16,14,15,19,23,26,25,26,21,17,17,20,23,20,25,23,23,23,28,27,29,13,27,23,23,20,15,7,8,6,3,2,1,0
2022-04-10 12:00:00,7,15,6,18,17,23,23,24,25,21,28,31,30,29,27,28,32,38,29,30,33,33,33,32,27,31,32,31,30,27,25,25,25,26,26,18,13,14,12,9,5,3,4,7,8,11,12,8,12,6,14,14,9,9,11,10,13,12,11,11,12,16,13,14,19,18,20,19,20,24,24,22,23,0,28,22,27,16,17,10,8,6,5,3,2,0
2022-04-10 13:00:00,4,9,10,15,14,17,21,23,22,19,35,35,37,36,39,36,35,31,17,16,16,15,17,16,17,18,21,20,16,14,15,16,16,15,16,12,11,13,14,11,8,4,2,4,5,8,7,13,12,12,15,12,13,14,13,19,23,24,23,21,19,19,23,22,24,22,29,28,27,34,37,24,23,26,24,13,16,26,23,12,16,14,10,7,4,0
2022-04-10 14:00:00,4,9,10,12,8,14,22,22,19,21,27,28,29,25,28,27,27,26,21,24,19,20,19,15,18,14,15,19,21,20,21,22,23,21,22,19,12,9,9,8,5,2,2,3,7,14,15,16,15,14,21,16,18,16,20,21,22,22,21,21,19,22,23,22,22,21,35,35,34,31,30,32,41,28,37,31,32,22,19,12,11,9,9,4,1,0
2022-04-10 15:00:00,3,8,8,18,15,17,21,25,24,23,30,33,25,26,34,33,33,31,23,21,23,24,23,19,18,19,18,20,17,20,19,20,24,25,19,13,8,9,8,7,6,2,2,1,4,11,13,17,14,18,25,23,20,18,19,17,15,18,19,16,15,19,26,17,26,24,33,33,25,25,27,29,22,20,30,21,28,25,25,11,12,10,8,5,4,0
2022-04-10 16:00:00,3,9,13,15,14,15,16,18,15,18,29,30,30,28,30,28,28,26,18,18,14,15,18,20,18,21,18,17,18,13,13,15,15,12,11,8,8,8,7,7,3,1,2,9,11,16,16,15,17,19,23,22,20,18,16,19,15,17,18,16,17,20,18,17,19,19,23,35,34,36,35,35,36,35,31,22,22,21,22,17,17,16,12,7,4,0
2022-04-10 17:00:00,2,7,8,20,13,21,26,24,25,28,42,41,24,40,39,39,35,33,30,29,25,16,27,28,27,23,22,17,16,13,15,14,14,14,14,11,10,9,6,7,6,2,1,1,4,8,11,12,17,16,20,19,19,18,17,20,23,23,20,19,17,20,18,13,21,20,36,35,28,34,31,30,32,33,27,18,26,26,21,11,12,10,11,7,5,0
2022-04-10 18:00:00,6,7,0,12,13,17,24,25,26,19,34,35,34,37,38,35,32,29,24,26,29,18,19,30,29,29,26,22,21,20,20,22,19,12,9,9,6,4,3,4,3,3,0,2,5,12,13,13,13,14,20,18,23,22,19,19,28,29,25,24,17,19,12,11,13,12,20,20,16,28,26,26,24,22,21,13,22,20,17,13,14,11,7,4,2,0
2022-04-10 19:00:00,2,6,7,8,7,7,21,20,19,19,28,30,27,16,17,26,29,29,25,19,20,0,10,21,20,18,18,17,13,12,8,12,11,10,14,13,10,8,7,6,5,1,2,2,4,8,5,13,16,19,25,21,24,22,21,21,18,24,26,22,17,15,21,19,17,16,23,23,21,23,22,21,20,19,18,15,16,11,12,16,18,14,12,7,2,0
2022-04-10 20:00:00,1,3,3,4,0,6,8,5,4,15,16,14,15,14,14,17,13,16,13,11,11,10,10,13,13,12,11,9,11,10,10,11,10,7,9,9,7,5,4,0,0,1,2,3,2,10,9,10,11,12,11,12,11,13,13,13,16,17,14,11,11,11,9,10,13,10,21,20,19,18,17,15,15,14,11,9,12,7,9,6,12,11,9,7,6,0
2022-04-10 21:00:00,3,6,2,4,5,5,7,9,0,12,16,15,8,15,14,15,12,12,11,12,10,4,0,11,14,15,14,10,9,7,6,7,4,3,4,3,0,3,1,2,0,1,0,1,2,5,6,7,6,4,17,7,17,15,14,10,13,11,9,11,11,14,13,13,11,13,24,25,26,14,11,10,24,22,18,12,12,11,8,7,14,12,11,4,2,0
2022-04-10 22:00:00,0,2,0,2,3,6,9,7,7,19,31,32,31,29,19,29,28,27,25,26,7,25,24,23,21,17,12,9,10,7,14,10,8,7,4,3,2,3,1,0,0,1,2,0,2,3,4,0,5,6,11,12,13,5,6,19,21,22,19,16,16,17,16,0,14,14,24,22,19,17,15,14,13,13,12,23,29,14,25,10,12,11,9,6,3,0
