Unnamed: 0,1_서부운수기점,2_북가좌119안전센터,3_연서중학교입구,4_와산교,5_새절역.숭실고입구,6_응암오거리,7_은평문화예술정보학교,8_응암초등학교,9_명지전문대.충암중고등학교,10_명지중고등학교,11_명지대입구.서울무용센터,12_두산아파트,13_서대문문화체육회관,14_서대문구보건소별관,15_정원여중,16_홍은현대아파트.스위스그랜드호텔,17_유진상가,18_문화촌현대아파트,19_서울여자간호대학,20_유원하나아파트,21_홍지문.옥천암,22_상명대입구.석파랑,23_하림각,24_자하문터널입구.석파정,25_경기상고,26_신교동,27_통인시장종로구보건소,28_경복궁역,29_세종문화회관,30_서린동.SK서린빌딩,31_KT광화문지사,32_경복궁역,33_통인시장종로구보건소,34_효자동,35_경기상고,36_자하문터널입구.석파정,37_하림각,38_상명대입구.세검정교회,39_홍지문,40_유원하나아파트,41_서울여자간호대학,42_문화촌현대아파트,43_유진상가,44_홍은현대아파트,45_정원여중.스위스그랜드호텔,46_서대문문화체육회관입구,47_홍연2교두산아파트앞,48_명지대입구.신원지벤스타,49_명지중고등학교,50_명지전문대.충암중고등학교,51_응암초등학교,52_은평문화예술정보학교,53_응암오거리,54_새절역.숭실고입구,55_와산교,56_북가좌119안전센터,57_서부운수기점(가상)
2022-04-10 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,9,7,5,4,0,5,6,7,6,3,2,1,2,1,0,4,6,5,5,3,1,0,0,1,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,1,0,1,2,7,0,9,10,14,17,18,18,19,20,20,17,18,25,26,26,25,0,17,24,14,21,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,1,0,0,1,3,5,4,3,5,4,6,7,8,4,7,6,6,10,10,11,0,9,8,12,8,11,9,6,1,2,2,2,3,0,2,2,3,0,3,3,4,2,0,5,6,5,3,4,18,22,20,15,2,1,0,0
2022-04-11 06:00:00,1,0,2,4,11,7,14,16,8,13,12,13,10,8,8,9,9,10,19,24,23,24,25,26,24,17,15,14,6,0,3,6,6,4,3,2,2,3,2,4,5,4,3,4,6,5,5,5,5,8,14,7,4,2,0,0,0
2022-04-11 07:00:00,2,4,5,6,9,18,20,14,19,23,25,26,26,23,23,23,20,29,47,56,47,54,48,46,23,25,23,19,5,4,10,19,18,9,4,3,2,5,4,4,10,16,22,29,43,44,29,41,19,18,13,17,16,2,1,0,0
2022-04-11 08:00:00,1,1,3,3,21,22,23,20,21,41,42,44,30,28,29,32,28,26,44,52,52,47,47,46,38,39,37,27,12,7,24,42,43,30,21,16,14,6,9,12,13,14,14,17,25,24,23,20,22,20,26,28,21,2,2,1,0
2022-04-11 09:00:00,0,3,4,5,34,35,36,37,12,13,15,15,15,17,10,16,16,19,25,29,17,27,25,15,21,18,16,14,6,4,9,16,16,15,14,13,13,12,23,22,24,25,24,19,26,26,27,26,19,6,8,8,6,3,2,1,0
2022-04-11 10:00:00,0,1,2,3,16,19,19,17,11,13,13,12,11,11,11,10,10,11,15,18,19,15,18,19,18,17,14,11,9,1,7,7,8,9,10,9,7,8,7,7,8,8,9,7,12,12,10,9,8,5,4,4,4,1,0,0,0
2022-04-11 11:00:00,1,2,2,3,13,15,17,16,12,13,15,11,14,12,6,13,9,9,16,20,8,14,21,24,27,29,27,12,5,2,8,9,9,9,8,9,8,7,10,11,19,20,23,9,26,26,22,19,18,23,20,16,13,2,0,0,0
2022-04-11 12:00:00,1,1,2,3,12,11,9,12,12,12,13,14,12,10,4,8,8,10,15,13,12,15,14,13,11,12,13,10,4,6,7,6,8,7,9,8,6,7,9,7,8,7,9,10,11,12,10,7,9,9,10,8,6,3,0,0,0
2022-04-11 13:00:00,1,2,4,5,11,15,12,14,10,11,17,15,15,14,13,12,12,10,10,12,13,10,9,11,10,10,7,7,2,4,9,11,10,7,9,10,11,13,18,17,17,18,20,19,23,24,23,21,18,11,13,12,9,2,1,0,0
2022-04-11 14:00:00,1,3,4,2,12,14,13,9,14,13,17,18,16,11,9,9,10,6,9,8,7,7,10,10,17,15,13,4,3,4,13,20,20,22,25,23,21,19,18,17,15,13,13,0,14,18,19,18,13,22,23,21,11,2,1,0,0
2022-04-11 15:00:00,1,1,4,1,3,8,9,4,21,19,18,11,10,9,3,10,10,11,16,10,14,11,14,15,14,15,13,9,6,4,8,9,17,25,37,39,42,44,43,41,26,15,14,11,20,22,28,23,14,22,17,16,7,6,1,0,0
2022-04-11 16:00:00,3,1,1,2,6,8,11,6,28,35,37,41,39,33,32,28,20,17,14,12,14,15,15,15,18,14,16,14,2,8,12,16,16,18,21,21,20,16,19,18,12,14,16,14,15,18,15,14,19,32,36,27,19,6,5,3,0
2022-04-11 17:00:00,2,3,0,8,7,11,13,11,22,32,35,34,34,25,21,20,19,20,16,15,12,19,18,18,19,20,16,13,4,16,33,33,38,37,29,35,35,36,25,24,17,16,17,17,20,20,20,16,16,24,21,17,12,4,1,1,0
2022-04-11 18:00:00,2,2,5,3,19,20,18,17,17,21,27,24,22,19,17,16,17,14,19,19,17,22,23,23,29,36,35,16,4,16,32,41,43,45,44,40,39,34,35,26,19,19,21,18,20,27,24,21,16,23,23,20,9,5,4,1,0
2022-04-11 19:00:00,1,0,2,0,14,16,13,9,11,20,19,16,14,11,7,7,8,10,10,9,10,11,12,9,15,14,13,10,6,11,22,28,28,27,26,25,28,17,23,18,17,13,15,14,15,16,17,17,17,14,15,17,7,1,0,2,0
2022-04-11 20:00:00,1,0,0,1,6,10,8,4,7,10,14,13,9,10,6,9,17,18,16,17,8,15,10,8,4,8,8,3,2,9,16,25,24,25,24,23,16,22,16,16,12,10,7,6,11,13,13,10,7,7,6,4,5,4,2,2,0
2022-04-11 21:00:00,0,1,1,1,4,6,4,4,6,14,10,10,9,5,4,0,4,4,5,2,6,6,10,5,9,10,7,5,4,8,17,26,32,31,32,31,17,30,27,22,13,11,13,8,12,12,10,8,7,9,5,7,5,1,0,0,0
2022-04-11 22:00:00,0,1,1,1,4,5,5,6,8,9,12,12,12,9,5,6,8,7,11,10,7,6,3,5,2,3,3,2,1,7,14,22,23,24,26,22,21,20,16,15,11,8,12,13,12,10,9,8,5,13,12,4,11,1,0,0,0
2022-04-11 23:00:00,0,0,0,0,0,1,0,0,0,8,4,0,3,1,0,1,0,6,8,1,7,6,0,0,5,4,2,0,1,4,6,12,11,5,0,10,10,9,8,7,6,6,4,3,3,1,4,3,4,4,5,3,2,1,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,1,0,2,1,5,2,8,5,11,15,16,17,17,18,17,13,14,24,24,24,23,22,0,15,23,21,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,2,1,2,0,3,4,5,6,7,6,7,8,7,6,7,8,7,7,13,11,12,10,13,7,12,11,12,9,8,1,6,7,6,0,5,4,1,0,3,2,3,3,0,0,4,5,4,5,4,7,10,8,10,1,0,0,0
2022-04-12 06:00:00,1,1,0,1,2,6,5,7,8,9,12,13,11,9,8,9,10,11,19,24,25,22,22,21,19,16,14,12,5,1,3,4,2,2,3,3,4,2,4,4,7,3,5,4,7,5,3,4,5,4,6,6,3,1,0,0,0
2022-04-12 07:00:00,4,4,5,5,11,21,18,17,15,16,23,27,25,19,21,23,22,24,37,46,48,47,44,40,27,23,24,16,8,4,21,25,22,17,6,5,6,2,9,8,14,15,20,23,26,30,32,34,20,13,24,28,20,3,0,0,0
2022-04-12 08:00:00,1,2,4,6,19,26,27,21,21,23,25,23,19,19,18,19,19,21,34,40,39,40,41,43,36,37,34,25,12,5,19,35,34,28,16,15,14,5,17,16,18,19,24,26,29,35,38,31,22,14,17,18,15,2,3,1,0
2022-04-12 09:00:00,1,1,3,4,46,58,57,45,44,19,21,15,19,19,20,10,15,13,19,24,25,23,24,25,23,22,18,11,7,4,10,15,15,13,8,8,7,5,28,27,26,27,28,30,37,37,36,37,34,11,8,9,7,4,1,0,0
2022-04-12 10:00:00,0,1,2,1,18,21,22,20,10,13,14,9,14,13,8,12,11,12,15,21,22,21,23,25,28,31,29,16,7,1,8,11,6,6,7,11,10,5,5,4,7,4,6,6,10,13,11,10,9,9,10,7,7,2,1,1,0
2022-04-12 11:00:00,1,3,3,2,10,12,9,7,7,12,14,15,13,16,9,16,9,7,10,11,12,10,14,15,16,17,13,6,3,1,7,10,5,6,9,5,7,6,7,8,8,7,7,8,10,12,13,9,10,8,8,8,6,1,0,0,0
2022-04-12 12:00:00,1,1,2,4,10,16,17,15,20,20,21,22,20,16,14,14,14,14,18,16,15,14,14,12,14,13,10,9,4,5,9,9,10,9,9,8,9,7,8,7,5,5,8,9,11,12,12,11,8,12,11,12,9,1,1,0,0
2022-04-12 13:00:00,1,1,3,4,9,10,11,10,10,12,14,13,9,7,6,6,6,6,14,11,12,12,14,13,14,13,9,9,4,2,7,9,7,8,9,12,8,13,16,10,14,12,14,15,18,20,21,13,20,18,16,14,11,2,1,0,0
2022-04-12 14:00:00,2,3,2,5,10,10,11,8,10,10,12,13,9,13,10,12,11,12,14,13,13,12,16,14,15,12,11,10,5,11,24,29,29,29,28,12,13,9,14,12,16,15,17,11,17,21,20,22,17,29,29,24,18,4,1,0,0
2022-04-12 15:00:00,1,1,3,5,14,7,14,13,17,19,19,18,18,14,16,14,11,10,13,14,9,14,15,17,37,37,30,11,5,7,10,13,14,18,25,29,28,31,32,28,23,23,20,22,29,31,26,16,13,24,12,10,10,3,3,1,0
2022-04-12 16:00:00,3,1,2,4,7,9,11,17,37,45,46,45,38,33,27,27,18,20,18,19,18,19,13,14,17,16,14,6,3,7,17,18,19,37,44,43,42,42,40,28,17,17,19,11,17,21,21,18,28,21,31,30,22,10,9,7,0
2022-04-12 17:00:00,1,0,0,2,15,19,20,17,23,25,27,25,25,24,18,20,14,14,19,21,23,24,28,35,41,42,34,15,5,9,23,43,42,35,33,29,29,30,29,27,20,17,17,18,20,21,21,20,14,28,31,31,23,4,3,2,0
2022-04-12 18:00:00,2,1,2,3,22,17,14,13,14,22,28,27,22,21,15,19,22,21,20,14,13,14,16,22,24,29,27,15,4,24,39,44,47,48,40,49,48,26,37,32,21,21,19,16,19,26,25,22,17,29,30,30,21,4,0,3,0
2022-04-12 19:00:00,0,1,1,2,20,15,14,12,8,12,9,11,10,10,11,8,10,8,11,9,5,10,11,4,6,9,7,5,3,8,16,24,25,24,28,33,35,51,47,38,16,13,16,17,18,19,18,16,10,7,5,2,1,3,1,1,0
2022-04-12 20:00:00,1,1,2,3,8,7,6,8,9,9,9,8,7,9,6,7,7,6,5,7,5,4,6,5,4,4,6,3,1,8,15,21,27,24,19,22,20,23,20,17,10,8,9,10,11,13,11,10,8,9,8,6,4,1,1,0,0
2022-04-12 21:00:00,0,2,0,0,8,7,9,2,10,14,14,13,12,10,4,8,10,9,7,4,6,7,7,6,13,14,11,5,1,10,15,18,20,22,24,25,25,19,17,23,11,8,8,8,7,8,8,7,8,9,10,8,6,1,0,0,0
2022-04-12 22:00:00,0,1,2,0,7,6,5,4,8,14,18,4,16,12,13,9,12,11,13,13,4,10,9,8,9,8,4,4,1,7,14,20,22,23,25,27,28,27,27,23,15,13,13,12,12,10,9,7,7,10,3,7,5,3,3,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,1,4,0,6,9,8,7,4,0,0,4,0,5,0,0,4,2,3,0,2,1,0,0,3,8,16,17,18,17,15,7,14,12,11,7,6,5,5,6,5,5,5,4,5,0,0,1,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,0,0,1,2,7,2,8,4,13,15,18,17,19,20,8,14,16,24,24,24,12,23,0,22,23,20,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,2,1,0,0,3,5,6,2,7,7,8,9,7,9,5,9,7,5,13,15,15,14,8,13,10,12,11,7,3,1,3,2,2,2,1,1,2,0,2,1,3,3,0,0,1,4,2,2,3,5,7,6,5,1,0,0,0
2022-04-13 06:00:00,1,0,0,2,7,9,7,8,8,9,11,12,9,8,9,10,11,6,15,18,12,13,19,14,14,18,12,9,6,1,4,4,3,5,4,2,3,4,0,3,5,6,1,7,9,8,3,4,3,5,6,7,5,3,2,0,0
2022-04-13 07:00:00,4,6,2,7,11,12,13,15,20,24,28,32,20,19,20,22,23,25,38,44,45,43,43,44,31,28,27,16,8,6,13,20,18,11,5,4,5,2,5,7,13,16,22,22,29,36,38,39,21,11,20,25,21,3,2,0,0
2022-04-13 08:00:00,2,1,6,6,20,25,25,27,21,28,36,31,27,22,23,25,25,25,33,38,38,36,42,38,41,38,39,32,11,5,23,45,41,29,15,12,10,11,13,11,10,15,16,17,31,37,39,36,30,11,13,15,15,3,1,0,0
2022-04-13 09:00:00,0,1,1,3,24,26,24,21,12,13,18,17,16,15,14,16,15,14,22,23,26,26,26,27,24,22,19,15,8,3,12,17,15,14,12,10,11,10,22,9,22,24,26,26,29,28,23,25,23,6,6,5,6,2,0,0,0
2022-04-13 10:00:00,1,1,1,3,7,4,5,4,5,5,8,8,7,8,3,9,8,7,10,14,15,13,14,14,18,20,18,13,7,3,6,9,7,8,9,6,8,7,4,5,9,10,9,9,11,11,12,11,10,6,7,3,3,1,1,1,0
2022-04-13 11:00:00,1,1,0,0,7,8,9,6,7,8,9,10,9,9,9,9,8,12,16,18,18,16,13,14,10,15,12,7,3,3,9,10,9,9,8,5,7,5,10,9,8,9,9,15,17,20,16,15,12,12,11,10,8,7,2,0,0
2022-04-13 12:00:00,2,0,1,3,14,15,15,14,10,9,11,10,9,9,8,10,10,9,11,12,11,12,12,11,9,10,10,8,2,4,13,19,17,15,11,13,11,10,12,8,12,7,12,14,10,20,11,9,19,17,15,16,12,2,1,0,0
2022-04-13 13:00:00,1,2,0,2,16,17,18,19,12,14,19,18,15,13,12,12,11,14,15,16,7,14,7,12,13,14,13,9,2,3,8,9,11,12,13,7,9,10,9,9,14,13,15,12,14,16,11,15,12,13,12,10,7,3,1,0,0
2022-04-13 14:00:00,1,2,3,0,7,9,11,14,13,17,20,17,16,11,12,10,11,9,12,12,9,12,14,12,16,17,15,12,5,6,7,13,14,13,12,13,14,12,15,13,9,9,8,10,12,15,16,9,10,14,0,13,10,3,2,0,0
2022-04-13 15:00:00,2,2,1,1,5,8,6,7,18,19,22,22,22,17,17,14,16,13,9,10,11,13,13,10,28,27,23,10,3,4,10,17,19,23,27,25,25,24,23,17,21,21,19,20,27,26,26,21,13,21,20,19,16,11,3,0,0
2022-04-13 16:00:00,2,1,2,0,10,13,14,13,27,47,46,32,40,36,33,29,18,19,13,11,13,14,12,15,17,19,20,6,3,8,20,24,26,30,47,50,24,52,51,46,29,16,17,16,18,19,18,16,22,23,19,18,13,8,6,3,0
2022-04-13 17:00:00,1,1,0,1,8,10,11,8,24,23,24,23,21,19,17,15,14,12,16,16,12,15,16,15,28,37,34,14,5,8,21,25,24,27,29,25,23,24,24,23,25,22,18,19,21,20,18,14,13,18,18,16,13,3,2,2,0
2022-04-13 18:00:00,2,3,4,0,16,18,18,16,19,24,24,23,21,18,16,14,15,14,15,13,12,14,15,16,28,38,42,17,9,24,37,43,41,41,41,40,38,37,35,28,24,24,22,23,27,29,32,29,21,29,28,26,19,2,1,0,0
2022-04-13 19:00:00,1,2,1,0,7,8,10,9,9,15,16,13,11,12,6,11,11,9,7,9,0,10,9,6,12,13,13,7,5,14,23,35,33,34,30,29,28,29,30,26,16,15,13,9,13,17,14,12,9,7,10,4,8,5,2,2,0
2022-04-13 20:00:00,0,0,0,1,9,11,9,6,5,6,9,5,7,8,4,8,8,5,4,4,4,2,1,4,5,5,4,2,1,9,14,22,20,19,21,22,20,21,20,15,17,19,23,22,21,19,18,14,6,5,4,3,3,2,1,1,0
2022-04-13 21:00:00,0,1,2,2,5,5,8,9,10,13,14,14,10,7,6,5,5,4,5,4,3,3,5,4,12,13,11,3,1,5,16,26,25,30,33,31,17,9,29,23,11,12,11,9,8,7,6,9,8,13,14,1,12,2,1,0,0
2022-04-13 22:00:00,0,1,1,0,10,10,9,4,5,7,8,7,7,7,7,6,7,7,9,8,7,9,8,4,6,7,7,7,4,6,11,17,19,20,19,18,17,16,13,11,6,9,11,6,5,10,9,4,4,5,4,0,3,1,0,1,0
2022-04-13 23:00:00,0,1,2,1,2,3,0,2,0,4,0,0,0,2,3,2,2,1,0,0,2,0,0,0,1,0,1,0,0,3,7,10,0,3,0,9,10,8,3,6,5,7,9,6,0,8,6,7,6,4,3,2,0,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,1,1,0,2,0,6,3,7,8,10,12,12,12,14,15,16,13,14,25,25,26,25,24,26,25,26,24,16,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,1,0,2,3,3,4,5,6,5,8,7,7,8,7,6,5,6,10,11,12,11,11,11,9,12,5,6,7,0,7,10,7,7,6,7,5,1,4,4,3,3,4,0,2,5,4,3,4,5,7,4,6,1,0,0,0
2022-04-14 06:00:00,1,2,0,1,4,3,4,6,7,8,12,10,8,9,9,7,10,12,18,21,23,12,13,22,21,20,19,16,5,0,6,6,3,2,1,1,2,2,1,3,2,2,4,2,5,6,7,6,6,9,16,17,15,1,0,1,0
2022-04-14 07:00:00,2,5,5,8,12,14,17,17,17,19,29,35,28,24,26,25,26,28,44,53,53,49,48,46,43,26,23,19,10,4,10,17,14,11,5,4,5,5,5,8,12,14,26,24,28,31,33,30,16,12,15,13,10,1,2,0,0
2022-04-14 08:00:00,2,2,3,5,19,23,25,25,28,32,37,34,26,24,24,25,24,26,37,44,44,42,40,39,38,37,33,28,11,5,24,38,31,28,19,18,19,14,19,15,20,21,25,29,34,32,37,37,35,22,22,22,17,2,0,0,0
2022-04-14 09:00:00,1,1,5,2,39,45,46,43,11,13,15,14,11,13,13,6,10,9,19,22,37,31,29,25,20,21,22,14,9,3,11,18,15,13,10,14,15,13,29,19,32,34,34,37,45,43,32,41,29,11,13,13,8,3,2,1,0
2022-04-14 10:00:00,2,1,0,2,5,7,9,12,12,15,14,14,11,14,12,13,14,14,22,26,25,22,21,21,20,23,20,13,5,6,7,12,14,9,13,13,12,11,12,10,9,10,11,9,10,9,8,8,7,16,17,17,15,0,0,0,0
2022-04-14 11:00:00,1,2,1,1,15,18,20,14,6,7,9,7,6,7,6,7,9,9,17,20,12,19,17,16,12,13,11,8,2,3,9,9,12,9,10,10,9,7,14,13,14,14,15,16,16,15,16,14,15,17,18,13,11,2,1,0,0
2022-04-14 12:00:00,1,2,1,4,13,13,10,8,11,11,13,14,11,13,11,11,12,13,18,11,11,13,10,8,14,17,13,7,3,4,6,6,7,6,5,6,6,6,8,6,8,7,8,9,10,12,14,13,9,14,12,5,7,2,1,0,0
2022-04-14 13:00:00,1,2,1,1,15,11,16,13,11,14,19,18,17,14,9,16,13,10,17,17,18,16,14,15,15,18,16,7,5,6,8,11,10,8,11,12,11,6,14,16,13,13,15,15,15,14,14,13,11,5,6,5,3,0,0,0,0
2022-04-14 14:00:00,2,0,1,0,4,8,8,9,7,9,10,11,12,13,8,14,7,6,8,10,9,7,10,11,11,11,12,11,4,5,7,8,12,10,14,14,16,7,17,14,14,14,14,13,12,16,13,11,5,9,7,5,6,1,2,0,0
2022-04-14 15:00:00,0,0,1,2,4,4,8,8,15,30,31,25,21,13,14,12,10,10,12,14,16,15,15,15,23,25,21,8,6,5,7,9,10,12,12,14,16,8,15,12,8,9,10,11,13,13,11,10,8,14,18,18,8,2,1,1,0
2022-04-14 16:00:00,2,2,2,3,17,20,19,15,31,36,38,38,34,27,28,28,22,17,17,16,11,15,8,12,11,12,11,6,3,4,9,20,25,32,43,43,45,44,43,37,26,14,13,12,15,15,17,14,18,46,49,45,29,8,6,2,0
2022-04-14 17:00:00,2,2,3,4,6,8,8,7,19,28,25,24,27,22,19,18,17,19,21,21,20,22,20,19,22,23,16,12,5,8,16,22,24,25,25,24,27,25,26,27,22,27,21,22,24,22,24,23,17,26,24,26,20,6,5,1,0
2022-04-14 18:00:00,0,1,1,2,13,15,14,8,23,28,41,40,37,34,33,23,21,21,16,14,14,15,15,16,19,29,32,18,6,15,31,45,49,50,48,50,49,46,43,33,23,13,22,23,21,20,22,24,23,31,29,25,14,4,2,1,0
2022-04-14 19:00:00,1,2,4,0,15,14,14,11,10,11,12,15,16,12,11,11,12,10,10,8,9,9,6,11,10,7,7,3,1,11,24,31,32,32,30,32,31,30,28,18,12,13,13,13,14,18,17,16,20,21,17,15,9,3,1,0,0
2022-04-14 20:00:00,0,2,1,0,9,10,9,8,9,10,12,12,14,11,4,9,8,5,7,7,4,6,5,7,0,8,8,8,4,9,19,30,34,33,24,34,35,36,30,19,9,7,9,8,10,14,15,14,12,9,6,7,5,3,1,0,0
2022-04-14 21:00:00,0,0,1,0,7,6,5,5,7,11,16,15,13,13,11,9,9,7,7,5,6,7,3,6,6,10,12,8,1,7,13,16,19,20,23,23,23,19,23,18,9,9,10,9,10,11,10,8,9,10,8,7,5,4,3,2,0
2022-04-14 22:00:00,0,0,1,0,3,2,1,6,7,9,12,13,14,14,12,12,4,10,6,8,6,5,1,0,4,4,2,0,1,7,18,20,22,25,23,20,19,19,19,16,13,10,10,10,9,9,9,7,5,5,2,3,2,1,2,0,0
2022-04-14 23:00:00,0,0,0,0,0,0,0,0,0,4,5,6,7,4,6,0,6,3,4,2,3,2,1,0,2,0,0,1,0,6,7,12,0,10,0,11,11,12,10,8,5,3,4,6,3,3,3,4,2,3,2,0,2,1,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,1,1,0,1,2,6,2,7,8,11,13,14,14,17,18,6,13,14,22,23,24,12,23,13,22,23,21,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,1,0,2,3,4,4,5,3,3,5,6,5,6,7,9,8,5,11,10,4,6,6,4,9,6,5,8,6,1,4,5,2,3,2,2,3,2,0,0,3,4,3,1,2,4,2,5,5,5,6,6,4,1,0,0,0
2022-04-15 06:00:00,1,0,0,2,5,7,4,7,9,12,15,10,10,9,10,10,11,12,18,25,13,22,17,16,13,14,12,12,4,1,3,4,3,3,2,4,3,4,3,3,4,3,6,5,5,4,5,3,4,4,7,4,5,1,0,0,0
2022-04-15 07:00:00,2,3,4,5,11,19,22,18,15,13,17,18,14,14,14,16,18,24,33,45,46,44,43,43,27,25,23,16,7,1,9,15,11,9,5,3,5,6,8,12,16,20,24,28,32,39,38,35,23,9,11,12,11,1,0,0,0
