Unnamed: 0,1_군포공영차고지,2_군포보건소,3_수리산역,4_5단지입구,5_오금동행정복지센터,6_3단지.소월아파트.다산아파트,7_시민체육광장,8_주공1단지.무궁화아파트,9_군포경찰서,10_신환아파트,11_금정고가금정농협,12_삼신아파트,13_농협.홈플러스,14_호계사거리,15_호계소방파출소,16_덕고개사거리,17_샘마을.대안중학교,18_안양남초등학교,19_농수산물시장.포일단지입구,20_민백마을,21_오뚜기식품.두산벤처다임.나눔초등학교,22_평촌동주민센터.인덕원대우아파트,23_인덕원초교.삼성아파트,24_인덕원역4호선,25_린파밀리에,26_갈현동부대,27_찬우물,28_정보과학도서관,29_과천주공2.3단지,30_정부과천청사,31_KT과천지사,32_경기도립과천도서관앞,33_과천8.9단지,34_과천성당,35_관문사거리부대앞,36_남태령부대,37_남태령역,38_사당역,39_이수역,40_총신대입구역.남성시장입구앞,41_경문고등학교,42_정금마을,43_이수교,44_구반포역.세화고등학교,45_신반포역.세화여중고,46_고속터미널,47_서울성모병원,48_고속터미널,49_신반포역.세화여중고,50_구반포역.세화고등학교,51_갯마을앞,52_정금마을.방배경찰서,53_경문고교.배나무골앞,54_총신대입구역.남성시장입구앞,55_사당동우체국앞,56_방배노인종합복지관,57_사당역,58_사당자동차학원,59_남태령역,60_남태령부대,61_관문사거리부대앞,62_과천성당,63_과천10단지,64_경기도립과천도서관앞,65_KT과천지사,66_정부과천청사,67_과천주공2.3단지,68_찬우물,69_갈현동부대,70_린파밀리에,71_인덕원사거리.인덕원역,72_평촌동주민센터.KT동안양지점.대우아파트,73_나눔초등학교.오뚜기식품.두산벤처다임,74_민백마을,75_농수산물시장.포일단지입구,76_안양남초등학교,77_샘마을.대안중학교,78_덕고개사거리,79_호계소방파출소,80_호계사거리,81_농협.홈플러스,82_삼신아파트,83_산본주유소,84_신환아파트,85_느티울공원입구,86_군포경찰서,87_주공2단지,88_시민체육광장,89_3단지.율곡아파트,90_오금동주민센터.흥진고교,91_5단지입구,92_수리산역.5단지,93_군포보건소,94_군포공영차고지
2022-03-25 07:00:00,0,4,6,6,10,14,13,22,26,35,42,38,38,40,41,43,47,46,48,55,61,65,57,35,37,38,40,44,44,32,38,39,49,54,51,51,47,29,28,33,34,36,35,32,19,8,7,9,7,6,12,15,19,24,27,19,29,27,29,23,20,21,23,22,21,19,12,9,10,10,11,9,10,9,10,12,11,12,11,9,9,5,8,6,5,4,6,5,6,10,3,1,1,0
2022-03-25 08:00:00,0,7,10,12,15,21,23,28,34,47,50,47,43,48,47,51,51,51,54,52,57,62,60,51,52,53,55,56,59,54,59,69,67,71,74,72,74,48,40,35,31,32,35,28,16,13,3,6,10,8,12,19,20,19,25,28,31,30,33,27,38,31,32,28,22,22,26,23,24,25,42,35,35,36,40,35,36,37,34,25,26,22,28,28,25,20,19,16,15,6,5,10,2,0
2022-03-25 09:00:00,0,2,2,4,4,7,4,9,10,13,18,18,19,19,5,25,25,27,27,26,24,26,27,25,26,25,51,51,54,59,61,64,67,66,65,45,73,44,37,36,35,35,32,26,23,13,4,4,9,13,10,11,0,14,13,13,27,22,22,21,22,25,22,22,20,22,24,18,0,15,27,15,16,16,12,12,13,10,2,8,7,6,7,5,4,4,2,1,1,0,0,1,0,0
2022-03-25 10:00:00,0,0,1,0,1,3,3,6,8,11,13,12,9,12,0,11,12,18,21,23,22,23,20,20,21,21,16,20,24,24,25,25,27,26,24,0,21,19,23,20,20,22,20,17,15,7,4,8,9,10,11,13,7,8,7,9,10,11,15,14,11,10,10,9,9,7,5,6,5,0,8,9,8,7,5,6,7,6,6,5,8,6,6,3,5,2,1,0,3,2,1,0,0,0
2022-03-25 11:00:00,0,2,3,2,3,1,0,4,6,9,11,0,10,13,15,16,15,19,21,23,24,26,22,17,0,9,10,13,16,14,18,20,25,18,24,18,22,16,17,13,12,15,13,13,12,5,4,9,13,12,10,9,10,12,11,12,14,13,12,5,13,12,11,11,12,15,16,8,6,0,14,14,12,10,9,6,5,3,5,6,10,9,6,5,8,6,3,2,1,1,0,1,0,0
2022-03-25 12:00:00,0,4,2,0,3,3,4,6,6,6,9,8,9,11,13,15,18,21,23,25,29,29,28,29,4,30,4,28,28,25,28,29,30,8,28,10,10,23,21,17,15,16,16,14,11,9,4,10,18,12,11,10,10,11,13,14,18,0,17,10,12,8,14,13,16,14,9,13,14,13,12,10,9,9,7,7,6,7,6,7,8,7,7,6,5,3,4,1,2,2,0,1,0,0
2022-03-25 13:00:00,0,1,2,1,2,2,2,4,4,6,8,10,11,8,0,9,10,11,14,18,17,20,19,24,10,19,24,23,25,27,37,38,42,45,41,0,41,28,20,22,11,12,11,23,20,7,2,17,16,17,15,14,14,13,14,16,17,13,19,13,19,19,20,20,19,18,17,16,0,8,14,14,13,13,13,15,4,10,11,11,11,10,9,6,7,4,2,1,1,1,0,0,0,0
2022-03-25 14:00:00,0,2,3,1,2,6,2,7,8,10,9,8,9,10,7,22,53,52,13,37,28,24,16,19,0,5,10,16,15,18,23,24,24,28,26,7,29,25,22,18,13,14,15,15,15,8,3,21,27,29,23,21,18,19,19,17,20,19,18,16,16,16,15,15,13,15,13,10,12,12,13,10,13,12,10,10,12,10,13,10,9,9,7,6,5,4,3,0,1,2,1,1,0,0
2022-03-25 15:00:00,1,2,5,2,6,9,3,10,11,9,11,10,11,10,6,20,47,50,50,44,34,22,12,14,14,14,9,15,14,12,15,17,17,18,17,15,18,17,14,14,14,15,14,12,11,4,7,24,24,23,22,22,20,22,24,22,29,23,26,28,26,21,21,21,21,17,21,20,19,19,16,17,14,12,14,13,16,27,27,28,30,28,19,14,15,12,9,8,5,4,2,0,0,0
2022-03-25 16:00:00,0,5,2,1,9,5,8,10,11,12,14,15,13,13,6,13,15,13,12,18,26,27,24,20,19,18,11,15,14,13,15,16,14,16,18,13,12,12,13,13,21,25,30,29,23,2,4,22,43,45,37,33,29,26,20,23,27,25,17,26,30,24,25,19,19,21,27,31,26,24,21,17,17,16,17,16,19,20,19,17,19,20,16,13,9,12,8,5,3,2,1,1,0,0
2022-03-25 17:00:00,0,3,4,1,3,4,0,11,12,12,13,16,17,14,15,16,14,15,15,14,35,33,29,24,23,27,27,26,24,24,23,29,28,29,26,18,23,15,16,20,24,23,26,25,21,3,15,33,35,36,36,35,34,32,38,38,42,41,33,40,39,35,31,29,31,30,27,30,34,32,36,37,37,36,28,29,25,29,26,23,25,26,20,15,12,8,6,3,3,3,1,1,0,0
2022-03-25 18:00:00,0,8,8,3,9,8,5,7,12,15,22,27,25,28,19,24,24,20,20,21,38,39,33,22,13,21,19,25,25,23,30,30,30,33,34,0,34,33,23,16,16,19,20,19,15,2,6,36,41,45,36,34,34,47,50,48,60,47,60,50,45,44,43,41,42,43,44,43,43,42,53,55,56,53,48,51,52,56,55,50,51,52,37,33,29,20,14,12,8,5,3,4,0,0
2022-03-25 19:00:00,1,1,2,2,3,4,0,6,9,10,14,10,12,15,13,10,14,13,13,12,20,22,14,15,8,11,12,11,11,10,12,14,11,15,18,14,18,16,12,10,10,9,10,7,4,2,9,29,31,32,29,29,28,31,36,33,34,33,23,58,54,52,47,39,36,34,39,37,23,35,51,43,38,35,32,23,21,21,20,19,17,16,10,8,5,6,5,4,2,1,0,0,0,0
2022-03-25 20:00:00,1,3,4,3,3,5,0,4,5,6,6,8,8,10,4,10,8,9,11,11,13,15,13,11,0,7,0,9,8,7,10,9,9,10,10,8,9,8,6,6,5,6,8,6,5,1,4,20,21,23,19,16,15,16,25,24,27,28,27,0,27,28,26,23,23,20,21,15,20,0,32,28,27,21,21,16,15,15,14,14,25,24,12,11,6,8,5,3,4,3,2,0,0,0
2022-03-25 21:00:00,0,1,1,0,0,1,0,2,5,6,7,5,5,5,4,7,6,6,5,5,9,7,8,12,0,11,5,4,10,8,6,7,6,0,9,0,8,9,6,4,1,5,3,3,3,2,5,17,19,9,16,19,17,19,16,16,21,19,18,17,19,16,15,15,21,19,18,14,20,19,17,14,14,13,13,13,13,14,6,5,14,2,11,9,8,2,7,4,1,4,3,0,0,0
2022-03-25 22:00:00,0,0,1,0,0,2,0,3,4,5,6,6,3,3,0,2,2,2,3,2,5,7,7,9,8,0,6,7,7,8,12,13,11,10,11,0,3,11,6,6,6,5,6,4,4,1,7,21,21,22,18,15,17,16,19,20,34,30,32,0,31,30,26,19,24,21,21,20,19,18,19,19,18,18,16,13,14,15,14,16,18,17,9,8,7,6,5,4,5,2,4,2,0,0
2022-03-25 23:00:00,0,0,1,0,0,1,2,9,10,12,14,0,9,8,7,6,3,2,6,5,3,2,3,7,0,6,6,4,6,0,5,3,5,4,3,0,6,6,4,8,8,6,5,2,4,0,4,10,11,10,13,11,12,22,23,22,55,53,54,32,53,50,26,24,28,22,23,21,11,10,30,26,20,17,17,15,13,16,8,14,14,14,8,4,2,2,3,3,1,0,2,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,3,2,3,4,2,3,4,5,8,7,8,7,8,4,6,8,7,6,9,7,8,9,3,4,0,0,4,3,6,0,8,9,0,0,7,7,6,6,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,1,1,2,3,2,4,5,7,10,4,9,6,10,9,9,12,13,11,13,15,13,30,23,11,7,7,5,6,6,7,6,0,5,0,7,9,10,9,9,0,10,8,7,2,0,2,1,1,2,0,0,3,4,1,3,0,2,0,0,0,0,0,0,3,0,2,0,1,1,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,0,2,5,4,5,6,0,5,6,7,12,11,9,9,8,9,10,12,10,10,12,14,12,12,9,6,8,12,11,10,13,14,17,19,14,17,17,10,12,12,15,7,9,4,6,2,2,5,3,0,3,4,1,4,5,5,7,0,3,2,5,2,3,5,3,0,4,3,0,1,7,8,9,7,6,6,3,6,5,3,5,5,5,4,3,2,2,0,0,2,1,1,0,0
2022-03-26 08:00:00,0,2,3,4,4,7,5,10,11,13,15,12,13,15,0,16,18,21,22,22,27,23,23,14,13,6,16,19,19,17,17,18,18,23,24,0,14,19,14,12,11,16,17,16,13,5,1,2,0,2,3,6,4,9,7,8,9,0,10,0,9,9,7,8,8,5,9,0,0,0,10,9,8,6,9,8,3,9,8,6,8,3,5,4,3,2,0,0,3,4,2,1,0,0
2022-03-26 09:00:00,0,1,2,3,5,4,2,7,9,13,15,13,19,19,13,20,20,20,18,17,19,21,20,17,10,18,13,17,17,14,17,18,20,22,19,0,23,21,19,15,19,23,21,20,17,4,2,4,7,6,7,6,6,10,10,11,13,0,8,11,9,11,12,14,11,10,11,12,13,1,15,16,16,13,14,10,9,8,8,7,7,5,4,7,3,0,1,1,0,2,1,1,0,0
2022-03-26 10:00:00,0,1,3,2,5,8,9,12,11,14,16,15,13,15,0,17,15,18,18,21,20,24,24,24,0,23,21,22,26,23,28,28,30,30,30,29,25,19,16,15,12,21,21,18,14,3,3,7,4,6,9,10,10,11,11,11,11,12,10,9,11,12,11,9,6,7,7,5,0,5,13,10,9,9,7,11,8,9,7,9,10,8,9,9,7,6,3,1,0,0,0,0,0,0
2022-03-26 11:00:00,0,3,3,1,0,4,3,6,5,12,13,14,14,12,13,14,12,15,13,14,22,27,23,20,9,13,20,19,20,20,26,27,28,29,29,21,29,19,14,12,13,14,18,15,10,2,2,9,11,12,14,14,14,10,11,12,14,13,11,5,11,9,10,11,10,12,13,11,8,12,14,13,13,16,18,18,10,17,16,13,7,8,7,6,3,4,3,3,1,4,2,1,0,0
2022-03-26 12:00:00,0,1,2,0,3,6,0,8,9,11,14,13,17,19,9,18,19,20,24,25,33,41,39,35,18,10,34,35,34,21,31,32,39,41,41,28,36,25,24,28,23,26,25,23,19,3,6,18,20,20,19,22,23,17,22,23,29,14,31,30,23,21,18,15,17,16,20,11,0,9,16,11,14,12,16,17,16,9,13,11,10,8,8,7,6,4,1,0,0,3,1,0,0,0
2022-03-26 13:00:00,0,1,2,2,1,3,0,4,5,5,7,7,8,8,6,9,13,18,20,22,28,31,29,21,22,0,21,22,24,20,25,26,26,26,26,22,26,19,18,17,19,18,16,12,15,3,3,16,17,14,18,19,16,17,17,15,19,18,19,16,17,15,13,12,12,14,15,13,16,0,16,14,15,15,15,12,13,13,12,11,10,10,9,7,6,5,3,3,2,1,1,0,0,0
2022-03-26 14:00:00,0,1,1,2,0,0,0,10,11,12,5,11,11,9,0,10,8,10,13,15,16,17,14,11,0,13,11,12,15,17,18,21,25,28,27,13,28,23,15,23,27,29,28,23,17,3,3,22,25,29,13,12,12,15,13,21,20,22,19,21,20,18,17,14,14,16,17,17,16,13,12,11,9,12,16,12,13,11,9,10,11,10,9,8,7,6,2,3,2,2,2,0,0,0
2022-03-26 15:00:00,0,2,2,2,2,3,2,4,5,6,8,8,10,11,8,8,6,10,10,12,13,14,12,10,13,14,12,15,15,16,20,25,26,28,24,0,24,21,21,18,17,17,17,14,16,1,3,21,26,26,28,27,24,24,28,29,26,26,25,20,19,24,22,20,16,18,17,14,18,8,20,17,16,15,17,14,13,12,13,13,15,16,14,11,10,8,6,2,5,1,0,2,1,0
2022-03-26 16:00:00,0,1,1,2,2,4,0,3,6,9,11,9,14,15,0,10,13,18,21,23,24,25,23,16,17,19,18,17,18,17,16,17,21,23,23,24,15,16,12,15,11,16,13,14,8,2,3,19,22,19,18,19,16,20,17,15,20,17,20,18,21,20,20,20,21,21,20,20,19,19,20,19,19,16,15,14,16,7,15,12,13,12,11,9,7,5,3,2,3,0,2,0,0,0
2022-03-26 17:00:00,0,3,2,3,4,4,5,6,5,9,13,12,11,12,4,12,11,11,12,12,14,14,12,10,0,8,7,12,11,10,13,15,14,16,16,14,22,17,15,13,13,16,17,15,16,1,4,25,35,23,21,20,19,19,20,21,29,22,28,25,25,25,22,19,22,23,23,21,23,7,18,16,16,17,17,18,12,20,19,16,21,20,14,11,9,2,8,1,6,2,5,3,1,0
2022-03-26 18:00:00,0,3,2,0,2,4,1,5,7,9,12,11,10,11,5,6,11,12,9,12,12,15,11,10,11,13,14,13,15,16,20,12,19,13,15,6,13,12,11,8,0,7,13,11,14,4,3,21,23,37,35,37,32,30,32,30,34,28,35,34,34,33,33,32,31,28,25,16,23,22,32,25,24,20,19,14,14,15,14,11,18,20,15,13,11,8,7,5,4,3,2,2,1,0
2022-03-26 19:00:00,1,2,0,1,2,1,0,3,5,9,8,5,7,7,2,6,5,11,10,8,6,7,4,8,0,7,8,7,6,5,8,6,13,14,5,0,6,10,7,7,3,0,0,5,3,3,5,25,30,28,26,22,19,19,21,24,25,23,22,0,16,15,14,12,26,25,24,21,0,12,18,16,14,16,17,21,20,11,18,17,17,17,10,8,7,2,3,2,3,2,0,1,0,0
2022-03-26 20:00:00,0,0,0,0,1,1,0,3,5,6,9,4,7,6,0,6,6,4,7,9,10,10,7,8,0,4,5,7,2,0,9,0,8,4,7,0,3,10,7,4,6,4,0,1,0,0,6,20,17,27,22,22,20,17,20,23,27,0,22,0,23,22,20,18,17,16,12,11,6,0,16,15,15,13,11,11,7,12,5,14,14,15,11,8,8,6,5,1,1,0,0,0,0,0
2022-03-26 21:00:00,0,2,5,1,0,1,0,8,2,3,9,1,8,7,0,5,2,6,4,6,6,5,11,12,11,0,5,8,9,9,10,7,6,11,7,0,12,8,6,4,5,6,4,3,2,1,3,20,21,21,20,17,15,15,18,19,25,24,21,0,21,20,19,19,21,22,19,15,18,13,27,21,17,14,15,14,9,10,7,15,13,9,6,2,2,3,1,2,1,0,0,0,0,0
2022-03-26 22:00:00,0,0,1,0,1,1,1,5,4,5,6,4,7,5,6,6,5,7,6,7,7,6,2,7,4,6,0,0,0,5,6,7,6,2,3,0,6,5,5,11,6,9,7,6,4,0,2,18,19,20,19,16,12,13,19,15,24,18,22,0,20,20,19,18,18,19,18,17,16,0,29,27,23,19,15,14,11,11,0,12,12,10,7,5,3,0,2,0,3,1,0,3,0,0
2022-03-26 23:00:00,0,0,1,0,0,0,0,4,1,2,5,1,5,8,0,4,3,3,6,2,5,6,7,8,7,3,6,6,7,5,5,6,6,7,4,0,8,9,7,8,5,4,9,7,7,1,1,8,9,10,7,8,8,14,17,16,37,36,37,0,36,35,29,20,21,18,16,15,14,0,22,17,16,14,15,12,11,7,0,5,6,7,8,5,3,3,2,0,0,2,0,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,2,1,0,2,1,1,4,5,4,4,6,0,0,0,0,5,4,3,4,4,1,3,0,0,1,0,0,4,0,5,5,3,0,0,0,2,0,1,7,0,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,1,2,2,0,1,1,3,2,5,5,4,6,5,0,4,5,5,5,5,5,7,7,8,5,3,4,6,7,9,7,5,8,9,10,0,5,7,6,5,6,5,5,4,3,2,0,4,0,0,5,6,1,5,1,2,6,0,5,0,6,4,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,2,3,3,1,0,0,5,7,9,10,8,11,0,12,13,13,15,17,19,8,7,7,8,3,10,11,6,12,16,18,6,19,9,8,17,7,6,7,8,12,5,10,5,1,2,3,0,1,2,2,1,1,3,4,6,7,0,1,5,5,4,0,3,3,0,0,0,0,3,5,6,5,4,1,2,6,5,6,6,3,4,2,3,0,0,0,1,0,0,0,0,0
2022-03-27 08:00:00,0,0,4,0,2,2,3,6,6,8,13,14,15,16,0,16,16,17,19,18,24,24,20,18,19,0,20,20,21,21,26,10,28,32,32,0,29,17,13,10,8,12,13,12,10,2,1,4,4,5,4,4,4,8,7,7,9,0,6,6,8,6,7,4,5,4,3,2,0,0,6,5,2,4,6,4,4,0,0,3,5,6,4,5,4,0,3,0,0,0,0,0,0,0
2022-03-27 09:00:00,0,3,3,4,6,6,7,8,10,11,15,14,16,17,18,19,16,18,16,17,20,17,18,16,17,10,16,17,10,17,15,12,18,21,24,23,22,17,17,16,15,12,11,9,6,1,2,4,4,5,3,4,5,5,9,11,11,0,9,0,9,10,8,3,10,12,6,0,13,0,14,13,11,10,9,6,10,7,9,6,9,8,8,2,6,5,2,1,1,2,1,1,0,0
2022-03-27 10:00:00,1,2,5,0,4,6,0,8,9,10,13,13,17,16,11,15,17,21,20,19,25,27,24,20,20,0,21,23,20,16,16,18,20,21,20,0,19,15,14,19,19,23,15,14,10,2,2,8,15,15,13,13,13,15,16,18,16,0,13,9,13,11,10,8,10,9,0,3,0,7,10,8,4,7,6,6,7,3,6,5,6,7,6,3,4,3,1,2,1,1,0,0,0,0
2022-03-27 11:00:00,0,2,3,0,3,4,2,6,6,10,11,10,14,15,0,14,14,18,20,22,25,27,26,24,23,5,15,16,11,16,18,20,16,16,19,18,19,16,12,19,20,22,8,10,17,1,3,3,2,0,5,7,4,5,8,8,12,10,0,0,14,10,12,10,9,9,12,17,10,16,12,9,9,8,8,6,4,1,4,2,4,5,3,4,1,1,1,2,2,3,1,0,0,0
2022-03-27 12:00:00,3,2,4,3,2,4,5,7,7,9,12,7,13,11,12,14,16,24,27,29,30,34,27,20,23,18,22,21,24,22,24,27,29,31,34,25,27,29,21,21,23,24,24,20,17,2,1,15,24,17,20,19,16,13,14,15,17,0,16,15,11,12,11,8,10,12,6,13,0,0,13,13,12,13,10,10,8,9,10,10,13,13,9,10,9,6,3,0,1,1,0,1,0,0
2022-03-27 13:00:00,1,3,2,3,4,5,2,4,6,8,7,7,9,8,0,12,11,22,20,21,25,28,15,12,11,0,9,11,12,15,18,18,19,22,24,17,21,19,18,17,23,24,26,21,16,4,1,12,12,13,15,13,11,12,11,11,13,15,11,0,16,14,13,12,10,9,12,0,13,6,18,14,14,13,13,9,10,15,16,16,16,14,15,12,10,5,3,0,4,3,1,1,0,0
2022-03-27 14:00:00,2,0,2,2,1,3,0,5,3,5,6,5,8,9,8,11,12,13,16,17,24,27,23,17,16,20,18,19,19,17,23,24,27,32,31,24,31,22,21,16,17,12,18,14,12,5,2,11,11,13,13,9,11,13,14,11,16,0,16,9,14,14,12,13,15,14,14,5,6,0,10,7,12,11,10,11,12,13,0,13,15,16,11,13,4,11,6,0,5,3,0,1,0,0
2022-03-27 15:00:00,0,4,2,6,7,3,0,6,8,10,6,11,12,14,0,13,10,11,14,15,18,18,14,14,15,12,14,18,23,22,23,21,23,25,22,21,28,18,20,20,14,26,28,25,20,2,3,17,19,20,19,21,20,19,19,19,28,11,9,27,27,25,24,22,20,19,18,19,0,5,19,15,14,13,11,10,10,6,11,8,9,8,7,0,1,3,3,2,1,3,1,0,0,0
2022-03-27 16:00:00,0,1,3,0,0,4,0,4,5,8,10,4,10,6,5,7,5,11,11,11,16,17,9,13,5,12,0,10,11,14,19,20,19,22,23,12,22,17,14,16,10,15,14,11,19,2,1,21,22,24,26,24,24,25,26,27,31,31,30,29,30,28,24,18,15,16,17,15,16,17,22,18,17,16,14,12,12,11,11,10,12,9,11,6,5,5,1,1,2,0,0,3,2,0
2022-03-27 17:00:00,0,3,2,0,5,6,7,6,7,7,6,7,8,12,0,6,8,10,9,9,9,6,13,15,0,16,8,16,17,16,20,21,27,26,32,8,27,15,14,14,12,15,16,13,11,2,7,25,27,28,26,27,24,30,25,24,25,0,17,21,25,24,23,19,19,20,24,21,20,19,21,19,15,16,19,15,16,17,16,17,18,19,13,12,5,9,4,0,1,0,2,1,0,0
2022-03-27 18:00:00,2,3,5,2,0,6,5,9,8,6,7,5,7,7,3,8,6,8,8,9,7,10,9,12,7,11,9,7,8,10,12,13,14,11,15,0,15,10,11,12,11,12,13,13,11,2,3,18,20,10,17,15,11,19,18,16,26,21,21,20,22,20,19,18,20,12,12,9,0,19,26,20,19,19,17,17,15,15,13,10,13,11,9,7,5,4,2,3,2,1,1,0,0,0
2022-03-27 19:00:00,1,0,2,0,1,1,1,6,4,7,7,4,5,8,0,7,7,9,8,13,11,12,10,7,6,2,0,7,3,5,8,8,10,7,4,0,11,7,7,6,6,7,6,8,6,1,3,25,33,29,23,25,25,22,24,25,32,31,29,0,32,26,24,22,18,9,19,14,10,20,19,16,15,12,11,10,7,14,4,7,16,17,13,9,8,5,2,4,2,0,0,1,0,0
2022-03-27 20:00:00,0,0,0,0,2,1,0,4,4,2,6,5,6,5,4,3,3,7,4,6,6,7,6,6,2,0,6,7,7,9,10,6,10,11,10,0,10,10,7,4,5,4,4,0,5,1,3,17,17,15,17,19,17,16,16,13,27,26,0,0,25,21,20,20,21,15,19,18,16,7,23,23,10,21,17,12,9,7,7,8,16,7,13,7,5,4,2,2,1,0,1,0,0,0
2022-03-27 21:00:00,0,0,1,0,0,1,0,3,2,0,4,3,5,5,1,3,2,3,8,3,10,6,9,7,6,0,0,5,6,5,5,4,7,9,11,0,10,6,5,6,5,4,1,0,3,1,2,20,27,21,22,7,23,21,23,18,26,25,7,23,23,23,20,18,16,18,11,17,15,0,20,16,15,14,13,14,10,12,11,11,14,12,6,4,2,3,2,0,1,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,0,1,0,3,1,4,2,5,3,4,0,1,3,5,7,5,5,8,7,6,5,0,4,2,3,6,11,5,5,10,8,0,5,5,3,6,7,5,4,3,3,1,5,17,18,20,19,18,16,18,17,14,24,16,23,12,17,22,25,19,23,22,22,16,17,16,24,22,19,17,15,13,12,13,0,10,9,7,6,4,1,2,2,0,0,0,0,1,0,0
